#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.95994E+03    0.10665E-05    0.00000E+00    0.23417E-01    0.40910E-07    0.29627E-02   -0.37078E-07
     3    0.91033E+03    0.50332E-05    0.00000E+00    0.53582E-01    0.49715E-07    0.29063E-02   -0.63083E-07
     4    0.86818E+03    0.14481E-04    0.00000E+00    0.91686E-01    0.57252E-07    0.28053E-02   -0.88624E-07
     5    0.83862E+03    0.32642E-04    0.00000E+00    0.13695E+00    0.63760E-07    0.26920E-02   -0.11406E-06
     6    0.81938E+03    0.63341E-04    0.00000E+00    0.18874E+00    0.69405E-07    0.25784E-02   -0.13918E-06
     7    0.80779E+03    0.11095E-03    0.00000E+00    0.24645E+00    0.74344E-07    0.24689E-02   -0.16404E-06
     8    0.80148E+03    0.18031E-03    0.00000E+00    0.30931E+00    0.78689E-07    0.23651E-02   -0.18887E-06
     9    0.79933E+03    0.27681E-03    0.00000E+00    0.37679E+00    0.82535E-07    0.22672E-02   -0.21383E-06
    10    0.80037E+03    0.40599E-03    0.00000E+00    0.44815E+00    0.85939E-07    0.21749E-02   -0.23855E-06
    11    0.80380E+03    0.57421E-03    0.00000E+00    0.52284E+00    0.88977E-07    0.20892E-02   -0.26291E-06
    12    0.80966E+03    0.78782E-03    0.00000E+00    0.60068E+00    0.91658E-07    0.20082E-02   -0.28651E-06
    13    0.81695E+03    0.10535E-02    0.00000E+00    0.68022E+00    0.94065E-07    0.19337E-02   -0.30989E-06
    14    0.82552E+03    0.13778E-02    0.00000E+00    0.76111E+00    0.96191E-07    0.18632E-02   -0.33299E-06
    15    0.83512E+03    0.17686E-02    0.00000E+00    0.84263E+00    0.98097E-07    0.17974E-02   -0.35618E-06
    16    0.84601E+03    0.22337E-02    0.00000E+00    0.92509E+00    0.99795E-07    0.17349E-02   -0.37922E-06
    17    0.85767E+03    0.27809E-02    0.00000E+00    0.10070E+01    0.10128E-06    0.16761E-02   -0.40196E-06
    18    0.86972E+03    0.34163E-02    0.00000E+00    0.10875E+01    0.10262E-06    0.16209E-02   -0.42434E-06
    19    0.88328E+03    0.41520E-02    0.00000E+00    0.11674E+01    0.10379E-06    0.15691E-02   -0.44662E-06
    20    0.89715E+03    0.49919E-02    0.00000E+00    0.12452E+01    0.10482E-06    0.15197E-02   -0.46831E-06
    21    0.91153E+03    0.59452E-02    0.00000E+00    0.13203E+01    0.10572E-06    0.14729E-02   -0.48966E-06
    22    0.92635E+03    0.70207E-02    0.00000E+00    0.13922E+01    0.10650E-06    0.14287E-02   -0.51078E-06
    23    0.94160E+03    0.82268E-02    0.00000E+00    0.14605E+01    0.10717E-06    0.13866E-02   -0.53171E-06
    24    0.95730E+03    0.95709E-02    0.00000E+00    0.15241E+01    0.10774E-06    0.13469E-02   -0.55215E-06
    25    0.97340E+03    0.11062E-01    0.00000E+00    0.15830E+01    0.10822E-06    0.13092E-02   -0.57233E-06
    26    0.98985E+03    0.12708E-01    0.00000E+00    0.16372E+01    0.10862E-06    0.12730E-02   -0.59219E-06
    27    0.10067E+04    0.14517E-01    0.00000E+00    0.16858E+01    0.10894E-06    0.12385E-02   -0.61181E-06
    28    0.10237E+04    0.16498E-01    0.00000E+00    0.17277E+01    0.10919E-06    0.12058E-02   -0.63115E-06
    29    0.10412E+04    0.18657E-01    0.00000E+00    0.17626E+01    0.10937E-06    0.11746E-02   -0.65013E-06
    30    0.10589E+04    0.21003E-01    0.00000E+00    0.17912E+01    0.10949E-06    0.11447E-02   -0.66874E-06
    31    0.10768E+04    0.23544E-01    0.00000E+00    0.18124E+01    0.10955E-06    0.11159E-02   -0.68705E-06
    32    0.10951E+04    0.26287E-01    0.00000E+00    0.18254E+01    0.10956E-06    0.10884E-02   -0.70515E-06
