#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
     2    0.84252E+03    0.21729E-01    0.10449E-02    0.21729E-01    0.99531E-06   -0.13939E-07    0.10449E-02   -0.13939E-07    0.63603E-08
     3    0.80481E+03    0.49556E-01    0.72703E-03    0.49556E-01    0.47035E-05   -0.16760E-07    0.72703E-03   -0.16760E-07    0.38610E-08
     4    0.77145E+03    0.84738E-01    0.54431E-03    0.84738E-01    0.13545E-04   -0.18236E-07    0.54431E-03   -0.18236E-07    0.26659E-08
     5    0.74797E+03    0.12658E+00    0.42666E-03    0.12658E+00    0.30552E-04   -0.19165E-07    0.42666E-03   -0.19165E-07    0.19782E-08
     6    0.73287E+03    0.17450E+00    0.34534E-03    0.17450E+00    0.59317E-04   -0.19768E-07    0.34534E-03   -0.19768E-07    0.15372E-08
     7    0.72407E+03    0.22795E+00    0.28625E-03    0.22795E+00    0.10395E-03   -0.20182E-07    0.28625E-03   -0.20182E-07    0.12343E-08
     8    0.71960E+03    0.28622E+00    0.24167E-03    0.28622E+00    0.16900E-03   -0.20497E-07    0.24167E-03   -0.20497E-07    0.10156E-08
     9    0.71860E+03    0.34884E+00    0.20703E-03    0.34884E+00    0.25952E-03   -0.20761E-07    0.20703E-03   -0.20761E-07    0.85177E-09
    10    0.72024E+03    0.41511E+00    0.17948E-03    0.41511E+00    0.38074E-03   -0.20955E-07    0.17948E-03   -0.20955E-07    0.72528E-09
    11    0.72386E+03    0.48452E+00    0.15722E-03    0.48452E+00    0.53864E-03   -0.21089E-07    0.15722E-03   -0.21089E-07    0.62546E-09
    12    0.72955E+03    0.55692E+00    0.13888E-03    0.55692E+00    0.73918E-03   -0.21145E-07    0.13888E-03   -0.21145E-07    0.54491E-09
    13    0.73640E+03    0.63097E+00    0.12369E-03    0.63097E+00    0.98865E-03   -0.21178E-07    0.12369E-03   -0.21178E-07    0.47909E-09
    14    0.74431E+03    0.70632E+00    0.11084E-03    0.70632E+00    0.12932E-02   -0.21191E-07    0.11084E-03   -0.21191E-07    0.42439E-09
    15    0.75306E+03    0.78231E+00    0.99924E-04    0.78231E+00    0.16603E-02   -0.21207E-07    0.99924E-04   -0.21207E-07    0.37852E-09
    16    0.76292E+03    0.85922E+00    0.90517E-04    0.85922E+00    0.20971E-02   -0.21215E-07    0.90517E-04   -0.21215E-07    0.33961E-09
    17    0.77341E+03    0.93572E+00    0.82383E-04    0.93572E+00    0.26111E-02   -0.21206E-07    0.82383E-04   -0.21206E-07    0.30624E-09
    18    0.78422E+03    0.10110E+01    0.75298E-04    0.10110E+01    0.32080E-02   -0.21179E-07    0.75298E-04   -0.21179E-07    0.27748E-09
    19    0.79632E+03    0.10857E+01    0.69108E-04    0.10857E+01    0.38992E-02   -0.21152E-07    0.69108E-04   -0.21152E-07    0.25249E-09
    20    0.80867E+03    0.11585E+01    0.63623E-04    0.11585E+01    0.46882E-02   -0.21101E-07    0.63623E-04   -0.21101E-07    0.23060E-09
    21    0.82144E+03    0.12289E+01    0.58765E-04    0.12289E+01    0.55838E-02   -0.21040E-07    0.58765E-04   -0.21040E-07    0.21134E-09
    22    0.83459E+03    0.12964E+01    0.54440E-04    0.12964E+01    0.65942E-02   -0.20976E-07    0.54440E-04   -0.20976E-07    0.19431E-09
    23    0.84811E+03    0.13606E+01    0.50570E-04    0.13606E+01    0.77272E-02   -0.20909E-07    0.50570E-04   -0.20909E-07    0.17918E-09
