#           k/h    P           
    0.10000E-03    0.31878E+00
    0.10202E-03    0.32503E+00
    0.10408E-03    0.33139E+00
    0.10618E-03    0.33788E+00
    0.10833E-03    0.34450E+00
    0.11052E-03    0.35125E+00
    0.11275E-03    0.35813E+00
    0.11503E-03    0.36514E+00
    0.11735E-03    0.37229E+00
    0.11972E-03    0.37958E+00
    0.12214E-03    0.38702E+00
    0.12461E-03    0.39459E+00
    0.12712E-03    0.40232E+00
    0.12969E-03    0.41020E+00
    0.13231E-03    0.41823E+00
    0.13499E-03    0.42642E+00
    0.13771E-03    0.43477E+00
    0.14049E-03    0.44329E+00
    0.14333E-03    0.45197E+00
    0.14623E-03    0.46081E+00
    0.14918E-03    0.46984E+00
    0.15220E-03    0.47904E+00
    0.15527E-03    0.48842E+00
    0.15841E-03    0.49798E+00
    0.16161E-03    0.50773E+00
    0.16487E-03    0.51767E+00
    0.16820E-03    0.52780E+00
    0.17160E-03    0.53814E+00
    0.17507E-03    0.54867E+00
    0.17860E-03    0.55941E+00
    0.18221E-03    0.57036E+00
    0.18589E-03    0.58153E+00
    0.18965E-03    0.59291E+00
    0.19348E-03    0.60451E+00
    0.19739E-03    0.61635E+00
    0.20138E-03    0.62841E+00
    0.20544E-03    0.64071E+00
    0.20959E-03    0.65325E+00
    0.21383E-03    0.66603E+00
    0.21815E-03    0.67907E+00
    0.22255E-03    0.69235E+00
    0.22705E-03    0.70590E+00
    0.23164E-03    0.71971E+00
    0.23632E-03    0.73380E+00
    0.24109E-03    0.74815E+00
    0.24596E-03    0.76279E+00
    0.25093E-03    0.77771E+00
    0.25600E-03    0.79293E+00
    0.26117E-03    0.80844E+00
    0.26645E-03    0.82425E+00
    0.27183E-03    0.84037E+00
    0.27732E-03    0.85680E+00
    0.28292E-03    0.87356E+00
    0.28864E-03    0.89064E+00
    0.29447E-03    0.90805E+00
    0.30042E-03    0.92581E+00
    0.30649E-03    0.94391E+00
    0.31268E-03    0.96236E+00
    0.31899E-03    0.98117E+00
    0.32544E-03    0.10003E+01
    0.33201E-03    0.10199E+01
    0.33872E-03    0.10398E+01
    0.34556E-03    0.10601E+01
    0.35254E-03    0.10809E+01
    0.35966E-03    0.11020E+01
    0.36693E-03    0.11235E+01
    0.37434E-03    0.11454E+01
    0.38190E-03    0.11678E+01
    0.38962E-03    0.11906E+01
    0.39749E-03    0.12138E+01
    0.40552E-03    0.12375E+01
    0.41371E-03    0.12617E+01
    0.42207E-03    0.12863E+01
    0.43060E-03    0.13114E+01
    0.43929E-03    0.13370E+01
    0.44817E-03    0.13631E+01
    0.45722E-03    0.13897E+01
    0.46646E-03    0.14168E+01
    0.47588E-03    0.14444E+01
    0.48550E-03    0.14725E+01
    0.49530E-03    0.15012E+01
    0.50531E-03    0.15305E+01
    0.51552E-03    0.15603E+01
    0.52593E-03    0.15907E+01
    0.53656E-03    0.16216E+01
    0.54739E-03    0.16532E+01
    0.55845E-03    0.16854E+01
    0.56973E-03    0.17181E+01
    0.58124E-03    0.17516E+01
    0.59299E-03    0.17856E+01
    0.60496E-03    0.18203E+01
    0.61719E-03    0.18557E+01
    0.62965E-03    0.18917E+01
    0.64237E-03    0.19285E+01
    0.65535E-03    0.19659E+01
    0.66859E-03    0.20040E+01
    0.68210E-03    0.20429E+01
    0.69588E-03    0.20825E+01
    0.70993E-03    0.21229E+01
    0.72427E-03    0.21640E+01
    0.73891E-03    0.22059E+01
    0.75383E-03    0.22486E+01
    0.76906E-03    0.22921E+01
    0.78460E-03    0.23364E+01
    0.80045E-03    0.23815E+01
    0.81662E-03    0.24275E+01
    0.83311E-03    0.24744E+01
    0.84994E-03    0.25221E+01
    0.86711E-03    0.25707E+01
    0.88463E-03    0.26203E+01
    0.90250E-03    0.26707E+01
    0.92073E-03    0.27221E+01
    0.93933E-03    0.27744E+01
    0.95831E-03    0.28277E+01
    0.97767E-03    0.28820E+01
    0.99742E-03    0.29373E+01
    0.10176E-02    0.29936E+01
    0.10381E-02    0.30509E+01
    0.10591E-02    0.31092E+01
    0.10805E-02    0.31687E+01
    0.11023E-02    0.32292E+01
    0.11246E-02    0.32908E+01
    0.11473E-02    0.33535E+01
    0.11705E-02    0.34173E+01
    0.11941E-02    0.34822E+01
    0.12182E-02    0.35484E+01
    0.12429E-02    0.36156E+01
    0.12680E-02    0.36841E+01
    0.12936E-02    0.37538E+01
    0.13197E-02    0.38247E+01
    0.13464E-02    0.38968E+01
    0.13736E-02    0.39702E+01
    0.14013E-02    0.40449E+01
    0.14296E-02    0.41208E+01
    0.14585E-02    0.41981E+01
    0.14880E-02    0.42766E+01
    0.15180E-02    0.43565E+01
    0.15487E-02    0.44377E+01
    0.15800E-02    0.45203E+01
    0.16119E-02    0.46042E+01
    0.16445E-02    0.46895E+01
    0.16777E-02    0.47762E+01
    0.17116E-02    0.48643E+01
    0.17462E-02    0.49539E+01
    0.17814E-02    0.50448E+01
    0.18174E-02    0.51372E+01
    0.18541E-02    0.52311E+01
    0.18916E-02    0.53264E+01
    0.19298E-02    0.54232E+01
    0.19688E-02    0.55215E+01
    0.20086E-02    0.56212E+01
    0.20491E-02    0.57225E+01
    0.20905E-02    0.58252E+01
    0.21328E-02    0.59295E+01
    0.21758E-02    0.60352E+01
    0.22198E-02    0.61425E+01
    0.22646E-02    0.62513E+01
    0.23104E-02    0.63616E+01
    0.23571E-02    0.64734E+01
    0.24047E-02    0.65868E+01
    0.24533E-02    0.67016E+01
    0.25028E-02    0.68180E+01
    0.25534E-02    0.69358E+01
    0.26050E-02    0.70552E+01
    0.26576E-02    0.71761E+01
    0.27113E-02    0.72984E+01
    0.27660E-02    0.74222E+01
    0.28219E-02    0.75475E+01
    0.28789E-02    0.76743E+01
    0.29371E-02    0.78024E+01
    0.29964E-02    0.79321E+01
    0.30569E-02    0.80631E+01
    0.31187E-02    0.81955E+01
    0.31817E-02    0.83293E+01
    0.32460E-02    0.84644E+01
    0.33115E-02    0.86009E+01
    0.33784E-02    0.87387E+01
    0.34467E-02    0.88778E+01
    0.35163E-02    0.90181E+01
    0.35874E-02    0.91597E+01
    0.36598E-02    0.93025E+01
    0.37338E-02    0.94464E+01
    0.38092E-02    0.95915E+01
    0.38861E-02    0.97377E+01
    0.39646E-02    0.98850E+01
    0.40447E-02    0.10033E+02
    0.41264E-02    0.10183E+02
    0.42098E-02    0.10333E+02
    0.42948E-02    0.10484E+02
    0.43816E-02    0.10636E+02
    0.44701E-02    0.10789E+02
    0.45604E-02    0.10943E+02
    0.46525E-02    0.11097E+02
    0.47465E-02    0.11252E+02
    0.48424E-02    0.11408E+02
    0.49402E-02    0.11565E+02
    0.50400E-02    0.11722E+02
    0.51419E-02    0.11879E+02
    0.52457E-02    0.12037E+02
    0.53517E-02    0.12195E+02
    0.54598E-02    0.12353E+02
    0.55701E-02    0.12512E+02
    0.56826E-02    0.12671E+02
    0.57974E-02    0.12829E+02
    0.59145E-02    0.12988E+02
    0.60340E-02    0.13147E+02
    0.61559E-02    0.13305E+02
    0.62803E-02    0.13463E+02
    0.64072E-02    0.13621E+02
    0.65366E-02    0.13778E+02
    0.66686E-02    0.13934E+02
    0.68033E-02    0.14090E+02
    0.69408E-02    0.14245E+02
    0.70810E-02    0.14399E+02
    0.72240E-02    0.14551E+02
    0.73700E-02    0.14703E+02
    0.75189E-02    0.14853E+02
    0.76708E-02    0.15001E+02
    0.78257E-02    0.15148E+02
    0.79838E-02    0.15293E+02
    0.81451E-02    0.15436E+02
    0.83096E-02    0.15577E+02
    0.84775E-02    0.15716E+02
    0.86488E-02    0.15852E+02
    0.88235E-02    0.15986E+02
    0.90017E-02    0.16117E+02
    0.91836E-02    0.16246E+02
    0.93691E-02    0.16371E+02
    0.95583E-02    0.16493E+02
    0.97514E-02    0.16612E+02
    0.99484E-02    0.16728E+02
    0.10149E-01    0.16840E+02
    0.10354E-01    0.16948E+02
    0.10564E-01    0.17053E+02
    0.10777E-01    0.17153E+02
    0.10995E-01    0.17249E+02
    0.11217E-01    0.17340E+02
    0.11443E-01    0.17427E+02
    0.11675E-01    0.17508E+02
    0.11910E-01    0.17585E+02
    0.12151E-01    0.17656E+02
    0.12397E-01    0.17722E+02
    0.12647E-01    0.17781E+02
    0.12902E-01    0.17835E+02
    0.13163E-01    0.17883E+02
    0.13429E-01    0.17924E+02
    0.13700E-01    0.17959E+02
    0.13977E-01    0.17987E+02
    0.14259E-01    0.18009E+02
    0.14547E-01    0.18023E+02
    0.14841E-01    0.18030E+02
    0.15141E-01    0.18029E+02
    0.15447E-01    0.18021E+02
    0.15759E-01    0.18005E+02
    0.16077E-01    0.17982E+02
    0.16402E-01    0.17950E+02
    0.16734E-01    0.17910E+02
    0.17072E-01    0.17861E+02
    0.17416E-01    0.17805E+02
    0.17768E-01    0.17739E+02
    0.18127E-01    0.17665E+02
    0.18493E-01    0.17583E+02
    0.18867E-01    0.17491E+02
    0.19248E-01    0.17391E+02
    0.19637E-01    0.17282E+02
    0.20034E-01    0.17164E+02
    0.20438E-01    0.17037E+02
    0.20851E-01    0.16902E+02
    0.21272E-01    0.16759E+02
    0.21702E-01    0.16606E+02
    0.22141E-01    0.16446E+02
    0.22588E-01    0.16277E+02
    0.23044E-01    0.16100E+02
    0.23510E-01    0.15916E+02
    0.23985E-01    0.15724E+02
    0.24469E-01    0.15525E+02
    0.24964E-01    0.15319E+02
    0.25468E-01    0.15107E+02
    0.25982E-01    0.14888E+02
    0.26507E-01    0.14664E+02
    0.27043E-01    0.14435E+02
    0.27589E-01    0.14201E+02
    0.28146E-01    0.13963E+02
    0.28715E-01    0.13722E+02
    0.29295E-01    0.13477E+02
    0.29887E-01    0.13230E+02
    0.30490E-01    0.12982E+02
    0.31106E-01    0.12732E+02
    0.31735E-01    0.12482E+02
    0.32376E-01    0.12231E+02
    0.33030E-01    0.11982E+02
    0.33697E-01    0.11735E+02
    0.34378E-01    0.11490E+02
    0.35072E-01    0.11247E+02
    0.35781E-01    0.11008E+02
    0.36504E-01    0.10774E+02
    0.37241E-01    0.10544E+02
    0.37993E-01    0.10320E+02
    0.38761E-01    0.10101E+02
    0.39544E-01    0.98891E+01
    0.40343E-01    0.96839E+01
    0.41158E-01    0.94860E+01
    0.41989E-01    0.92956E+01
    0.42838E-01    0.91130E+01
    0.43703E-01    0.89385E+01
    0.44586E-01    0.87720E+01
    0.45486E-01    0.86137E+01
    0.46405E-01    0.84634E+01
    0.47343E-01    0.83210E+01
    0.48299E-01    0.81861E+01
    0.49275E-01    0.80585E+01
    0.50270E-01    0.79376E+01
    0.51286E-01    0.78228E+01
    0.52322E-01    0.77135E+01
    0.53379E-01    0.76089E+01
    0.54457E-01    0.75080E+01
    0.55557E-01    0.74098E+01
    0.56680E-01    0.73134E+01
    0.57825E-01    0.72176E+01
    0.58993E-01    0.71211E+01
    0.60184E-01    0.70229E+01
    0.61400E-01    0.69216E+01
    0.62641E-01    0.68163E+01
    0.63906E-01    0.67056E+01
    0.65197E-01    0.65888E+01
    0.66514E-01    0.64650E+01
    0.67858E-01    0.63335E+01
    0.69229E-01    0.61939E+01
    0.70627E-01    0.60460E+01
    0.72054E-01    0.58900E+01
    0.73510E-01    0.57263E+01
    0.74994E-01    0.55555E+01
    0.76509E-01    0.53789E+01
    0.78055E-01    0.51976E+01
    0.79632E-01    0.50132E+01
    0.81241E-01    0.48276E+01
    0.82882E-01    0.46426E+01
    0.84556E-01    0.44602E+01
    0.86264E-01    0.42824E+01
    0.88007E-01    0.41112E+01
    0.89785E-01    0.39483E+01
    0.91598E-01    0.37954E+01
    0.93449E-01    0.36536E+01
    0.95337E-01    0.35239E+01
    0.97263E-01    0.34070E+01
    0.99227E-01    0.33028E+01
    0.10123E+00    0.32111E+01
    0.10328E+00    0.31312E+01
    0.10536E+00    0.30619E+01
    0.10749E+00    0.30016E+01
    0.10966E+00    0.29483E+01
    0.11188E+00    0.28997E+01
    0.11414E+00    0.28534E+01
    0.11644E+00    0.28067E+01
    0.11880E+00    0.27573E+01
    0.12120E+00    0.27028E+01
    0.12365E+00    0.26414E+01
    0.12614E+00    0.25721E+01
    0.12869E+00    0.24943E+01
    0.13129E+00    0.24084E+01
    0.13394E+00    0.23156E+01
    0.13665E+00    0.22178E+01
    0.13941E+00    0.21175E+01
    0.14223E+00    0.20176E+01
    0.14510E+00    0.19208E+01
    0.14803E+00    0.18298E+01
    0.15102E+00    0.17469E+01
    0.15407E+00    0.16734E+01
    0.15718E+00    0.16102E+01
    0.16036E+00    0.15571E+01
    0.16360E+00    0.15131E+01
    0.16690E+00    0.14766E+01
    0.17028E+00    0.14451E+01
    0.17371E+00    0.14160E+01
    0.17722E+00    0.13866E+01
    0.18080E+00    0.13542E+01
    0.18446E+00    0.13171E+01
    0.18818E+00    0.12743E+01
    0.19198E+00    0.12260E+01
    0.19586E+00    0.11735E+01
    0.19982E+00    0.11188E+01
    0.20386E+00    0.10644E+01
    0.20797E+00    0.10128E+01
    0.21218E+00    0.96604E+00
    0.21646E+00    0.92539E+00
    0.22083E+00    0.89113E+00
    0.22530E+00    0.86260E+00
    0.22985E+00    0.83827E+00
    0.23449E+00    0.81610E+00
    0.23923E+00    0.79397E+00
    0.24406E+00    0.77010E+00
    0.24899E+00    0.74347E+00
    0.25402E+00    0.71406E+00
    0.25915E+00    0.68276E+00
    0.26439E+00    0.65111E+00
    0.26973E+00    0.62084E+00
    0.27518E+00    0.59331E+00
    0.28074E+00    0.56924E+00
    0.28641E+00    0.54849E+00
    0.29219E+00    0.53019E+00
    0.29810E+00    0.51307E+00
    0.30412E+00    0.49585E+00
    0.31026E+00    0.47769E+00
    0.31653E+00    0.45841E+00
    0.32292E+00    0.43854E+00
    0.32945E+00    0.41899E+00
    0.33610E+00    0.40066E+00
    0.34289E+00    0.38408E+00
    0.34982E+00    0.36924E+00
    0.35689E+00    0.35562E+00
    0.36409E+00    0.34251E+00
    0.37145E+00    0.32934E+00
    0.37895E+00    0.31589E+00
    0.38661E+00    0.30239E+00
    0.39442E+00    0.28930E+00
    0.40239E+00    0.27702E+00
    0.41052E+00    0.26569E+00
    0.41881E+00    0.25514E+00
    0.42727E+00    0.24504E+00
    0.43590E+00    0.23510E+00
    0.44471E+00    0.22525E+00
    0.45369E+00    0.21562E+00
    0.46286E+00    0.20642E+00
    0.47221E+00    0.19775E+00
    0.48174E+00    0.18957E+00
    0.49148E+00    0.18174E+00
    0.50141E+00    0.17413E+00
    0.51153E+00    0.16671E+00
    0.52187E+00    0.15956E+00
    0.53241E+00    0.15275E+00
    0.54317E+00    0.14627E+00
    0.55414E+00    0.14007E+00
    0.56533E+00    0.13409E+00
    0.57675E+00    0.12832E+00
    0.58840E+00    0.12277E+00
    0.60029E+00    0.11747E+00
    0.61242E+00    0.11241E+00
    0.62479E+00    0.10755E+00
    0.63741E+00    0.10288E+00
    0.65029E+00    0.98400E-01
    0.66342E+00    0.94105E-01
    0.67683E+00    0.89992E-01
    0.69050E+00    0.86053E-01
    0.70445E+00    0.82279E-01
    0.71868E+00    0.78664E-01
    0.73320E+00    0.75199E-01
    0.74801E+00    0.71880E-01
    0.76312E+00    0.68700E-01
    0.77854E+00    0.65654E-01
    0.79426E+00    0.62738E-01
    0.81031E+00    0.59946E-01
    0.82668E+00    0.57273E-01
    0.84338E+00    0.54714E-01
    0.86041E+00    0.52265E-01
    0.87780E+00    0.49921E-01
    0.89553E+00    0.47679E-01
    0.91362E+00    0.45533E-01
    0.93208E+00    0.43481E-01
    0.95091E+00    0.41517E-01
    0.97011E+00    0.39639E-01
    0.98971E+00    0.37842E-01
    0.10097E+01    0.36124E-01
    0.10301E+01    0.34481E-01
    0.10509E+01    0.32910E-01
    0.10721E+01    0.31409E-01
    0.10938E+01    0.29973E-01
    0.11159E+01    0.28601E-01
    0.11384E+01    0.27289E-01
    0.11614E+01    0.26036E-01
    0.11849E+01    0.24839E-01
    0.12088E+01    0.23694E-01
    0.12333E+01    0.22601E-01
