#           k/h    P           
    0.10000E-03    0.75772E-01
    0.10202E-03    0.77256E-01
    0.10408E-03    0.78769E-01
    0.10618E-03    0.80312E-01
    0.10833E-03    0.81885E-01
    0.11052E-03    0.83489E-01
    0.11275E-03    0.85124E-01
    0.11503E-03    0.86791E-01
    0.11735E-03    0.88491E-01
    0.11972E-03    0.90224E-01
    0.12214E-03    0.91991E-01
    0.12461E-03    0.93793E-01
    0.12712E-03    0.95630E-01
    0.12969E-03    0.97503E-01
    0.13231E-03    0.99412E-01
    0.13499E-03    0.10136E+00
    0.13771E-03    0.10334E+00
    0.14049E-03    0.10537E+00
    0.14333E-03    0.10743E+00
    0.14623E-03    0.10953E+00
    0.14918E-03    0.11168E+00
    0.15220E-03    0.11387E+00
    0.15527E-03    0.11610E+00
    0.15841E-03    0.11837E+00
    0.16161E-03    0.12069E+00
    0.16487E-03    0.12305E+00
    0.16820E-03    0.12546E+00
    0.17160E-03    0.12792E+00
    0.17507E-03    0.13042E+00
    0.17860E-03    0.13298E+00
    0.18221E-03    0.13558E+00
    0.18589E-03    0.13823E+00
    0.18965E-03    0.14094E+00
    0.19348E-03    0.14370E+00
    0.19739E-03    0.14651E+00
    0.20138E-03    0.14938E+00
    0.20544E-03    0.15231E+00
    0.20959E-03    0.15529E+00
    0.21383E-03    0.15833E+00
    0.21815E-03    0.16143E+00
    0.22255E-03    0.16459E+00
    0.22705E-03    0.16781E+00
    0.23164E-03    0.17109E+00
    0.23632E-03    0.17444E+00
    0.24109E-03    0.17786E+00
    0.24596E-03    0.18134E+00
    0.25093E-03    0.18488E+00
    0.25600E-03    0.18850E+00
    0.26117E-03    0.19219E+00
    0.26645E-03    0.19595E+00
    0.27183E-03    0.19979E+00
    0.27732E-03    0.20370E+00
    0.28292E-03    0.20768E+00
    0.28864E-03    0.21174E+00
    0.29447E-03    0.21589E+00
    0.30042E-03    0.22011E+00
    0.30649E-03    0.22442E+00
    0.31268E-03    0.22881E+00
    0.31899E-03    0.23328E+00
    0.32544E-03    0.23784E+00
    0.33201E-03    0.24249E+00
