#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.91581E+03    0.11895E-05    0.00000E+00    0.25922E-01    0.46862E-07    0.26620E-02   -0.40188E-07
     3    0.88705E+03    0.56328E-05    0.00000E+00    0.58755E-01    0.56891E-07    0.26455E-02   -0.68246E-07
     4    0.85861E+03    0.16244E-04    0.00000E+00    0.10031E+00    0.65491E-07    0.25729E-02   -0.95834E-07
     5    0.83842E+03    0.36680E-04    0.00000E+00    0.14983E+00    0.72928E-07    0.24810E-02   -0.12334E-06
     6    0.82586E+03    0.71280E-04    0.00000E+00    0.20663E+00    0.79386E-07    0.23842E-02   -0.15055E-06
     7    0.81921E+03    0.12501E-03    0.00000E+00    0.27008E+00    0.85040E-07    0.22881E-02   -0.17752E-06
     8    0.81660E+03    0.20337E-03    0.00000E+00    0.33937E+00    0.90019E-07    0.21952E-02   -0.20449E-06
     9    0.81734E+03    0.31249E-03    0.00000E+00    0.41396E+00    0.94427E-07    0.21061E-02   -0.23165E-06
    10    0.82060E+03    0.45868E-03    0.00000E+00    0.49298E+00    0.98329E-07    0.20214E-02   -0.25857E-06
    11    0.82578E+03    0.64920E-03    0.00000E+00    0.57591E+00    0.10181E-06    0.19421E-02   -0.28515E-06
    12    0.83305E+03    0.89125E-03    0.00000E+00    0.66253E+00    0.10489E-06    0.18667E-02   -0.31090E-06
    13    0.84138E+03    0.11925E-02    0.00000E+00    0.75128E+00    0.10765E-06    0.17971E-02   -0.33646E-06
    14    0.85070E+03    0.15603E-02    0.00000E+00    0.84174E+00    0.11009E-06    0.17310E-02   -0.36175E-06
    15    0.86082E+03    0.20038E-02    0.00000E+00    0.93314E+00    0.11227E-06    0.16692E-02   -0.38716E-06
    16    0.87207E+03    0.25317E-02    0.00000E+00    0.10258E+01    0.11422E-06    0.16103E-02   -0.41243E-06
    17    0.88394E+03    0.31529E-02    0.00000E+00    0.11183E+01    0.11593E-06    0.15550E-02   -0.43741E-06
    18    0.89604E+03    0.38745E-02    0.00000E+00    0.12094E+01    0.11746E-06    0.15029E-02   -0.46202E-06
    19    0.90949E+03    0.47101E-02    0.00000E+00    0.13001E+01    0.11881E-06    0.14542E-02   -0.48655E-06
    20    0.92314E+03    0.56641E-02    0.00000E+00    0.13888E+01    0.11998E-06    0.14077E-02   -0.51046E-06
    21    0.93719E+03    0.67471E-02    0.00000E+00    0.14747E+01    0.12101E-06    0.13638E-02   -0.53399E-06
    22    0.95158E+03    0.79690E-02    0.00000E+00    0.15575E+01    0.12191E-06    0.13223E-02   -0.55730E-06
    23    0.96633E+03    0.93392E-02    0.00000E+00    0.16367E+01    0.12269E-06    0.12829E-02   -0.58040E-06
    24    0.98140E+03    0.10866E-01    0.00000E+00    0.17107E+01    0.12334E-06    0.12459E-02   -0.60302E-06
    25    0.99680E+03    0.12560E-01    0.00000E+00    0.17798E+01    0.12390E-06    0.12107E-02   -0.62538E-06
