#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.369404E+06   0.369403E+06   0.492386E+06   0.492371E+06   0.448504E+06   0.371305E+06   0.369404E+06   0.384660E+06  -0.606489E+00   0.367179E+06   0.367179E+06   0.424015E+01
   0.798228E-04   0.369402E+06   0.369401E+06   0.492345E+06   0.492326E+06   0.448468E+06   0.371302E+06   0.369402E+06   0.384655E+06  -0.606482E+00   0.367177E+06   0.367177E+06   0.473841E+01
   0.892035E-04   0.369399E+06   0.369398E+06   0.492294E+06   0.492270E+06   0.448423E+06   0.371298E+06   0.369399E+06   0.384650E+06  -0.606473E+00   0.367174E+06   0.367174E+06   0.529522E+01
   0.996866E-04   0.369396E+06   0.369394E+06   0.492230E+06   0.492201E+06   0.448367E+06   0.371293E+06   0.369395E+06   0.384643E+06  -0.606462E+00   0.367170E+06   0.367170E+06   0.591744E+01
   0.111402E-03   0.369391E+06   0.369389E+06   0.492150E+06   0.492113E+06   0.448297E+06   0.371287E+06   0.369391E+06   0.384635E+06  -0.606449E+00   0.367166E+06   0.367165E+06   0.661276E+01
   0.124493E-03   0.369386E+06   0.369383E+06   0.492051E+06   0.492005E+06   0.448209E+06   0.371279E+06   0.369385E+06   0.384625E+06  -0.606432E+00   0.367160E+06   0.367160E+06   0.738975E+01
   0.139124E-03   0.369379E+06   0.369376E+06   0.491926E+06   0.491869E+06   0.448100E+06   0.371270E+06   0.369378E+06   0.384612E+06  -0.606411E+00   0.367153E+06   0.367152E+06   0.825801E+01
   0.155474E-03   0.369370E+06   0.369367E+06   0.491771E+06   0.491699E+06   0.447963E+06   0.371258E+06   0.369369E+06   0.384596E+06  -0.606385E+00   0.367144E+06   0.367143E+06   0.922823E+01
   0.173745E-03   0.369360E+06   0.369355E+06   0.491577E+06   0.491487E+06   0.447793E+06   0.371243E+06   0.369359E+06   0.384576E+06  -0.606352E+00   0.367134E+06   0.367132E+06   0.103124E+02
   0.194163E-03   0.369346E+06   0.369341E+06   0.491335E+06   0.491223E+06   0.447581E+06   0.371225E+06   0.369345E+06   0.384551E+06  -0.606311E+00   0.367120E+06   0.367118E+06   0.115238E+02
