#    L    TT             EE             BB             TE          
     2    0.96698E+03    0.35617E-05    0.22754E-05    0.28214E-01
     3    0.94194E+03    0.10646E-04    0.45514E-05    0.63781E-01
     4    0.91544E+03    0.25168E-04    0.75871E-05    0.10882E+00
     5    0.89658E+03    0.51095E-04    0.11383E-04    0.16250E+00
     6    0.88510E+03    0.93132E-04    0.15941E-04    0.22413E+00
     7    0.87942E+03    0.15667E-03    0.21261E-04    0.29300E+00
     8    0.87770E+03    0.24768E-03    0.27346E-04    0.36825E+00
     9    0.87931E+03    0.37281E-03    0.34196E-04    0.44929E+00
    10    0.88341E+03    0.53893E-03    0.41812E-04    0.53518E+00
    11    0.88944E+03    0.75391E-03    0.50198E-04    0.62538E+00
    12    0.89760E+03    0.10256E-02    0.59353E-04    0.71964E+00
    13    0.90679E+03    0.13622E-02    0.69281E-04    0.81629E+00
    14    0.91697E+03    0.17720E-02    0.79983E-04    0.91485E+00
    15    0.92795E+03    0.22647E-02    0.91461E-04    0.10145E+01
    16    0.94008E+03    0.28497E-02    0.10372E-03    0.11157E+01
    17    0.95283E+03    0.35369E-02    0.11675E-03    0.12166E+01
    18    0.96578E+03    0.43339E-02    0.13057E-03    0.13163E+01
    19    0.98014E+03    0.52555E-02    0.14517E-03    0.14156E+01
    20    0.99469E+03    0.63065E-02    0.16055E-03    0.15128E+01
    21    0.10096E+04    0.74984E-02    0.17673E-03    0.16071E+01
    22    0.10249E+04    0.88420E-02    0.19369E-03    0.16981E+01
    23    0.10405E+04    0.10348E-01    0.21144E-03    0.17854E+01
    24    0.10565E+04    0.12024E-01    0.22998E-03    0.18671E+01
    25    0.10727E+04    0.13883E-01    0.24932E-03    0.19438E+01
    26    0.10893E+04    0.15934E-01    0.26945E-03    0.20152E+01
    27    0.11062E+04    0.18187E-01    0.29038E-03    0.20805E+01
    28    0.11232E+04    0.20652E-01    0.31210E-03    0.21383E+01
    29    0.11406E+04    0.23338E-01    0.33462E-03    0.21879E+01
    30    0.11582E+04    0.26255E-01    0.35795E-03    0.22304E+01
    31    0.11759E+04    0.29412E-01    0.38207E-03    0.22646E+01
    32    0.11940E+04    0.32819E-01    0.40700E-03    0.22896E+01
    33    0.12122E+04    0.36485E-01    0.43272E-03    0.23040E+01
    34    0.12306E+04    0.40416E-01    0.45925E-03    0.23088E+01
    35    0.12492E+04    0.44622E-01    0.48659E-03    0.23039E+01
    36    0.12680E+04    0.49112E-01    0.51472E-03    0.22880E+01
    37    0.12870E+04    0.53894E-01    0.54366E-03    0.22602E+01
    38    0.13062E+04    0.58974E-01    0.57340E-03    0.22209E+01
    39    0.13256E+04    0.64355E-01    0.60395E-03    0.21696E+01
    40    0.13452E+04    0.70046E-01    0.63530E-03    0.21054E+01
    41    0.13650E+04    0.76057E-01    0.66746E-03    0.20277E+01
    42    0.13849E+04    0.82391E-01    0.70042E-03    0.19372E+01
    43    0.14051E+04    0.89054E-01    0.73418E-03    0.18346E+01
    44    0.14253E+04    0.96042E-01    0.76875E-03    0.17181E+01
    45    0.14458E+04    0.10337E+00    0.80412E-03    0.15864E+01
    46    0.14666E+04    0.11104E+00    0.84029E-03    0.14403E+01
    47    0.14875E+04    0.11905E+00    0.87726E-03    0.12808E+01
    48    0.15085E+04    0.12741E+00    0.91503E-03    0.11067E+01
    49    0.15297E+04    0.13611E+00    0.95361E-03    0.91682E+00
    50    0.15513E+04    0.14517E+00    0.99298E-03    0.71179E+00
    51    0.15729E+04    0.15459E+00    0.10332E-02    0.49249E+00
    52    0.15949E+04    0.16433E+00    0.10741E-02    0.25790E+00
    53    0.16171E+04    0.17445E+00    0.11159E-02    0.69084E-02
    54    0.16393E+04    0.18490E+00    0.11585E-02   -0.25960E+00
    55    0.16618E+04    0.19570E+00    0.12018E-02   -0.54077E+00
    56    0.16846E+04    0.20686E+00    0.12460E-02   -0.83744E+00
    57    0.17076E+04    0.21835E+00    0.12909E-02   -0.11506E+01
    58    0.17309E+04    0.23020E+00    0.13367E-02   -0.14797E+01
    59    0.17543E+04    0.24239E+00    0.13832E-02   -0.18239E+01
    60    0.17779E+04    0.25489E+00    0.14305E-02   -0.21821E+01
    61    0.18021E+04    0.26770E+00    0.14787E-02   -0.25534E+01
    62    0.18262E+04    0.28082E+00    0.15276E-02   -0.29394E+01
    63    0.18506E+04    0.29426E+00    0.15773E-02   -0.33415E+01
    64    0.18753E+04    0.30804E+00    0.16278E-02   -0.37616E+01
    65    0.19001E+04    0.32217E+00    0.16790E-02   -0.42007E+01
    66    0.19252E+04    0.33662E+00    0.17311E-02   -0.46576E+01
    67    0.19505E+04    0.35137E+00    0.17840E-02   -0.51299E+01
    68    0.19761E+04    0.36642E+00    0.18376E-02   -0.56160E+01
    69    0.20020E+04    0.38172E+00    0.18921E-02   -0.61130E+01
    70    0.20282E+04    0.39727E+00    0.19473E-02   -0.66213E+01
    71    0.20547E+04    0.41304E+00    0.20033E-02   -0.71421E+01
    72    0.20814E+04    0.42901E+00    0.20601E-02   -0.76767E+01
    73    0.21083E+04    0.44517E+00    0.21177E-02   -0.82256E+01
    74    0.21355E+04    0.46151E+00    0.21761E-02   -0.87881E+01
    75    0.21629E+04    0.47808E+00    0.22353E-02   -0.93630E+01
    76    0.21906E+04    0.49487E+00    0.22953E-02   -0.99504E+01
    77    0.22186E+04    0.51188E+00    0.23561E-02   -0.10550E+02
    78    0.22469E+04    0.52911E+00    0.24177E-02   -0.11163E+02
    79    0.22754E+04    0.54651E+00    0.24800E-02   -0.11786E+02
    80    0.23043E+04    0.56405E+00    0.25432E-02   -0.12419E+02
    81    0.23334E+04    0.58168E+00    0.26072E-02   -0.13063E+02
    82    0.23628E+04    0.59942E+00    0.26719E-02   -0.13717E+02
    83    0.23925E+04    0.61724E+00    0.27375E-02   -0.14382E+02
    84    0.24225E+04    0.63513E+00    0.28039E-02   -0.15055E+02
    85    0.24527E+04    0.65307E+00    0.28711E-02   -0.15737E+02
    86    0.24832E+04    0.67108E+00    0.29391E-02   -0.16428E+02
    87    0.25141E+04    0.68910E+00    0.30079E-02   -0.17127E+02
    88    0.25451E+04    0.70717E+00    0.30775E-02   -0.17832E+02
    89    0.25764E+04    0.72524E+00    0.31480E-02   -0.18546E+02
    90    0.26081E+04    0.74329E+00    0.32193E-02   -0.19265E+02
    91    0.26399E+04    0.76129E+00    0.32914E-02   -0.19989E+02
    92    0.26721E+04    0.77925E+00    0.33643E-02   -0.20718E+02
    93    0.27045E+04    0.79713E+00    0.34381E-02   -0.21452E+02
    94    0.27371E+04    0.81491E+00    0.35127E-02   -0.22189E+02
    95    0.27700E+04    0.83258E+00    0.35882E-02   -0.22930E+02
    96    0.28030E+04    0.85012E+00    0.36645E-02   -0.23674E+02
    97    0.28364E+04    0.86752E+00    0.37417E-02   -0.24420E+02
    98    0.28700E+04    0.88477E+00    0.38197E-02   -0.25167E+02
    99    0.29038E+04    0.90182E+00    0.38986E-02   -0.25916E+02
   100    0.29378E+04    0.91867E+00    0.39783E-02   -0.26663E+02
   101    0.29721E+04    0.93538E+00    0.40590E-02   -0.27412E+02
   102    0.30068E+04    0.95180E+00    0.41405E-02   -0.28159E+02
   103    0.30416E+04    0.96799E+00    0.42229E-02   -0.28906E+02
   104    0.30765E+04    0.98396E+00    0.43061E-02   -0.29649E+02
   105    0.31116E+04    0.99963E+00    0.43903E-02   -0.30390E+02
   106    0.31470E+04    0.10151E+01    0.44754E-02   -0.31128E+02
   107    0.31823E+04    0.10301E+01    0.45614E-02   -0.31861E+02
   108    0.32180E+04    0.10449E+01    0.46483E-02   -0.32590E+02
   109    0.32538E+04    0.10592E+01    0.47361E-02   -0.33313E+02
   110    0.32897E+04    0.10732E+01    0.48249E-02   -0.34029E+02
   111    0.33258E+04    0.10868E+01    0.49146E-02   -0.34740E+02
   112    0.33621E+04    0.11001E+01    0.50052E-02   -0.35444E+02
   113    0.33985E+04    0.11129E+01    0.50968E-02   -0.36139E+02
   114    0.34351E+04    0.11253E+01    0.51893E-02   -0.36825E+02
   115    0.34719E+04    0.11373E+01    0.52828E-02   -0.37502E+02
   116    0.35087E+04    0.11488E+01    0.53772E-02   -0.38169E+02
   117    0.35458E+04    0.11598E+01    0.54727E-02   -0.38825E+02
   118    0.35830E+04    0.11704E+01    0.55691E-02   -0.39471E+02
   119    0.36203E+04    0.11806E+01    0.56665E-02   -0.40104E+02
   120    0.36577E+04    0.11901E+01    0.57649E-02   -0.40724E+02
