#    L    TT             EE             TE             PP             TP          
     2    0.10472E+04    0.13292E-05    0.29488E-01    0.11498E+07    0.28200E+05
     3    0.10169E+04    0.62919E-05    0.66756E-01    0.17717E+07    0.33618E+05
     4    0.98603E+03    0.18141E-04    0.11392E+00    0.23268E+07    0.36203E+05
     5    0.96399E+03    0.40960E-04    0.17010E+00    0.28190E+07    0.37302E+05
     6    0.95029E+03    0.79594E-04    0.23455E+00    0.32550E+07    0.37580E+05
     7    0.94311E+03    0.13959E-03    0.30654E+00    0.36432E+07    0.37382E+05
     8    0.94039E+03    0.22709E-03    0.38515E+00    0.39902E+07    0.36898E+05
     9    0.94139E+03    0.34894E-03    0.46977E+00    0.43019E+07    0.36236E+05
    10    0.94519E+03    0.51221E-03    0.55945E+00    0.45822E+07    0.35468E+05
    11    0.95114E+03    0.72499E-03    0.65358E+00    0.48362E+07    0.34654E+05
    12    0.95945E+03    0.99535E-03    0.75194E+00    0.50647E+07    0.33801E+05
    13    0.96895E+03    0.13319E-02    0.85276E+00    0.52730E+07    0.32965E+05
    14    0.97956E+03    0.17429E-02    0.95559E+00    0.54611E+07    0.32120E+05
    15    0.99108E+03    0.22383E-02    0.10596E+01    0.56329E+07    0.31294E+05
    16    0.10039E+04    0.28282E-02    0.11651E+01    0.57893E+07    0.30475E+05
    17    0.10173E+04    0.35225E-02    0.12704E+01    0.59306E+07    0.29678E+05
    18    0.10310E+04    0.43292E-02    0.13744E+01    0.60599E+07    0.28906E+05
    19    0.10463E+04    0.52634E-02    0.14780E+01    0.61777E+07    0.28167E+05
    20    0.10618E+04    0.63301E-02    0.15796E+01    0.62843E+07    0.27443E+05
    21    0.10777E+04    0.75413E-02    0.16781E+01    0.63811E+07    0.26745E+05
    22    0.10939E+04    0.89079E-02    0.17732E+01    0.64693E+07    0.26073E+05
    23    0.11106E+04    0.10441E-01    0.18644E+01    0.65493E+07    0.25423E+05
    24    0.11276E+04    0.12149E-01    0.19501E+01    0.66212E+07    0.24801E+05
    25    0.11449E+04    0.14045E-01    0.20304E+01    0.66864E+07    0.24203E+05
    26    0.11626E+04    0.16138E-01    0.21054E+01    0.67451E+07    0.23621E+05
    27    0.11806E+04    0.18438E-01    0.21740E+01    0.67975E+07    0.23061E+05
    28    0.11987E+04    0.20957E-01    0.22349E+01    0.68445E+07    0.22523E+05
    29    0.12172E+04    0.23704E-01    0.22875E+01    0.68861E+07    0.22008E+05
    30    0.12360E+04    0.26687E-01    0.23327E+01    0.69230E+07    0.21507E+05
    31    0.12549E+04    0.29919E-01    0.23693E+01    0.69550E+07    0.21022E+05
    32    0.12740E+04    0.33408E-01    0.23964E+01    0.69830E+07    0.20556E+05
    33    0.12934E+04    0.37163E-01    0.24125E+01    0.70071E+07    0.20110E+05
    34    0.13130E+04    0.41192E-01    0.24189E+01    0.70275E+07    0.19677E+05
    35    0.13328E+04    0.45505E-01    0.24152E+01    0.70443E+07    0.19257E+05
    36    0.13527E+04    0.50112E-01    0.24001E+01    0.70580E+07    0.18852E+05
    37    0.13728E+04    0.55018E-01    0.23726E+01    0.70688E+07    0.18462E+05
    38    0.13932E+04    0.60234E-01    0.23334E+01    0.70766E+07    0.18085E+05
    39    0.14137E+04    0.65761E-01    0.22819E+01    0.70818E+07    0.17720E+05
    40    0.14344E+04    0.71608E-01    0.22170E+01    0.70845E+07    0.17367E+05
    41    0.14554E+04    0.77786E-01    0.21379E+01    0.70849E+07    0.17028E+05
    42    0.14764E+04    0.84299E-01    0.20458E+01    0.70832E+07    0.16699E+05
    43    0.14977E+04    0.91153E-01    0.19412E+01    0.70795E+07    0.16378E+05
    44    0.15190E+04    0.98344E-01    0.18222E+01    0.70737E+07    0.16067E+05
    45    0.15407E+04    0.10589E+00    0.16873E+01    0.70662E+07    0.15768E+05
    46    0.15626E+04    0.11379E+00    0.15375E+01    0.70569E+07    0.15479E+05
    47    0.15845E+04    0.12204E+00    0.13741E+01    0.70462E+07    0.15196E+05
    48    0.16066E+04    0.13065E+00    0.11954E+01    0.70339E+07    0.14922E+05
    49    0.16290E+04    0.13962E+00    0.10002E+01    0.70203E+07    0.14658E+05
    50    0.16517E+04    0.14897E+00    0.78936E+00    0.70053E+07    0.14401E+05
    51    0.16743E+04    0.15868E+00    0.56387E+00    0.69891E+07    0.14152E+05
    52    0.16974E+04    0.16874E+00    0.32252E+00    0.69719E+07    0.13909E+05
    53    0.17207E+04    0.17918E+00    0.63911E-01    0.69535E+07    0.13674E+05
    54    0.17441E+04    0.18998E+00   -0.21084E+00    0.69341E+07    0.13446E+05
    55    0.17676E+04    0.20114E+00   -0.50062E+00    0.69137E+07    0.13224E+05
    56    0.17914E+04    0.21267E+00   -0.80656E+00    0.68925E+07    0.13007E+05
    57    0.18155E+04    0.22457E+00   -0.11299E+01    0.68705E+07    0.12798E+05
    58    0.18399E+04    0.23682E+00   -0.14698E+01    0.68477E+07    0.12595E+05
    59    0.18644E+04    0.24944E+00   -0.18252E+01    0.68242E+07    0.12396E+05
    60    0.18890E+04    0.26238E+00   -0.21951E+01    0.68001E+07    0.12202E+05
    61    0.19143E+04    0.27565E+00   -0.25790E+01    0.67753E+07    0.12013E+05
    62    0.19395E+04    0.28925E+00   -0.29782E+01    0.67499E+07    0.11829E+05
    63    0.19649E+04    0.30318E+00   -0.33944E+01    0.67240E+07    0.11651E+05
    64    0.19908E+04    0.31747E+00   -0.38293E+01    0.66976E+07    0.11478E+05
    65    0.20167E+04    0.33214E+00   -0.42840E+01    0.66707E+07    0.11309E+05
    66    0.20429E+04    0.34714E+00   -0.47573E+01    0.66434E+07    0.11144E+05
    67    0.20693E+04    0.36245E+00   -0.52467E+01    0.66157E+07    0.10984E+05
    68    0.20961E+04    0.37809E+00   -0.57506E+01    0.65876E+07    0.10828E+05
    69    0.21231E+04    0.39399E+00   -0.62662E+01    0.65592E+07    0.10675E+05
    70    0.21504E+04    0.41017E+00   -0.67937E+01    0.65306E+07    0.10525E+05
    71    0.21780E+04    0.42658E+00   -0.73345E+01    0.65016E+07    0.10380E+05
    72    0.22059E+04    0.44321E+00   -0.78898E+01    0.64724E+07    0.10237E+05
    73    0.22340E+04    0.46005E+00   -0.84602E+01    0.64429E+07    0.10098E+05
    74    0.22622E+04    0.47709E+00   -0.90449E+01    0.64132E+07    0.99622E+04
    75    0.22908E+04    0.49437E+00   -0.96427E+01    0.63834E+07    0.98293E+04
    76    0.23197E+04    0.51190E+00   -0.10254E+02    0.63534E+07    0.96994E+04
    77    0.23488E+04    0.52965E+00   -0.10878E+02    0.63232E+07    0.95724E+04
    78    0.23783E+04    0.54766E+00   -0.11516E+02    0.62928E+07    0.94482E+04
    79    0.24080E+04    0.56584E+00   -0.12165E+02    0.62624E+07    0.93269E+04
    80    0.24381E+04    0.58418E+00   -0.12825E+02    0.62319E+07    0.92082E+04
    81    0.24684E+04    0.60264E+00   -0.13496E+02    0.62013E+07    0.90922E+04
    82    0.24991E+04    0.62121E+00   -0.14179E+02    0.61706E+07    0.89789E+04
    83    0.25300E+04    0.63989E+00   -0.14872E+02    0.61399E+07    0.88680E+04
    84    0.25613E+04    0.65866E+00   -0.15575E+02    0.61091E+07    0.87595E+04
    85    0.25928E+04    0.67749E+00   -0.16289E+02    0.60783E+07    0.86534E+04
    86    0.26245E+04    0.69640E+00   -0.17011E+02    0.60475E+07    0.85496E+04
    87    0.26567E+04    0.71535E+00   -0.17742E+02    0.60167E+07    0.84479E+04
    88    0.26890E+04    0.73435E+00   -0.18480E+02    0.59859E+07    0.83482E+04
    89    0.27217E+04    0.75337E+00   -0.19228E+02    0.59551E+07    0.82506E+04
    90    0.27547E+04    0.77238E+00   -0.19981E+02    0.59244E+07    0.81549E+04
    91    0.27879E+04    0.79137E+00   -0.20740E+02    0.58937E+07    0.80611E+04
    92    0.28214E+04    0.81032E+00   -0.21505E+02    0.58630E+07    0.79690E+04
    93    0.28552E+04    0.82921E+00   -0.22276E+02    0.58324E+07    0.78787E+04
    94    0.28892E+04    0.84801E+00   -0.23050E+02    0.58018E+07    0.77901E+04
    95    0.29235E+04    0.86671E+00   -0.23829E+02    0.57714E+07    0.77032E+04
    96    0.29579E+04    0.88530E+00   -0.24612E+02    0.57410E+07    0.76179E+04
    97    0.29928E+04    0.90375E+00   -0.25398E+02    0.57106E+07    0.75341E+04
    98    0.30279E+04    0.92206E+00   -0.26184E+02    0.56804E+07    0.74518E+04
    99    0.30631E+04    0.94018E+00   -0.26974E+02    0.56503E+07    0.73710E+04
   100    0.30987E+04    0.95812E+00   -0.27762E+02    0.56203E+07    0.72916E+04
   101    0.31344E+04    0.97592E+00   -0.28553E+02    0.55904E+07    0.72136E+04
   102    0.31707E+04    0.99344E+00   -0.29343E+02    0.55606E+07    0.71370E+04
   103    0.32070E+04    0.10107E+01   -0.30133E+02    0.55309E+07    0.70618E+04
   104    0.32435E+04    0.10278E+01   -0.30920E+02    0.55013E+07    0.69878E+04
   105    0.32802E+04    0.10446E+01   -0.31705E+02    0.54718E+07    0.69151E+04
   106    0.33171E+04    0.10612E+01   -0.32488E+02    0.54425E+07    0.68437E+04
   107    0.33541E+04    0.10773E+01   -0.33266E+02    0.54133E+07    0.67735E+04
   108    0.33914E+04    0.10932E+01   -0.34041E+02    0.53842E+07    0.67045E+04
   109    0.34289E+04    0.11087E+01   -0.34811E+02    0.53553E+07    0.66367E+04
   110    0.34665E+04    0.11238E+01   -0.35575E+02    0.53265E+07    0.65700E+04
   111    0.35043E+04    0.11385E+01   -0.36332E+02    0.52978E+07    0.65043E+04
   112    0.35422E+04    0.11529E+01   -0.37084E+02    0.52693E+07    0.64398E+04
   113    0.35805E+04    0.11668E+01   -0.37828E+02    0.52409E+07    0.63762E+04
   114    0.36188E+04    0.11803E+01   -0.38563E+02    0.52127E+07    0.63137E+04
   115    0.36574E+04    0.11935E+01   -0.39290E+02    0.51847E+07    0.62521E+04
   116    0.36960E+04    0.12060E+01   -0.40006E+02    0.51568E+07    0.61915E+04
   117    0.37349E+04    0.12181E+01   -0.40712E+02    0.51290E+07    0.61318E+04
   118    0.37740E+04    0.12299E+01   -0.41409E+02    0.51015E+07    0.60730E+04
   119    0.38131E+04    0.12411E+01   -0.42092E+02    0.50740E+07    0.60151E+04
   120    0.38524E+04    0.12518E+01   -0.42763E+02    0.50468E+07    0.59581E+04
   121    0.38917E+04    0.12620E+01   -0.43422E+02    0.50197E+07    0.59020E+04
   122    0.39311E+04    0.12717E+01   -0.44066E+02    0.49928E+07    0.58466E+04
   123    0.39706E+04    0.12807E+01   -0.44697E+02    0.49660E+07    0.57921E+04
   124    0.40101E+04    0.12893E+01   -0.45311E+02    0.49394E+07    0.57383E+04
   125    0.40497E+04    0.12973E+01   -0.45911E+02    0.49129E+07    0.56853E+04
   126    0.40893E+04    0.13047E+01   -0.46494E+02    0.48866E+07    0.56331E+04
   127    0.41289E+04    0.13116E+01   -0.47061E+02    0.48605E+07    0.55816E+04
   128    0.41686E+04    0.13179E+01   -0.47610E+02    0.48346E+07    0.55308E+04
   129    0.42083E+04    0.13235E+01   -0.48141E+02    0.48088E+07    0.54806E+04
   130    0.42480E+04    0.13286E+01   -0.48652E+02    0.47832E+07    0.54312E+04
   131    0.42876E+04    0.13331E+01   -0.49146E+02    0.47577E+07    0.53824E+04
   132    0.43274E+04    0.13369E+01   -0.49618E+02    0.47325E+07    0.53342E+04
   133    0.43670E+04    0.13402E+01   -0.50071E+02    0.47074E+07    0.52866E+04
   134    0.44067E+04    0.13429E+01   -0.50501E+02    0.46824E+07    0.52396E+04
   135    0.44463E+04    0.13449E+01   -0.50910E+02    0.46576E+07    0.51932E+04
   136    0.44858E+04    0.13462E+01   -0.51295E+02    0.46330E+07    0.51474E+04
   137    0.45252E+04    0.13470E+01   -0.51657E+02    0.46086E+07    0.51022E+04
   138    0.45646E+04    0.13472E+01   -0.51997E+02    0.45843E+07    0.50575E+04
   139    0.46037E+04    0.13468E+01   -0.52311E+02    0.45602E+07    0.50134E+04
   140    0.46429E+04    0.13458E+01   -0.52602E+02    0.45363E+07    0.49699E+04
   141    0.46818E+04    0.13440E+01   -0.52867E+02    0.45125E+07    0.49268E+04
   142    0.47207E+04    0.13417E+01   -0.53106E+02    0.44889E+07    0.48843E+04
   143    0.47595E+04    0.13389E+01   -0.53321E+02    0.44655E+07    0.48423E+04
   144    0.47981E+04    0.13354E+01   -0.53509E+02    0.44422E+07    0.48008E+04
