#    L    TT             EE             BB             TE          
     2    0.87507E+03    0.29590E-05    0.18458E-05    0.24577E-01
     3    0.84857E+03    0.89612E-05    0.36921E-05    0.55676E-01
     4    0.82207E+03    0.21347E-04    0.61547E-05    0.95033E-01
     5    0.80324E+03    0.43533E-04    0.92341E-05    0.14191E+00
     6    0.79153E+03    0.79577E-04    0.12931E-04    0.19569E+00
     7    0.78537E+03    0.13412E-03    0.17247E-04    0.25575E+00
     8    0.78300E+03    0.21231E-03    0.22182E-04    0.32133E+00
     9    0.78378E+03    0.31987E-03    0.27738E-04    0.39191E+00
    10    0.78693E+03    0.46271E-03    0.33916E-04    0.46669E+00
    11    0.79190E+03    0.64761E-03    0.40717E-04    0.54516E+00
    12    0.79885E+03    0.88132E-03    0.48143E-04    0.62713E+00
    13    0.80681E+03    0.11710E-02    0.56195E-04    0.71113E+00
    14    0.81571E+03    0.15236E-02    0.64875E-04    0.79675E+00
    15    0.82539E+03    0.19476E-02    0.74183E-04    0.88330E+00
    16    0.83613E+03    0.24511E-02    0.84122E-04    0.97107E+00
    17    0.84746E+03    0.30426E-02    0.94693E-04    0.10586E+01
    18    0.85900E+03    0.37287E-02    0.10590E-03    0.11451E+01
    19    0.87185E+03    0.45221E-02    0.11774E-03    0.12311E+01
    20    0.88488E+03    0.54270E-02    0.13021E-03    0.13153E+01
    21    0.89828E+03    0.64533E-02    0.14333E-03    0.13969E+01
    22    0.91202E+03    0.76102E-02    0.15708E-03    0.14757E+01
    23    0.92607E+03    0.89068E-02    0.17148E-03    0.15511E+01
    24    0.94044E+03    0.10351E-01    0.18651E-03    0.16217E+01
    25    0.95510E+03    0.11952E-01    0.20219E-03    0.16879E+01
    26    0.97004E+03    0.13718E-01    0.21851E-03    0.17495E+01
    27    0.98526E+03    0.15659E-01    0.23548E-03    0.18057E+01
    28    0.10006E+04    0.17783E-01    0.25310E-03    0.18554E+01
    29    0.10163E+04    0.20098E-01    0.27136E-03    0.18981E+01
    30    0.10322E+04    0.22612E-01    0.29027E-03    0.19345E+01
    31    0.10482E+04    0.25333E-01    0.30983E-03    0.19637E+01
    32    0.10645E+04    0.28270E-01    0.33004E-03    0.19848E+01
    33    0.10809E+04    0.31430E-01    0.35090E-03    0.19967E+01
    34    0.10975E+04    0.34820E-01    0.37242E-03    0.20004E+01
    35    0.11143E+04    0.38447E-01    0.39458E-03    0.19956E+01
    36    0.11312E+04    0.42320E-01    0.41739E-03    0.19811E+01
    37    0.11484E+04    0.46444E-01    0.44086E-03    0.19563E+01
    38    0.11657E+04    0.50827E-01    0.46498E-03    0.19216E+01
    39    0.11832E+04    0.55471E-01    0.48975E-03    0.18765E+01
    40    0.12007E+04    0.60382E-01    0.51518E-03    0.18201E+01
    41    0.12186E+04    0.65570E-01    0.54125E-03    0.17519E+01
    42    0.12365E+04    0.71039E-01    0.56798E-03    0.16727E+01
    43    0.12546E+04    0.76792E-01    0.59537E-03    0.15830E+01
    44    0.12728E+04    0.82828E-01    0.62340E-03    0.14811E+01
    45    0.12912E+04    0.89155E-01    0.65209E-03    0.13659E+01
    46    0.13098E+04    0.95786E-01    0.68142E-03    0.12382E+01
    47    0.13285E+04    0.10271E+00    0.71141E-03    0.10991E+01
    48    0.13473E+04    0.10993E+00    0.74205E-03    0.94722E+00
    49    0.13664E+04    0.11745E+00    0.77334E-03    0.78143E+00
    50    0.13857E+04    0.12529E+00    0.80529E-03    0.60247E+00
    51    0.14050E+04    0.13343E+00    0.83788E-03    0.41125E+00
    52    0.14247E+04    0.14186E+00    0.87112E-03    0.20673E+00
    53    0.14445E+04    0.15062E+00    0.90500E-03   -0.12243E-01
    54    0.14644E+04    0.15966E+00    0.93954E-03   -0.24475E+00
    55    0.14844E+04    0.16902E+00    0.97472E-03   -0.48987E+00
    56    0.15048E+04    0.17868E+00    0.10106E-02   -0.74851E+00
    57    0.15253E+04    0.18864E+00    0.10470E-02   -0.10217E+01
    58    0.15461E+04    0.19890E+00    0.10842E-02   -0.13088E+01
    59    0.15669E+04    0.20947E+00    0.11219E-02   -0.16089E+01
    60    0.15879E+04    0.22030E+00    0.11603E-02   -0.19210E+01
    61    0.16095E+04    0.23141E+00    0.11994E-02   -0.22444E+01
    62    0.16310E+04    0.24279E+00    0.12391E-02   -0.25804E+01
    63    0.16526E+04    0.25444E+00    0.12794E-02   -0.29306E+01
    64    0.16746E+04    0.26640E+00    0.13204E-02   -0.32968E+01
    65    0.16967E+04    0.27868E+00    0.13621E-02   -0.36803E+01
    66    0.17190E+04    0.29123E+00    0.14043E-02   -0.40798E+01
    67    0.17414E+04    0.30405E+00    0.14473E-02   -0.44927E+01
    68    0.17642E+04    0.31715E+00    0.14908E-02   -0.49177E+01
    69    0.17872E+04    0.33046E+00    0.15350E-02   -0.53518E+01
    70    0.18104E+04    0.34399E+00    0.15799E-02   -0.57955E+01
    71    0.18339E+04    0.35771E+00    0.16254E-02   -0.62500E+01
    72    0.18576E+04    0.37161E+00    0.16715E-02   -0.67166E+01
    73    0.18815E+04    0.38568E+00    0.17183E-02   -0.71960E+01
    74    0.19056E+04    0.39991E+00    0.17658E-02   -0.76875E+01
    75    0.19299E+04    0.41433E+00    0.18138E-02   -0.81898E+01
    76    0.19544E+04    0.42897E+00    0.18626E-02   -0.87031E+01
    77    0.19792E+04    0.44381E+00    0.19119E-02   -0.92273E+01
    78    0.20042E+04    0.45886E+00    0.19619E-02   -0.97637E+01
    79    0.20295E+04    0.47405E+00    0.20126E-02   -0.10308E+02
    80    0.20550E+04    0.48938E+00    0.20639E-02   -0.10862E+02
    81    0.20808E+04    0.50479E+00    0.21159E-02   -0.11425E+02
    82    0.21069E+04    0.52031E+00    0.21685E-02   -0.11998E+02
    83    0.21331E+04    0.53590E+00    0.22218E-02   -0.12580E+02
    84    0.21597E+04    0.55157E+00    0.22758E-02   -0.13169E+02
    85    0.21864E+04    0.56728E+00    0.23304E-02   -0.13767E+02
    86    0.22133E+04    0.58306E+00    0.23856E-02   -0.14373E+02
    87    0.22407E+04    0.59887E+00    0.24416E-02   -0.14985E+02
    88    0.22681E+04    0.61472E+00    0.24982E-02   -0.15604E+02
    89    0.22958E+04    0.63060E+00    0.25554E-02   -0.16230E+02
    90    0.23238E+04    0.64646E+00    0.26134E-02   -0.16861E+02
    91    0.23519E+04    0.66230E+00    0.26720E-02   -0.17497E+02
    92    0.23804E+04    0.67810E+00    0.27313E-02   -0.18137E+02
    93    0.24091E+04    0.69385E+00    0.27912E-02   -0.18782E+02
    94    0.24379E+04    0.70952E+00    0.28519E-02   -0.19429E+02
    95    0.24670E+04    0.72510E+00    0.29132E-02   -0.20081E+02
    96    0.24961E+04    0.74059E+00    0.29753E-02   -0.20735E+02
    97    0.25256E+04    0.75596E+00    0.30380E-02   -0.21392E+02
    98    0.25554E+04    0.77122E+00    0.31014E-02   -0.22049E+02
    99    0.25852E+04    0.78631E+00    0.31656E-02   -0.22709E+02
   100    0.26153E+04    0.80124E+00    0.32304E-02   -0.23368E+02
   101    0.26455E+04    0.81607E+00    0.32959E-02   -0.24028E+02
   102    0.26763E+04    0.83065E+00    0.33622E-02   -0.24687E+02
   103    0.27070E+04    0.84505E+00    0.34292E-02   -0.25347E+02
   104    0.27379E+04    0.85927E+00    0.34969E-02   -0.26003E+02
   105    0.27690E+04    0.87323E+00    0.35653E-02   -0.26658E+02
   106    0.28002E+04    0.88702E+00    0.36345E-02   -0.27311E+02
   107    0.28314E+04    0.90047E+00    0.37044E-02   -0.27960E+02
   108    0.28630E+04    0.91367E+00    0.37751E-02   -0.28606E+02
   109    0.28947E+04    0.92653E+00    0.38465E-02   -0.29247E+02
   110    0.29265E+04    0.93906E+00    0.39186E-02   -0.29882E+02
   111    0.29584E+04    0.95133E+00    0.39915E-02   -0.30513E+02
   112    0.29905E+04    0.96326E+00    0.40652E-02   -0.31139E+02
   113    0.30228E+04    0.97486E+00    0.41396E-02   -0.31758E+02
   114    0.30551E+04    0.98604E+00    0.42149E-02   -0.32369E+02
   115    0.30877E+04    0.99697E+00    0.42909E-02   -0.32972E+02
   116    0.31203E+04    0.10074E+01    0.43677E-02   -0.33568E+02
   117    0.31532E+04    0.10174E+01    0.44452E-02   -0.34154E+02
   118    0.31862E+04    0.10272E+01    0.45236E-02   -0.34732E+02
   119    0.32192E+04    0.10365E+01    0.46028E-02   -0.35298E+02
   120    0.32524E+04    0.10453E+01    0.46828E-02   -0.35855E+02
   121    0.32856E+04    0.10539E+01    0.47636E-02   -0.36400E+02
   122    0.33188E+04    0.10618E+01    0.48452E-02   -0.36934E+02
   123    0.33521E+04    0.10693E+01    0.49277E-02   -0.37456E+02
   124    0.33854E+04    0.10764E+01    0.50110E-02   -0.37963E+02
   125    0.34188E+04    0.10830E+01    0.50951E-02   -0.38458E+02
   126    0.34522E+04    0.10892E+01    0.51801E-02   -0.38939E+02
   127    0.34856E+04    0.10948E+01    0.52659E-02   -0.39406E+02
   128    0.35189E+04    0.11001E+01    0.53526E-02   -0.39859E+02
   129    0.35524E+04    0.11047E+01    0.54401E-02   -0.40296E+02
   130    0.35858E+04    0.11089E+01    0.55286E-02   -0.40716E+02
   131    0.36192E+04    0.11126E+01    0.56178E-02   -0.41121E+02
   132    0.36527E+04    0.11157E+01    0.57080E-02   -0.41508E+02
   133    0.36861E+04    0.11184E+01    0.57991E-02   -0.41879E+02
   134    0.37195E+04    0.11206E+01    0.58910E-02   -0.42231E+02
   135    0.37528E+04    0.11223E+01    0.59838E-02   -0.42564E+02
   136    0.37861E+04    0.11234E+01    0.60776E-02   -0.42877E+02
   137    0.38192E+04    0.11241E+01    0.61722E-02   -0.43172E+02
   138    0.38523E+04    0.11242E+01    0.62678E-02   -0.43446E+02
   139    0.38852E+04    0.11239E+01    0.63642E-02   -0.43700E+02
   140    0.39182E+04    0.11229E+01    0.64616E-02   -0.43934E+02
   141    0.39509E+04    0.11215E+01    0.65599E-02   -0.44145E+02
   142    0.39836E+04    0.11196E+01    0.66592E-02   -0.44335E+02
   143    0.40162E+04    0.11172E+01    0.67593E-02   -0.44504E+02
