#    L    TT             EE             TE             PP             TP          
     2    0.69385E+03    0.82922E-06    0.18104E-01    0.66237E+06    0.19564E+05
     3    0.66398E+03    0.39196E-05    0.41256E-01    0.10178E+07    0.22999E+05
     4    0.63725E+03    0.11290E-04    0.70532E-01    0.13328E+07    0.24507E+05
     5    0.61842E+03    0.25468E-04    0.10535E+00    0.16099E+07    0.25028E+05
     6    0.60635E+03    0.49452E-04    0.14525E+00    0.18532E+07    0.25015E+05
     7    0.59938E+03    0.86672E-04    0.18975E+00    0.20678E+07    0.24704E+05
     8    0.59591E+03    0.14092E-03    0.23828E+00    0.22578E+07    0.24222E+05
     9    0.59525E+03    0.21642E-03    0.29045E+00    0.24267E+07    0.23642E+05
    10    0.59673E+03    0.31753E-03    0.34565E+00    0.25771E+07    0.23008E+05
    11    0.59983E+03    0.44923E-03    0.40350E+00    0.27118E+07    0.22360E+05
    12    0.60462E+03    0.61652E-03    0.46384E+00    0.28317E+07    0.21701E+05
    13    0.61034E+03    0.82462E-03    0.52557E+00    0.29396E+07    0.21066E+05
    14    0.61692E+03    0.10787E-02    0.58840E+00    0.30358E+07    0.20437E+05
    15    0.62418E+03    0.13849E-02    0.65178E+00    0.31225E+07    0.19831E+05
    16    0.63235E+03    0.17494E-02    0.71594E+00    0.32003E+07    0.19239E+05
    17    0.64103E+03    0.21782E-02    0.77978E+00    0.32695E+07    0.18671E+05
    18    0.64996E+03    0.26763E-02    0.84259E+00    0.33319E+07    0.18127E+05
    19    0.65996E+03    0.32529E-02    0.90497E+00    0.33876E+07    0.17611E+05
    20    0.67015E+03    0.39112E-02    0.96584E+00    0.34371E+07    0.17111E+05
    21    0.68068E+03    0.46585E-02    0.10246E+01    0.34811E+07    0.16634E+05
    22    0.69153E+03    0.55015E-02    0.10811E+01    0.35203E+07    0.16178E+05
    23    0.70266E+03    0.64469E-02    0.11348E+01    0.35550E+07    0.15742E+05
    24    0.71410E+03    0.75005E-02    0.11848E+01    0.35851E+07    0.15327E+05
    25    0.72581E+03    0.86691E-02    0.12314E+01    0.36117E+07    0.14931E+05
    26    0.73778E+03    0.99590E-02    0.12743E+01    0.36347E+07    0.14550E+05
    27    0.75000E+03    0.11377E-01    0.13130E+01    0.36543E+07    0.14185E+05
    28    0.76238E+03    0.12929E-01    0.13466E+01    0.36710E+07    0.13838E+05
    29    0.77507E+03    0.14621E-01    0.13748E+01    0.36849E+07    0.13507E+05
    30    0.78793E+03    0.16459E-01    0.13981E+01    0.36963E+07    0.13187E+05
    31    0.80094E+03    0.18450E-01    0.14158E+01    0.37050E+07    0.12879E+05
    32    0.81417E+03    0.20599E-01    0.14273E+01    0.37118E+07    0.12586E+05
    33    0.82759E+03    0.22912E-01    0.14316E+01    0.37165E+07    0.12306E+05
    34    0.84119E+03    0.25392E-01    0.14298E+01    0.37193E+07    0.12036E+05
    35    0.85494E+03    0.28048E-01    0.14213E+01    0.37203E+07    0.11776E+05
    36    0.86882E+03    0.30884E-01    0.14054E+01    0.37197E+07    0.11526E+05
    37    0.88292E+03    0.33905E-01    0.13815E+01    0.37177E+07    0.11287E+05
    38    0.89718E+03    0.37116E-01    0.13500E+01    0.37142E+07    0.11056E+05
    39    0.91162E+03    0.40518E-01    0.13106E+01    0.37094E+07    0.10834E+05
    40    0.92611E+03    0.44116E-01    0.12627E+01    0.37034E+07    0.10620E+05
    41    0.94088E+03    0.47918E-01    0.12056E+01    0.36963E+07    0.10416E+05
    42    0.95574E+03    0.51926E-01    0.11400E+01    0.36881E+07    0.10218E+05
    43    0.97079E+03    0.56145E-01    0.10665E+01    0.36790E+07    0.10026E+05
    44    0.98583E+03    0.60569E-01    0.98366E+00    0.36690E+07    0.98403E+04
    45    0.10012E+04    0.65208E-01    0.89061E+00    0.36581E+07    0.96627E+04
    46    0.10167E+04    0.70072E-01    0.78805E+00    0.36465E+07    0.94914E+04
    47    0.10323E+04    0.75150E-01    0.67686E+00    0.36341E+07    0.93244E+04
    48    0.10479E+04    0.80449E-01    0.55587E+00    0.36211E+07    0.91628E+04
    49    0.10638E+04    0.85965E-01    0.42418E+00    0.36075E+07    0.90076E+04
    50    0.10800E+04    0.91718E-01    0.28245E+00    0.35933E+07    0.88575E+04
    51    0.10961E+04    0.97697E-01    0.13152E+00    0.35786E+07    0.87113E+04
    52    0.11125E+04    0.10388E+00   -0.29516E-01    0.35634E+07    0.85697E+04
    53    0.11291E+04    0.11031E+00   -0.20172E+00    0.35477E+07    0.84334E+04
    54    0.11458E+04    0.11695E+00   -0.38424E+00    0.35317E+07    0.83013E+04
    55    0.11625E+04    0.12382E+00   -0.57624E+00    0.35152E+07    0.81722E+04
    56    0.11795E+04    0.13091E+00   -0.77852E+00    0.34984E+07    0.80470E+04
    57    0.11967E+04    0.13822E+00   -0.99195E+00    0.34813E+07    0.79263E+04
    58    0.12141E+04    0.14576E+00   -0.12161E+01    0.34639E+07    0.78092E+04
    59    0.12316E+04    0.15353E+00   -0.14501E+01    0.34463E+07    0.76946E+04
    60    0.12491E+04    0.16149E+00   -0.16928E+01    0.34284E+07    0.75828E+04
    61    0.12672E+04    0.16964E+00   -0.19434E+01    0.34102E+07    0.74743E+04
    62    0.12852E+04    0.17800E+00   -0.22035E+01    0.33919E+07    0.73691E+04
    63    0.13033E+04    0.18654E+00   -0.24745E+01    0.33734E+07    0.72670E+04
    64    0.13217E+04    0.19533E+00   -0.27583E+01    0.33548E+07    0.71678E+04
    65    0.13401E+04    0.20437E+00   -0.30562E+01    0.33360E+07    0.70714E+04
    66    0.13588E+04    0.21362E+00   -0.33669E+01    0.33171E+07    0.69775E+04
    67    0.13775E+04    0.22306E+00   -0.36880E+01    0.32981E+07    0.68860E+04
    68    0.13966E+04    0.23272E+00   -0.40181E+01    0.32790E+07    0.67968E+04
    69    0.14157E+04    0.24252E+00   -0.43543E+01    0.32598E+07    0.67096E+04
    70    0.14352E+04    0.25249E+00   -0.46971E+01    0.32405E+07    0.66246E+04
    71    0.14548E+04    0.26260E+00   -0.50478E+01    0.32212E+07    0.65416E+04
    72    0.14746E+04    0.27282E+00   -0.54077E+01    0.32019E+07    0.64604E+04
    73    0.14945E+04    0.28316E+00   -0.57777E+01    0.31825E+07    0.63812E+04
    74    0.15145E+04    0.29361E+00   -0.61569E+01    0.31631E+07    0.63037E+04
    75    0.15348E+04    0.30421E+00   -0.65444E+01    0.31437E+07    0.62280E+04
    76    0.15552E+04    0.31498E+00   -0.69402E+01    0.31243E+07    0.61539E+04
    77    0.15757E+04    0.32591E+00   -0.73444E+01    0.31050E+07    0.60815E+04
    78    0.15966E+04    0.33701E+00   -0.77582E+01    0.30856E+07    0.60106E+04
    79    0.16176E+04    0.34822E+00   -0.81777E+01    0.30662E+07    0.59414E+04
    80    0.16388E+04    0.35954E+00   -0.86041E+01    0.30469E+07    0.58736E+04
    81    0.16602E+04    0.37091E+00   -0.90379E+01    0.30276E+07    0.58074E+04
    82    0.16818E+04    0.38235E+00   -0.94788E+01    0.30084E+07    0.57426E+04
    83    0.17035E+04    0.39386E+00   -0.99267E+01    0.29892E+07    0.56792E+04
    84    0.17255E+04    0.40542E+00   -0.10380E+02    0.29701E+07    0.56171E+04
    85    0.17476E+04    0.41701E+00   -0.10840E+02    0.29510E+07    0.55563E+04
    86    0.17699E+04    0.42866E+00   -0.11306E+02    0.29320E+07    0.54968E+04
    87    0.17925E+04    0.44033E+00   -0.11777E+02    0.29131E+07    0.54384E+04
    88    0.18151E+04    0.45203E+00   -0.12253E+02    0.28942E+07    0.53812E+04
    89    0.18380E+04    0.46377E+00   -0.12735E+02    0.28754E+07    0.53250E+04
    90    0.18611E+04    0.47549E+00   -0.13220E+02    0.28567E+07    0.52699E+04
    91    0.18843E+04    0.48720E+00   -0.13709E+02    0.28381E+07    0.52159E+04
    92    0.19077E+04    0.49888E+00   -0.14201E+02    0.28196E+07    0.51627E+04
    93    0.19314E+04    0.51053E+00   -0.14696E+02    0.28012E+07    0.51105E+04
    94    0.19551E+04    0.52212E+00   -0.15194E+02    0.27829E+07    0.50593E+04
    95    0.19790E+04    0.53365E+00   -0.15695E+02    0.27646E+07    0.50089E+04
    96    0.20029E+04    0.54511E+00   -0.16198E+02    0.27465E+07    0.49594E+04
    97    0.20271E+04    0.55649E+00   -0.16703E+02    0.27285E+07    0.49107E+04
    98    0.20515E+04    0.56778E+00   -0.17207E+02    0.27106E+07    0.48628E+04
    99    0.20760E+04    0.57896E+00   -0.17714E+02    0.26928E+07    0.48156E+04
   100    0.21007E+04    0.59002E+00   -0.18220E+02    0.26751E+07    0.47693E+04
   101    0.21255E+04    0.60103E+00   -0.18727E+02    0.26575E+07    0.47237E+04
   102    0.21507E+04    0.61183E+00   -0.19234E+02    0.26400E+07    0.46788E+04
   103    0.21758E+04    0.62252E+00   -0.19740E+02    0.26227E+07    0.46346E+04
   104    0.22011E+04    0.63308E+00   -0.20244E+02    0.26055E+07    0.45912E+04
