#           k/h    P           
    0.10000E-03    0.81702E+02
    0.10202E-03    0.83302E+02
    0.10408E-03    0.84933E+02
    0.10618E-03    0.86596E+02
    0.10833E-03    0.88292E+02
    0.11052E-03    0.90021E+02
    0.11275E-03    0.91784E+02
    0.11503E-03    0.93581E+02
    0.11735E-03    0.95413E+02
    0.11972E-03    0.97282E+02
    0.12214E-03    0.99186E+02
    0.12461E-03    0.10113E+03
    0.12712E-03    0.10311E+03
    0.12969E-03    0.10513E+03
    0.13231E-03    0.10719E+03
    0.13499E-03    0.10928E+03
    0.13771E-03    0.11142E+03
    0.14049E-03    0.11361E+03
    0.14333E-03    0.11583E+03
    0.14623E-03    0.11810E+03
    0.14918E-03    0.12041E+03
    0.15220E-03    0.12277E+03
    0.15527E-03    0.12517E+03
    0.15841E-03    0.12762E+03
    0.16161E-03    0.13012E+03
    0.16487E-03    0.13266E+03
    0.16820E-03    0.13526E+03
    0.17160E-03    0.13791E+03
    0.17507E-03    0.14061E+03
    0.17860E-03    0.14336E+03
    0.18221E-03    0.14616E+03
    0.18589E-03    0.14902E+03
    0.18965E-03    0.15194E+03
    0.19348E-03    0.15491E+03
    0.19739E-03    0.15794E+03
    0.20138E-03    0.16104E+03
    0.20544E-03    0.16419E+03
    0.20959E-03    0.16740E+03
    0.21383E-03    0.17067E+03
    0.21815E-03    0.17401E+03
    0.22255E-03    0.17741E+03
    0.22705E-03    0.18088E+03
    0.23164E-03    0.18442E+03
    0.23632E-03    0.18803E+03
    0.24109E-03    0.19171E+03
    0.24596E-03    0.19545E+03
    0.25093E-03    0.19928E+03
    0.25600E-03    0.20317E+03
    0.26117E-03    0.20714E+03
    0.26645E-03    0.21119E+03
    0.27183E-03    0.21532E+03
    0.27732E-03    0.21953E+03
    0.28292E-03    0.22382E+03
    0.28864E-03    0.22819E+03
    0.29447E-03    0.23265E+03
    0.30042E-03    0.23720E+03
    0.30649E-03    0.24183E+03
    0.31268E-03    0.24655E+03
    0.31899E-03    0.25137E+03
    0.32544E-03    0.25628E+03
    0.33201E-03    0.26128E+03
    0.33872E-03    0.26638E+03
    0.34556E-03    0.27158E+03
    0.35254E-03    0.27688E+03
    0.35966E-03    0.28229E+03
    0.36693E-03    0.28780E+03
    0.37434E-03    0.29341E+03
    0.38190E-03    0.29913E+03
    0.38962E-03    0.30497E+03
    0.39749E-03    0.31091E+03
    0.40552E-03    0.31697E+03
    0.41371E-03    0.32315E+03
    0.42207E-03    0.32945E+03
    0.43060E-03    0.33587E+03
    0.43929E-03    0.34241E+03
    0.44817E-03    0.34908E+03
    0.45722E-03    0.35587E+03
    0.46646E-03    0.36280E+03
    0.47588E-03    0.36986E+03
    0.48550E-03    0.37706E+03
    0.49530E-03    0.38439E+03
    0.50531E-03    0.39187E+03
    0.51552E-03    0.39948E+03
    0.52593E-03    0.40725E+03
    0.53656E-03    0.41516E+03
    0.54739E-03    0.42322E+03
    0.55845E-03    0.43144E+03
    0.56973E-03    0.43981E+03
    0.58124E-03    0.44834E+03
    0.59299E-03    0.45704E+03
