#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.653518E+06   0.653517E+06   0.870791E+06   0.870762E+06   0.670654E+06   0.654060E+06   0.653518E+06   0.664104E+06  -0.603150E+00   0.651043E+06   0.651042E+06   0.202316E+01
   0.798228E-04   0.653513E+06   0.653512E+06   0.870644E+06   0.870608E+06   0.670612E+06   0.654054E+06   0.653513E+06   0.664096E+06  -0.603143E+00   0.651037E+06   0.651037E+06   0.226090E+01
   0.892035E-04   0.653507E+06   0.653506E+06   0.870461E+06   0.870415E+06   0.670559E+06   0.654046E+06   0.653507E+06   0.664087E+06  -0.603134E+00   0.651031E+06   0.651031E+06   0.252655E+01
   0.996866E-04   0.653500E+06   0.653498E+06   0.870231E+06   0.870174E+06   0.670493E+06   0.654037E+06   0.653500E+06   0.664075E+06  -0.603123E+00   0.651023E+06   0.651023E+06   0.282341E+01
   0.111402E-03   0.653491E+06   0.653489E+06   0.869945E+06   0.869874E+06   0.670411E+06   0.654025E+06   0.653490E+06   0.664060E+06  -0.603108E+00   0.651013E+06   0.651012E+06   0.315513E+01
   0.124493E-03   0.653479E+06   0.653477E+06   0.869588E+06   0.869499E+06   0.670308E+06   0.654011E+06   0.653479E+06   0.664041E+06  -0.603090E+00   0.651000E+06   0.651000E+06   0.352581E+01
   0.139124E-03   0.653465E+06   0.653462E+06   0.869141E+06   0.869031E+06   0.670180E+06   0.653993E+06   0.653464E+06   0.664018E+06  -0.603068E+00   0.650985E+06   0.650984E+06   0.394000E+01
   0.155474E-03   0.653447E+06   0.653443E+06   0.868584E+06   0.868446E+06   0.670021E+06   0.653970E+06   0.653446E+06   0.663989E+06  -0.603041E+00   0.650965E+06   0.650964E+06   0.440280E+01
   0.173745E-03   0.653424E+06   0.653420E+06   0.867889E+06   0.867717E+06   0.669821E+06   0.653942E+06   0.653423E+06   0.663953E+06  -0.603006E+00   0.650940E+06   0.650940E+06   0.491990E+01
   0.194163E-03   0.653396E+06   0.653391E+06   0.867022E+06   0.866807E+06   0.669572E+06   0.653907E+06   0.653395E+06   0.663907E+06  -0.602963E+00   0.650910E+06   0.650909E+06   0.549765E+01
   0.216981E-03   0.653361E+06   0.653354E+06   0.865940E+06   0.865671E+06   0.669261E+06   0.653862E+06   0.653360E+06   0.663851E+06  -0.602909E+00   0.650872E+06   0.650871E+06   0.614313E+01
   0.242480E-03   0.653317E+06   0.653309E+06   0.864590E+06   0.864255E+06   0.668873E+06   0.653807E+06   0.653315E+06   0.663780E+06  -0.602841E+00   0.650824E+06   0.650823E+06   0.686422E+01
   0.270976E-03   0.653263E+06   0.653252E+06   0.862907E+06   0.862490E+06   0.668389E+06   0.653739E+06   0.653260E+06   0.663692E+06  -0.602757E+00   0.650765E+06   0.650763E+06   0.766972E+01
   0.302821E-03   0.653194E+06   0.653181E+06   0.860810E+06   0.860290E+06   0.667785E+06   0.653653E+06   0.653191E+06   0.663582E+06  -0.602653E+00   0.650690E+06   0.650688E+06   0.856942E+01
   0.338408E-03   0.653109E+06   0.653093E+06   0.858196E+06   0.857550E+06   0.667032E+06   0.653546E+06   0.653106E+06   0.663445E+06  -0.602522E+00   0.650598E+06   0.650595E+06   0.957420E+01
   0.378178E-03   0.653003E+06   0.652982E+06   0.854942E+06   0.854139E+06   0.666093E+06   0.653413E+06   0.652998E+06   0.663274E+06  -0.602359E+00   0.650482E+06   0.650478E+06   0.106962E+02
   0.422621E-03   0.652870E+06   0.652844E+06   0.850894E+06   0.849896E+06   0.664923E+06   0.653246E+06   0.652865E+06   0.663061E+06  -0.602155E+00   0.650338E+06   0.650333E+06   0.119487E+02
   0.472287E-03   0.652705E+06   0.652673E+06   0.845863E+06   0.844624E+06   0.663465E+06   0.653038E+06   0.652698E+06   0.662795E+06  -0.601901E+00   0.650158E+06   0.650152E+06   0.133467E+02
   0.527790E-03   0.652499E+06   0.652458E+06   0.839616E+06   0.838083E+06   0.661651E+06   0.652780E+06   0.652490E+06   0.662464E+06  -0.601586E+00   0.649933E+06   0.649926E+06   0.149066E+02
