#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.554578E+06   0.554578E+06   0.739026E+06   0.739003E+06   0.596878E+06   0.555226E+06   0.554578E+06   0.562441E+06  -0.602910E+00   0.552556E+06   0.552556E+06   0.168454E+01
   0.798228E-04   0.554575E+06   0.554574E+06   0.738919E+06   0.738890E+06   0.596824E+06   0.555222E+06   0.554575E+06   0.562436E+06  -0.602904E+00   0.552553E+06   0.552553E+06   0.188249E+01
   0.892035E-04   0.554571E+06   0.554570E+06   0.738785E+06   0.738750E+06   0.596758E+06   0.555217E+06   0.554571E+06   0.562430E+06  -0.602897E+00   0.552549E+06   0.552548E+06   0.210369E+01
   0.996866E-04   0.554566E+06   0.554565E+06   0.738619E+06   0.738575E+06   0.596674E+06   0.555211E+06   0.554566E+06   0.562422E+06  -0.602888E+00   0.552543E+06   0.552543E+06   0.235087E+01
   0.111402E-03   0.554560E+06   0.554558E+06   0.738411E+06   0.738356E+06   0.596570E+06   0.555203E+06   0.554559E+06   0.562412E+06  -0.602877E+00   0.552537E+06   0.552537E+06   0.262708E+01
   0.124493E-03   0.554552E+06   0.554550E+06   0.738152E+06   0.738083E+06   0.596440E+06   0.555194E+06   0.554551E+06   0.562400E+06  -0.602863E+00   0.552529E+06   0.552528E+06   0.293574E+01
   0.139124E-03   0.554542E+06   0.554540E+06   0.737828E+06   0.737742E+06   0.596277E+06   0.555181E+06   0.554542E+06   0.562384E+06  -0.602845E+00   0.552518E+06   0.552518E+06   0.328064E+01
   0.155474E-03   0.554530E+06   0.554527E+06   0.737423E+06   0.737316E+06   0.596074E+06   0.555166E+06   0.554529E+06   0.562365E+06  -0.602824E+00   0.552506E+06   0.552505E+06   0.366602E+01
   0.173745E-03   0.554515E+06   0.554511E+06   0.736919E+06   0.736785E+06   0.595821E+06   0.555147E+06   0.554514E+06   0.562341E+06  -0.602797E+00   0.552490E+06   0.552489E+06   0.409664E+01
   0.194163E-03   0.554496E+06   0.554491E+06   0.736289E+06   0.736122E+06   0.595505E+06   0.555123E+06   0.554495E+06   0.562311E+06  -0.602763E+00   0.552470E+06   0.552469E+06   0.457777E+01
   0.216981E-03   0.554472E+06   0.554466E+06   0.735503E+06   0.735294E+06   0.595111E+06   0.555094E+06   0.554471E+06   0.562274E+06  -0.602720E+00   0.552445E+06   0.552444E+06   0.511534E+01
