#           k/h    P           
    0.10000E-03    0.41734E+00
    0.10202E-03    0.42551E+00
    0.10408E-03    0.43385E+00
    0.10618E-03    0.44234E+00
    0.10833E-03    0.45100E+00
    0.11052E-03    0.45984E+00
    0.11275E-03    0.46884E+00
    0.11503E-03    0.47802E+00
    0.11735E-03    0.48738E+00
    0.11972E-03    0.49693E+00
    0.12214E-03    0.50666E+00
    0.12461E-03    0.51658E+00
    0.12712E-03    0.52669E+00
    0.12969E-03    0.53701E+00
    0.13231E-03    0.54752E+00
    0.13499E-03    0.55824E+00
    0.13771E-03    0.56917E+00
    0.14049E-03    0.58031E+00
    0.14333E-03    0.59168E+00
    0.14623E-03    0.60326E+00
    0.14918E-03    0.61507E+00
    0.15220E-03    0.62711E+00
    0.15527E-03    0.63939E+00
    0.15841E-03    0.65190E+00
    0.16161E-03    0.66467E+00
    0.16487E-03    0.67768E+00
    0.16820E-03    0.69094E+00
    0.17160E-03    0.70447E+00
    0.17507E-03    0.71825E+00
    0.17860E-03    0.73231E+00
    0.18221E-03    0.74664E+00
    0.18589E-03    0.76126E+00
    0.18965E-03    0.77615E+00
    0.19348E-03    0.79134E+00
    0.19739E-03    0.80683E+00
    0.20138E-03    0.82262E+00
    0.20544E-03    0.83871E+00
    0.20959E-03    0.85512E+00
    0.21383E-03    0.87185E+00
    0.21815E-03    0.88891E+00
    0.22255E-03    0.90630E+00
    0.22705E-03    0.92403E+00
    0.23164E-03    0.94210E+00
    0.23632E-03    0.96053E+00
    0.24109E-03    0.97932E+00
    0.24596E-03    0.99847E+00
    0.25093E-03    0.10180E+01
    0.25600E-03    0.10379E+01
    0.26117E-03    0.10582E+01
    0.26645E-03    0.10789E+01
    0.27183E-03    0.11000E+01
    0.27732E-03    0.11215E+01
    0.28292E-03    0.11434E+01
    0.28864E-03    0.11657E+01
    0.29447E-03    0.11885E+01
    0.30042E-03    0.12118E+01
    0.30649E-03    0.12354E+01
    0.31268E-03    0.12596E+01
    0.31899E-03    0.12842E+01
    0.32544E-03    0.13093E+01
    0.33201E-03    0.13348E+01
    0.33872E-03    0.13609E+01
    0.34556E-03    0.13875E+01
    0.35254E-03    0.14146E+01
    0.35966E-03    0.14422E+01
    0.36693E-03    0.14703E+01
    0.37434E-03    0.14990E+01
    0.38190E-03    0.15283E+01
    0.38962E-03    0.15581E+01
    0.39749E-03    0.15885E+01
    0.40552E-03    0.16194E+01
    0.41371E-03    0.16510E+01
    0.42207E-03    0.16832E+01
    0.43060E-03    0.17160E+01
    0.43929E-03    0.17494E+01
    0.44817E-03    0.17835E+01
    0.45722E-03    0.18183E+01
    0.46646E-03    0.18537E+01
    0.47588E-03    0.18898E+01
    0.48550E-03    0.19265E+01
    0.49530E-03    0.19640E+01
    0.50531E-03    0.20022E+01
    0.51552E-03    0.20412E+01
    0.52593E-03    0.20809E+01
    0.53656E-03    0.21213E+01
    0.54739E-03    0.21625E+01
    0.55845E-03    0.22045E+01
    0.56973E-03    0.22473E+01
    0.58124E-03    0.22910E+01
    0.59299E-03    0.23354E+01
    0.60496E-03    0.23807E+01
    0.61719E-03    0.24269E+01
    0.62965E-03    0.24739E+01
    0.64237E-03    0.25218E+01
    0.65535E-03    0.25706E+01
    0.66859E-03    0.26204E+01
    0.68210E-03    0.26711E+01
    0.69588E-03    0.27227E+01
    0.70993E-03    0.27753E+01
    0.72427E-03    0.28289E+01
    0.73891E-03    0.28835E+01
    0.75383E-03    0.29391E+01
    0.76906E-03    0.29958E+01
    0.78460E-03    0.30535E+01
    0.80045E-03    0.31123E+01
    0.81662E-03    0.31722E+01
    0.83311E-03    0.32331E+01
    0.84994E-03    0.32952E+01
    0.86711E-03    0.33585E+01
    0.88463E-03    0.34229E+01
    0.90250E-03    0.34885E+01
    0.92073E-03    0.35553E+01
    0.93933E-03    0.36233E+01
    0.95831E-03    0.36925E+01
    0.97767E-03    0.37630E+01
    0.99742E-03    0.38347E+01
    0.10176E-02    0.39078E+01
    0.10381E-02    0.39821E+01
    0.10591E-02    0.40578E+01
    0.10805E-02    0.41348E+01
    0.11023E-02    0.42132E+01
    0.11246E-02    0.42930E+01
    0.11473E-02    0.43741E+01
    0.11705E-02    0.44567E+01
    0.11941E-02    0.45407E+01
    0.12182E-02    0.46262E+01
    0.12429E-02    0.47131E+01
    0.12680E-02    0.48015E+01
    0.12936E-02    0.48915E+01
    0.13197E-02    0.49829E+01
    0.13464E-02    0.50759E+01
    0.13736E-02    0.51704E+01
    0.14013E-02    0.52665E+01
    0.14296E-02    0.53641E+01
    0.14585E-02    0.54634E+01
    0.14880E-02    0.55643E+01
    0.15180E-02    0.56668E+01
    0.15487E-02    0.57709E+01
    0.15800E-02    0.58767E+01
    0.16119E-02    0.59841E+01
    0.16445E-02    0.60932E+01
    0.16777E-02    0.62039E+01
    0.17116E-02    0.63164E+01
    0.17462E-02    0.64305E+01
