#    L    TT             EE             TE             PP             TP          
     2    0.13496E+04    0.17032E-05    0.37559E-01    0.14344E+07    0.36684E+05
     3    0.13066E+04    0.80606E-05    0.85148E-01    0.22073E+07    0.43539E+05
     4    0.12644E+04    0.23237E-04    0.14537E+00    0.28950E+07    0.46717E+05
     5    0.12344E+04    0.52458E-04    0.21709E+00    0.35028E+07    0.47985E+05
     6    0.12157E+04    0.10192E-03    0.29934E+00    0.40395E+07    0.48207E+05
     7    0.12056E+04    0.17873E-03    0.39120E+00    0.45156E+07    0.47831E+05
     8    0.12016E+04    0.29072E-03    0.49148E+00    0.49397E+07    0.47105E+05
     9    0.12025E+04    0.44667E-03    0.59939E+00    0.53194E+07    0.46165E+05
    10    0.12071E+04    0.65559E-03    0.71370E+00    0.56596E+07    0.45103E+05
    11    0.12145E+04    0.92785E-03    0.83364E+00    0.59667E+07    0.43996E+05
    12    0.12250E+04    0.12738E-02    0.95891E+00    0.62419E+07    0.42851E+05
    13    0.12372E+04    0.17042E-02    0.10872E+01    0.64919E+07    0.41738E+05
    14    0.12508E+04    0.22299E-02    0.12180E+01    0.67168E+07    0.40623E+05
    15    0.12656E+04    0.28637E-02    0.13502E+01    0.69213E+07    0.39540E+05
    16    0.12820E+04    0.36181E-02    0.14842E+01    0.71067E+07    0.38474E+05
    17    0.12994E+04    0.45059E-02    0.16179E+01    0.72735E+07    0.37443E+05
    18    0.13171E+04    0.55374E-02    0.17498E+01    0.74255E+07    0.36448E+05
    19    0.13369E+04    0.67318E-02    0.18810E+01    0.75632E+07    0.35501E+05
    20    0.13569E+04    0.80956E-02    0.20095E+01    0.76872E+07    0.34576E+05
    21    0.13775E+04    0.96439E-02    0.21339E+01    0.77991E+07    0.33690E+05
    22    0.13987E+04    0.11391E-01    0.22539E+01    0.79005E+07    0.32838E+05
    23    0.14203E+04    0.13350E-01    0.23687E+01    0.79919E+07    0.32018E+05
    24    0.14425E+04    0.15534E-01    0.24762E+01    0.80734E+07    0.31237E+05
    25    0.14651E+04    0.17957E-01    0.25768E+01    0.81467E+07    0.30486E+05
    26    0.14881E+04    0.20631E-01    0.26705E+01    0.82122E+07    0.29759E+05
    27    0.15116E+04    0.23571E-01    0.27558E+01    0.82701E+07    0.29060E+05
    28    0.15353E+04    0.26790E-01    0.28310E+01    0.83214E+07    0.28391E+05
    29    0.15596E+04    0.30299E-01    0.28955E+01    0.83662E+07    0.27752E+05
    30    0.15841E+04    0.34111E-01    0.29504E+01    0.84054E+07    0.27133E+05
    31    0.16088E+04    0.38239E-01    0.29941E+01    0.84387E+07    0.26533E+05
    32    0.16340E+04    0.42696E-01    0.30255E+01    0.84672E+07    0.25958E+05
    33    0.16594E+04    0.47494E-01    0.30427E+01    0.84911E+07    0.25409E+05
    34    0.16851E+04    0.52641E-01    0.30473E+01    0.85105E+07    0.24877E+05
    35    0.17111E+04    0.58150E-01    0.30388E+01    0.85256E+07    0.24362E+05
    36    0.17372E+04    0.64033E-01    0.30156E+01    0.85371E+07    0.23865E+05
    37    0.17637E+04    0.70299E-01    0.29764E+01    0.85451E+07    0.23388E+05
    38    0.17905E+04    0.76960E-01    0.29220E+01    0.85497E+07    0.22927E+05
    39    0.18175E+04    0.84018E-01    0.28517E+01    0.85511E+07    0.22481E+05
    40    0.18447E+04    0.91485E-01    0.27641E+01    0.85495E+07    0.22051E+05
    41    0.18723E+04    0.99374E-01    0.26583E+01    0.85454E+07    0.21638E+05
    42    0.19001E+04    0.10769E+00    0.25356E+01    0.85387E+07    0.21238E+05
    43    0.19281E+04    0.11644E+00    0.23968E+01    0.85296E+07    0.20847E+05
    44    0.19563E+04    0.12562E+00    0.22394E+01    0.85183E+07    0.20469E+05
    45    0.19848E+04    0.13525E+00    0.20615E+01    0.85048E+07    0.20106E+05
    46    0.20137E+04    0.14534E+00    0.18645E+01    0.84894E+07    0.19755E+05
    47    0.20426E+04    0.15587E+00    0.16499E+01    0.84723E+07    0.19412E+05
    48    0.20718E+04    0.16686E+00    0.14158E+01    0.84534E+07    0.19079E+05
    49    0.21013E+04    0.17832E+00    0.11602E+01    0.84329E+07    0.18759E+05
    50    0.21312E+04    0.19024E+00    0.88447E+00    0.84108E+07    0.18448E+05
    51    0.21612E+04    0.20263E+00    0.58998E+00    0.83875E+07    0.18145E+05
    52    0.21916E+04    0.21547E+00    0.27505E+00    0.83629E+07    0.17851E+05
    53    0.22223E+04    0.22880E+00   -0.62101E-01    0.83371E+07    0.17567E+05
    54    0.22532E+04    0.24258E+00   -0.42001E+00    0.83101E+07    0.17291E+05
    55    0.22843E+04    0.25682E+00   -0.79721E+00    0.82820E+07    0.17021E+05
    56    0.23157E+04    0.27153E+00   -0.11952E+01    0.82529E+07    0.16759E+05
    57    0.23476E+04    0.28670E+00   -0.16156E+01    0.82230E+07    0.16505E+05
    58    0.23797E+04    0.30234E+00   -0.20573E+01    0.81922E+07    0.16259E+05
    59    0.24121E+04    0.31843E+00   -0.25186E+01    0.81607E+07    0.16018E+05
    60    0.24446E+04    0.33494E+00   -0.29989E+01    0.81284E+07    0.15782E+05
    61    0.24778E+04    0.35188E+00   -0.34979E+01    0.80954E+07    0.15553E+05
    62    0.25111E+04    0.36924E+00   -0.40170E+01    0.80618E+07    0.15331E+05
    63    0.25447E+04    0.38702E+00   -0.45577E+01    0.80276E+07    0.15114E+05
    64    0.25788E+04    0.40525E+00   -0.51217E+01    0.79929E+07    0.14904E+05
    65    0.26130E+04    0.42394E+00   -0.57101E+01    0.79577E+07    0.14699E+05
    66    0.26476E+04    0.44306E+00   -0.63214E+01    0.79221E+07    0.14499E+05
    67    0.26825E+04    0.46257E+00   -0.69533E+01    0.78860E+07    0.14304E+05
    68    0.27178E+04    0.48248E+00   -0.76039E+01    0.78496E+07    0.14113E+05
    69    0.27534E+04    0.50274E+00   -0.82705E+01    0.78128E+07    0.13927E+05
    70    0.27894E+04    0.52335E+00   -0.89532E+01    0.77758E+07    0.13746E+05
    71    0.28258E+04    0.54426E+00   -0.96531E+01    0.77385E+07    0.13568E+05
    72    0.28625E+04    0.56547E+00   -0.10372E+02    0.77009E+07    0.13394E+05
    73    0.28995E+04    0.58695E+00   -0.11109E+02    0.76631E+07    0.13224E+05
    74    0.29368E+04    0.60870E+00   -0.11864E+02    0.76251E+07    0.13058E+05
    75    0.29745E+04    0.63074E+00   -0.12637E+02    0.75869E+07    0.12896E+05
    76    0.30125E+04    0.65309E+00   -0.13426E+02    0.75486E+07    0.12737E+05
    77    0.30508E+04    0.67572E+00   -0.14232E+02    0.75101E+07    0.12581E+05
    78    0.30896E+04    0.69865E+00   -0.15055E+02    0.74716E+07    0.12429E+05
    79    0.31287E+04    0.72180E+00   -0.15892E+02    0.74329E+07    0.12280E+05
    80    0.31683E+04    0.74515E+00   -0.16744E+02    0.73942E+07    0.12135E+05
    81    0.32082E+04    0.76865E+00   -0.17610E+02    0.73555E+07    0.11992E+05
    82    0.32485E+04    0.79231E+00   -0.18491E+02    0.73167E+07    0.11853E+05
    83    0.32892E+04    0.81609E+00   -0.19385E+02    0.72779E+07    0.11716E+05
    84    0.33303E+04    0.84000E+00   -0.20291E+02    0.72391E+07    0.11582E+05
    85    0.33717E+04    0.86398E+00   -0.21211E+02    0.72003E+07    0.11451E+05
