#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.497111E+06   0.497110E+06   0.662479E+06   0.662459E+06   0.507868E+06   0.497395E+06   0.497110E+06   0.503170E+06  -0.602440E+00   0.495617E+06   0.495617E+06   0.150676E+01
   0.798228E-04   0.497108E+06   0.497108E+06   0.662392E+06   0.662368E+06   0.507846E+06   0.497392E+06   0.497108E+06   0.503167E+06  -0.602436E+00   0.495615E+06   0.495615E+06   0.168382E+01
   0.892035E-04   0.497105E+06   0.497104E+06   0.662284E+06   0.662254E+06   0.507818E+06   0.497388E+06   0.497105E+06   0.503162E+06  -0.602430E+00   0.495612E+06   0.495612E+06   0.188168E+01
   0.996866E-04   0.497102E+06   0.497101E+06   0.662149E+06   0.662111E+06   0.507783E+06   0.497384E+06   0.497101E+06   0.503156E+06  -0.602423E+00   0.495608E+06   0.495608E+06   0.210278E+01
   0.111402E-03   0.497097E+06   0.497096E+06   0.661980E+06   0.661933E+06   0.507739E+06   0.497378E+06   0.497097E+06   0.503149E+06  -0.602414E+00   0.495603E+06   0.495603E+06   0.234985E+01
   0.124493E-03   0.497091E+06   0.497090E+06   0.661770E+06   0.661711E+06   0.507684E+06   0.497371E+06   0.497091E+06   0.503140E+06  -0.602403E+00   0.495597E+06   0.495596E+06   0.262594E+01
   0.139124E-03   0.497084E+06   0.497082E+06   0.661507E+06   0.661434E+06   0.507616E+06   0.497362E+06   0.497084E+06   0.503129E+06  -0.602389E+00   0.495589E+06   0.495589E+06   0.293446E+01
   0.155474E-03   0.497075E+06   0.497073E+06   0.661179E+06   0.661088E+06   0.507532E+06   0.497351E+06   0.497075E+06   0.503116E+06  -0.602371E+00   0.495579E+06   0.495579E+06   0.327919E+01
   0.173745E-03   0.497064E+06   0.497061E+06   0.660770E+06   0.660655E+06   0.507426E+06   0.497338E+06   0.497064E+06   0.503098E+06  -0.602350E+00   0.495567E+06   0.495567E+06   0.366439E+01
   0.194163E-03   0.497050E+06   0.497047E+06   0.660259E+06   0.660116E+06   0.507293E+06   0.497320E+06   0.497050E+06   0.503077E+06  -0.602323E+00   0.495552E+06   0.495551E+06   0.409480E+01
