#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.11033E+04    0.12481E-05    0.00000E+00    0.27431E-01    0.48311E-07    0.33873E-02   -0.43308E-07
     3    0.10495E+04    0.58929E-05    0.00000E+00    0.62679E-01    0.58718E-07    0.33291E-02   -0.73664E-07
     4    0.10030E+04    0.16960E-04    0.00000E+00    0.10722E+00    0.67635E-07    0.32177E-02   -0.10348E-06
     5    0.97041E+03    0.38237E-04    0.00000E+00    0.16015E+00    0.75343E-07    0.30910E-02   -0.13318E-06
     6    0.94925E+03    0.74212E-04    0.00000E+00    0.22073E+00    0.82037E-07    0.29632E-02   -0.16252E-06
     7    0.93664E+03    0.13002E-03    0.00000E+00    0.28824E+00    0.87899E-07    0.28396E-02   -0.19156E-06
     8    0.92992E+03    0.21132E-03    0.00000E+00    0.36182E+00    0.93064E-07    0.27221E-02   -0.22057E-06
     9    0.92788E+03    0.32445E-03    0.00000E+00    0.44084E+00    0.97642E-07    0.26111E-02   -0.24974E-06
    10    0.92942E+03    0.47592E-03    0.00000E+00    0.52441E+00    0.10170E-06    0.25062E-02   -0.27863E-06
    11    0.93365E+03    0.67318E-03    0.00000E+00    0.61192E+00    0.10532E-06    0.24087E-02   -0.30711E-06
    12    0.94063E+03    0.92370E-03    0.00000E+00    0.70314E+00    0.10853E-06    0.23164E-02   -0.33470E-06
    13    0.94921E+03    0.12353E-02    0.00000E+00    0.79641E+00    0.11141E-06    0.22316E-02   -0.36204E-06
    14    0.95922E+03    0.16157E-02    0.00000E+00    0.89128E+00    0.11396E-06    0.21511E-02   -0.38906E-06
    15    0.97040E+03    0.20741E-02    0.00000E+00    0.98694E+00    0.11625E-06    0.20759E-02   -0.41618E-06
    16    0.98303E+03    0.26197E-02    0.00000E+00    0.10837E+01    0.11830E-06    0.20045E-02   -0.44314E-06
    17    0.99653E+03    0.32616E-02    0.00000E+00    0.11799E+01    0.12010E-06    0.19373E-02   -0.46975E-06
    18    0.10105E+04    0.40071E-02    0.00000E+00    0.12745E+01    0.12171E-06    0.18741E-02   -0.49595E-06
    19    0.10261E+04    0.48702E-02    0.00000E+00    0.13685E+01    0.12314E-06    0.18149E-02   -0.52203E-06
    20    0.10421E+04    0.58556E-02    0.00000E+00    0.14601E+01    0.12439E-06    0.17582E-02   -0.54743E-06
    21    0.10586E+04    0.69741E-02    0.00000E+00    0.15484E+01    0.12549E-06    0.17046E-02   -0.57243E-06
    22    0.10757E+04    0.82360E-02    0.00000E+00    0.16333E+01    0.12645E-06    0.16538E-02   -0.59717E-06
    23    0.10932E+04    0.96512E-02    0.00000E+00    0.17139E+01    0.12728E-06    0.16056E-02   -0.62169E-06
    24    0.11113E+04    0.11228E-01    0.00000E+00    0.17890E+01    0.12799E-06    0.15600E-02   -0.64563E-06
    25    0.11298E+04    0.12978E-01    0.00000E+00    0.18587E+01    0.12860E-06    0.15166E-02   -0.66929E-06
    26    0.11486E+04    0.14909E-01    0.00000E+00    0.19230E+01    0.12910E-06    0.14751E-02   -0.69256E-06
    27    0.11679E+04    0.17032E-01    0.00000E+00    0.19807E+01    0.12951E-06    0.14354E-02   -0.71556E-06
    28    0.11875E+04    0.19356E-01    0.00000E+00    0.20308E+01    0.12984E-06    0.13977E-02   -0.73824E-06
    29    0.12075E+04    0.21890E-01    0.00000E+00    0.20726E+01    0.13009E-06    0.13619E-02   -0.76049E-06
    30    0.12278E+04    0.24643E-01    0.00000E+00    0.21072E+01    0.13027E-06    0.13274E-02   -0.78231E-06
    31    0.12483E+04    0.27624E-01    0.00000E+00    0.21331E+01    0.13037E-06    0.12943E-02   -0.80379E-06
    32    0.12692E+04    0.30843E-01    0.00000E+00    0.21496E+01    0.13041E-06    0.12627E-02   -0.82503E-06
    33    0.12904E+04    0.34308E-01    0.00000E+00    0.21553E+01    0.13040E-06    0.12327E-02   -0.84597E-06
    34    0.13118E+04    0.38025E-01    0.00000E+00    0.21517E+01    0.13033E-06    0.12036E-02   -0.86639E-06
    35    0.13335E+04    0.42005E-01    0.00000E+00    0.21380E+01    0.13021E-06    0.11757E-02   -0.88646E-06
    36    0.13554E+04    0.46255E-01    0.00000E+00    0.21130E+01    0.13004E-06    0.11489E-02   -0.90627E-06
    37    0.13776E+04    0.50783E-01    0.00000E+00    0.20758E+01    0.12984E-06    0.11233E-02   -0.92581E-06
    38    0.14001E+04    0.55597E-01    0.00000E+00    0.20273E+01    0.12959E-06    0.10986E-02   -0.94492E-06
    39    0.14228E+04    0.60698E-01    0.00000E+00    0.19668E+01    0.12930E-06    0.10747E-02   -0.96362E-06
    40    0.14456E+04    0.66095E-01    0.00000E+00    0.18934E+01    0.12898E-06    0.10518E-02   -0.98200E-06
    41    0.14689E+04    0.71798E-01    0.00000E+00    0.18060E+01    0.12863E-06    0.10299E-02   -0.10001E-05
    42    0.14923E+04    0.77811E-01    0.00000E+00    0.17059E+01    0.12825E-06    0.10087E-02   -0.10179E-05
    43    0.15159E+04    0.84140E-01    0.00000E+00    0.15936E+01    0.12784E-06    0.98810E-03   -0.10353E-05
    44    0.15396E+04    0.90782E-01    0.00000E+00    0.14672E+01    0.12740E-06    0.96822E-03   -0.10523E-05
    45    0.15637E+04    0.97748E-01    0.00000E+00    0.13253E+01    0.12694E-06    0.94917E-03   -0.10691E-05
    46    0.15881E+04    0.10505E+00    0.00000E+00    0.11691E+01    0.12646E-06    0.93079E-03   -0.10856E-05
    47    0.16125E+04    0.11267E+00    0.00000E+00    0.99979E+00    0.12596E-06    0.91288E-03   -0.11016E-05
    48    0.16372E+04    0.12063E+00    0.00000E+00    0.81566E+00    0.12544E-06    0.89556E-03   -0.11173E-05
    49    0.16621E+04    0.12893E+00    0.00000E+00    0.61510E+00    0.12491E-06    0.87892E-03   -0.11327E-05
    50    0.16874E+04    0.13757E+00    0.00000E+00    0.39935E+00    0.12435E-06    0.86283E-03   -0.11479E-05
    51    0.17127E+04    0.14655E+00    0.00000E+00    0.16985E+00    0.12379E-06    0.84715E-03   -0.11626E-05
    52    0.17384E+04    0.15586E+00    0.00000E+00   -0.75031E-01    0.12321E-06    0.83195E-03   -0.11770E-05
    53    0.17644E+04    0.16552E+00    0.00000E+00   -0.33706E+00    0.12261E-06    0.81733E-03   -0.11912E-05
    54    0.17906E+04    0.17551E+00    0.00000E+00   -0.61476E+00    0.12201E-06    0.80316E-03   -0.12051E-05
    55    0.18168E+04    0.18585E+00    0.00000E+00   -0.90670E+00    0.12139E-06    0.78932E-03   -0.12185E-05
    56    0.18434E+04    0.19653E+00    0.00000E+00   -0.12143E+01    0.12077E-06    0.77589E-03   -0.12316E-05
    57    0.18703E+04    0.20754E+00    0.00000E+00   -0.15391E+01    0.12013E-06    0.76295E-03   -0.12445E-05
    58    0.18975E+04    0.21889E+00    0.00000E+00   -0.18800E+01    0.11949E-06    0.75039E-03   -0.12571E-05
    59    0.19248E+04    0.23059E+00    0.00000E+00   -0.22355E+01    0.11884E-06    0.73811E-03   -0.12693E-05
    60    0.19523E+04    0.24259E+00    0.00000E+00   -0.26049E+01    0.11819E-06    0.72612E-03   -0.12812E-05
    61    0.19803E+04    0.25490E+00    0.00000E+00   -0.29877E+01    0.11753E-06    0.71450E-03   -0.12927E-05
    62    0.20084E+04    0.26752E+00    0.00000E+00   -0.33856E+01    0.11686E-06    0.70323E-03   -0.13040E-05
    63    0.20367E+04    0.28044E+00    0.00000E+00   -0.38000E+01    0.11619E-06    0.69229E-03   -0.13150E-05
    64    0.20654E+04    0.29371E+00    0.00000E+00   -0.42327E+01    0.11552E-06    0.68167E-03   -0.13257E-05
    65    0.20943E+04    0.30734E+00    0.00000E+00   -0.46848E+01    0.11484E-06    0.67135E-03   -0.13361E-05
    66    0.21234E+04    0.32128E+00    0.00000E+00   -0.51550E+01    0.11416E-06    0.66131E-03   -0.13462E-05
    67    0.21527E+04    0.33552E+00    0.00000E+00   -0.56409E+01    0.11348E-06    0.65153E-03   -0.13560E-05
    68    0.21825E+04    0.35007E+00    0.00000E+00   -0.61409E+01    0.11280E-06    0.64199E-03   -0.13655E-05
    69    0.22124E+04    0.36487E+00    0.00000E+00   -0.66520E+01    0.11211E-06    0.63269E-03   -0.13747E-05
    70    0.22427E+04    0.37993E+00    0.00000E+00   -0.71748E+01    0.11143E-06    0.62362E-03   -0.13835E-05
    71    0.22733E+04    0.39521E+00    0.00000E+00   -0.77103E+01    0.11074E-06    0.61476E-03   -0.13921E-05
    72    0.23041E+04    0.41071E+00    0.00000E+00   -0.82599E+01    0.11005E-06    0.60612E-03   -0.14004E-05
    73    0.23351E+04    0.42640E+00    0.00000E+00   -0.88242E+01    0.10936E-06    0.59769E-03   -0.14084E-05
    74    0.23664E+04    0.44229E+00    0.00000E+00   -0.94024E+01    0.10868E-06    0.58945E-03   -0.14160E-05
    75    0.23979E+04    0.45841E+00    0.00000E+00   -0.99934E+01    0.10799E-06    0.58140E-03   -0.14234E-05
    76    0.24297E+04    0.47477E+00    0.00000E+00   -0.10597E+02    0.10730E-06    0.57354E-03   -0.14305E-05
    77    0.24618E+04    0.49136E+00    0.00000E+00   -0.11214E+02    0.10662E-06    0.56586E-03   -0.14372E-05
    78    0.24942E+04    0.50820E+00    0.00000E+00   -0.11844E+02    0.10593E-06    0.55836E-03   -0.14437E-05
    79    0.25269E+04    0.52520E+00    0.00000E+00   -0.12485E+02    0.10525E-06    0.55102E-03   -0.14499E-05
