#    L    TT             EE             BB             TE          
     2    0.84252E+03    0.20777E-05    0.10824E-05    0.21729E-01
     3    0.80481E+03    0.68686E-05    0.21651E-05    0.49556E-01
     4    0.77145E+03    0.17154E-04    0.36094E-05    0.84738E-01
     5    0.74798E+03    0.35967E-04    0.54155E-05    0.12658E+00
     6    0.73289E+03    0.66901E-04    0.75841E-05    0.17450E+00
     7    0.72409E+03    0.11407E-03    0.10116E-04    0.22794E+00
     8    0.71963E+03    0.18201E-03    0.13011E-04    0.28622E+00
     9    0.71863E+03    0.27580E-03    0.16272E-04    0.34884E+00
    10    0.72028E+03    0.40064E-03    0.19897E-04    0.41510E+00
    11    0.72391E+03    0.56253E-03    0.23890E-04    0.48451E+00
    12    0.72961E+03    0.76743E-03    0.28249E-04    0.55691E+00
    13    0.73647E+03    0.10216E-02    0.32977E-04    0.63095E+00
    14    0.74438E+03    0.13313E-02    0.38074E-04    0.70629E+00
    15    0.75314E+03    0.17038E-02    0.43542E-04    0.78228E+00
    16    0.76301E+03    0.21465E-02    0.49382E-04    0.85918E+00
    17    0.77352E+03    0.26667E-02    0.55594E-04    0.93567E+00
    18    0.78433E+03    0.32702E-02    0.62179E-04    0.10109E+01
    19    0.79644E+03    0.39683E-02    0.69139E-04    0.10856E+01
    20    0.80880E+03    0.47647E-02    0.76475E-04    0.11584E+01
    21    0.82159E+03    0.56680E-02    0.84188E-04    0.12288E+01
    22    0.83476E+03    0.66865E-02    0.92279E-04    0.12963E+01
    23    0.84828E+03    0.78280E-02    0.10075E-03    0.13605E+01
    24    0.86219E+03    0.90994E-02    0.10960E-03    0.14202E+01
    25    0.87643E+03    0.10509E-01    0.11883E-03    0.14757E+01
    26    0.89099E+03    0.12065E-01    0.12844E-03    0.15269E+01
    27    0.90585E+03    0.13774E-01    0.13843E-03    0.15729E+01
    28    0.92092E+03    0.15645E-01    0.14881E-03    0.16128E+01
    29    0.93637E+03    0.17683E-01    0.15956E-03    0.16462E+01
    30    0.95202E+03    0.19897E-01    0.17071E-03    0.16737E+01
    31    0.96786E+03    0.22294E-01    0.18224E-03    0.16944E+01
    32    0.98398E+03    0.24882E-01    0.19415E-03    0.17077E+01
    33    0.10003E+04    0.27666E-01    0.20645E-03    0.17123E+01
    34    0.10169E+04    0.30652E-01    0.21914E-03    0.17095E+01
    35    0.10336E+04    0.33848E-01    0.23221E-03    0.16986E+01
    36    0.10506E+04    0.37260E-01    0.24567E-03    0.16788E+01
    37    0.10677E+04    0.40894E-01    0.25952E-03    0.16494E+01
    38    0.10851E+04    0.44757E-01    0.27375E-03    0.16109E+01
    39    0.11027E+04    0.48849E-01    0.28837E-03    0.15629E+01
    40    0.11204E+04    0.53177E-01    0.30338E-03    0.15045E+01
    41    0.11384E+04    0.57749E-01    0.31878E-03    0.14351E+01
    42    0.11565E+04    0.62569E-01    0.33456E-03    0.13556E+01
    43    0.11748E+04    0.67642E-01    0.35074E-03    0.12664E+01
    44    0.11932E+04    0.72962E-01    0.36730E-03    0.11660E+01
    45    0.12119E+04    0.78540E-01    0.38425E-03    0.10534E+01
    46    0.12308E+04    0.84387E-01    0.40158E-03    0.92928E+00
    47    0.12498E+04    0.90491E-01    0.41931E-03    0.79480E+00
    48    0.12689E+04    0.96862E-01    0.43742E-03    0.64853E+00
    49    0.12883E+04    0.10349E+00    0.45592E-03    0.48935E+00
    50    0.13079E+04    0.11041E+00    0.47480E-03    0.31809E+00
    51    0.13276E+04    0.11759E+00    0.49407E-03    0.13580E+00
    52    0.13476E+04    0.12503E+00    0.51373E-03   -0.58664E-01
    53    0.13678E+04    0.13275E+00    0.53377E-03   -0.26659E+00
    54    0.13881E+04    0.14074E+00    0.55420E-03   -0.48693E+00
    55    0.14086E+04    0.14899E+00    0.57502E-03   -0.71865E+00
    56    0.14293E+04    0.15752E+00    0.59622E-03   -0.96275E+00
    57    0.14502E+04    0.16631E+00    0.61780E-03   -0.12203E+01
    58    0.14714E+04    0.17537E+00    0.63977E-03   -0.14907E+01
    59    0.14927E+04    0.18471E+00    0.66212E-03   -0.17728E+01
    60    0.15141E+04    0.19427E+00    0.68486E-03   -0.20657E+01
    61    0.15360E+04    0.20408E+00    0.70798E-03   -0.23686E+01
    62    0.15579E+04    0.21413E+00    0.73149E-03   -0.26831E+01
    63    0.15800E+04    0.22441E+00    0.75538E-03   -0.30107E+01
    64    0.16024E+04    0.23498E+00    0.77965E-03   -0.33533E+01
    65    0.16248E+04    0.24584E+00    0.80431E-03   -0.37119E+01
    66    0.16476E+04    0.25695E+00    0.82935E-03   -0.40854E+01
    67    0.16704E+04    0.26829E+00    0.85477E-03   -0.44714E+01
    68    0.16936E+04    0.27988E+00    0.88058E-03   -0.48682E+01
    69    0.17169E+04    0.29166E+00    0.90677E-03   -0.52731E+01
    70    0.17406E+04    0.30363E+00    0.93335E-03   -0.56865E+01
    71    0.17645E+04    0.31578E+00    0.96031E-03   -0.61097E+01
    72    0.17885E+04    0.32808E+00    0.98765E-03   -0.65439E+01
    73    0.18128E+04    0.34052E+00    0.10154E-02   -0.69900E+01
    74    0.18371E+04    0.35311E+00    0.10435E-02   -0.74470E+01
    75    0.18618E+04    0.36588E+00    0.10720E-02   -0.79140E+01
