#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.892784E+07   0.892784E+07   0.117718E+08   0.117714E+08   0.892992E+07   0.892785E+07   0.892784E+07   0.893084E+07  -0.581059E+00   0.811973E+07   0.811973E+07   0.553638E-01
   0.798228E-04   0.892777E+07   0.892777E+07   0.117390E+08   0.117386E+08   0.892928E+07   0.892778E+07   0.892777E+07   0.893076E+07  -0.581053E+00   0.811967E+07   0.811967E+07   0.618613E-01
   0.892035E-04   0.892768E+07   0.892768E+07   0.116983E+08   0.116977E+08   0.892848E+07   0.892769E+07   0.892768E+07   0.893066E+07  -0.581047E+00   0.811958E+07   0.811958E+07   0.691191E-01
   0.996866E-04   0.892757E+07   0.892757E+07   0.116476E+08   0.116469E+08   0.892749E+07   0.892757E+07   0.892757E+07   0.893053E+07  -0.581038E+00   0.811948E+07   0.811948E+07   0.772250E-01
   0.111402E-03   0.892744E+07   0.892744E+07   0.115845E+08   0.115837E+08   0.892625E+07   0.892743E+07   0.892744E+07   0.893037E+07  -0.581028E+00   0.811936E+07   0.811936E+07   0.862768E-01
   0.124493E-03   0.892727E+07   0.892727E+07   0.115063E+08   0.115052E+08   0.892470E+07   0.892726E+07   0.892727E+07   0.893018E+07  -0.581014E+00   0.811920E+07   0.811920E+07   0.963831E-01
   0.139124E-03   0.892706E+07   0.892706E+07   0.114092E+08   0.114079E+08   0.892277E+07   0.892704E+07   0.892706E+07   0.892994E+07  -0.580998E+00   0.811901E+07   0.811901E+07   0.107664E+00
   0.155474E-03   0.892680E+07   0.892680E+07   0.112891E+08   0.112875E+08   0.892036E+07   0.892677E+07   0.892680E+07   0.892963E+07  -0.580977E+00   0.811876E+07   0.811876E+07   0.120253E+00
   0.173745E-03   0.892648E+07   0.892648E+07   0.111408E+08   0.111388E+08   0.891736E+07   0.892643E+07   0.892648E+07   0.892925E+07  -0.580952E+00   0.811846E+07   0.811846E+07   0.134297E+00
   0.194163E-03   0.892607E+07   0.892607E+07   0.109581E+08   0.109556E+08   0.891361E+07   0.892600E+07   0.892607E+07   0.892878E+07  -0.580920E+00   0.811808E+07   0.811808E+07   0.149957E+00
