#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.84252E+03    0.99531E-06    0.00000E+00    0.21729E-01    0.38162E-07    0.25594E-02   -0.34143E-07
     3    0.80481E+03    0.47035E-05    0.00000E+00    0.49556E-01    0.46332E-07    0.25185E-02   -0.58057E-07
     4    0.77145E+03    0.13545E-04    0.00000E+00    0.84738E-01    0.53319E-07    0.24342E-02   -0.81555E-07
     5    0.74797E+03    0.30552E-04    0.00000E+00    0.12658E+00    0.59346E-07    0.23369E-02   -0.10497E-06
     6    0.73287E+03    0.59317E-04    0.00000E+00    0.17450E+00    0.64564E-07    0.22381E-02   -0.12811E-06
     7    0.72407E+03    0.10395E-03    0.00000E+00    0.22795E+00    0.69122E-07    0.21421E-02   -0.15103E-06
     8    0.71960E+03    0.16900E-03    0.00000E+00    0.28622E+00    0.73125E-07    0.20506E-02   -0.17392E-06
     9    0.71860E+03    0.25952E-03    0.00000E+00    0.34884E+00    0.76660E-07    0.19641E-02   -0.19696E-06
    10    0.72024E+03    0.38074E-03    0.00000E+00    0.41511E+00    0.79781E-07    0.18824E-02   -0.21978E-06
    11    0.72386E+03    0.53864E-03    0.00000E+00    0.48452E+00    0.82560E-07    0.18064E-02   -0.24229E-06
    12    0.72955E+03    0.73918E-03    0.00000E+00    0.55692E+00    0.85005E-07    0.17346E-02   -0.26410E-06
    13    0.73640E+03    0.98865E-03    0.00000E+00    0.63097E+00    0.87195E-07    0.16686E-02   -0.28571E-06
    14    0.74431E+03    0.12932E-02    0.00000E+00    0.70632E+00    0.89123E-07    0.16062E-02   -0.30708E-06
    15    0.75306E+03    0.16603E-02    0.00000E+00    0.78231E+00    0.90845E-07    0.15480E-02   -0.32854E-06
    16    0.76292E+03    0.20971E-02    0.00000E+00    0.85922E+00    0.92374E-07    0.14928E-02   -0.34988E-06
    17    0.77341E+03    0.26111E-02    0.00000E+00    0.93572E+00    0.93710E-07    0.14411E-02   -0.37095E-06
    18    0.78422E+03    0.32080E-02    0.00000E+00    0.10110E+01    0.94899E-07    0.13925E-02   -0.39167E-06
    19    0.79632E+03    0.38992E-02    0.00000E+00    0.10857E+01    0.95945E-07    0.13472E-02   -0.41232E-06
