#    L    TT             EE             TE             PP             TP          
     2    0.93805E+03    0.11653E-05    0.25766E-01    0.98730E+06    0.25685E+05
     3    0.90693E+03    0.55131E-05    0.58450E-01    0.15203E+07    0.30482E+05
     4    0.87672E+03    0.15890E-04    0.99800E-01    0.19952E+07    0.32722E+05
     5    0.85527E+03    0.35867E-04    0.14903E+00    0.24154E+07    0.33631E+05
     6    0.84179E+03    0.69679E-04    0.20549E+00    0.27869E+07    0.33813E+05
     7    0.83445E+03    0.12217E-03    0.26851E+00    0.31169E+07    0.33576E+05
     8    0.83132E+03    0.19872E-03    0.33730E+00    0.34113E+07    0.33092E+05
     9    0.83167E+03    0.30530E-03    0.41132E+00    0.36752E+07    0.32458E+05
    10    0.83465E+03    0.44807E-03    0.48972E+00    0.39121E+07    0.31734E+05
    11    0.83962E+03    0.63412E-03    0.57196E+00    0.41261E+07    0.30977E+05
    12    0.84676E+03    0.87049E-03    0.65785E+00    0.43183E+07    0.30189E+05
    13    0.85503E+03    0.11646E-02    0.74584E+00    0.44930E+07    0.29422E+05
    14    0.86435E+03    0.15239E-02    0.83552E+00    0.46504E+07    0.28650E+05
    15    0.87452E+03    0.19569E-02    0.92615E+00    0.47938E+07    0.27899E+05
    16    0.88584E+03    0.24724E-02    0.10180E+01    0.49240E+07    0.27156E+05
    17    0.89781E+03    0.30791E-02    0.11097E+01    0.50413E+07    0.26437E+05
    18    0.91003E+03    0.37839E-02    0.12001E+01    0.51484E+07    0.25741E+05
    19    0.92365E+03    0.46000E-02    0.12901E+01    0.52455E+07    0.25077E+05
    20    0.93749E+03    0.55319E-02    0.13781E+01    0.53332E+07    0.24427E+05
    21    0.95173E+03    0.65900E-02    0.14635E+01    0.54124E+07    0.23802E+05
    22    0.96633E+03    0.77838E-02    0.15458E+01    0.54844E+07    0.23201E+05
    23    0.98127E+03    0.91227E-02    0.16245E+01    0.55494E+07    0.22621E+05
    24    0.99657E+03    0.10615E-01    0.16983E+01    0.56075E+07    0.22067E+05
    25    0.10122E+04    0.12271E-01    0.17673E+01    0.56598E+07    0.21533E+05
    26    0.10281E+04    0.14098E-01    0.18316E+01    0.57068E+07    0.21017E+05
    27    0.10443E+04    0.16108E-01    0.18901E+01    0.57484E+07    0.20518E+05
    28    0.10607E+04    0.18307E-01    0.19418E+01    0.57854E+07    0.20041E+05
    29    0.10775E+04    0.20706E-01    0.19861E+01    0.58178E+07    0.19584E+05
    30    0.10944E+04    0.23311E-01    0.20239E+01    0.58464E+07    0.19140E+05
    31    0.11115E+04    0.26133E-01    0.20540E+01    0.58707E+07    0.18711E+05
    32    0.11288E+04    0.29180E-01    0.20757E+01    0.58918E+07    0.18298E+05
    33    0.11464E+04    0.32460E-01    0.20876E+01    0.59096E+07    0.17903E+05
    34    0.11642E+04    0.35978E-01    0.20910E+01    0.59242E+07    0.17521E+05
    35    0.11821E+04    0.39744E-01    0.20854E+01    0.59358E+07    0.17150E+05
    36    0.12001E+04    0.43766E-01    0.20696E+01    0.59449E+07    0.16792E+05
    37    0.12184E+04    0.48051E-01    0.20430E+01    0.59514E+07    0.16448E+05
    38    0.12369E+04    0.52605E-01    0.20059E+01    0.59556E+07    0.16115E+05
    39    0.12556E+04    0.57432E-01    0.19580E+01    0.59575E+07    0.15792E+05
    40    0.12744E+04    0.62537E-01    0.18982E+01    0.59574E+07    0.15481E+05
    41    0.12934E+04    0.67932E-01    0.18260E+01    0.59554E+07    0.15182E+05
    42    0.13126E+04    0.73619E-01    0.17421E+01    0.59516E+07    0.14892E+05
    43    0.13320E+04    0.79605E-01    0.16473E+01    0.59461E+07    0.14609E+05
    44    0.13514E+04    0.85884E-01    0.15397E+01    0.59390E+07    0.14335E+05
    45    0.13711E+04    0.92469E-01    0.14180E+01    0.59304E+07    0.14071E+05
    46    0.13910E+04    0.99371E-01    0.12832E+01    0.59204E+07    0.13816E+05
    47    0.14110E+04    0.10658E+00    0.11365E+01    0.59091E+07    0.13567E+05
    48    0.14311E+04    0.11410E+00    0.97623E+00    0.58967E+07    0.13326E+05
    49    0.14514E+04    0.12193E+00    0.80132E+00    0.58830E+07    0.13093E+05
    50    0.14721E+04    0.13010E+00    0.61256E+00    0.58683E+07    0.12867E+05
    51    0.14927E+04    0.13858E+00    0.41099E+00    0.58526E+07    0.12647E+05
    52    0.15137E+04    0.14736E+00    0.19543E+00    0.58361E+07    0.12433E+05
    53    0.15350E+04    0.15648E+00   -0.35438E-01    0.58186E+07    0.12226E+05
    54    0.15563E+04    0.16592E+00   -0.28055E+00    0.58003E+07    0.12025E+05
    55    0.15777E+04    0.17567E+00   -0.53887E+00    0.57813E+07    0.11829E+05
    56    0.15994E+04    0.18574E+00   -0.81143E+00    0.57615E+07    0.11638E+05
    57    0.16214E+04    0.19612E+00   -0.10994E+01    0.57411E+07    0.11454E+05
    58    0.16436E+04    0.20683E+00   -0.14020E+01    0.57201E+07    0.11274E+05
    59    0.16659E+04    0.21785E+00   -0.17183E+01    0.56985E+07    0.11099E+05
    60    0.16883E+04    0.22916E+00   -0.20471E+01    0.56764E+07    0.10927E+05
    61    0.17113E+04    0.24075E+00   -0.23880E+01    0.56538E+07    0.10761E+05
    62    0.17343E+04    0.25263E+00   -0.27423E+01    0.56307E+07    0.10599E+05
    63    0.17574E+04    0.26479E+00   -0.31116E+01    0.56073E+07    0.10441E+05
    64    0.17810E+04    0.27728E+00   -0.34978E+01    0.55834E+07    0.10288E+05
    65    0.18046E+04    0.29010E+00   -0.39019E+01    0.55591E+07    0.10139E+05
    66    0.18284E+04    0.30322E+00   -0.43227E+01    0.55346E+07    0.99940E+04
    67    0.18524E+04    0.31660E+00   -0.47578E+01    0.55097E+07    0.98524E+04
    68    0.18768E+04    0.33028E+00   -0.52056E+01    0.54846E+07    0.97140E+04
    69    0.19013E+04    0.34419E+00   -0.56632E+01    0.54592E+07    0.95790E+04
    70    0.19262E+04    0.35833E+00   -0.61311E+01    0.54336E+07    0.94470E+04
    71    0.19513E+04    0.37268E+00   -0.66106E+01    0.54078E+07    0.93181E+04
