#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.488840E+06   0.488840E+06   0.651463E+06   0.651444E+06   0.513049E+06   0.489249E+06   0.488840E+06   0.494837E+06  -0.602548E+00   0.487278E+06   0.487278E+06   0.147031E+01
   0.798228E-04   0.488838E+06   0.488837E+06   0.651379E+06   0.651356E+06   0.513016E+06   0.489246E+06   0.488838E+06   0.494834E+06  -0.602544E+00   0.487275E+06   0.487275E+06   0.164308E+01
   0.892035E-04   0.488835E+06   0.488834E+06   0.651275E+06   0.651246E+06   0.512974E+06   0.489243E+06   0.488835E+06   0.494829E+06  -0.602538E+00   0.487272E+06   0.487272E+06   0.183615E+01
   0.996866E-04   0.488831E+06   0.488831E+06   0.651145E+06   0.651108E+06   0.512921E+06   0.489238E+06   0.488831E+06   0.494824E+06  -0.602531E+00   0.487269E+06   0.487268E+06   0.205190E+01
   0.111402E-03   0.488827E+06   0.488826E+06   0.650982E+06   0.650936E+06   0.512855E+06   0.489233E+06   0.488827E+06   0.494817E+06  -0.602522E+00   0.487264E+06   0.487264E+06   0.229300E+01
   0.124493E-03   0.488821E+06   0.488820E+06   0.650778E+06   0.650722E+06   0.512773E+06   0.489226E+06   0.488821E+06   0.494808E+06  -0.602511E+00   0.487258E+06   0.487258E+06   0.256241E+01
   0.139124E-03   0.488814E+06   0.488813E+06   0.650525E+06   0.650454E+06   0.512671E+06   0.489217E+06   0.488814E+06   0.494797E+06  -0.602497E+00   0.487250E+06   0.487250E+06   0.286346E+01
   0.155474E-03   0.488806E+06   0.488803E+06   0.650208E+06   0.650119E+06   0.512543E+06   0.489207E+06   0.488805E+06   0.494784E+06  -0.602479E+00   0.487241E+06   0.487241E+06   0.319986E+01
   0.173745E-03   0.488795E+06   0.488792E+06   0.649812E+06   0.649702E+06   0.512384E+06   0.489193E+06   0.488794E+06   0.494767E+06  -0.602458E+00   0.487230E+06   0.487229E+06   0.357575E+01
   0.194163E-03   0.488781E+06   0.488778E+06   0.649319E+06   0.649181E+06   0.512184E+06   0.489176E+06   0.488781E+06   0.494746E+06  -0.602431E+00   0.487215E+06   0.487214E+06   0.399574E+01
