#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
     2    0.10944E+04    0.26117E-01    0.13862E-02    0.26117E-01    0.11987E-05   -0.16949E-07    0.13862E-02   -0.16949E-07    0.74159E-08
     3    0.10327E+04    0.59886E-01    0.95735E-03    0.59886E-01    0.56550E-05   -0.20401E-07    0.95735E-03   -0.20401E-07    0.44998E-08
     4    0.98142E+03    0.10254E+00    0.71309E-03    0.10254E+00    0.16266E-04   -0.22205E-07    0.71309E-03   -0.22205E-07    0.31046E-08
     5    0.94561E+03    0.15318E+00    0.55675E-03    0.15318E+00    0.36655E-04   -0.23335E-07    0.55675E-03   -0.23335E-07    0.23015E-08
     6    0.92222E+03    0.21110E+00    0.44915E-03    0.21110E+00    0.71112E-04   -0.24067E-07    0.44915E-03   -0.24067E-07    0.17867E-08
     7    0.90796E+03    0.27562E+00    0.37125E-03    0.27562E+00    0.12454E-03   -0.24566E-07    0.37125E-03   -0.24566E-07    0.14332E-08
     8    0.89999E+03    0.34587E+00    0.31266E-03    0.34587E+00    0.20235E-03   -0.24944E-07    0.31266E-03   -0.24944E-07    0.11780E-08
     9    0.89695E+03    0.42126E+00    0.26726E-03    0.42126E+00    0.31060E-03   -0.25259E-07    0.26726E-03   -0.25259E-07    0.98693E-09
    10    0.89769E+03    0.50094E+00    0.23123E-03    0.50094E+00    0.45547E-03   -0.25488E-07    0.23123E-03   -0.25488E-07    0.83948E-09
    11    0.90125E+03    0.58428E+00    0.20220E-03    0.58428E+00    0.64410E-03   -0.25642E-07    0.20220E-03   -0.25642E-07    0.72320E-09
    12    0.90764E+03    0.67109E+00    0.17831E-03    0.67109E+00    0.88359E-03   -0.25703E-07    0.17831E-03   -0.25703E-07    0.62942E-09
    13    0.91573E+03    0.75975E+00    0.15857E-03    0.75975E+00    0.11814E-02   -0.25737E-07    0.15857E-03   -0.25737E-07    0.55284E-09
    14    0.92533E+03    0.84982E+00    0.14190E-03    0.84982E+00    0.15449E-02   -0.25745E-07    0.14190E-03   -0.25745E-07    0.48923E-09
    15    0.93615E+03    0.94052E+00    0.12776E-03    0.94052E+00    0.19829E-02   -0.25757E-07    0.12776E-03   -0.25757E-07    0.43593E-09
    16    0.94847E+03    0.10322E+01    0.11559E-03    0.10322E+01    0.25040E-02   -0.25757E-07    0.11559E-03   -0.25757E-07    0.39073E-09
    17    0.96170E+03    0.11231E+01    0.10509E-03    0.11231E+01    0.31171E-02   -0.25738E-07    0.10509E-03   -0.25738E-07    0.35200E-09
    18    0.97543E+03    0.12123E+01    0.95949E-04    0.12123E+01    0.38290E-02   -0.25700E-07    0.95949E-04   -0.25700E-07    0.31865E-09
    19    0.99088E+03    0.13007E+01    0.87972E-04    0.13007E+01    0.46531E-02   -0.25658E-07    0.87972E-04   -0.25658E-07    0.28967E-09
    20    0.10067E+04    0.13868E+01    0.80914E-04    0.13868E+01    0.55937E-02   -0.25589E-07    0.80914E-04   -0.25589E-07    0.26432E-09
    21    0.10232E+04    0.14695E+01    0.74669E-04    0.14695E+01    0.66615E-02   -0.25508E-07    0.74669E-04   -0.25508E-07    0.24202E-09
    22    0.10402E+04    0.15487E+01    0.69113E-04    0.15487E+01    0.78658E-02   -0.25422E-07    0.69113E-04   -0.25422E-07    0.22232E-09
    23    0.10577E+04    0.16236E+01    0.64150E-04    0.16236E+01    0.92164E-02   -0.25335E-07    0.64150E-04   -0.25335E-07    0.20482E-09
    24    0.10758E+04    0.16930E+01    0.59704E-04    0.16930E+01    0.10721E-01   -0.25232E-07    0.59704E-04   -0.25232E-07    0.18919E-09
    25    0.10944E+04    0.17571E+01    0.55700E-04    0.17571E+01    0.12390E-01   -0.25125E-07    0.55700E-04   -0.25125E-07    0.17520E-09
    26    0.11133E+04    0.18158E+01    0.52073E-04    0.18158E+01    0.14233E-01   -0.25012E-07    0.52073E-04   -0.25012E-07    0.16262E-09
