#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.219243E+07   0.219243E+07   0.291574E+07   0.291564E+07   0.221083E+07   0.219260E+07   0.219243E+07   0.219795E+07  -0.600360E+00   0.218853E+07   0.218853E+07   0.367621E+00
   0.798228E-04   0.219242E+07   0.219241E+07   0.291385E+07   0.291373E+07   0.221056E+07   0.219258E+07   0.219242E+07   0.219792E+07  -0.600354E+00   0.218851E+07   0.218851E+07   0.410807E+00
   0.892035E-04   0.219239E+07   0.219239E+07   0.291150E+07   0.291134E+07   0.221023E+07   0.219256E+07   0.219239E+07   0.219789E+07  -0.600345E+00   0.218848E+07   0.218848E+07   0.459060E+00
   0.996866E-04   0.219236E+07   0.219236E+07   0.290856E+07   0.290836E+07   0.220982E+07   0.219252E+07   0.219236E+07   0.219785E+07  -0.600335E+00   0.218845E+07   0.218845E+07   0.512975E+00
   0.111402E-03   0.219233E+07   0.219233E+07   0.290489E+07   0.290465E+07   0.220931E+07   0.219248E+07   0.219233E+07   0.219781E+07  -0.600321E+00   0.218842E+07   0.218842E+07   0.573212E+00
   0.124493E-03   0.219228E+07   0.219228E+07   0.290031E+07   0.290001E+07   0.220867E+07   0.219243E+07   0.219228E+07   0.219775E+07  -0.600305E+00   0.218837E+07   0.218837E+07   0.640510E+00
   0.139124E-03   0.219223E+07   0.219223E+07   0.289461E+07   0.289424E+07   0.220787E+07   0.219237E+07   0.219223E+07   0.219768E+07  -0.600284E+00   0.218831E+07   0.218831E+07   0.715691E+00
   0.155474E-03   0.219216E+07   0.219216E+07   0.288750E+07   0.288703E+07   0.220687E+07   0.219229E+07   0.219216E+07   0.219759E+07  -0.600258E+00   0.218824E+07   0.218824E+07   0.799671E+00
   0.173745E-03   0.219207E+07   0.219207E+07   0.287864E+07   0.287807E+07   0.220563E+07   0.219220E+07   0.219207E+07   0.219747E+07  -0.600226E+00   0.218815E+07   0.218815E+07   0.893470E+00
   0.194163E-03   0.219197E+07   0.219196E+07   0.286761E+07   0.286690E+07   0.220407E+07   0.219208E+07   0.219197E+07   0.219733E+07  -0.600186E+00   0.218804E+07   0.218804E+07   0.998223E+00
   0.216981E-03   0.219183E+07   0.219183E+07   0.285390E+07   0.285301E+07   0.220214E+07   0.219193E+07   0.219183E+07   0.219716E+07  -0.600135E+00   0.218790E+07   0.218790E+07   0.111519E+01
   0.242480E-03   0.219166E+07   0.219166E+07   0.283686E+07   0.283576E+07   0.219972E+07   0.219174E+07   0.219166E+07   0.219694E+07  -0.600073E+00   0.218772E+07   0.218772E+07   0.124576E+01
   0.270976E-03   0.219146E+07   0.219145E+07   0.281571E+07   0.281435E+07   0.219672E+07   0.219150E+07   0.219145E+07   0.219666E+07  -0.599995E+00   0.218750E+07   0.218750E+07   0.139150E+01
   0.302821E-03   0.219120E+07   0.219119E+07   0.278950E+07   0.278783E+07   0.219297E+07   0.219121E+07   0.219119E+07   0.219632E+07  -0.599898E+00   0.218723E+07   0.218723E+07   0.155409E+01
   0.338408E-03   0.219087E+07   0.219086E+07   0.275709E+07   0.275503E+07   0.218832E+07   0.219085E+07   0.219087E+07   0.219590E+07  -0.599776E+00   0.218689E+07   0.218688E+07   0.173544E+01
   0.378178E-03   0.219047E+07   0.219045E+07   0.271711E+07   0.271458E+07   0.218253E+07   0.219039E+07   0.219046E+07   0.219537E+07  -0.599626E+00   0.218646E+07   0.218646E+07   0.193758E+01
   0.422621E-03   0.218996E+07   0.218994E+07   0.266793E+07   0.266484E+07   0.217534E+07   0.218982E+07   0.218996E+07   0.219471E+07  -0.599438E+00   0.218593E+07   0.218593E+07   0.216279E+01
   0.472287E-03   0.218933E+07   0.218931E+07   0.260768E+07   0.260394E+07   0.216642E+07   0.218912E+07   0.218933E+07   0.219390E+07  -0.599206E+00   0.218527E+07   0.218527E+07   0.241351E+01
   0.527790E-03   0.218855E+07   0.218852E+07   0.253422E+07   0.252971E+07   0.215540E+07   0.218824E+07   0.218855E+07   0.219289E+07  -0.598917E+00   0.218445E+07   0.218445E+07   0.269237E+01
   0.589815E-03   0.218758E+07   0.218754E+07   0.244519E+07   0.243981E+07   0.214178E+07   0.218716E+07   0.218758E+07   0.219164E+07  -0.598560E+00   0.218343E+07   0.218342E+07   0.300218E+01
   0.659130E-03   0.218638E+07   0.218633E+07   0.233812E+07   0.233178E+07   0.212501E+07   0.218581E+07   0.218637E+07   0.219009E+07  -0.598118E+00   0.218216E+07   0.218215E+07   0.334592E+01
   0.736590E-03   0.218488E+07   0.218482E+07   0.221058E+07   0.220324E+07   0.210445E+07   0.218414E+07   0.218487E+07   0.218819E+07  -0.597574E+00   0.218059E+07   0.218058E+07   0.372668E+01
   0.823153E-03   0.218303E+07   0.218296E+07   0.206051E+07   0.205218E+07   0.207936E+07   0.218207E+07   0.218302E+07   0.218585E+07  -0.596905E+00   0.217864E+07   0.217864E+07   0.414765E+01
   0.919889E-03   0.218075E+07   0.218066E+07   0.188666E+07   0.187744E+07   0.204885E+07   0.217953E+07   0.218074E+07   0.218299E+07  -0.596085E+00   0.217624E+07   0.217623E+07   0.461199E+01
   0.102799E-02   0.217794E+07   0.217783E+07   0.168919E+07   0.167936E+07   0.201204E+07   0.217640E+07   0.217792E+07   0.217950E+07  -0.595086E+00   0.217327E+07   0.217327E+07   0.512283E+01
   0.114880E-02   0.217449E+07   0.217435E+07   0.147055E+07   0.146057E+07   0.196807E+07   0.217258E+07   0.217447E+07   0.217527E+07  -0.593876E+00   0.216964E+07   0.216963E+07   0.568313E+01
   0.128381E-02   0.217027E+07   0.217009E+07   0.123630E+07   0.122687E+07   0.191597E+07   0.216792E+07   0.217024E+07   0.217018E+07  -0.592416E+00   0.216518E+07   0.216517E+07   0.629567E+01
   0.143468E-02   0.216514E+07   0.216491E+07   0.995937E+06   0.987943E+06   0.185506E+07   0.216226E+07   0.216510E+07   0.216409E+07  -0.590671E+00   0.215976E+07   0.215975E+07   0.696299E+01
   0.160328E-02   0.215892E+07   0.215864E+07   0.763047E+06   0.757463E+06   0.178501E+07   0.215546E+07   0.215888E+07   0.215685E+07  -0.588599E+00   0.215320E+07   0.215318E+07   0.768748E+01
   0.179170E-02   0.215144E+07   0.215110E+07   0.554299E+06   0.551921E+06   0.170597E+07   0.214731E+07   0.215139E+07   0.214833E+07  -0.586163E+00   0.214530E+07   0.214528E+07   0.847163E+01
   0.200226E-02   0.214251E+07   0.214208E+07   0.386478E+06   0.387517E+06   0.161882E+07   0.213765E+07   0.214244E+07   0.213836E+07  -0.583323E+00   0.213588E+07   0.213585E+07   0.931831E+01
   0.223756E-02   0.213192E+07   0.213138E+07   0.271288E+06   0.274945E+06   0.152533E+07   0.212628E+07   0.213184E+07   0.212678E+07  -0.580044E+00   0.212474E+07   0.212470E+07   0.102313E+02
   0.250052E-02   0.211947E+07   0.211881E+07   0.209000E+06   0.213327E+06   0.142813E+07   0.211304E+07   0.211937E+07   0.211343E+07  -0.576288E+00   0.211168E+07   0.211164E+07   0.112159E+02
   0.279438E-02   0.210497E+07   0.210414E+07   0.184405E+06   0.186909E+06   0.133042E+07   0.209776E+07   0.210484E+07   0.209809E+07  -0.572010E+00   0.209655E+07   0.209649E+07   0.122787E+02
   0.312277E-02   0.208822E+07   0.208719E+07   0.170585E+06   0.169782E+06   0.123533E+07   0.208026E+07   0.208806E+07   0.208057E+07  -0.567161E+00   0.207917E+07   0.207910E+07   0.134276E+02
   0.348976E-02   0.206902E+07   0.206774E+07   0.143867E+06   0.140943E+06   0.114505E+07   0.206037E+07   0.206882E+07   0.206063E+07  -0.561681E+00   0.205940E+07   0.205931E+07   0.146704E+02
   0.389987E-02   0.204718E+07   0.204560E+07   0.102675E+06   0.101067E+06   0.106005E+07   0.203791E+07   0.204694E+07   0.203810E+07  -0.555507E+00   0.203705E+07   0.203695E+07   0.160139E+02
   0.435818E-02   0.202251E+07   0.202055E+07   0.690289E+05   0.705661E+05   0.979020E+06   0.201267E+07   0.202221E+07   0.201279E+07  -0.548578E+00   0.201195E+07   0.201183E+07   0.174634E+02
   0.487035E-02   0.199481E+07   0.199239E+07   0.587971E+05   0.604653E+05   0.899902E+06   0.198443E+07   0.199445E+07   0.198454E+07  -0.540844E+00   0.198388E+07   0.198373E+07   0.190241E+02
   0.492476E-02   0.199187E+07   0.198939E+07   0.586234E+05   0.600490E+05   0.892035E+06   0.198143E+07   0.199149E+07   0.198154E+07  -0.540024E+00   0.198091E+07   0.198075E+07   0.191865E+02
   0.497979E-02   0.198889E+07   0.198636E+07   0.584797E+05   0.596288E+05   0.884174E+06   0.197840E+07   0.198851E+07   0.197851E+07  -0.539195E+00   0.197790E+07   0.197774E+07   0.193500E+02
   0.503543E-02   0.198588E+07   0.198330E+07   0.583307E+05   0.591764E+05   0.876318E+06   0.197534E+07   0.198549E+07   0.197545E+07  -0.538358E+00   0.197485E+07   0.197469E+07   0.195148E+02
   0.509169E-02   0.198284E+07   0.198020E+07   0.581421E+05   0.586652E+05   0.868468E+06   0.197225E+07   0.198244E+07   0.197235E+07  -0.537512E+00   0.197178E+07   0.197161E+07   0.196807E+02
   0.514858E-02   0.197977E+07   0.197707E+07   0.578816E+05   0.580720E+05   0.860624E+06   0.196912E+07   0.197936E+07   0.196923E+07  -0.536657E+00   0.196867E+07   0.196850E+07   0.198478E+02
   0.520610E-02   0.197666E+07   0.197391E+07   0.575201E+05   0.573767E+05   0.852786E+06   0.196596E+07   0.197624E+07   0.196607E+07  -0.535794E+00   0.196553E+07   0.196536E+07   0.200161E+02
   0.526427E-02   0.197352E+07   0.197071E+07   0.570319E+05   0.565634E+05   0.844956E+06   0.196277E+07   0.197309E+07   0.196287E+07  -0.534921E+00   0.196236E+07   0.196218E+07   0.201857E+02
   0.532309E-02   0.197035E+07   0.196747E+07   0.563965E+05   0.556213E+05   0.837133E+06   0.195954E+07   0.196991E+07   0.195965E+07  -0.534039E+00   0.195915E+07   0.195897E+07   0.203564E+02
   0.538256E-02   0.196714E+07   0.196420E+07   0.555984E+05   0.545442E+05   0.829319E+06   0.195628E+07   0.196669E+07   0.195638E+07  -0.533148E+00   0.195591E+07   0.195573E+07   0.205283E+02
   0.544270E-02   0.196389E+07   0.196090E+07   0.546280E+05   0.533317E+05   0.821515E+06   0.195299E+07   0.196344E+07   0.195309E+07  -0.532248E+00   0.195264E+07   0.195245E+07   0.207014E+02
   0.550352E-02   0.196062E+07   0.195756E+07   0.534824E+05   0.519886E+05   0.813722E+06   0.194966E+07   0.196015E+07   0.194976E+07  -0.531339E+00   0.194933E+07   0.194914E+07   0.208757E+02
   0.556501E-02   0.195731E+07   0.195418E+07   0.521650E+05   0.505253E+05   0.805941E+06   0.194630E+07   0.195683E+07   0.194639E+07  -0.530421E+00   0.194599E+07   0.194579E+07   0.210513E+02
   0.562719E-02   0.195396E+07   0.195077E+07   0.506859E+05   0.489572E+05   0.798174E+06   0.194290E+07   0.195348E+07   0.194299E+07  -0.529493E+00   0.194261E+07   0.194241E+07   0.212281E+02
   0.569006E-02   0.195058E+07   0.194732E+07   0.490615E+05   0.473041E+05   0.790422E+06   0.193947E+07   0.195008E+07   0.193956E+07  -0.528556E+00   0.193920E+07   0.193900E+07   0.214060E+02
   0.575363E-02   0.194716E+07   0.194383E+07   0.473140E+05   0.455900E+05   0.782685E+06   0.193600E+07   0.194666E+07   0.193609E+07  -0.527609E+00   0.193575E+07   0.193555E+07   0.215852E+02
   0.581792E-02   0.194371E+07   0.194031E+07   0.454712E+05   0.438418E+05   0.774966E+06   0.193250E+07   0.194320E+07   0.193259E+07  -0.526653E+00   0.193227E+07   0.193207E+07   0.217656E+02
   0.588292E-02   0.194022E+07   0.193675E+07   0.435650E+05   0.420887E+05   0.767267E+06   0.192897E+07   0.193970E+07   0.192905E+07  -0.525687E+00   0.192876E+07   0.192855E+07   0.219472E+02
   0.594865E-02   0.193670E+07   0.193316E+07   0.416304E+05   0.403605E+05   0.759587E+06   0.192540E+07   0.193617E+07   0.192547E+07  -0.524711E+00   0.192521E+07   0.192499E+07   0.221301E+02
   0.601512E-02   0.193314E+07   0.192952E+07   0.397046E+05   0.386871E+05   0.751928E+06   0.192179E+07   0.193260E+07   0.192186E+07  -0.523726E+00   0.192162E+07   0.192140E+07   0.223141E+02
   0.608233E-02   0.192955E+07   0.192585E+07   0.378254E+05   0.370968E+05   0.744292E+06   0.191815E+07   0.192899E+07   0.191822E+07  -0.522731E+00   0.191800E+07   0.191778E+07   0.224994E+02
   0.615028E-02   0.192592E+07   0.192214E+07   0.360292E+05   0.356150E+05   0.736680E+06   0.191447E+07   0.192535E+07   0.191453E+07  -0.521726E+00   0.191434E+07   0.191411E+07   0.226858E+02
   0.621900E-02   0.192225E+07   0.191840E+07   0.343506E+05   0.342634E+05   0.729092E+06   0.191075E+07   0.192167E+07   0.191082E+07  -0.520712E+00   0.191065E+07   0.191042E+07   0.228735E+02
   0.628849E-02   0.191855E+07   0.191461E+07   0.328195E+05   0.330589E+05   0.721529E+06   0.190700E+07   0.191795E+07   0.190706E+07  -0.519687E+00   0.190692E+07   0.190668E+07   0.230624E+02
   0.635875E-02   0.191481E+07   0.191079E+07   0.314610E+05   0.320123E+05   0.713993E+06   0.190321E+07   0.191420E+07   0.190327E+07  -0.518653E+00   0.190315E+07   0.190291E+07   0.232525E+02
   0.642980E-02   0.191103E+07   0.190693E+07   0.302934E+05   0.311284E+05   0.706485E+06   0.189939E+07   0.191041E+07   0.189944E+07  -0.517608E+00   0.189935E+07   0.189910E+07   0.234438E+02
   0.650164E-02   0.190721E+07   0.190302E+07   0.293274E+05   0.304051E+05   0.699004E+06   0.189553E+07   0.190658E+07   0.189558E+07  -0.516554E+00   0.189551E+07   0.189525E+07   0.236363E+02
   0.657428E-02   0.190336E+07   0.189908E+07   0.285656E+05   0.298334E+05   0.691551E+06   0.189163E+07   0.190271E+07   0.189168E+07  -0.515489E+00   0.189163E+07   0.189137E+07   0.238299E+02
   0.664773E-02   0.189947E+07   0.189510E+07   0.280020E+05   0.293980E+05   0.684128E+06   0.188769E+07   0.189881E+07   0.188774E+07  -0.514414E+00   0.188771E+07   0.188745E+07   0.240248E+02
   0.672201E-02   0.189554E+07   0.189108E+07   0.276221E+05   0.290778E+05   0.676734E+06   0.188372E+07   0.189486E+07   0.188377E+07  -0.513329E+00   0.188376E+07   0.188349E+07   0.242209E+02
   0.679711E-02   0.189157E+07   0.188702E+07   0.274036E+05   0.288467E+05   0.669369E+06   0.187970E+07   0.189088E+07   0.187975E+07  -0.512234E+00   0.187977E+07   0.187950E+07   0.244181E+02
   0.687306E-02   0.188757E+07   0.188292E+07   0.273169E+05   0.286753E+05   0.662035E+06   0.187565E+07   0.188686E+07   0.187570E+07  -0.511128E+00   0.187574E+07   0.187546E+07   0.246165E+02
   0.694985E-02   0.188352E+07   0.187878E+07   0.273269E+05   0.285316E+05   0.654732E+06   0.187156E+07   0.188280E+07   0.187161E+07  -0.510013E+00   0.187167E+07   0.187139E+07   0.248161E+02
   0.702750E-02   0.187944E+07   0.187460E+07   0.273944E+05   0.283837E+05   0.647459E+06   0.186744E+07   0.187871E+07   0.186749E+07  -0.508886E+00   0.186756E+07   0.186728E+07   0.250169E+02
   0.710602E-02   0.187532E+07   0.187038E+07   0.274779E+05   0.282007E+05   0.640217E+06   0.186327E+07   0.187457E+07   0.186332E+07  -0.507750E+00   0.186342E+07   0.186312E+07   0.252188E+02
   0.718542E-02   0.187116E+07   0.186611E+07   0.275297E+05   0.279551E+05   0.633006E+06   0.185907E+07   0.187039E+07   0.185912E+07  -0.506602E+00   0.185923E+07   0.185893E+07   0.254219E+02
   0.726570E-02   0.186696E+07   0.186181E+07   0.275145E+05   0.276239E+05   0.625827E+06   0.185482E+07   0.186618E+07   0.185487E+07  -0.505444E+00   0.185501E+07   0.185471E+07   0.256261E+02
   0.734688E-02   0.186272E+07   0.185746E+07   0.273985E+05   0.271905E+05   0.618680E+06   0.185054E+07   0.186192E+07   0.185059E+07  -0.504276E+00   0.185075E+07   0.185044E+07   0.258315E+02
   0.742897E-02   0.185844E+07   0.185307E+07   0.271539E+05   0.266454E+05   0.611565E+06   0.184622E+07   0.185762E+07   0.184627E+07  -0.503097E+00   0.184645E+07   0.184613E+07   0.260380E+02
   0.751197E-02   0.185412E+07   0.184864E+07   0.267613E+05   0.259874E+05   0.604482E+06   0.184186E+07   0.185329E+07   0.184190E+07  -0.501907E+00   0.184210E+07   0.184178E+07   0.262456E+02
   0.759591E-02   0.184976E+07   0.184416E+07   0.262109E+05   0.252233E+05   0.597432E+06   0.183745E+07   0.184891E+07   0.183750E+07  -0.500706E+00   0.183772E+07   0.183739E+07   0.264543E+02
   0.768078E-02   0.184535E+07   0.183965E+07   0.255039E+05   0.243677E+05   0.590415E+06   0.183301E+07   0.184449E+07   0.183306E+07  -0.499494E+00   0.183330E+07   0.183296E+07   0.266641E+02
   0.776659E-02   0.184091E+07   0.183509E+07   0.246519E+05   0.234422E+05   0.583431E+06   0.182853E+07   0.184003E+07   0.182857E+07  -0.498271E+00   0.182884E+07   0.182849E+07   0.268750E+02
   0.785337E-02   0.183643E+07   0.183048E+07   0.236768E+05   0.224741E+05   0.576481E+06   0.182401E+07   0.183553E+07   0.182405E+07  -0.497037E+00   0.182433E+07   0.182398E+07   0.270870E+02
   0.794112E-02   0.183191E+07   0.182584E+07   0.226098E+05   0.214945E+05   0.569565E+06   0.181944E+07   0.183099E+07   0.181948E+07  -0.495792E+00   0.181979E+07   0.181943E+07   0.273000E+02
   0.802984E-02   0.182734E+07   0.182115E+07   0.214887E+05   0.205359E+05   0.562684E+06   0.181484E+07   0.182640E+07   0.181488E+07  -0.494536E+00   0.181520E+07   0.181484E+07   0.275141E+02
   0.811956E-02   0.182274E+07   0.181642E+07   0.203564E+05   0.196300E+05   0.555837E+06   0.181019E+07   0.182178E+07   0.181023E+07  -0.493269E+00   0.181058E+07   0.181021E+07   0.277292E+02
   0.821028E-02   0.181809E+07   0.181164E+07   0.192570E+05   0.188055E+05   0.549025E+06   0.180550E+07   0.181711E+07   0.180554E+07  -0.491990E+00   0.180591E+07   0.180553E+07   0.279453E+02
   0.830201E-02   0.181340E+07   0.180682E+07   0.182336E+05   0.180853E+05   0.542250E+06   0.180077E+07   0.181240E+07   0.180081E+07  -0.490700E+00   0.180120E+07   0.180082E+07   0.281624E+02
   0.839477E-02   0.180866E+07   0.180195E+07   0.173241E+05   0.174852E+05   0.535511E+06   0.179600E+07   0.180765E+07   0.179603E+07  -0.489399E+00   0.179645E+07   0.179606E+07   0.283805E+02
   0.848857E-02   0.180389E+07   0.179704E+07   0.165591E+05   0.170119E+05   0.528809E+06   0.179119E+07   0.180285E+07   0.179122E+07  -0.488086E+00   0.179166E+07   0.179126E+07   0.285995E+02
   0.858341E-02   0.179907E+07   0.179208E+07   0.159587E+05   0.166628E+05   0.522145E+06   0.178634E+07   0.179801E+07   0.178636E+07  -0.486762E+00   0.178682E+07   0.178641E+07   0.288194E+02
   0.867932E-02   0.179421E+07   0.178708E+07   0.155311E+05   0.164257E+05   0.515520E+06   0.178144E+07   0.179313E+07   0.178147E+07  -0.485426E+00   0.178194E+07   0.178153E+07   0.290403E+02
   0.877629E-02   0.178931E+07   0.178203E+07   0.152713E+05   0.162798E+05   0.508934E+06   0.177650E+07   0.178821E+07   0.177653E+07  -0.484079E+00   0.177702E+07   0.177660E+07   0.292620E+02
