#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.221359E+06   0.221359E+06   0.295087E+06   0.295080E+06   0.244356E+06   0.221838E+06   0.221359E+06   0.226504E+06  -0.604196E+00   0.220414E+06   0.220414E+06   0.247484E+01
   0.798228E-04   0.221359E+06   0.221358E+06   0.295072E+06   0.295063E+06   0.244346E+06   0.221838E+06   0.221358E+06   0.226503E+06  -0.604193E+00   0.220414E+06   0.220414E+06   0.276567E+01
   0.892035E-04   0.221358E+06   0.221357E+06   0.295052E+06   0.295041E+06   0.244334E+06   0.221837E+06   0.221358E+06   0.226502E+06  -0.604189E+00   0.220413E+06   0.220413E+06   0.309067E+01
   0.996866E-04   0.221357E+06   0.221356E+06   0.295028E+06   0.295015E+06   0.244319E+06   0.221835E+06   0.221357E+06   0.226500E+06  -0.604184E+00   0.220412E+06   0.220412E+06   0.345386E+01
   0.111402E-03   0.221356E+06   0.221355E+06   0.294998E+06   0.294981E+06   0.244301E+06   0.221834E+06   0.221355E+06   0.226498E+06  -0.604178E+00   0.220410E+06   0.220410E+06   0.385973E+01
   0.124493E-03   0.221354E+06   0.221353E+06   0.294961E+06   0.294940E+06   0.244277E+06   0.221832E+06   0.221354E+06   0.226496E+06  -0.604171E+00   0.220409E+06   0.220409E+06   0.431327E+01
   0.139124E-03   0.221352E+06   0.221351E+06   0.294914E+06   0.294888E+06   0.244248E+06   0.221829E+06   0.221352E+06   0.226492E+06  -0.604162E+00   0.220407E+06   0.220407E+06   0.482011E+01
   0.155474E-03   0.221350E+06   0.221348E+06   0.294856E+06   0.294823E+06   0.244212E+06   0.221826E+06   0.221350E+06   0.226488E+06  -0.604151E+00   0.220404E+06   0.220404E+06   0.538648E+01
   0.173745E-03   0.221347E+06   0.221345E+06   0.294783E+06   0.294741E+06   0.244166E+06   0.221822E+06   0.221347E+06   0.226483E+06  -0.604137E+00   0.220401E+06   0.220401E+06   0.601937E+01
   0.194163E-03   0.221343E+06   0.221340E+06   0.294692E+06   0.294640E+06   0.244109E+06   0.221817E+06   0.221343E+06   0.226477E+06  -0.604119E+00   0.220397E+06   0.220397E+06   0.672660E+01
   0.216981E-03   0.221339E+06   0.221335E+06   0.294579E+06   0.294514E+06   0.244038E+06   0.221811E+06   0.221338E+06   0.226469E+06  -0.604097E+00   0.220392E+06   0.220392E+06   0.751687E+01
   0.242480E-03   0.221333E+06   0.221328E+06   0.294437E+06   0.294356E+06   0.243949E+06   0.221804E+06   0.221332E+06   0.226459E+06  -0.604069E+00   0.220386E+06   0.220385E+06   0.839993E+01
   0.270976E-03   0.221326E+06   0.221320E+06   0.294260E+06   0.294159E+06   0.243839E+06   0.221794E+06   0.221325E+06   0.226447E+06  -0.604035E+00   0.220379E+06   0.220377E+06   0.938664E+01
   0.302821E-03   0.221317E+06   0.221310E+06   0.294039E+06   0.293913E+06   0.243700E+06   0.221782E+06   0.221316E+06   0.226432E+06  -0.603992E+00   0.220369E+06   0.220367E+06   0.104891E+02
   0.338408E-03   0.221305E+06   0.221297E+06   0.293764E+06   0.293606E+06   0.243528E+06   0.221768E+06   0.221304E+06   0.226412E+06  -0.603938E+00   0.220357E+06   0.220355E+06   0.117209E+02
   0.378178E-03   0.221292E+06   0.221281E+06   0.293420E+06   0.293223E+06   0.243313E+06   0.221749E+06   0.221290E+06   0.226389E+06  -0.603871E+00   0.220342E+06   0.220340E+06   0.130971E+02
   0.422621E-03   0.221274E+06   0.221261E+06   0.292991E+06   0.292745E+06   0.243044E+06   0.221726E+06   0.221272E+06   0.226359E+06  -0.603787E+00   0.220324E+06   0.220321E+06   0.146346E+02
   0.472287E-03   0.221252E+06   0.221236E+06   0.292456E+06   0.292150E+06   0.242709E+06   0.221697E+06   0.221250E+06   0.226321E+06  -0.603683E+00   0.220301E+06   0.220297E+06   0.163521E+02
   0.527790E-03   0.221225E+06   0.221204E+06   0.291789E+06   0.291408E+06   0.242292E+06   0.221661E+06   0.221222E+06   0.226275E+06  -0.603552E+00   0.220272E+06   0.220267E+06   0.182705E+02
   0.589815E-03   0.221191E+06   0.221165E+06   0.290958E+06   0.290484E+06   0.241771E+06   0.221617E+06   0.221187E+06   0.226217E+06  -0.603390E+00   0.220236E+06   0.220230E+06   0.204131E+02
   0.659130E-03   0.221149E+06   0.221117E+06   0.289924E+06   0.289333E+06   0.241123E+06   0.221561E+06   0.221144E+06   0.226145E+06  -0.603187E+00   0.220191E+06   0.220183E+06   0.228056E+02
   0.736590E-03   0.221096E+06   0.221056E+06   0.288636E+06   0.287902E+06   0.240316E+06   0.221491E+06   0.221090E+06   0.226055E+06  -0.602934E+00   0.220135E+06   0.220125E+06   0.254768E+02
   0.823153E-03   0.221030E+06   0.220980E+06   0.287035E+06   0.286124E+06   0.239312E+06   0.221404E+06   0.221023E+06   0.225943E+06  -0.602619E+00   0.220065E+06   0.220052E+06   0.284584E+02
   0.919889E-03   0.220948E+06   0.220885E+06   0.285046E+06   0.283917E+06   0.238064E+06   0.221296E+06   0.220939E+06   0.225803E+06  -0.602227E+00   0.219977E+06   0.219962E+06   0.317855E+02
   0.102799E-02   0.220846E+06   0.220767E+06   0.282579E+06   0.281183E+06   0.236515E+06   0.221161E+06   0.220834E+06   0.225629E+06  -0.601739E+00   0.219869E+06   0.219849E+06   0.354968E+02
   0.114880E-02   0.220718E+06   0.220620E+06   0.279524E+06   0.277802E+06   0.234596E+06   0.220993E+06   0.220704E+06   0.225413E+06  -0.601132E+00   0.219733E+06   0.219709E+06   0.396348E+02
   0.128381E-02   0.220559E+06   0.220436E+06   0.275749E+06   0.273631E+06   0.232222E+06   0.220785E+06   0.220541E+06   0.225145E+06  -0.600378E+00   0.219564E+06   0.219535E+06   0.442461E+02
   0.143468E-02   0.220362E+06   0.220208E+06   0.271097E+06   0.268502E+06   0.229294E+06   0.220526E+06   0.220339E+06   0.224812E+06  -0.599442E+00   0.219355E+06   0.219317E+06   0.493811E+02
   0.160328E-02   0.220116E+06   0.219924E+06   0.265383E+06   0.262219E+06   0.225690E+06   0.220205E+06   0.220088E+06   0.224401E+06  -0.598283E+00   0.219093E+06   0.219047E+06   0.550945E+02
   0.179170E-02   0.219810E+06   0.219571E+06   0.258395E+06   0.254560E+06   0.221273E+06   0.219807E+06   0.219775E+06   0.223892E+06  -0.596850E+00   0.218768E+06   0.218710E+06   0.614445E+02
   0.200226E-02   0.219431E+06   0.219133E+06   0.249891E+06   0.245282E+06   0.215885E+06   0.219315E+06   0.219388E+06   0.223266E+06  -0.595083E+00   0.218365E+06   0.218293E+06   0.684931E+02
   0.223756E-02   0.218962E+06   0.218591E+06   0.239614E+06   0.234126E+06   0.209351E+06   0.218709E+06   0.218908E+06   0.222497E+06  -0.592910E+00   0.217865E+06   0.217776E+06   0.763044E+02
   0.250052E-02   0.218382E+06   0.217919E+06   0.227296E+06   0.220845E+06   0.201487E+06   0.217964E+06   0.218315E+06   0.221558E+06  -0.590250E+00   0.217247E+06   0.217136E+06   0.849439E+02
   0.279438E-02   0.217667E+06   0.217089E+06   0.212688E+06   0.205228E+06   0.192108E+06   0.217052E+06   0.217583E+06   0.220415E+06  -0.587006E+00   0.216485E+06   0.216346E+06   0.944766E+02
   0.312277E-02   0.216788E+06   0.216068E+06   0.195597E+06   0.187148E+06   0.181055E+06   0.215941E+06   0.216683E+06   0.219034E+06  -0.583075E+00   0.215546E+06   0.215374E+06   0.104964E+03
   0.348976E-02   0.215712E+06   0.214816E+06   0.175942E+06   0.166635E+06   0.168221E+06   0.214594E+06   0.215582E+06   0.217376E+06  -0.578345E+00   0.214396E+06   0.214182E+06   0.116463E+03
   0.389987E-02   0.214401E+06   0.213285E+06   0.153833E+06   0.143952E+06   0.153598E+06   0.212974E+06   0.214238E+06   0.215407E+06  -0.572702E+00   0.212992E+06   0.212727E+06   0.129017E+03
   0.435818E-02   0.212811E+06   0.211424E+06   0.129668E+06   0.119694E+06   0.137331E+06   0.211040E+06   0.212609E+06   0.213090E+06  -0.566039E+00   0.211288E+06   0.210961E+06   0.142659E+03
   0.487035E-02   0.210898E+06   0.209174E+06   0.104231E+06   0.948662E+05   0.119779E+06   0.208752E+06   0.210647E+06   0.210401E+06  -0.558268E+00   0.209233E+06   0.208829E+06   0.157400E+03
   0.492476E-02   0.210687E+06   0.208925E+06   0.101661E+06   0.924038E+05   0.117975E+06   0.208503E+06   0.210430E+06   0.210110E+06  -0.557428E+00   0.209006E+06   0.208594E+06   0.158934E+03
   0.497979E-02   0.210472E+06   0.208672E+06   0.990925E+05   0.899513E+05   0.116165E+06   0.208249E+06   0.210210E+06   0.209816E+06  -0.556576E+00   0.208775E+06   0.208354E+06   0.160479E+03
   0.503543E-02   0.210253E+06   0.208414E+06   0.965261E+05   0.875105E+05   0.114350E+06   0.207992E+06   0.209985E+06   0.209518E+06  -0.555712E+00   0.208540E+06   0.208110E+06   0.162036E+03
   0.509169E-02   0.210031E+06   0.208151E+06   0.939638E+05   0.850830E+05   0.112530E+06   0.207730E+06   0.209757E+06   0.209216E+06  -0.554836E+00   0.208301E+06   0.207862E+06   0.163602E+03
   0.514858E-02   0.209804E+06   0.207884E+06   0.914071E+05   0.826707E+05   0.110707E+06   0.207465E+06   0.209525E+06   0.208910E+06  -0.553949E+00   0.208057E+06   0.207610E+06   0.165180E+03
   0.520610E-02   0.209574E+06   0.207612E+06   0.888579E+05   0.802753E+05   0.108881E+06   0.207195E+06   0.209288E+06   0.208600E+06  -0.553050E+00   0.207810E+06   0.207352E+06   0.166769E+03
   0.526427E-02   0.209340E+06   0.207335E+06   0.863178E+05   0.778986E+05   0.107053E+06   0.206922E+06   0.209048E+06   0.208287E+06  -0.552139E+00   0.207557E+06   0.207091E+06   0.168368E+03
   0.532309E-02   0.209101E+06   0.207053E+06   0.837886E+05   0.755425E+05   0.105225E+06   0.206644E+06   0.208803E+06   0.207969E+06  -0.551216E+00   0.207301E+06   0.206824E+06   0.169978E+03
   0.538256E-02   0.208859E+06   0.206766E+06   0.812722E+05   0.732086E+05   0.103397E+06   0.206362E+06   0.208554E+06   0.207647E+06  -0.550282E+00   0.207040E+06   0.206554E+06   0.171599E+03
   0.544270E-02   0.208612E+06   0.206474E+06   0.787704E+05   0.708990E+05   0.101570E+06   0.206076E+06   0.208301E+06   0.207322E+06  -0.549336E+00   0.206774E+06   0.206278E+06   0.173230E+03
   0.550352E-02   0.208362E+06   0.206176E+06   0.762850E+05   0.686154E+05   0.997455E+05   0.205786E+06   0.208043E+06   0.206992E+06  -0.548378E+00   0.206504E+06   0.205998E+06   0.174872E+03
   0.556501E-02   0.208106E+06   0.205874E+06   0.738180E+05   0.663598E+05   0.979244E+05   0.205491E+06   0.207781E+06   0.206659E+06  -0.547408E+00   0.206230E+06   0.205713E+06   0.176524E+03
   0.562719E-02   0.207847E+06   0.205566E+06   0.713714E+05   0.641339E+05   0.961076E+05   0.205193E+06   0.207515E+06   0.206321E+06  -0.546427E+00   0.205950E+06   0.205423E+06   0.178187E+03
   0.569006E-02   0.207584E+06   0.205253E+06   0.689472E+05   0.619396E+05   0.942964E+05   0.204890E+06   0.207244E+06   0.205980E+06  -0.545434E+00   0.205666E+06   0.205128E+06   0.179860E+03
   0.575363E-02   0.207316E+06   0.204934E+06   0.665472E+05   0.597788E+05   0.924918E+05   0.204582E+06   0.206969E+06   0.205635E+06  -0.544429E+00   0.205378E+06   0.204828E+06   0.181543E+03
   0.581792E-02   0.207043E+06   0.204610E+06   0.641736E+05   0.576533E+05   0.906949E+05   0.204271E+06   0.206689E+06   0.205286E+06  -0.543413E+00   0.205084E+06   0.204523E+06   0.183237E+03
   0.588292E-02   0.206766E+06   0.204281E+06   0.618283E+05   0.555649E+05   0.889069E+05   0.203955E+06   0.206404E+06   0.204933E+06  -0.542385E+00   0.204786E+06   0.204213E+06   0.184941E+03
   0.594865E-02   0.206485E+06   0.203946E+06   0.595135E+05   0.535154E+05   0.871290E+05   0.203635E+06   0.206115E+06   0.204576E+06  -0.541346E+00   0.204483E+06   0.203898E+06   0.186655E+03
