#    L    TT             EE             TE             PP             TP          
     2    0.95824E+03    0.12308E-05    0.27227E-01    0.10556E+07    0.25651E+05
     3    0.93118E+03    0.58271E-05    0.61619E-01    0.16253E+07    0.30556E+05
     4    0.90344E+03    0.16803E-04    0.10515E+00    0.21330E+07    0.32874E+05
     5    0.88369E+03    0.37942E-04    0.15701E+00    0.25825E+07    0.33838E+05
     6    0.87149E+03    0.73734E-04    0.21652E+00    0.29801E+07    0.34059E+05
     7    0.86520E+03    0.12932E-03    0.28299E+00    0.33335E+07    0.33851E+05
     8    0.86295E+03    0.21038E-03    0.35558E+00    0.36489E+07    0.33389E+05
     9    0.86408E+03    0.32328E-03    0.43373E+00    0.39319E+07    0.32770E+05
    10    0.86774E+03    0.47455E-03    0.51655E+00    0.41860E+07    0.32058E+05
    11    0.87335E+03    0.67170E-03    0.60347E+00    0.44158E+07    0.31310E+05
    12    0.88111E+03    0.92220E-03    0.69429E+00    0.46224E+07    0.30530E+05
    13    0.88994E+03    0.12340E-02    0.78739E+00    0.48103E+07    0.29769E+05
    14    0.89978E+03    0.16148E-02    0.88232E+00    0.49799E+07    0.29003E+05
    15    0.91045E+03    0.20739E-02    0.97830E+00    0.51345E+07    0.28256E+05
    16    0.92227E+03    0.26204E-02    0.10757E+01    0.52750E+07    0.27518E+05
    17    0.93471E+03    0.32637E-02    0.11729E+01    0.54018E+07    0.26802E+05
    18    0.94738E+03    0.40110E-02    0.12689E+01    0.55176E+07    0.26110E+05
    19    0.96146E+03    0.48765E-02    0.13644E+01    0.56230E+07    0.25450E+05
    20    0.97573E+03    0.58648E-02    0.14581E+01    0.57181E+07    0.24803E+05
    21    0.99039E+03    0.69868E-02    0.15489E+01    0.58044E+07    0.24181E+05
    22    0.10054E+04    0.82529E-02    0.16366E+01    0.58828E+07    0.23583E+05
    23    0.10208E+04    0.96730E-02    0.17206E+01    0.59539E+07    0.23006E+05
    24    0.10364E+04    0.11256E-01    0.17994E+01    0.60175E+07    0.22455E+05
    25    0.10524E+04    0.13012E-01    0.18733E+01    0.60751E+07    0.21925E+05
    26    0.10687E+04    0.14950E-01    0.19423E+01    0.61268E+07    0.21411E+05
    27    0.10853E+04    0.17081E-01    0.20054E+01    0.61729E+07    0.20915E+05
    28    0.11021E+04    0.19414E-01    0.20613E+01    0.62141E+07    0.20441E+05
    29    0.11192E+04    0.21958E-01    0.21094E+01    0.62503E+07    0.19987E+05
    30    0.11364E+04    0.24721E-01    0.21507E+01    0.62824E+07    0.19545E+05
    31    0.11539E+04    0.27714E-01    0.21841E+01    0.63101E+07    0.19118E+05
    32    0.11715E+04    0.30945E-01    0.22086E+01    0.63342E+07    0.18708E+05
    33    0.11894E+04    0.34423E-01    0.22230E+01    0.63548E+07    0.18315E+05
    34    0.12075E+04    0.38154E-01    0.22284E+01    0.63720E+07    0.17935E+05
    35    0.12257E+04    0.42148E-01    0.22244E+01    0.63860E+07    0.17566E+05
    36    0.12441E+04    0.46413E-01    0.22098E+01    0.63972E+07    0.17210E+05
    37    0.12627E+04    0.50957E-01    0.21839E+01    0.64058E+07    0.16867E+05
    38    0.12815E+04    0.55786E-01    0.21471E+01    0.64118E+07    0.16536E+05
    39    0.13004E+04    0.60903E-01    0.20987E+01    0.64154E+07    0.16215E+05
    40    0.13195E+04    0.66316E-01    0.20381E+01    0.64168E+07    0.15906E+05
    41    0.13388E+04    0.72035E-01    0.19644E+01    0.64161E+07    0.15609E+05
    42    0.13582E+04    0.78064E-01    0.18785E+01    0.64136E+07    0.15320E+05
    43    0.13779E+04    0.84408E-01    0.17811E+01    0.64092E+07    0.15038E+05
    44    0.13975E+04    0.91064E-01    0.16704E+01    0.64031E+07    0.14765E+05
    45    0.14175E+04    0.98044E-01    0.15450E+01    0.63953E+07    0.14503E+05
    46    0.14377E+04    0.10536E+00    0.14058E+01    0.63861E+07    0.14249E+05
    47    0.14580E+04    0.11299E+00    0.12540E+01    0.63755E+07    0.14001E+05
    48    0.14783E+04    0.12096E+00    0.10881E+01    0.63636E+07    0.13760E+05
    49    0.14990E+04    0.12926E+00    0.90695E+00    0.63504E+07    0.13527E+05
    50    0.15199E+04    0.13791E+00    0.71128E+00    0.63360E+07    0.13302E+05
    51    0.15408E+04    0.14690E+00    0.50208E+00    0.63207E+07    0.13082E+05
    52    0.15621E+04    0.15620E+00    0.27821E+00    0.63043E+07    0.12869E+05
    53    0.15836E+04    0.16586E+00    0.38444E-01    0.62870E+07    0.12663E+05
    54    0.16051E+04    0.17585E+00   -0.21624E+00    0.62687E+07    0.12462E+05
    55    0.16268E+04    0.18618E+00   -0.48485E+00    0.62496E+07    0.12266E+05
    56    0.16488E+04    0.19684E+00   -0.76838E+00    0.62298E+07    0.12075E+05
    57    0.16711E+04    0.20784E+00   -0.10679E+01    0.62092E+07    0.11891E+05
    58    0.16935E+04    0.21917E+00   -0.13828E+01    0.61880E+07    0.11712E+05
    59    0.17161E+04    0.23084E+00   -0.17120E+01    0.61662E+07    0.11536E+05
    60    0.17389E+04    0.24280E+00   -0.20546E+01    0.61437E+07    0.11365E+05
    61    0.17622E+04    0.25507E+00   -0.24099E+01    0.61207E+07    0.11198E+05
    62    0.17855E+04    0.26764E+00   -0.27792E+01    0.60972E+07    0.11036E+05
    63    0.18089E+04    0.28051E+00   -0.31642E+01    0.60733E+07    0.10878E+05
    64    0.18328E+04    0.29372E+00   -0.35666E+01    0.60489E+07    0.10725E+05
    65    0.18566E+04    0.30728E+00   -0.39876E+01    0.60241E+07    0.10575E+05
    66    0.18808E+04    0.32114E+00   -0.44259E+01    0.59989E+07    0.10429E+05
