#    L    TT             EE             TE             PP             TP          
     2    0.11043E+04    0.12556E-05    0.27369E-01    0.98047E+06    0.31667E+05
     3    0.10482E+04    0.59283E-05    0.62595E-01    0.15061E+07    0.37032E+05
     4    0.10003E+04    0.17062E-04    0.10711E+00    0.19711E+07    0.39321E+05
     5    0.96667E+03    0.38466E-04    0.16000E+00    0.23793E+07    0.40044E+05
     6    0.94486E+03    0.74654E-04    0.22055E+00    0.27370E+07    0.39932E+05
     7    0.93182E+03    0.13079E-03    0.28802E+00    0.30518E+07    0.39358E+05
     8    0.92480E+03    0.21256E-03    0.36154E+00    0.33298E+07    0.38524E+05
     9    0.92256E+03    0.32634E-03    0.44049E+00    0.35764E+07    0.37544E+05
    10    0.92396E+03    0.47866E-03    0.52398E+00    0.37953E+07    0.36487E+05
    11    0.92809E+03    0.67703E-03    0.61138E+00    0.39910E+07    0.35415E+05
    12    0.93502E+03    0.92893E-03    0.70247E+00    0.41644E+07    0.34332E+05
    13    0.94356E+03    0.12422E-02    0.79556E+00    0.43202E+07    0.33291E+05
    14    0.95356E+03    0.16247E-02    0.89021E+00    0.44586E+07    0.32266E+05
    15    0.96474E+03    0.20855E-02    0.98560E+00    0.45828E+07    0.31280E+05
    16    0.97740E+03    0.26339E-02    0.10820E+01    0.46940E+07    0.30321E+05
    17    0.99094E+03    0.32791E-02    0.11779E+01    0.47924E+07    0.29402E+05
    18    0.10049E+04    0.40284E-02    0.12720E+01    0.48806E+07    0.28525E+05
    19    0.10207E+04    0.48958E-02    0.13653E+01    0.49592E+07    0.27694E+05
    20    0.10367E+04    0.58860E-02    0.14563E+01    0.50286E+07    0.26889E+05
    21    0.10534E+04    0.70099E-02    0.15439E+01    0.50898E+07    0.26123E+05
    22    0.10706E+04    0.82778E-02    0.16279E+01    0.51440E+07    0.25391E+05
    23    0.10883E+04    0.96996E-02    0.17075E+01    0.51915E+07    0.24693E+05
    24    0.11065E+04    0.11284E-01    0.17815E+01    0.52325E+07    0.24030E+05
    25    0.11252E+04    0.13041E-01    0.18499E+01    0.52682E+07    0.23397E+05
    26    0.11443E+04    0.14981E-01    0.19128E+01    0.52987E+07    0.22788E+05
    27    0.11639E+04    0.17113E-01    0.19691E+01    0.53242E+07    0.22206E+05
    28    0.11837E+04    0.19447E-01    0.20175E+01    0.53456E+07    0.21652E+05
    29    0.12041E+04    0.21991E-01    0.20575E+01    0.53627E+07    0.21124E+05
    30    0.12247E+04    0.24755E-01    0.20901E+01    0.53763E+07    0.20616E+05
    31    0.12456E+04    0.27749E-01    0.21140E+01    0.53861E+07    0.20126E+05
    32    0.12669E+04    0.30980E-01    0.21282E+01    0.53930E+07    0.19659E+05
    33    0.12885E+04    0.34458E-01    0.21314E+01    0.53970E+07    0.19215E+05
    34    0.13104E+04    0.38189E-01    0.21253E+01    0.53981E+07    0.18786E+05
    35    0.13325E+04    0.42184E-01    0.21088E+01    0.53967E+07    0.18373E+05
    36    0.13549E+04    0.46449E-01    0.20808E+01    0.53930E+07    0.17976E+05
    37    0.13777E+04    0.50992E-01    0.20405E+01    0.53872E+07    0.17597E+05
    38    0.14007E+04    0.55822E-01    0.19887E+01    0.53793E+07    0.17232E+05
    39    0.14239E+04    0.60940E-01    0.19248E+01    0.53696E+07    0.16879E+05
    40    0.14474E+04    0.66354E-01    0.18477E+01    0.53581E+07    0.16541E+05
    41    0.14712E+04    0.72074E-01    0.17565E+01    0.53451E+07    0.16216E+05
    42    0.14952E+04    0.78106E-01    0.16523E+01    0.53306E+07    0.15904E+05
    43    0.15195E+04    0.84453E-01    0.15359E+01    0.53148E+07    0.15599E+05
    44    0.15439E+04    0.91113E-01    0.14052E+01    0.52977E+07    0.15306E+05
    45    0.15687E+04    0.98097E-01    0.12588E+01    0.52793E+07    0.15025E+05
    46    0.15938E+04    0.10542E+00    0.10978E+01    0.52599E+07    0.14753E+05
    47    0.16190E+04    0.11306E+00    0.92369E+00    0.52395E+07    0.14489E+05
    48    0.16443E+04    0.12104E+00    0.73452E+00    0.52182E+07    0.14234E+05
    49    0.16701E+04    0.12935E+00    0.52878E+00    0.51960E+07    0.13988E+05
    50    0.16962E+04    0.13801E+00    0.30769E+00    0.51730E+07    0.13751E+05
    51    0.17222E+04    0.14701E+00    0.72668E-01    0.51494E+07    0.13520E+05
    52    0.17487E+04    0.15633E+00   -0.17789E+00    0.51250E+07    0.13296E+05
    53    0.17756E+04    0.16601E+00   -0.44573E+00    0.51001E+07    0.13081E+05
    54    0.18026E+04    0.17602E+00   -0.72939E+00    0.50746E+07    0.12872E+05
    55    0.18296E+04    0.18637E+00   -0.10274E+01    0.50485E+07    0.12668E+05
    56    0.18571E+04    0.19707E+00   -0.13413E+01    0.50220E+07    0.12471E+05
    57    0.18849E+04    0.20809E+00   -0.16725E+01    0.49951E+07    0.12280E+05
    58    0.19130E+04    0.21946E+00   -0.20199E+01    0.49679E+07    0.12095E+05
    59    0.19412E+04    0.23117E+00   -0.23820E+01    0.49402E+07    0.11914E+05
    60    0.19695E+04    0.24318E+00   -0.27581E+01    0.49123E+07    0.11738E+05
    61    0.19985E+04    0.25550E+00   -0.31479E+01    0.48841E+07    0.11567E+05
    62    0.20275E+04    0.26812E+00   -0.35527E+01    0.48556E+07    0.11400E+05
    63    0.20567E+04    0.28105E+00   -0.39741E+01    0.48269E+07    0.11239E+05
    64    0.20864E+04    0.29433E+00   -0.44140E+01    0.47980E+07    0.11083E+05
    65    0.21162E+04    0.30796E+00   -0.48733E+01    0.47690E+07    0.10931E+05
    66    0.21463E+04    0.32190E+00   -0.53509E+01    0.47398E+07    0.10783E+05
    67    0.21766E+04    0.33614E+00   -0.58441E+01    0.47105E+07    0.10639E+05
    68    0.22073E+04    0.35068E+00   -0.63515E+01    0.46811E+07    0.10498E+05
    69    0.22382E+04    0.36548E+00   -0.68702E+01    0.46517E+07    0.10361E+05
    70    0.22695E+04    0.38052E+00   -0.74004E+01    0.46221E+07    0.10227E+05
    71    0.23011E+04    0.39580E+00   -0.79435E+01    0.45926E+07    0.10096E+05
    72    0.23329E+04    0.41128E+00   -0.85007E+01    0.45630E+07    0.99679E+04
    73    0.23649E+04    0.42695E+00   -0.90726E+01    0.45334E+07    0.98430E+04
    74    0.23971E+04    0.44282E+00   -0.96585E+01    0.45038E+07    0.97209E+04
    75    0.24297E+04    0.45891E+00   -0.10257E+02    0.44742E+07    0.96016E+04
    76    0.24625E+04    0.47525E+00   -0.10868E+02    0.44447E+07    0.94850E+04
    77    0.24956E+04    0.49181E+00   -0.11493E+02    0.44152E+07    0.93709E+04
    78    0.25290E+04    0.50860E+00   -0.12131E+02    0.43857E+07    0.92593E+04
    79    0.25627E+04    0.52557E+00   -0.12778E+02    0.43563E+07    0.91503E+04
    80    0.25967E+04    0.54270E+00   -0.13437E+02    0.43270E+07    0.90436E+04
    81    0.26310E+04    0.55994E+00   -0.14107E+02    0.42978E+07    0.89393E+04
    82    0.26656E+04    0.57730E+00   -0.14788E+02    0.42686E+07    0.88372E+04
    83    0.27005E+04    0.59475E+00   -0.15480E+02    0.42396E+07    0.87374E+04
    84    0.27357E+04    0.61231E+00   -0.16181E+02    0.42107E+07    0.86397E+04
    85    0.27711E+04    0.62993E+00   -0.16891E+02    0.41819E+07    0.85440E+04
    86    0.28068E+04    0.64763E+00   -0.17611E+02    0.41532E+07    0.84503E+04
    87    0.28430E+04    0.66537E+00   -0.18338E+02    0.41247E+07    0.83584E+04
    88    0.28792E+04    0.68317E+00   -0.19073E+02    0.40963E+07    0.82684E+04
    89    0.29158E+04    0.70101E+00   -0.19817E+02    0.40680E+07    0.81801E+04
    90    0.29527E+04    0.71885E+00   -0.20566E+02    0.40399E+07    0.80934E+04
    91    0.29897E+04    0.73667E+00   -0.21322E+02    0.40119E+07    0.80082E+04
    92    0.30271E+04    0.75447E+00   -0.22082E+02    0.39841E+07    0.79246E+04
    93    0.30649E+04    0.77223E+00   -0.22849E+02    0.39565E+07    0.78426E+04
    94    0.31027E+04    0.78991E+00   -0.23618E+02    0.39290E+07    0.77619E+04
    95    0.31409E+04    0.80751E+00   -0.24392E+02    0.39017E+07    0.76827E+04
    96    0.31791E+04    0.82501E+00   -0.25170E+02    0.38746E+07    0.76048E+04
    97    0.32178E+04    0.84240E+00   -0.25951E+02    0.38476E+07    0.75282E+04
    98    0.32567E+04    0.85967E+00   -0.26732E+02    0.38208E+07    0.74529E+04
    99    0.32957E+04    0.87678E+00   -0.27517E+02    0.37942E+07    0.73789E+04
   100    0.33351E+04    0.89373E+00   -0.28300E+02    0.37678E+07    0.73060E+04
   101    0.33746E+04    0.91057E+00   -0.29085E+02    0.37415E+07    0.72344E+04
   102    0.34147E+04    0.92715E+00   -0.29870E+02    0.37155E+07    0.71639E+04
   103    0.34547E+04    0.94354E+00   -0.30654E+02    0.36896E+07    0.70945E+04
   104    0.34950E+04    0.95974E+00   -0.31436E+02    0.36639E+07    0.70263E+04
   105    0.35354E+04    0.97568E+00   -0.32216E+02    0.36384E+07    0.69591E+04
   106    0.35761E+04    0.99142E+00   -0.32993E+02    0.36131E+07    0.68930E+04
   107    0.36167E+04    0.10068E+01   -0.33766E+02    0.35880E+07    0.68279E+04
   108    0.36577E+04    0.10219E+01   -0.34536E+02    0.35631E+07    0.67638E+04
   109    0.36989E+04    0.10367E+01   -0.35301E+02    0.35383E+07    0.67007E+04
   110    0.37402E+04    0.10511E+01   -0.36059E+02    0.35138E+07    0.66385E+04
   111    0.37817E+04    0.10653E+01   -0.36812E+02    0.34894E+07    0.65773E+04
   112    0.38233E+04    0.10790E+01   -0.37559E+02    0.34653E+07    0.65169E+04
   113    0.38652E+04    0.10924E+01   -0.38298E+02    0.34413E+07    0.64574E+04
   114    0.39071E+04    0.11054E+01   -0.39028E+02    0.34175E+07    0.63988E+04
   115    0.39493E+04    0.11181E+01   -0.39750E+02    0.33940E+07    0.63409E+04
   116    0.39915E+04    0.11302E+01   -0.40462E+02    0.33706E+07    0.62839E+04
   117    0.40341E+04    0.11420E+01   -0.41164E+02    0.33474E+07    0.62277E+04
   118    0.40768E+04    0.11534E+01   -0.41856E+02    0.33244E+07    0.61722E+04
   119    0.41194E+04    0.11643E+01   -0.42536E+02    0.33016E+07    0.61174E+04
   120    0.41623E+04    0.11747E+01   -0.43204E+02    0.32790E+07    0.60634E+04
   121    0.42052E+04    0.11848E+01   -0.43859E+02    0.32566E+07    0.60101E+04
   122    0.42481E+04    0.11943E+01   -0.44500E+02    0.32344E+07    0.59575E+04
   123    0.42911E+04    0.12032E+01   -0.45129E+02    0.32124E+07    0.59056E+04
   124    0.43342E+04    0.12117E+01   -0.45740E+02    0.31905E+07    0.58543E+04
   125    0.43772E+04    0.12197E+01   -0.46337E+02    0.31689E+07    0.58036E+04
   126    0.44204E+04    0.12272E+01   -0.46918E+02    0.31474E+07    0.57536E+04
   127    0.44635E+04    0.12342E+01   -0.47483E+02    0.31262E+07    0.57042E+04
   128    0.45066E+04    0.12406E+01   -0.48030E+02    0.31051E+07    0.56554E+04
   129    0.45498E+04    0.12465E+01   -0.48560E+02    0.30842E+07    0.56072E+04
   130    0.45930E+04    0.12517E+01   -0.49070E+02    0.30635E+07    0.55595E+04
   131    0.46361E+04    0.12565E+01   -0.49562E+02    0.30430E+07    0.55124E+04
   132    0.46793E+04    0.12607E+01   -0.50034E+02    0.30226E+07    0.54658E+04
   133    0.47224E+04    0.12644E+01   -0.50487E+02    0.30024E+07    0.54197E+04
   134    0.47655E+04    0.12675E+01   -0.50917E+02    0.29825E+07    0.53741E+04
   135    0.48085E+04    0.12701E+01   -0.51326E+02    0.29627E+07    0.53291E+04
   136    0.48514E+04    0.12720E+01   -0.51712E+02    0.29431E+07    0.52845E+04
   137    0.48943E+04    0.12734E+01   -0.52075E+02    0.29236E+07    0.52404E+04
   138    0.49370E+04    0.12742E+01   -0.52416E+02    0.29043E+07    0.51967E+04
   139    0.49795E+04    0.12745E+01   -0.52732E+02    0.28853E+07    0.51536E+04
   140    0.50221E+04    0.12742E+01   -0.53024E+02    0.28663E+07    0.51109E+04
