#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.86939E+03    0.11409E-05    0.00000E+00    0.25319E-01    0.48109E-07    0.24447E-02   -0.39028E-07
     3    0.84845E+03    0.54041E-05    0.00000E+00    0.57186E-01    0.58559E-07    0.24517E-02   -0.66214E-07
     4    0.82566E+03    0.15589E-04    0.00000E+00    0.97534E-01    0.67587E-07    0.24017E-02   -0.92942E-07
     5    0.80937E+03    0.35210E-04    0.00000E+00    0.14563E+00    0.75461E-07    0.23311E-02   -0.11960E-06
     6    0.79948E+03    0.68440E-04    0.00000E+00    0.20083E+00    0.82363E-07    0.22539E-02   -0.14597E-06
     7    0.79466E+03    0.12006E-03    0.00000E+00    0.26252E+00    0.88466E-07    0.21759E-02   -0.17210E-06
     8    0.79330E+03    0.19536E-03    0.00000E+00    0.32992E+00    0.93897E-07    0.20995E-02   -0.19822E-06
     9    0.79486E+03    0.30024E-03    0.00000E+00    0.40252E+00    0.98759E-07    0.20256E-02   -0.22455E-06
    10    0.79861E+03    0.44079E-03    0.00000E+00    0.47947E+00    0.10311E-06    0.19546E-02   -0.25067E-06
    11    0.80406E+03    0.62400E-03    0.00000E+00    0.56029E+00    0.10705E-06    0.18876E-02   -0.27644E-06
    12    0.81141E+03    0.85681E-03    0.00000E+00    0.64477E+00    0.11058E-06    0.18235E-02   -0.30138E-06
    13    0.81967E+03    0.11466E-02    0.00000E+00    0.73142E+00    0.11378E-06    0.17642E-02   -0.32614E-06
    14    0.82880E+03    0.15006E-02    0.00000E+00    0.81982E+00    0.11666E-06    0.17073E-02   -0.35069E-06
    15    0.83864E+03    0.19274E-02    0.00000E+00    0.90927E+00    0.11929E-06    0.16537E-02   -0.37538E-06
    16    0.84951E+03    0.24356E-02    0.00000E+00    0.10001E+01    0.12167E-06    0.16024E-02   -0.39992E-06
    17    0.86091E+03    0.30337E-02    0.00000E+00    0.10908E+01    0.12380E-06    0.15537E-02   -0.42413E-06
    18    0.87249E+03    0.37287E-02    0.00000E+00    0.11805E+01    0.12574E-06    0.15076E-02   -0.44797E-06
    19    0.88534E+03    0.45335E-02    0.00000E+00    0.12698E+01    0.12750E-06    0.14643E-02   -0.47180E-06
    20    0.89833E+03    0.54526E-02    0.00000E+00    0.13574E+01    0.12908E-06    0.14226E-02   -0.49507E-06
    21    0.91166E+03    0.64963E-02    0.00000E+00    0.14425E+01    0.13050E-06    0.13830E-02   -0.51799E-06
    22    0.92528E+03    0.76739E-02    0.00000E+00    0.15248E+01    0.13179E-06    0.13452E-02   -0.54065E-06
    23    0.93920E+03    0.89948E-02    0.00000E+00    0.16038E+01    0.13294E-06    0.13091E-02   -0.56308E-06
    24    0.95339E+03    0.10467E-01    0.00000E+00    0.16781E+01    0.13396E-06    0.12749E-02   -0.58506E-06
    25    0.96785E+03    0.12101E-01    0.00000E+00    0.17479E+01    0.13488E-06    0.12423E-02   -0.60682E-06
    26    0.98256E+03    0.13904E-01    0.00000E+00    0.18132E+01    0.13569E-06    0.12109E-02   -0.62826E-06
    27    0.99753E+03    0.15886E-01    0.00000E+00    0.18730E+01    0.13640E-06    0.11808E-02   -0.64945E-06
    28    0.10126E+04    0.18057E-01    0.00000E+00    0.19264E+01    0.13702E-06    0.11521E-02   -0.67036E-06
    29    0.10280E+04    0.20424E-01    0.00000E+00    0.19727E+01    0.13756E-06    0.11247E-02   -0.69091E-06
    30    0.10436E+04    0.22995E-01    0.00000E+00    0.20127E+01    0.13802E-06    0.10983E-02   -0.71108E-06
    31    0.10592E+04    0.25779E-01    0.00000E+00    0.20454E+01    0.13840E-06    0.10728E-02   -0.73094E-06
    32    0.10751E+04    0.28785E-01    0.00000E+00    0.20701E+01    0.13872E-06    0.10484E-02   -0.75059E-06
    33    0.10911E+04    0.32021E-01    0.00000E+00    0.20855E+01    0.13897E-06    0.10252E-02   -0.77000E-06
    34    0.11074E+04    0.35493E-01    0.00000E+00    0.20926E+01    0.13917E-06    0.10027E-02   -0.78894E-06
    35    0.11237E+04    0.39209E-01    0.00000E+00    0.20911E+01    0.13931E-06    0.98097E-03   -0.80757E-06
    36    0.11402E+04    0.43177E-01    0.00000E+00    0.20799E+01    0.13940E-06    0.96004E-03   -0.82599E-06
    37    0.11568E+04    0.47404E-01    0.00000E+00    0.20583E+01    0.13944E-06    0.93998E-03   -0.84417E-06
    38    0.11736E+04    0.51898E-01    0.00000E+00    0.20267E+01    0.13943E-06    0.92060E-03   -0.86195E-06
    39    0.11906E+04    0.56659E-01    0.00000E+00    0.19845E+01    0.13938E-06    0.90190E-03   -0.87935E-06
    40    0.12076E+04    0.61695E-01    0.00000E+00    0.19310E+01    0.13929E-06    0.88389E-03   -0.89649E-06
    41    0.12249E+04    0.67016E-01    0.00000E+00    0.18654E+01    0.13917E-06    0.86658E-03   -0.91343E-06
    42    0.12423E+04    0.72626E-01    0.00000E+00    0.17888E+01    0.13901E-06    0.84982E-03   -0.93007E-06
    43    0.12599E+04    0.78529E-01    0.00000E+00    0.17015E+01    0.13882E-06    0.83350E-03   -0.94632E-06
    44    0.12774E+04    0.84722E-01    0.00000E+00    0.16019E+01    0.13860E-06    0.81772E-03   -0.96226E-06
    45    0.12952E+04    0.91215E-01    0.00000E+00    0.14889E+01    0.13835E-06    0.80255E-03   -0.97795E-06
    46    0.13133E+04    0.98020E-01    0.00000E+00    0.13632E+01    0.13807E-06    0.78790E-03   -0.99335E-06
    47    0.13314E+04    0.10513E+00    0.00000E+00    0.12258E+01    0.13776E-06    0.77361E-03   -0.10084E-05
