#           k/h    P           
    0.10000E-03    0.87936E-01
    0.10202E-03    0.89659E-01
    0.10408E-03    0.91415E-01
    0.10618E-03    0.93205E-01
    0.10833E-03    0.95031E-01
    0.11052E-03    0.96892E-01
    0.11275E-03    0.98790E-01
    0.11503E-03    0.10072E+00
    0.11735E-03    0.10270E+00
    0.11972E-03    0.10471E+00
    0.12214E-03    0.10676E+00
    0.12461E-03    0.10885E+00
    0.12712E-03    0.11098E+00
    0.12969E-03    0.11316E+00
    0.13231E-03    0.11537E+00
    0.13499E-03    0.11763E+00
    0.13771E-03    0.11993E+00
    0.14049E-03    0.12228E+00
    0.14333E-03    0.12468E+00
    0.14623E-03    0.12712E+00
    0.14918E-03    0.12961E+00
    0.15220E-03    0.13215E+00
    0.15527E-03    0.13473E+00
    0.15841E-03    0.13737E+00
    0.16161E-03    0.14006E+00
    0.16487E-03    0.14281E+00
    0.16820E-03    0.14560E+00
    0.17160E-03    0.14845E+00
    0.17507E-03    0.15136E+00
    0.17860E-03    0.15432E+00
    0.18221E-03    0.15734E+00
    0.18589E-03    0.16042E+00
    0.18965E-03    0.16357E+00
    0.19348E-03    0.16677E+00
    0.19739E-03    0.17003E+00
    0.20138E-03    0.17336E+00
    0.20544E-03    0.17676E+00
    0.20959E-03    0.18022E+00
    0.21383E-03    0.18374E+00
    0.21815E-03    0.18734E+00
    0.22255E-03    0.19101E+00
    0.22705E-03    0.19475E+00
    0.23164E-03    0.19856E+00
    0.23632E-03    0.20244E+00
    0.24109E-03    0.20641E+00
    0.24596E-03    0.21045E+00
    0.25093E-03    0.21456E+00
    0.25600E-03    0.21876E+00
    0.26117E-03    0.22304E+00
    0.26645E-03    0.22741E+00
    0.27183E-03    0.23186E+00
    0.27732E-03    0.23639E+00
    0.28292E-03    0.24102E+00
    0.28864E-03    0.24573E+00
    0.29447E-03    0.25054E+00
    0.30042E-03    0.25544E+00
    0.30649E-03    0.26044E+00
    0.31268E-03    0.26553E+00
    0.31899E-03    0.27073E+00
    0.32544E-03    0.27602E+00
    0.33201E-03    0.28142E+00
    0.33872E-03    0.28692E+00
    0.34556E-03    0.29253E+00
    0.35254E-03    0.29825E+00
    0.35966E-03    0.30408E+00
    0.36693E-03    0.31003E+00
    0.37434E-03    0.31609E+00
    0.38190E-03    0.32226E+00
    0.38962E-03    0.32856E+00
    0.39749E-03    0.33498E+00
    0.40552E-03    0.34153E+00
    0.41371E-03    0.34820E+00
    0.42207E-03    0.35500E+00
    0.43060E-03    0.36194E+00
    0.43929E-03    0.36900E+00
    0.44817E-03    0.37621E+00
    0.45722E-03    0.38356E+00
    0.46646E-03    0.39104E+00
    0.47588E-03    0.39868E+00
    0.48550E-03    0.40646E+00
    0.49530E-03    0.41439E+00
    0.50531E-03    0.42248E+00
    0.51552E-03    0.43072E+00
    0.52593E-03    0.43912E+00
    0.53656E-03    0.44768E+00
    0.54739E-03    0.45641E+00
    0.55845E-03    0.46531E+00
    0.56973E-03    0.47438E+00
    0.58124E-03    0.48362E+00
    0.59299E-03    0.49304E+00
    0.60496E-03    0.50265E+00
    0.61719E-03    0.51243E+00
    0.62965E-03    0.52241E+00
    0.64237E-03    0.53258E+00
    0.65535E-03    0.54294E+00
    0.66859E-03    0.55350E+00
    0.68210E-03    0.56427E+00
    0.69588E-03    0.57524E+00
    0.70993E-03    0.58642E+00
    0.72427E-03    0.59781E+00
    0.73891E-03    0.60942E+00
    0.75383E-03    0.62125E+00
    0.76906E-03    0.63331E+00
    0.78460E-03    0.64560E+00
    0.80045E-03    0.65812E+00
    0.81662E-03    0.67088E+00
    0.83311E-03    0.68388E+00
    0.84994E-03    0.69713E+00
    0.86711E-03    0.71062E+00
    0.88463E-03    0.72437E+00
    0.90250E-03    0.73839E+00
    0.92073E-03    0.75266E+00
    0.93933E-03    0.76720E+00
    0.95831E-03    0.78202E+00
    0.97767E-03    0.79711E+00
    0.99742E-03    0.81248E+00
    0.10176E-02    0.82814E+00
    0.10381E-02    0.84410E+00
    0.10591E-02    0.86035E+00
    0.10805E-02    0.87690E+00
    0.11023E-02    0.89375E+00
    0.11246E-02    0.91092E+00
    0.11473E-02    0.92840E+00
    0.11705E-02    0.94620E+00
    0.11941E-02    0.96433E+00
    0.12182E-02    0.98279E+00
    0.12429E-02    0.10016E+01
    0.12680E-02    0.10207E+01
    0.12936E-02    0.10402E+01
    0.13197E-02    0.10600E+01
    0.13464E-02    0.10802E+01
    0.13736E-02    0.11008E+01
    0.14013E-02    0.11217E+01
    0.14296E-02    0.11430E+01
    0.14585E-02    0.11646E+01
    0.14880E-02    0.11867E+01
    0.15180E-02    0.12091E+01
    0.15487E-02    0.12319E+01
    0.15800E-02    0.12552E+01
    0.16119E-02    0.12788E+01
    0.16445E-02    0.13028E+01
    0.16777E-02    0.13272E+01
    0.17116E-02    0.13521E+01
    0.17462E-02    0.13774E+01
    0.17814E-02    0.14030E+01
    0.18174E-02    0.14292E+01
    0.18541E-02    0.14557E+01
    0.18916E-02    0.14827E+01
    0.19298E-02    0.15101E+01
    0.19688E-02    0.15380E+01
    0.20086E-02    0.15663E+01
    0.20491E-02    0.15951E+01
    0.20905E-02    0.16243E+01
    0.21328E-02    0.16540E+01
    0.21758E-02    0.16841E+01
    0.22198E-02    0.17147E+01
    0.22646E-02    0.17458E+01
    0.23104E-02    0.17773E+01
    0.23571E-02    0.18093E+01
    0.24047E-02    0.18417E+01
    0.24533E-02    0.18747E+01
    0.25028E-02    0.19080E+01
    0.25534E-02    0.19419E+01
    0.26050E-02    0.19762E+01
    0.26576E-02    0.20110E+01
    0.27113E-02    0.20463E+01
    0.27660E-02    0.20820E+01
    0.28219E-02    0.21182E+01
    0.28789E-02    0.21548E+01
    0.29371E-02    0.21919E+01
    0.29964E-02    0.22294E+01
    0.30569E-02    0.22674E+01
    0.31187E-02    0.23058E+01
    0.31817E-02    0.23446E+01
    0.32460E-02    0.23839E+01
    0.33115E-02    0.24236E+01
    0.33784E-02    0.24637E+01
    0.34467E-02    0.25042E+01
    0.35163E-02    0.25451E+01
    0.35874E-02    0.25864E+01
    0.36598E-02    0.26280E+01
    0.37338E-02    0.26700E+01
    0.38092E-02    0.27123E+01
    0.38861E-02    0.27550E+01
    0.39646E-02    0.27980E+01
    0.40447E-02    0.28413E+01
    0.41264E-02    0.28849E+01
    0.42098E-02    0.29287E+01
    0.42948E-02    0.29728E+01
    0.43816E-02    0.30171E+01
    0.44701E-02    0.30617E+01
    0.45604E-02    0.31064E+01
    0.46525E-02    0.31513E+01
    0.47465E-02    0.31964E+01
    0.48424E-02    0.32416E+01
    0.49402E-02    0.32869E+01
    0.50400E-02    0.33322E+01
    0.51419E-02    0.33777E+01
    0.52457E-02    0.34232E+01
    0.53517E-02    0.34686E+01
    0.54598E-02    0.35141E+01
    0.55701E-02    0.35596E+01
    0.56826E-02    0.36049E+01
    0.57974E-02    0.36502E+01
    0.59145E-02    0.36954E+01
    0.60340E-02    0.37404E+01
    0.61559E-02    0.37852E+01
    0.62803E-02    0.38299E+01
    0.64072E-02    0.38743E+01
    0.65366E-02    0.39184E+01
    0.66686E-02    0.39623E+01
    0.68033E-02    0.40058E+01
    0.69408E-02    0.40490E+01
    0.70810E-02    0.40918E+01
    0.72240E-02    0.41342E+01
    0.73700E-02    0.41762E+01
    0.75189E-02    0.42177E+01
    0.76708E-02    0.42587E+01
    0.78257E-02    0.42992E+01
    0.79838E-02    0.43391E+01
    0.81451E-02    0.43784E+01
    0.83096E-02    0.44170E+01
    0.84775E-02    0.44550E+01
    0.86488E-02    0.44922E+01
    0.88235E-02    0.45287E+01
    0.90017E-02    0.45643E+01
    0.91836E-02    0.45991E+01
    0.93691E-02    0.46331E+01
    0.95583E-02    0.46660E+01
    0.97514E-02    0.46980E+01
    0.99484E-02    0.47289E+01
