#    L    TT             EE             TE             PP             TP          
     2    0.86939E+03    0.11409E-05    0.25319E-01    0.99797E+06    0.22789E+05
     3    0.84845E+03    0.54041E-05    0.57186E-01    0.15374E+07    0.27270E+05
     4    0.82566E+03    0.15589E-04    0.97534E-01    0.20189E+07    0.29430E+05
     5    0.80937E+03    0.35210E-04    0.14563E+00    0.24459E+07    0.30368E+05
     6    0.79948E+03    0.68440E-04    0.20083E+00    0.28243E+07    0.30630E+05
     7    0.79466E+03    0.12006E-03    0.26252E+00    0.31613E+07    0.30498E+05
     8    0.79330E+03    0.19536E-03    0.32992E+00    0.34627E+07    0.30131E+05
     9    0.79486E+03    0.30024E-03    0.40252E+00    0.37336E+07    0.29617E+05
    10    0.79861E+03    0.44079E-03    0.47947E+00    0.39775E+07    0.29013E+05
    11    0.80406E+03    0.62400E-03    0.56029E+00    0.41985E+07    0.28370E+05
    12    0.81141E+03    0.85681E-03    0.64477E+00    0.43975E+07    0.27694E+05
    13    0.81967E+03    0.11466E-02    0.73142E+00    0.45791E+07    0.27033E+05
    14    0.82880E+03    0.15006E-02    0.81982E+00    0.47433E+07    0.26363E+05
    15    0.83864E+03    0.19274E-02    0.90927E+00    0.48934E+07    0.25707E+05
    16    0.84951E+03    0.24356E-02    0.10001E+01    0.50301E+07    0.25055E+05
    17    0.86091E+03    0.30337E-02    0.10908E+01    0.51539E+07    0.24421E+05
    18    0.87249E+03    0.37287E-02    0.11805E+01    0.52673E+07    0.23807E+05
    19    0.88534E+03    0.45335E-02    0.12698E+01    0.53708E+07    0.23220E+05
    20    0.89833E+03    0.54526E-02    0.13574E+01    0.54646E+07    0.22643E+05
    21    0.91166E+03    0.64963E-02    0.14425E+01    0.55499E+07    0.22087E+05
    22    0.92528E+03    0.76739E-02    0.15248E+01    0.56278E+07    0.21550E+05
    23    0.93920E+03    0.89948E-02    0.16038E+01    0.56986E+07    0.21032E+05
    24    0.95339E+03    0.10467E-01    0.16781E+01    0.57624E+07    0.20536E+05
    25    0.96785E+03    0.12101E-01    0.17479E+01    0.58203E+07    0.20059E+05
    26    0.98256E+03    0.13904E-01    0.18132E+01    0.58727E+07    0.19595E+05
    27    0.99753E+03    0.15886E-01    0.18730E+01    0.59197E+07    0.19148E+05
    28    0.10126E+04    0.18057E-01    0.19264E+01    0.59619E+07    0.18718E+05
    29    0.10280E+04    0.20424E-01    0.19727E+01    0.59995E+07    0.18306E+05
    30    0.10436E+04    0.22995E-01    0.20127E+01    0.60330E+07    0.17906E+05
    31    0.10592E+04    0.25779E-01    0.20454E+01    0.60622E+07    0.17517E+05
    32    0.10751E+04    0.28785E-01    0.20701E+01    0.60881E+07    0.17144E+05
    33    0.10911E+04    0.32021E-01    0.20855E+01    0.61105E+07    0.16787E+05
    34    0.11074E+04    0.35493E-01    0.20926E+01    0.61297E+07    0.16441E+05
    35    0.11237E+04    0.39209E-01    0.20911E+01    0.61458E+07    0.16104E+05
    36    0.11402E+04    0.43177E-01    0.20799E+01    0.61592E+07    0.15779E+05
    37    0.11568E+04    0.47404E-01    0.20583E+01    0.61700E+07    0.15466E+05
    38    0.11736E+04    0.51898E-01    0.20267E+01    0.61783E+07    0.15163E+05
    39    0.11906E+04    0.56659E-01    0.19845E+01    0.61843E+07    0.14869E+05
    40    0.12076E+04    0.61695E-01    0.19310E+01    0.61881E+07    0.14586E+05
    41    0.12249E+04    0.67016E-01    0.18654E+01    0.61899E+07    0.14313E+05
    42    0.12423E+04    0.72626E-01    0.17888E+01    0.61899E+07    0.14048E+05
    43    0.12599E+04    0.78529E-01    0.17015E+01    0.61881E+07    0.13790E+05
    44    0.12774E+04    0.84722E-01    0.16019E+01    0.61846E+07    0.13539E+05
