#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.10065E+04    0.12336E-05    0.00000E+00    0.27090E-01    0.48873E-07    0.29960E-02   -0.42283E-07
     3    0.96881E+03    0.58341E-05    0.00000E+00    0.61576E-01    0.59386E-07    0.29654E-02   -0.71843E-07
     4    0.93364E+03    0.16811E-04    0.00000E+00    0.10520E+00    0.68409E-07    0.28783E-02   -0.10089E-06
     5    0.90877E+03    0.37936E-04    0.00000E+00    0.15712E+00    0.76223E-07    0.27730E-02   -0.12985E-06
     6    0.89301E+03    0.73684E-04    0.00000E+00    0.21663E+00    0.83020E-07    0.26641E-02   -0.15848E-06
     7    0.88419E+03    0.12917E-03    0.00000E+00    0.28305E+00    0.88983E-07    0.25572E-02   -0.18684E-06
     8    0.88015E+03    0.21007E-03    0.00000E+00    0.35552E+00    0.94246E-07    0.24546E-02   -0.21518E-06
     9    0.87998E+03    0.32268E-03    0.00000E+00    0.43346E+00    0.98919E-07    0.23569E-02   -0.24370E-06
    10    0.88276E+03    0.47352E-03    0.00000E+00    0.51598E+00    0.10307E-06    0.22643E-02   -0.27197E-06
    11    0.88776E+03    0.67005E-03    0.00000E+00    0.60251E+00    0.10678E-06    0.21778E-02   -0.29986E-06
    12    0.89515E+03    0.91970E-03    0.00000E+00    0.69282E+00    0.11007E-06    0.20959E-02   -0.32688E-06
    13    0.90380E+03    0.12303E-02    0.00000E+00    0.78527E+00    0.11304E-06    0.20204E-02   -0.35367E-06
    14    0.91363E+03    0.16096E-02    0.00000E+00    0.87944E+00    0.11567E-06    0.19487E-02   -0.38018E-06
    15    0.92441E+03    0.20668E-02    0.00000E+00    0.97452E+00    0.11805E-06    0.18817E-02   -0.40680E-06
    16    0.93646E+03    0.26110E-02    0.00000E+00    0.10708E+01    0.12017E-06    0.18179E-02   -0.43327E-06
    17    0.94923E+03    0.32514E-02    0.00000E+00    0.11668E+01    0.12205E-06    0.17580E-02   -0.45942E-06
    18    0.96231E+03    0.39953E-02    0.00000E+00    0.12614E+01    0.12373E-06    0.17015E-02   -0.48516E-06
    19    0.97692E+03    0.48566E-02    0.00000E+00    0.13553E+01    0.12524E-06    0.16487E-02   -0.51082E-06
    20    0.99178E+03    0.58400E-02    0.00000E+00    0.14472E+01    0.12656E-06    0.15981E-02   -0.53581E-06
    21    0.10071E+04    0.69564E-02    0.00000E+00    0.15360E+01    0.12772E-06    0.15504E-02   -0.56042E-06
    22    0.10229E+04    0.82159E-02    0.00000E+00    0.16216E+01    0.12876E-06    0.15052E-02   -0.58478E-06
    23    0.10390E+04    0.96285E-02    0.00000E+00    0.17032E+01    0.12966E-06    0.14622E-02   -0.60892E-06
    24    0.10556E+04    0.11203E-01    0.00000E+00    0.17794E+01    0.13043E-06    0.14217E-02   -0.63254E-06
