#           k/h    P           
    0.10000E-03    0.26533E+00
    0.10202E-03    0.27053E+00
    0.10408E-03    0.27582E+00
    0.10618E-03    0.28123E+00
    0.10833E-03    0.28674E+00
    0.11052E-03    0.29235E+00
    0.11275E-03    0.29808E+00
    0.11503E-03    0.30391E+00
    0.11735E-03    0.30987E+00
    0.11972E-03    0.31594E+00
    0.12214E-03    0.32212E+00
    0.12461E-03    0.32843E+00
    0.12712E-03    0.33486E+00
    0.12969E-03    0.34142E+00
    0.13231E-03    0.34811E+00
    0.13499E-03    0.35493E+00
    0.13771E-03    0.36188E+00
    0.14049E-03    0.36896E+00
    0.14333E-03    0.37619E+00
    0.14623E-03    0.38356E+00
    0.14918E-03    0.39107E+00
    0.15220E-03    0.39873E+00
    0.15527E-03    0.40653E+00
    0.15841E-03    0.41449E+00
    0.16161E-03    0.42261E+00
    0.16487E-03    0.43089E+00
    0.16820E-03    0.43932E+00
    0.17160E-03    0.44792E+00
    0.17507E-03    0.45669E+00
    0.17860E-03    0.46564E+00
    0.18221E-03    0.47475E+00
    0.18589E-03    0.48405E+00
    0.18965E-03    0.49353E+00
    0.19348E-03    0.50319E+00
    0.19739E-03    0.51304E+00
    0.20138E-03    0.52308E+00
    0.20544E-03    0.53332E+00
    0.20959E-03    0.54376E+00
    0.21383E-03    0.55441E+00
    0.21815E-03    0.56526E+00
    0.22255E-03    0.57633E+00
    0.22705E-03    0.58761E+00
    0.23164E-03    0.59911E+00
    0.23632E-03    0.61083E+00
    0.24109E-03    0.62279E+00
    0.24596E-03    0.63498E+00
    0.25093E-03    0.64740E+00
    0.25600E-03    0.66007E+00
    0.26117E-03    0.67299E+00
    0.26645E-03    0.68616E+00
    0.27183E-03    0.69959E+00
    0.27732E-03    0.71327E+00
    0.28292E-03    0.72723E+00
    0.28864E-03    0.74146E+00
    0.29447E-03    0.75596E+00
    0.30042E-03    0.77075E+00
    0.30649E-03    0.78583E+00
    0.31268E-03    0.80120E+00
    0.31899E-03    0.81687E+00
    0.32544E-03    0.83284E+00
    0.33201E-03    0.84913E+00
    0.33872E-03    0.86573E+00
    0.34556E-03    0.88266E+00
    0.35254E-03    0.89992E+00
    0.35966E-03    0.91751E+00
    0.36693E-03    0.93545E+00
    0.37434E-03    0.95373E+00
    0.38190E-03    0.97238E+00
    0.38962E-03    0.99138E+00
    0.39749E-03    0.10108E+01
    0.40552E-03    0.10305E+01
    0.41371E-03    0.10506E+01
    0.42207E-03    0.10712E+01
    0.43060E-03    0.10921E+01
    0.43929E-03    0.11134E+01
    0.44817E-03    0.11352E+01
    0.45722E-03    0.11573E+01
    0.46646E-03    0.11799E+01
    0.47588E-03    0.12030E+01
    0.48550E-03    0.12264E+01
    0.49530E-03    0.12504E+01
    0.50531E-03    0.12748E+01
    0.51552E-03    0.12996E+01
    0.52593E-03    0.13250E+01
    0.53656E-03    0.13508E+01
    0.54739E-03    0.13772E+01
    0.55845E-03    0.14040E+01
    0.56973E-03    0.14314E+01
    0.58124E-03    0.14593E+01
    0.59299E-03    0.14877E+01
    0.60496E-03    0.15167E+01
    0.61719E-03    0.15462E+01
    0.62965E-03    0.15763E+01
    0.64237E-03    0.16070E+01
    0.65535E-03    0.16383E+01
    0.66859E-03    0.16702E+01
    0.68210E-03    0.17026E+01
    0.69588E-03    0.17357E+01
    0.70993E-03    0.17695E+01
    0.72427E-03    0.18039E+01
    0.73891E-03    0.18389E+01
    0.75383E-03    0.18746E+01
    0.76906E-03    0.19110E+01
    0.78460E-03    0.19481E+01
    0.80045E-03    0.19859E+01
    0.81662E-03    0.20244E+01
    0.83311E-03    0.20636E+01
    0.84994E-03    0.21036E+01
    0.86711E-03    0.21443E+01
    0.88463E-03    0.21858E+01
    0.90250E-03    0.22281E+01
    0.92073E-03    0.22712E+01
    0.93933E-03    0.23151E+01
    0.95831E-03    0.23598E+01
    0.97767E-03    0.24054E+01
    0.99742E-03    0.24518E+01
    0.10176E-02    0.24991E+01
    0.10381E-02    0.25472E+01
    0.10591E-02    0.25963E+01
    0.10805E-02    0.26462E+01
    0.11023E-02    0.26971E+01
    0.11246E-02    0.27489E+01
    0.11473E-02    0.28017E+01
    0.11705E-02    0.28555E+01
    0.11941E-02    0.29102E+01
    0.12182E-02    0.29660E+01
    0.12429E-02    0.30227E+01
    0.12680E-02    0.30805E+01
    0.12936E-02    0.31393E+01
    0.13197E-02    0.31992E+01
    0.13464E-02    0.32602E+01
    0.13736E-02    0.33223E+01
    0.14013E-02    0.33855E+01
    0.14296E-02    0.34498E+01
    0.14585E-02    0.35152E+01
    0.14880E-02    0.35818E+01
    0.15180E-02    0.36496E+01
    0.15487E-02    0.37186E+01
    0.15800E-02    0.37887E+01
    0.16119E-02    0.38601E+01
    0.16445E-02    0.39327E+01
    0.16777E-02    0.40066E+01
    0.17116E-02    0.40818E+01
    0.17462E-02    0.41582E+01
    0.17814E-02    0.42359E+01
    0.18174E-02    0.43149E+01
    0.18541E-02    0.43952E+01
