#    L    TT             EE             BB             TE          
     2    0.11099E+04    0.36576E-05    0.23247E-05    0.29306E-01
     3    0.10655E+04    0.10951E-04    0.46501E-05    0.66691E-01
     4    0.10249E+04    0.25903E-04    0.77517E-05    0.11397E+00
     5    0.99620E+03    0.52583E-04    0.11630E-04    0.17022E+00
     6    0.97792E+03    0.95816E-04    0.16287E-04    0.23467E+00
     7    0.96752E+03    0.16112E-03    0.21723E-04    0.30658E+00
     8    0.96252E+03    0.25461E-03    0.27940E-04    0.38501E+00
     9    0.96190E+03    0.38308E-03    0.34940E-04    0.46933E+00
    10    0.96461E+03    0.55355E-03    0.42723E-04    0.55859E+00
    11    0.96984E+03    0.77407E-03    0.51292E-04    0.65215E+00
    12    0.97772E+03    0.10526E-02    0.60649E-04    0.74977E+00
    13    0.98706E+03    0.13978E-02    0.70795E-04    0.84968E+00
    14    0.99773E+03    0.18177E-02    0.81733E-04    0.95141E+00
    15    0.10095E+04    0.23224E-02    0.93465E-04    0.10541E+01
    16    0.10226E+04    0.29216E-02    0.10599E-03    0.11581E+01
    17    0.10366E+04    0.36254E-02    0.11932E-03    0.12616E+01
    18    0.10510E+04    0.44415E-02    0.13344E-03    0.13636E+01
    19    0.10670E+04    0.53850E-02    0.14837E-03    0.14650E+01
    20    0.10833E+04    0.64609E-02    0.16410E-03    0.15640E+01
    21    0.11002E+04    0.76810E-02    0.18063E-03    0.16597E+01
    22    0.11175E+04    0.90562E-02    0.19798E-03    0.17518E+01
    23    0.11353E+04    0.10597E-01    0.21613E-03    0.18396E+01
    24    0.11535E+04    0.12313E-01    0.23510E-03    0.19216E+01
    25    0.11722E+04    0.14216E-01    0.25487E-03    0.19980E+01
    26    0.11912E+04    0.16315E-01    0.27547E-03    0.20687E+01
    27    0.12106E+04    0.18621E-01    0.29687E-03    0.21327E+01
    28    0.12303E+04    0.21144E-01    0.31910E-03    0.21887E+01
    29    0.12504E+04    0.23894E-01    0.34215E-03    0.22360E+01
    30    0.12708E+04    0.26880E-01    0.36601E-03    0.22757E+01
    31    0.12914E+04    0.30112E-01    0.39070E-03    0.23064E+01
