#           k/h    P           
    0.10000E-03    0.40792E+00
    0.10202E-03    0.41591E+00
    0.10408E-03    0.42405E+00
    0.10618E-03    0.43236E+00
    0.10833E-03    0.44083E+00
    0.11052E-03    0.44946E+00
    0.11275E-03    0.45826E+00
    0.11503E-03    0.46723E+00
    0.11735E-03    0.47638E+00
    0.11972E-03    0.48571E+00
    0.12214E-03    0.49522E+00
    0.12461E-03    0.50492E+00
    0.12712E-03    0.51481E+00
    0.12969E-03    0.52489E+00
    0.13231E-03    0.53516E+00
    0.13499E-03    0.54564E+00
    0.13771E-03    0.55632E+00
    0.14049E-03    0.56722E+00
    0.14333E-03    0.57832E+00
    0.14623E-03    0.58964E+00
    0.14918E-03    0.60119E+00
    0.15220E-03    0.61296E+00
    0.15527E-03    0.62496E+00
    0.15841E-03    0.63719E+00
    0.16161E-03    0.64966E+00
    0.16487E-03    0.66238E+00
    0.16820E-03    0.67535E+00
    0.17160E-03    0.68857E+00
    0.17507E-03    0.70204E+00
    0.17860E-03    0.71578E+00
    0.18221E-03    0.72979E+00
    0.18589E-03    0.74407E+00
    0.18965E-03    0.75864E+00
    0.19348E-03    0.77348E+00
    0.19739E-03    0.78862E+00
    0.20138E-03    0.80405E+00
    0.20544E-03    0.81978E+00
    0.20959E-03    0.83582E+00
    0.21383E-03    0.85217E+00
    0.21815E-03    0.86885E+00
    0.22255E-03    0.88584E+00
    0.22705E-03    0.90317E+00
    0.23164E-03    0.92084E+00
    0.23632E-03    0.93885E+00
    0.24109E-03    0.95721E+00
    0.24596E-03    0.97593E+00
    0.25093E-03    0.99502E+00
    0.25600E-03    0.10145E+01
    0.26117E-03    0.10343E+01
    0.26645E-03    0.10545E+01
    0.27183E-03    0.10751E+01
    0.27732E-03    0.10962E+01
    0.28292E-03    0.11176E+01
    0.28864E-03    0.11394E+01
    0.29447E-03    0.11617E+01
    0.30042E-03    0.11844E+01
    0.30649E-03    0.12075E+01
    0.31268E-03    0.12311E+01
    0.31899E-03    0.12552E+01
    0.32544E-03    0.12797E+01
    0.33201E-03    0.13047E+01
    0.33872E-03    0.13302E+01
    0.34556E-03    0.13561E+01
    0.35254E-03    0.13826E+01
    0.35966E-03    0.14096E+01
    0.36693E-03    0.14371E+01
    0.37434E-03    0.14652E+01
    0.38190E-03    0.14938E+01
    0.38962E-03    0.15229E+01
    0.39749E-03    0.15526E+01
    0.40552E-03    0.15829E+01
    0.41371E-03    0.16137E+01
    0.42207E-03    0.16452E+01
    0.43060E-03    0.16773E+01
    0.43929E-03    0.17099E+01
    0.44817E-03    0.17433E+01
    0.45722E-03    0.17772E+01
    0.46646E-03    0.18118E+01
    0.47588E-03    0.18471E+01
