#           k/h    P           
    0.10000E-03    0.24233E+00
    0.10202E-03    0.24708E+00
    0.10408E-03    0.25192E+00
    0.10618E-03    0.25685E+00
    0.10833E-03    0.26188E+00
    0.11052E-03    0.26701E+00
    0.11275E-03    0.27224E+00
    0.11503E-03    0.27757E+00
    0.11735E-03    0.28301E+00
    0.11972E-03    0.28855E+00
    0.12214E-03    0.29420E+00
    0.12461E-03    0.29996E+00
    0.12712E-03    0.30584E+00
    0.12969E-03    0.31183E+00
    0.13231E-03    0.31793E+00
    0.13499E-03    0.32416E+00
    0.13771E-03    0.33051E+00
    0.14049E-03    0.33698E+00
    0.14333E-03    0.34358E+00
    0.14623E-03    0.35031E+00
    0.14918E-03    0.35717E+00
    0.15220E-03    0.36416E+00
    0.15527E-03    0.37129E+00
    0.15841E-03    0.37856E+00
    0.16161E-03    0.38597E+00
    0.16487E-03    0.39353E+00
    0.16820E-03    0.40124E+00
    0.17160E-03    0.40909E+00
    0.17507E-03    0.41710E+00
    0.17860E-03    0.42527E+00
    0.18221E-03    0.43360E+00
    0.18589E-03    0.44208E+00
    0.18965E-03    0.45074E+00
    0.19348E-03    0.45956E+00
    0.19739E-03    0.46856E+00
    0.20138E-03    0.47773E+00
    0.20544E-03    0.48708E+00
    0.20959E-03    0.49662E+00
    0.21383E-03    0.50634E+00
    0.21815E-03    0.51625E+00
    0.22255E-03    0.52636E+00
    0.22705E-03    0.53666E+00
    0.23164E-03    0.54716E+00
    0.23632E-03    0.55787E+00
    0.24109E-03    0.56879E+00
    0.24596E-03    0.57992E+00
    0.25093E-03    0.59127E+00
    0.25600E-03    0.60284E+00
    0.26117E-03    0.61463E+00
    0.26645E-03    0.62666E+00
    0.27183E-03    0.63892E+00
    0.27732E-03    0.65142E+00
    0.28292E-03    0.66416E+00
    0.28864E-03    0.67715E+00
    0.29447E-03    0.69040E+00
    0.30042E-03    0.70390E+00
    0.30649E-03    0.71767E+00
    0.31268E-03    0.73170E+00
    0.31899E-03    0.74601E+00
    0.32544E-03    0.76060E+00
    0.33201E-03    0.77547E+00
    0.33872E-03    0.79063E+00
    0.34556E-03    0.80609E+00
    0.35254E-03    0.82185E+00
    0.35966E-03    0.83791E+00
    0.36693E-03    0.85429E+00
    0.37434E-03    0.87099E+00
    0.38190E-03    0.88801E+00
    0.38962E-03    0.90536E+00
    0.39749E-03    0.92304E+00
    0.40552E-03    0.94108E+00
    0.41371E-03    0.95946E+00
    0.42207E-03    0.97820E+00
    0.43060E-03    0.99730E+00
    0.43929E-03    0.10168E+01
    0.44817E-03    0.10366E+01
    0.45722E-03    0.10569E+01
    0.46646E-03    0.10775E+01
    0.47588E-03    0.10985E+01
    0.48550E-03    0.11199E+01
    0.49530E-03    0.11418E+01
    0.50531E-03    0.11641E+01
    0.51552E-03    0.11868E+01
    0.52593E-03    0.12099E+01
    0.53656E-03    0.12335E+01
    0.54739E-03    0.12575E+01
    0.55845E-03    0.12820E+01
    0.56973E-03    0.13070E+01
    0.58124E-03    0.13325E+01
    0.59299E-03    0.13584E+01
    0.60496E-03    0.13849E+01
    0.61719E-03    0.14118E+01
    0.62965E-03    0.14393E+01
    0.64237E-03    0.14673E+01
    0.65535E-03    0.14958E+01
    0.66859E-03    0.15249E+01
    0.68210E-03    0.15545E+01
    0.69588E-03    0.15848E+01
    0.70993E-03    0.16155E+01
    0.72427E-03    0.16469E+01
    0.73891E-03    0.16789E+01
    0.75383E-03    0.17114E+01
    0.76906E-03    0.17446E+01
    0.78460E-03    0.17785E+01
    0.80045E-03    0.18129E+01
    0.81662E-03    0.18480E+01
    0.83311E-03    0.18838E+01
    0.84994E-03    0.19203E+01
    0.86711E-03    0.19574E+01
    0.88463E-03    0.19953E+01
    0.90250E-03    0.20338E+01
    0.92073E-03    0.20731E+01
    0.93933E-03    0.21131E+01
    0.95831E-03    0.21539E+01
    0.97767E-03    0.21954E+01
    0.99742E-03    0.22377E+01
    0.10176E-02    0.22808E+01
    0.10381E-02    0.23247E+01
    0.10591E-02    0.23694E+01
    0.10805E-02    0.24149E+01
    0.11023E-02    0.24613E+01
    0.11246E-02    0.25085E+01
    0.11473E-02    0.25566E+01
    0.11705E-02    0.26055E+01
    0.11941E-02    0.26554E+01
    0.12182E-02    0.27061E+01
    0.12429E-02    0.27578E+01
    0.12680E-02    0.28104E+01
    0.12936E-02    0.28639E+01
    0.13197E-02    0.29185E+01
    0.13464E-02    0.29740E+01
    0.13736E-02    0.30304E+01
    0.14013E-02    0.30879E+01
    0.14296E-02    0.31464E+01
    0.14585E-02    0.32059E+01
    0.14880E-02    0.32665E+01
    0.15180E-02    0.33281E+01
    0.15487E-02    0.33908E+01
    0.15800E-02    0.34546E+01
    0.16119E-02    0.35195E+01
    0.16445E-02    0.35855E+01
    0.16777E-02    0.36526E+01
    0.17116E-02    0.37208E+01
    0.17462E-02    0.37902E+01
    0.17814E-02    0.38608E+01
    0.18174E-02    0.39325E+01
    0.18541E-02    0.40054E+01
    0.18916E-02    0.40795E+01
    0.19298E-02    0.41548E+01
    0.19688E-02    0.42313E+01
    0.20086E-02    0.43091E+01
    0.20491E-02    0.43881E+01
    0.20905E-02    0.44683E+01
    0.21328E-02    0.45498E+01
    0.21758E-02    0.46325E+01
    0.22198E-02    0.47166E+01
    0.22646E-02    0.48019E+01
    0.23104E-02    0.48884E+01
    0.23571E-02    0.49763E+01
    0.24047E-02    0.50655E+01
    0.24533E-02    0.51560E+01
    0.25028E-02    0.52478E+01
    0.25534E-02    0.53408E+01
    0.26050E-02    0.54352E+01
    0.26576E-02    0.55309E+01
    0.27113E-02    0.56280E+01
    0.27660E-02    0.57263E+01
    0.28219E-02    0.58260E+01
    0.28789E-02    0.59269E+01
    0.29371E-02    0.60292E+01
    0.29964E-02    0.61327E+01
    0.30569E-02    0.62376E+01
    0.31187E-02    0.63438E+01
    0.31817E-02    0.64512E+01
    0.32460E-02    0.65599E+01
    0.33115E-02    0.66699E+01
    0.33784E-02    0.67812E+01
    0.34467E-02    0.68937E+01
    0.35163E-02    0.70074E+01
    0.35874E-02    0.71224E+01
    0.36598E-02    0.72385E+01
    0.37338E-02    0.73559E+01
    0.38092E-02    0.74744E+01
    0.38861E-02    0.75941E+01
    0.39646E-02    0.77149E+01
    0.40447E-02    0.78369E+01
    0.41264E-02    0.79599E+01
    0.42098E-02    0.80840E+01
    0.42948E-02    0.82092E+01
    0.43816E-02    0.83354E+01
    0.44701E-02    0.84626E+01
    0.45604E-02    0.85908E+01
    0.46525E-02    0.87199E+01
    0.47465E-02    0.88500E+01
    0.48424E-02    0.89809E+01
    0.49402E-02    0.91127E+01
    0.50400E-02    0.92453E+01
    0.51419E-02    0.93786E+01
    0.52457E-02    0.95127E+01
    0.53517E-02    0.96475E+01
    0.54598E-02    0.97829E+01
    0.55701E-02    0.99190E+01
    0.56826E-02    0.10056E+02
    0.57974E-02    0.10193E+02
    0.59145E-02    0.10330E+02
    0.60340E-02    0.10468E+02
    0.61559E-02    0.10606E+02
    0.62803E-02    0.10745E+02
    0.64072E-02    0.10884E+02
    0.65366E-02    0.11023E+02
    0.66686E-02    0.11161E+02
    0.68033E-02    0.11300E+02
    0.69408E-02    0.11439E+02
    0.70810E-02    0.11578E+02
    0.72240E-02    0.11716E+02
    0.73700E-02    0.11854E+02
    0.75189E-02    0.11991E+02
    0.76708E-02    0.12128E+02
    0.78257E-02    0.12264E+02
    0.79838E-02    0.12400E+02
    0.81451E-02    0.12534E+02
    0.83096E-02    0.12668E+02
    0.84775E-02    0.12800E+02
    0.86488E-02    0.12931E+02
    0.88235E-02    0.13061E+02
    0.90017E-02    0.13190E+02
    0.91836E-02    0.13316E+02
    0.93691E-02    0.13442E+02
    0.95583E-02    0.13565E+02
    0.97514E-02    0.13686E+02
    0.99484E-02    0.13806E+02
    0.10149E-01    0.13923E+02
    0.10354E-01    0.14038E+02
    0.10564E-01    0.14150E+02
    0.10777E-01    0.14260E+02
    0.10995E-01    0.14367E+02
    0.11217E-01    0.14471E+02
    0.11443E-01    0.14573E+02
    0.11675E-01    0.14671E+02
    0.11910E-01    0.14765E+02
    0.12151E-01    0.14856E+02
    0.12397E-01    0.14944E+02
    0.12647E-01    0.15027E+02
    0.12902E-01    0.15106E+02
    0.13163E-01    0.15181E+02
    0.13429E-01    0.15252E+02
