#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.511916E+06   0.511916E+06   0.682202E+06   0.682182E+06   0.580694E+06   0.512640E+06   0.511916E+06   0.518781E+06  -0.602752E+00   0.510113E+06   0.510113E+06   0.154015E+01
   0.798228E-04   0.511914E+06   0.511913E+06   0.682111E+06   0.682086E+06   0.580634E+06   0.512637E+06   0.511914E+06   0.518777E+06  -0.602747E+00   0.510110E+06   0.510110E+06   0.172113E+01
   0.892035E-04   0.511910E+06   0.511910E+06   0.681997E+06   0.681966E+06   0.580559E+06   0.512633E+06   0.511910E+06   0.518772E+06  -0.602740E+00   0.510107E+06   0.510107E+06   0.192337E+01
   0.996866E-04   0.511906E+06   0.511905E+06   0.681854E+06   0.681815E+06   0.580465E+06   0.512628E+06   0.511906E+06   0.518765E+06  -0.602733E+00   0.510103E+06   0.510102E+06   0.214937E+01
   0.111402E-03   0.511901E+06   0.511900E+06   0.681677E+06   0.681628E+06   0.580348E+06   0.512621E+06   0.511901E+06   0.518757E+06  -0.602723E+00   0.510097E+06   0.510097E+06   0.240191E+01
   0.124493E-03   0.511895E+06   0.511893E+06   0.681455E+06   0.681394E+06   0.580202E+06   0.512613E+06   0.511894E+06   0.518747E+06  -0.602710E+00   0.510091E+06   0.510090E+06   0.268412E+01
   0.139124E-03   0.511887E+06   0.511885E+06   0.681178E+06   0.681102E+06   0.580019E+06   0.512603E+06   0.511886E+06   0.518735E+06  -0.602695E+00   0.510082E+06   0.510082E+06   0.299947E+01
   0.155474E-03   0.511877E+06   0.511874E+06   0.680832E+06   0.680737E+06   0.579792E+06   0.512591E+06   0.511876E+06   0.518720E+06  -0.602676E+00   0.510072E+06   0.510072E+06   0.335183E+01
   0.173745E-03   0.511864E+06   0.511861E+06   0.680400E+06   0.680282E+06   0.579507E+06   0.512576E+06   0.511864E+06   0.518700E+06  -0.602652E+00   0.510059E+06   0.510059E+06   0.374556E+01
   0.194163E-03   0.511848E+06   0.511845E+06   0.679861E+06   0.679713E+06   0.579152E+06   0.512556E+06   0.511848E+06   0.518676E+06  -0.602622E+00   0.510043E+06   0.510043E+06   0.418549E+01
   0.216981E-03   0.511829E+06   0.511824E+06   0.679188E+06   0.679004E+06   0.578709E+06   0.512532E+06   0.511828E+06   0.518646E+06  -0.602585E+00   0.510023E+06   0.510023E+06   0.467702E+01
   0.242480E-03   0.511804E+06   0.511798E+06   0.678349E+06   0.678120E+06   0.578157E+06   0.512502E+06   0.511804E+06   0.518608E+06  -0.602539E+00   0.509998E+06   0.509998E+06   0.522618E+01
   0.270976E-03   0.511774E+06   0.511767E+06   0.677303E+06   0.677017E+06   0.577468E+06   0.512464E+06   0.511773E+06   0.518561E+06  -0.602481E+00   0.509967E+06   0.509966E+06   0.583969E+01
   0.302821E-03   0.511736E+06   0.511727E+06   0.675998E+06   0.675641E+06   0.576608E+06   0.512417E+06   0.511734E+06   0.518502E+06  -0.602408E+00   0.509929E+06   0.509927E+06   0.652504E+01
