#           k/h    P           
    0.10000E-03    0.68258E+01
    0.10202E-03    0.69594E+01
    0.10408E-03    0.70957E+01
    0.10618E-03    0.72347E+01
    0.10833E-03    0.73763E+01
    0.11052E-03    0.75208E+01
    0.11275E-03    0.76680E+01
    0.11503E-03    0.78182E+01
    0.11735E-03    0.79712E+01
    0.11972E-03    0.81273E+01
    0.12214E-03    0.82864E+01
    0.12461E-03    0.84487E+01
    0.12712E-03    0.86141E+01
    0.12969E-03    0.87827E+01
    0.13231E-03    0.89546E+01
    0.13499E-03    0.91300E+01
    0.13771E-03    0.93087E+01
    0.14049E-03    0.94909E+01
    0.14333E-03    0.96767E+01
    0.14623E-03    0.98661E+01
    0.14918E-03    0.10059E+02
    0.15220E-03    0.10256E+02
    0.15527E-03    0.10457E+02
    0.15841E-03    0.10661E+02
    0.16161E-03    0.10870E+02
    0.16487E-03    0.11083E+02
    0.16820E-03    0.11300E+02
    0.17160E-03    0.11521E+02
    0.17507E-03    0.11746E+02
    0.17860E-03    0.11976E+02
    0.18221E-03    0.12210E+02
    0.18589E-03    0.12449E+02
    0.18965E-03    0.12693E+02
    0.19348E-03    0.12941E+02
    0.19739E-03    0.13194E+02
    0.20138E-03    0.13452E+02
    0.20544E-03    0.13716E+02
    0.20959E-03    0.13984E+02
    0.21383E-03    0.14257E+02
    0.21815E-03    0.14536E+02
    0.22255E-03    0.14820E+02
    0.22705E-03    0.15110E+02
    0.23164E-03    0.15406E+02
    0.23632E-03    0.15707E+02
    0.24109E-03    0.16014E+02
    0.24596E-03    0.16327E+02
    0.25093E-03    0.16646E+02
    0.25600E-03    0.16971E+02
    0.26117E-03    0.17303E+02
    0.26645E-03    0.17641E+02
    0.27183E-03    0.17986E+02
    0.27732E-03    0.18337E+02
    0.28292E-03    0.18695E+02
    0.28864E-03    0.19060E+02
    0.29447E-03    0.19433E+02
    0.30042E-03    0.19812E+02
    0.30649E-03    0.20199E+02
    0.31268E-03    0.20593E+02
    0.31899E-03    0.20995E+02
    0.32544E-03    0.21405E+02
    0.33201E-03    0.21822E+02
    0.33872E-03    0.22248E+02
    0.34556E-03    0.22682E+02
    0.35254E-03    0.23124E+02
    0.35966E-03    0.23575E+02
    0.36693E-03    0.24035E+02
    0.37434E-03    0.24503E+02
    0.38190E-03    0.24981E+02
    0.38962E-03    0.25468E+02
    0.39749E-03    0.25964E+02
    0.40552E-03    0.26469E+02
    0.41371E-03    0.26985E+02
    0.42207E-03    0.27510E+02
    0.43060E-03    0.28045E+02
    0.43929E-03    0.28591E+02
    0.44817E-03    0.29147E+02
    0.45722E-03    0.29714E+02
    0.46646E-03    0.30291E+02
    0.47588E-03    0.30880E+02
    0.48550E-03    0.31480E+02
    0.49530E-03    0.32091E+02
    0.50531E-03    0.32714E+02
    0.51552E-03    0.33349E+02
    0.52593E-03    0.33995E+02
    0.53656E-03    0.34655E+02
    0.54739E-03    0.35326E+02
    0.55845E-03    0.36011E+02
    0.56973E-03    0.36708E+02
    0.58124E-03    0.37419E+02
    0.59299E-03    0.38143E+02
    0.60496E-03    0.38880E+02
    0.61719E-03    0.39632E+02
    0.62965E-03    0.40397E+02
    0.64237E-03    0.41177E+02
    0.65535E-03    0.41972E+02
    0.66859E-03    0.42781E+02
    0.68210E-03    0.43605E+02
    0.69588E-03    0.44445E+02
    0.70993E-03    0.45301E+02
    0.72427E-03    0.46172E+02
    0.73891E-03    0.47059E+02
    0.75383E-03    0.47963E+02
    0.76906E-03    0.48883E+02
    0.78460E-03    0.49821E+02
    0.80045E-03    0.50775E+02
    0.81662E-03    0.51747E+02
    0.83311E-03    0.52737E+02
    0.84994E-03    0.53744E+02
    0.86711E-03    0.54770E+02
    0.88463E-03    0.55815E+02
    0.90250E-03    0.56878E+02
    0.92073E-03    0.57960E+02
    0.93933E-03    0.59062E+02
    0.95831E-03    0.60183E+02
    0.97767E-03    0.61324E+02
    0.99742E-03    0.62486E+02
    0.10176E-02    0.63667E+02
    0.10381E-02    0.64870E+02
    0.10591E-02    0.66094E+02
    0.10805E-02    0.67339E+02
    0.11023E-02    0.68605E+02
