#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.162613E+08   0.162613E+08   0.212141E+08   0.212134E+08   0.162610E+08   0.162613E+08   0.162613E+08   0.162642E+08  -0.489766E+00   0.935682E+07   0.935682E+07   0.317188E-01
   0.798228E-04   0.162611E+08   0.162611E+08   0.210990E+08   0.210981E+08   0.162607E+08   0.162611E+08   0.162611E+08   0.162640E+08  -0.489760E+00   0.935674E+07   0.935674E+07   0.354377E-01
   0.892035E-04   0.162610E+08   0.162610E+08   0.209561E+08   0.209550E+08   0.162604E+08   0.162609E+08   0.162610E+08   0.162638E+08  -0.489754E+00   0.935663E+07   0.935663E+07   0.395904E-01
   0.996866E-04   0.162607E+08   0.162607E+08   0.207789E+08   0.207775E+08   0.162600E+08   0.162607E+08   0.162607E+08   0.162636E+08  -0.489746E+00   0.935650E+07   0.935650E+07   0.442264E-01
   0.111402E-03   0.162604E+08   0.162604E+08   0.205595E+08   0.205577E+08   0.162595E+08   0.162604E+08   0.162604E+08   0.162632E+08  -0.489735E+00   0.935633E+07   0.935633E+07   0.494006E-01
   0.124493E-03   0.162601E+08   0.162601E+08   0.202884E+08   0.202863E+08   0.162588E+08   0.162601E+08   0.162601E+08   0.162628E+08  -0.489723E+00   0.935612E+07   0.935612E+07   0.551739E-01
   0.139124E-03   0.162596E+08   0.162596E+08   0.199546E+08   0.199520E+08   0.162580E+08   0.162596E+08   0.162596E+08   0.162624E+08  -0.489707E+00   0.935586E+07   0.935586E+07   0.616132E-01
   0.155474E-03   0.162591E+08   0.162591E+08   0.195447E+08   0.195416E+08   0.162570E+08   0.162591E+08   0.162591E+08   0.162617E+08  -0.489687E+00   0.935554E+07   0.935554E+07   0.687919E-01
   0.173745E-03   0.162584E+08   0.162584E+08   0.190438E+08   0.190400E+08   0.162557E+08   0.162584E+08   0.162584E+08   0.162610E+08  -0.489662E+00   0.935514E+07   0.935514E+07   0.767903E-01
   0.194163E-03   0.162576E+08   0.162576E+08   0.184349E+08   0.184304E+08   0.162541E+08   0.162575E+08   0.162576E+08   0.162600E+08  -0.489632E+00   0.935464E+07   0.935464E+07   0.856959E-01
   0.216981E-03   0.162565E+08   0.162565E+08   0.176998E+08   0.176944E+08   0.162521E+08   0.162564E+08   0.162565E+08   0.162588E+08  -0.489594E+00   0.935402E+07   0.935402E+07   0.956030E-01
   0.242480E-03   0.162552E+08   0.162552E+08   0.168198E+08   0.168136E+08   0.162496E+08   0.162551E+08   0.162552E+08   0.162574E+08  -0.489547E+00   0.935324E+07   0.935324E+07   0.106613E+00
   0.270976E-03   0.162535E+08   0.162535E+08   0.157780E+08   0.157708E+08   0.162466E+08   0.162534E+08   0.162535E+08   0.162556E+08  -0.489489E+00   0.935228E+07   0.935228E+07   0.118833E+00
   0.302821E-03   0.162515E+08   0.162515E+08   0.145613E+08   0.145534E+08   0.162427E+08   0.162513E+08   0.162515E+08   0.162533E+08  -0.489417E+00   0.935108E+07   0.935108E+07   0.132378E+00
   0.338408E-03   0.162490E+08   0.162490E+08   0.131653E+08   0.131567E+08   0.162380E+08   0.162488E+08   0.162490E+08   0.162506E+08  -0.489329E+00   0.934959E+07   0.934959E+07   0.147363E+00
   0.378178E-03   0.162459E+08   0.162458E+08   0.115989E+08   0.115901E+08   0.162321E+08   0.162456E+08   0.162458E+08   0.162472E+08  -0.489221E+00   0.934775E+07   0.934775E+07   0.163912E+00
   0.422621E-03   0.162420E+08   0.162420E+08   0.989152E+07   0.988306E+07   0.162248E+08   0.162417E+08   0.162420E+08   0.162430E+08  -0.489088E+00   0.934548E+07   0.934548E+07   0.182146E+00
   0.472287E-03   0.162372E+08   0.162372E+08   0.809882E+07   0.809143E+07   0.162157E+08   0.162368E+08   0.162372E+08   0.162379E+08  -0.488927E+00   0.934268E+07   0.934268E+07   0.202191E+00
   0.527790E-03   0.162314E+08   0.162314E+08   0.630699E+07   0.630153E+07   0.162045E+08   0.162309E+08   0.162314E+08   0.162317E+08  -0.488731E+00   0.933923E+07   0.933923E+07   0.224172E+00
   0.589815E-03   0.162242E+08   0.162242E+08   0.462995E+07   0.462720E+07   0.161906E+08   0.162236E+08   0.162242E+08   0.162242E+08  -0.488494E+00   0.933500E+07   0.933500E+07   0.248222E+00
   0.659130E-03   0.162154E+08   0.162154E+08   0.319493E+07   0.319523E+07   0.161736E+08   0.162147E+08   0.162154E+08   0.162151E+08  -0.488209E+00   0.932984E+07   0.932984E+07   0.274481E+00
   0.736590E-03   0.162048E+08   0.162047E+08   0.211222E+07   0.211510E+07   0.161526E+08   0.162038E+08   0.162048E+08   0.162041E+08  -0.487867E+00   0.932355E+07   0.932355E+07   0.303110E+00
   0.823153E-03   0.161918E+08   0.161918E+08   0.143146E+07   0.143541E+07   0.161270E+08   0.161906E+08   0.161918E+08   0.161908E+08  -0.487458E+00   0.931592E+07   0.931592E+07   0.334300E+00
   0.919889E-03   0.161762E+08   0.161761E+08   0.110109E+07   0.110391E+07   0.160956E+08   0.161747E+08   0.161762E+08   0.161748E+08  -0.486969E+00   0.930671E+07   0.930671E+07   0.368281E+00
   0.102799E-02   0.161573E+08   0.161572E+08   0.964952E+06   0.964937E+06   0.160575E+08   0.161555E+08   0.161573E+08   0.161556E+08  -0.486384E+00   0.929562E+07   0.929562E+07   0.405322E+00
   0.114880E-02   0.161346E+08   0.161345E+08   0.831272E+06   0.828836E+06   0.160111E+08   0.161324E+08   0.161346E+08   0.161325E+08  -0.485685E+00   0.928232E+07   0.928231E+07   0.445722E+00
   0.128381E-02   0.161075E+08   0.161073E+08   0.602185E+06   0.600160E+06   0.159550E+08   0.161047E+08   0.161075E+08   0.161048E+08  -0.484848E+00   0.926639E+07   0.926639E+07   0.489797E+00
   0.143468E-02   0.160750E+08   0.160748E+08   0.355081E+06   0.355896E+06   0.158874E+08   0.160716E+08   0.160750E+08   0.160716E+08  -0.483848E+00   0.924738E+07   0.924737E+07   0.537861E+00
   0.160328E-02   0.160364E+08   0.160362E+08   0.233157E+06   0.235079E+06   0.158067E+08   0.160321E+08   0.160364E+08   0.160322E+08  -0.482659E+00   0.922474E+07   0.922474E+07   0.590245E+00
   0.179170E-02   0.159904E+08   0.159901E+08   0.218145E+06   0.217537E+06   0.157099E+08   0.159852E+08   0.159904E+08   0.159853E+08  -0.481244E+00   0.919782E+07   0.919781E+07   0.647313E+00
   0.200226E-02   0.159359E+08   0.159355E+08   0.159248E+06   0.157962E+06   0.155951E+08   0.159296E+08   0.159359E+08   0.159296E+08  -0.479569E+00   0.916592E+07   0.916591E+07   0.709471E+00
   0.223756E-02   0.158715E+08   0.158711E+08   0.813680E+05   0.826234E+05   0.154598E+08   0.158640E+08   0.158715E+08   0.158640E+08  -0.477591E+00   0.912826E+07   0.912825E+07   0.777139E+00
   0.250052E-02   0.157959E+08   0.157953E+08   0.792447E+05   0.786777E+05   0.153017E+08   0.157867E+08   0.157958E+08   0.157868E+08  -0.475265E+00   0.908398E+07   0.908398E+07   0.850757E+00
