#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.10068E+04    0.12280E-05    0.00000E+00    0.27098E-01    0.49463E-07    0.29924E-02   -0.42275E-07
     3    0.97003E+03    0.58072E-05    0.00000E+00    0.61566E-01    0.60158E-07    0.29673E-02   -0.71819E-07
     4    0.93545E+03    0.16733E-04    0.00000E+00    0.10516E+00    0.69358E-07    0.28853E-02   -0.10085E-06
     5    0.91096E+03    0.37760E-04    0.00000E+00    0.15705E+00    0.77348E-07    0.27847E-02   -0.12979E-06
     6    0.89544E+03    0.73342E-04    0.00000E+00    0.21653E+00    0.84317E-07    0.26800E-02   -0.15840E-06
     7    0.88677E+03    0.12858E-03    0.00000E+00    0.28291E+00    0.90450E-07    0.25769E-02   -0.18673E-06
     8    0.88282E+03    0.20910E-03    0.00000E+00    0.35534E+00    0.95880E-07    0.24777E-02   -0.21505E-06
     9    0.88272E+03    0.32120E-03    0.00000E+00    0.43323E+00    0.10072E-06    0.23830E-02   -0.24356E-06
    10    0.88553E+03    0.47136E-03    0.00000E+00    0.51572E+00    0.10503E-06    0.22929E-02   -0.27180E-06
    11    0.89055E+03    0.66701E-03    0.00000E+00    0.60221E+00    0.10890E-06    0.22087E-02   -0.29967E-06
    12    0.89794E+03    0.91555E-03    0.00000E+00    0.69251E+00    0.11234E-06    0.21285E-02   -0.32667E-06
    13    0.90659E+03    0.12248E-02    0.00000E+00    0.78496E+00    0.11546E-06    0.20546E-02   -0.35345E-06
    14    0.91641E+03    0.16025E-02    0.00000E+00    0.87915E+00    0.11824E-06    0.19842E-02   -0.37993E-06
    15    0.92718E+03    0.20577E-02    0.00000E+00    0.97429E+00    0.12076E-06    0.19181E-02   -0.40654E-06
    16    0.93921E+03    0.25996E-02    0.00000E+00    0.10707E+01    0.12302E-06    0.18552E-02   -0.43299E-06
    17    0.95195E+03    0.32372E-02    0.00000E+00    0.11668E+01    0.12503E-06    0.17957E-02   -0.45912E-06
    18    0.96499E+03    0.39780E-02    0.00000E+00    0.12615E+01    0.12685E-06    0.17396E-02   -0.48486E-06
    19    0.97954E+03    0.48358E-02    0.00000E+00    0.13557E+01    0.12848E-06    0.16870E-02   -0.51051E-06
    20    0.99435E+03    0.58151E-02    0.00000E+00    0.14479E+01    0.12992E-06    0.16365E-02   -0.53550E-06
    21    0.10096E+04    0.69270E-02    0.00000E+00    0.15371E+01    0.13121E-06    0.15886E-02   -0.56011E-06
    22    0.10253E+04    0.81815E-02    0.00000E+00    0.16230E+01    0.13235E-06    0.15432E-02   -0.58446E-06
    23    0.10413E+04    0.95885E-02    0.00000E+00    0.17051E+01    0.13337E-06    0.14999E-02   -0.60861E-06
    24    0.10578E+04    0.11157E-01    0.00000E+00    0.17819E+01    0.13425E-06    0.14590E-02   -0.63224E-06
    25    0.10746E+04    0.12896E-01    0.00000E+00    0.18536E+01    0.13502E-06    0.14199E-02   -0.65560E-06
    26    0.10917E+04    0.14817E-01    0.00000E+00    0.19203E+01    0.13569E-06    0.13825E-02   -0.67858E-06
    27    0.11092E+04    0.16928E-01    0.00000E+00    0.19808E+01    0.13626E-06    0.13466E-02   -0.70127E-06
    28    0.11269E+04    0.19239E-01    0.00000E+00    0.20340E+01    0.13674E-06    0.13125E-02   -0.72366E-06
    29    0.11449E+04    0.21759E-01    0.00000E+00    0.20794E+01    0.13713E-06    0.12801E-02   -0.74565E-06
