#           k/h    P           
    0.10000E-03    0.26979E+00
    0.10202E-03    0.27508E+00
    0.10408E-03    0.28047E+00
    0.10618E-03    0.28596E+00
    0.10833E-03    0.29156E+00
    0.11052E-03    0.29727E+00
    0.11275E-03    0.30309E+00
    0.11503E-03    0.30903E+00
    0.11735E-03    0.31508E+00
    0.11972E-03    0.32125E+00
    0.12214E-03    0.32754E+00
    0.12461E-03    0.33396E+00
    0.12712E-03    0.34050E+00
    0.12969E-03    0.34717E+00
    0.13231E-03    0.35397E+00
    0.13499E-03    0.36090E+00
    0.13771E-03    0.36796E+00
    0.14049E-03    0.37517E+00
    0.14333E-03    0.38252E+00
    0.14623E-03    0.39001E+00
    0.14918E-03    0.39765E+00
    0.15220E-03    0.40543E+00
    0.15527E-03    0.41337E+00
    0.15841E-03    0.42147E+00
    0.16161E-03    0.42972E+00
    0.16487E-03    0.43813E+00
    0.16820E-03    0.44671E+00
    0.17160E-03    0.45546E+00
    0.17507E-03    0.46438E+00
    0.17860E-03    0.47347E+00
    0.18221E-03    0.48274E+00
    0.18589E-03    0.49219E+00
    0.18965E-03    0.50183E+00
    0.19348E-03    0.51165E+00
    0.19739E-03    0.52167E+00
    0.20138E-03    0.53188E+00
    0.20544E-03    0.54229E+00
    0.20959E-03    0.55291E+00
    0.21383E-03    0.56373E+00
    0.21815E-03    0.57476E+00
    0.22255E-03    0.58601E+00
    0.22705E-03    0.59748E+00
    0.23164E-03    0.60918E+00
    0.23632E-03    0.62110E+00
    0.24109E-03    0.63326E+00
    0.24596E-03    0.64565E+00
    0.25093E-03    0.65828E+00
    0.25600E-03    0.67116E+00
    0.26117E-03    0.68430E+00
    0.26645E-03    0.69769E+00
    0.27183E-03    0.71134E+00
    0.27732E-03    0.72526E+00
    0.28292E-03    0.73944E+00
    0.28864E-03    0.75391E+00
    0.29447E-03    0.76866E+00
    0.30042E-03    0.78369E+00
    0.30649E-03    0.79902E+00
    0.31268E-03    0.81465E+00
    0.31899E-03    0.83058E+00
    0.32544E-03    0.84682E+00
    0.33201E-03    0.86338E+00
    0.33872E-03    0.88026E+00
    0.34556E-03    0.89747E+00
    0.35254E-03    0.91502E+00
    0.35966E-03    0.93291E+00
    0.36693E-03    0.95114E+00
    0.37434E-03    0.96973E+00
    0.38190E-03    0.98868E+00
    0.38962E-03    0.10080E+01
    0.39749E-03    0.10277E+01
    0.40552E-03    0.10478E+01
    0.41371E-03    0.10682E+01
    0.42207E-03    0.10891E+01
    0.43060E-03    0.11104E+01
    0.43929E-03    0.11321E+01
    0.44817E-03    0.11542E+01
    0.45722E-03    0.11767E+01
    0.46646E-03    0.11997E+01
    0.47588E-03    0.12231E+01
    0.48550E-03    0.12469E+01
    0.49530E-03    0.12713E+01
    0.50531E-03    0.12961E+01
