#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    23    0.84950E+03    0.14427E+01    0.49230E-04    0.14427E+01    0.81556E-02   -0.21673E-07    0.49230E-04   -0.21673E-07    0.20641E-09
    24    0.86258E+03    0.15087E+01    0.45946E-04    0.15087E+01    0.94899E-02   -0.21600E-07    0.45946E-04   -0.21600E-07    0.19115E-09
    25    0.87592E+03    0.15705E+01    0.42979E-04    0.15705E+01    0.10970E-01   -0.21523E-07    0.42979E-04   -0.21523E-07    0.17747E-09
    26    0.88951E+03    0.16281E+01    0.40282E-04    0.16281E+01    0.12604E-01   -0.21440E-07    0.40282E-04   -0.21440E-07    0.16514E-09
    27    0.90335E+03    0.16807E+01    0.37829E-04    0.16807E+01    0.14400E-01   -0.21354E-07    0.37829E-04   -0.21354E-07    0.15400E-09
    28    0.91732E+03    0.17272E+01    0.35596E-04    0.17272E+01    0.16367E-01   -0.21266E-07    0.35596E-04   -0.21266E-07    0.14389E-09
    29    0.93159E+03    0.17673E+01    0.33558E-04    0.17673E+01    0.18511E-01   -0.21173E-07    0.33558E-04   -0.21173E-07    0.13469E-09
    30    0.94602E+03    0.18015E+01    0.31684E-04    0.18015E+01    0.20839E-01   -0.21075E-07    0.31684E-04   -0.21075E-07    0.12630E-09
    31    0.96059E+03    0.18290E+01    0.29958E-04    0.18290E+01    0.23361E-01   -0.20974E-07    0.29958E-04   -0.20974E-07    0.11862E-09
    32    0.97536E+03    0.18491E+01    0.28370E-04    0.18491E+01    0.26084E-01   -0.20873E-07    0.28370E-04   -0.20873E-07    0.11159E-09
    33    0.99030E+03    0.18606E+01    0.26909E-04    0.18606E+01    0.29014E-01   -0.20772E-07    0.26909E-04   -0.20772E-07    0.10512E-09
    34    0.10054E+04    0.18645E+01    0.25555E-04    0.18645E+01    0.32158E-01   -0.20664E-07    0.25555E-04   -0.20664E-07    0.99166E-10
    35    0.10207E+04    0.18604E+01    0.24297E-04    0.18604E+01    0.35523E-01   -0.20554E-07    0.24297E-04   -0.20554E-07    0.93667E-10
    36    0.10361E+04    0.18475E+01    0.23129E-04    0.18475E+01    0.39115E-01   -0.20444E-07    0.23129E-04   -0.20444E-07    0.88583E-10
    37    0.10516E+04    0.18250E+01    0.22045E-04    0.18250E+01    0.42942E-01   -0.20335E-07    0.22045E-04   -0.20335E-07    0.83873E-10
    38    0.10674E+04    0.17932E+01    0.21034E-04    0.17932E+01    0.47010E-01   -0.20222E-07    0.21034E-04   -0.20222E-07    0.79501E-10
    39    0.10833E+04    0.17517E+01    0.20089E-04    0.17517E+01    0.51320E-01   -0.20106E-07    0.20089E-04   -0.20106E-07    0.75437E-10
    40    0.10993E+04    0.16999E+01    0.19208E-04    0.16999E+01    0.55878E-01   -0.19990E-07    0.19208E-04   -0.19990E-07    0.71653E-10
    41    0.11155E+04    0.16370E+01    0.18384E-04    0.16370E+01    0.60693E-01   -0.19875E-07    0.18384E-04   -0.19875E-07    0.68125E-10
    42    0.11318E+04    0.15639E+01    0.17611E-04    0.15639E+01    0.65770E-01   -0.19759E-07    0.17611E-04   -0.19759E-07    0.64831E-10
    43    0.11483E+04    0.14811E+01    0.16883E-04    0.14811E+01    0.71112E-01   -0.19640E-07    0.16883E-04   -0.19640E-07    0.61750E-10
    44    0.11648E+04    0.13870E+01    0.16199E-04    0.13870E+01    0.76715E-01   -0.19520E-07    0.16199E-04   -0.19520E-07    0.58865E-10
    45    0.11816E+04    0.12806E+01    0.15557E-04    0.12806E+01    0.82589E-01   -0.19400E-07    0.15557E-04   -0.19400E-07    0.56161E-10
    46    0.11986E+04    0.11626E+01    0.14953E-04    0.11626E+01    0.88745E-01   -0.19280E-07    0.14953E-04   -0.19280E-07    0.53622E-10
    47    0.12156E+04    0.10338E+01    0.14381E-04    0.10338E+01    0.95173E-01   -0.19158E-07    0.14381E-04   -0.19158E-07    0.51237E-10
    48    0.12327E+04    0.89325E+00    0.13841E-04    0.89325E+00    0.10188E+00   -0.19035E-07    0.13841E-04   -0.19035E-07    0.48993E-10
    49    0.12501E+04    0.73988E+00    0.13332E-04    0.73988E+00    0.10886E+00   -0.18914E-07    0.13332E-04   -0.18914E-07    0.46879E-10
    50    0.12677E+04    0.57426E+00    0.12850E-04    0.57426E+00    0.11614E+00   -0.18792E-07    0.12850E-04   -0.18792E-07    0.44887E-10
    51    0.12853E+04    0.39719E+00    0.12393E-04    0.39719E+00    0.12370E+00   -0.18667E-07    0.12393E-04   -0.18667E-07    0.43008E-10
    52    0.13032E+04    0.20779E+00    0.11960E-04    0.20779E+00    0.13153E+00   -0.18543E-07    0.11960E-04   -0.18543E-07    0.41233E-10
    53    0.13213E+04    0.50482E-02    0.11550E-04    0.50482E-02    0.13965E+00   -0.18420E-07    0.11550E-04   -0.18420E-07    0.39555E-10
    54    0.13394E+04   -0.21024E+00    0.11160E-04   -0.21024E+00    0.14805E+00   -0.18297E-07    0.11160E-04   -0.18297E-07    0.37967E-10
    55    0.13577E+04   -0.43731E+00    0.10789E-04   -0.43731E+00    0.15673E+00   -0.18171E-07    0.10789E-04   -0.18171E-07    0.36463E-10
    56    0.13763E+04   -0.67690E+00    0.10435E-04   -0.67690E+00    0.16570E+00   -0.18046E-07    0.10435E-04   -0.18046E-07    0.35038E-10
    57    0.13950E+04   -0.92986E+00    0.10100E-04   -0.92986E+00    0.17494E+00   -0.17922E-07    0.10100E-04   -0.17922E-07    0.33687E-10
    58    0.14139E+04   -0.11958E+01    0.97802E-05   -0.11958E+01    0.18447E+00   -0.17797E-07    0.97802E-05   -0.17797E-07    0.32404E-10
    59    0.14330E+04   -0.14739E+01    0.94748E-05   -0.14739E+01    0.19427E+00   -0.17672E-07    0.94748E-05   -0.17672E-07    0.31186E-10
    60    0.14521E+04   -0.17631E+01    0.91828E-05   -0.17631E+01    0.20432E+00   -0.17545E-07    0.91828E-05   -0.17545E-07    0.30027E-10
    61    0.14719E+04   -0.20625E+01    0.89041E-05   -0.20625E+01    0.21463E+00   -0.17418E-07    0.89041E-05   -0.17418E-07    0.28925E-10
    62    0.14915E+04   -0.23735E+01    0.86381E-05   -0.23735E+01    0.22518E+00   -0.17292E-07    0.86381E-05   -0.17292E-07    0.27875E-10
    63    0.15112E+04   -0.26977E+01    0.83839E-05   -0.26977E+01    0.23598E+00   -0.17166E-07    0.83839E-05   -0.17166E-07    0.26876E-10
    64    0.15314E+04   -0.30369E+01    0.81410E-05   -0.30369E+01    0.24708E+00   -0.17041E-07    0.81410E-05   -0.17041E-07    0.25924E-10
    65    0.15515E+04   -0.33923E+01    0.79086E-05   -0.33923E+01    0.25847E+00   -0.16915E-07    0.79086E-05   -0.16915E-07    0.25017E-10
    66    0.15719E+04   -0.37627E+01    0.76860E-05   -0.37627E+01    0.27011E+00   -0.16790E-07    0.76860E-05   -0.16790E-07    0.24152E-10
    67    0.15923E+04   -0.41457E+01    0.74726E-05   -0.41457E+01    0.28200E+00   -0.16664E-07    0.74726E-05   -0.16664E-07    0.23325E-10
    68    0.16131E+04   -0.45397E+01    0.72677E-05   -0.45397E+01    0.29415E+00   -0.16539E-07    0.72677E-05   -0.16539E-07    0.22535E-10
    69    0.16341E+04   -0.49420E+01    0.70709E-05   -0.49420E+01    0.30649E+00   -0.16413E-07    0.70709E-05   -0.16413E-07    0.21780E-10
    70    0.16554E+04   -0.53528E+01    0.68818E-05   -0.53528E+01    0.31903E+00   -0.16287E-07    0.68818E-05   -0.16287E-07    0.21058E-10
    71    0.16769E+04   -0.57736E+01    0.67001E-05   -0.57736E+01    0.33175E+00   -0.16162E-07    0.67001E-05   -0.16162E-07    0.20367E-10
    72    0.16986E+04   -0.62057E+01    0.65253E-05   -0.62057E+01    0.34463E+00   -0.16036E-07    0.65253E-05   -0.16036E-07    0.19705E-10
    73    0.17204E+04   -0.66496E+01    0.63572E-05   -0.66496E+01    0.35765E+00   -0.15910E-07    0.63572E-05   -0.15910E-07    0.19072E-10
    74    0.17424E+04   -0.71047E+01    0.61954E-05   -0.71047E+01    0.37082E+00   -0.15784E-07    0.61954E-05   -0.15784E-07    0.18466E-10
    75    0.17646E+04   -0.75699E+01    0.60395E-05   -0.75699E+01    0.38417E+00   -0.15658E-07    0.60395E-05   -0.15658E-07    0.17884E-10
    76    0.17870E+04   -0.80452E+01    0.58893E-05   -0.80452E+01    0.39772E+00   -0.15532E-07    0.58893E-05   -0.15532E-07    0.17325E-10
    77    0.18097E+04   -0.85307E+01    0.57445E-05   -0.85307E+01    0.41145E+00   -0.15406E-07    0.57445E-05   -0.15406E-07    0.16790E-10
    78    0.18327E+04   -0.90274E+01    0.56050E-05   -0.90274E+01    0.42538E+00   -0.15280E-07    0.56050E-05   -0.15280E-07    0.16276E-10
    79    0.18558E+04   -0.95315E+01    0.54704E-05   -0.95315E+01    0.43944E+00   -0.15154E-07    0.54704E-05   -0.15154E-07    0.15782E-10
    80    0.18791E+04   -0.10044E+02    0.53406E-05   -0.10044E+02    0.45363E+00   -0.15028E-07    0.53406E-05   -0.15028E-07    0.15308E-10
    81    0.19027E+04   -0.10566E+02    0.52152E-05   -0.10566E+02    0.46788E+00   -0.14902E-07    0.52152E-05   -0.14902E-07    0.14853E-10
    82    0.19266E+04   -0.11096E+02    0.50942E-05   -0.11096E+02    0.48222E+00   -0.14777E-07    0.50942E-05   -0.14777E-07    0.14414E-10
    83    0.19506E+04   -0.11634E+02    0.49772E-05   -0.11634E+02    0.49663E+00   -0.14652E-07    0.49772E-05   -0.14652E-07    0.13993E-10
    84    0.19750E+04   -0.12180E+02    0.48642E-05   -0.12180E+02    0.51111E+00   -0.14526E-07    0.48642E-05   -0.14526E-07    0.13587E-10
    85    0.19994E+04   -0.12733E+02    0.47550E-05   -0.12733E+02    0.52563E+00   -0.14401E-07    0.47550E-05   -0.14401E-07    0.13197E-10
    86    0.20241E+04   -0.13293E+02    0.46493E-05   -0.13293E+02    0.54020E+00   -0.14276E-07    0.46493E-05   -0.14276E-07    0.12821E-10
    87    0.20491E+04   -0.13860E+02    0.45472E-05   -0.13860E+02    0.55479E+00   -0.14152E-07    0.45472E-05   -0.14152E-07    0.12459E-10
    88    0.20742E+04   -0.14432E+02    0.44482E-05   -0.14432E+02    0.56942E+00   -0.14027E-07    0.44482E-05   -0.14027E-07    0.12111E-10
    89    0.20996E+04   -0.15011E+02    0.43524E-05   -0.15011E+02    0.58407E+00   -0.13902E-07    0.43524E-05   -0.13902E-07    0.11775E-10
    90    0.21252E+04   -0.15595E+02    0.42596E-05   -0.15595E+02    0.59870E+00   -0.13778E-07    0.42596E-05   -0.13778E-07    0.11451E-10
    91    0.21510E+04   -0.16183E+02    0.41695E-05   -0.16183E+02    0.61330E+00   -0.13654E-07    0.41695E-05   -0.13654E-07    0.11138E-10
    92    0.21771E+04   -0.16775E+02    0.40822E-05   -0.16775E+02    0.62786E+00   -0.13530E-07    0.40822E-05   -0.13530E-07    0.10836E-10
    93    0.22034E+04   -0.17371E+02    0.39975E-05   -0.17371E+02    0.64237E+00   -0.13406E-07    0.39975E-05   -0.13406E-07    0.10545E-10
    94    0.22298E+04   -0.17969E+02    0.39153E-05   -0.17969E+02    0.65680E+00   -0.13282E-07    0.39153E-05   -0.13282E-07    0.10264E-10
    95    0.22564E+04   -0.18571E+02    0.38356E-05   -0.18571E+02    0.67115E+00   -0.13158E-07    0.38356E-05   -0.13158E-07    0.99931E-11
    96    0.22831E+04   -0.19176E+02    0.37581E-05   -0.19176E+02    0.68539E+00   -0.13035E-07    0.37581E-05   -0.13035E-07    0.97309E-11
    97    0.23101E+04   -0.19783E+02    0.36828E-05   -0.19783E+02    0.69953E+00   -0.12911E-07    0.36828E-05   -0.12911E-07    0.94774E-11
    98    0.23374E+04   -0.20390E+02    0.36096E-05   -0.20390E+02    0.71355E+00   -0.12788E-07    0.36096E-05   -0.12788E-07    0.92321E-11
    99    0.23647E+04   -0.20999E+02    0.35384E-05   -0.20999E+02    0.72741E+00   -0.12665E-07    0.35384E-05   -0.12665E-07    0.89949E-11
   100    0.23923E+04   -0.21607E+02    0.34692E-05   -0.21607E+02    0.74111E+00   -0.12542E-07    0.34692E-05   -0.12542E-07    0.87653E-11
   101    0.24201E+04   -0.22217E+02    0.34019E-05   -0.22217E+02    0.75472E+00   -0.12420E-07    0.34019E-05   -0.12420E-07    0.85433E-11
   102    0.24483E+04   -0.22825E+02    0.33365E-05   -0.22825E+02    0.76809E+00   -0.12297E-07    0.33365E-05   -0.12297E-07    0.83285E-11
   103    0.24764E+04   -0.23434E+02    0.32728E-05   -0.23434E+02    0.78128E+00   -0.12175E-07    0.32728E-05   -0.12175E-07    0.81208E-11
   104    0.25048E+04   -0.24039E+02    0.32109E-05   -0.24039E+02    0.79431E+00   -0.12053E-07    0.32109E-05   -0.12053E-07    0.79198E-11
   105    0.25332E+04   -0.24643E+02    0.31507E-05   -0.24643E+02    0.80709E+00   -0.11931E-07    0.31507E-05   -0.11931E-07    0.77254E-11
   106    0.25619E+04   -0.25245E+02    0.30921E-05   -0.25245E+02    0.81970E+00   -0.11810E-07    0.30921E-05   -0.11810E-07    0.75373E-11
   107    0.25905E+04   -0.25844E+02    0.30351E-05   -0.25844E+02    0.83199E+00   -0.11688E-07    0.30351E-05   -0.11688E-07    0.73552E-11
   108    0.26194E+04   -0.26439E+02    0.29796E-05   -0.26439E+02    0.84404E+00   -0.11567E-07    0.29796E-05   -0.11567E-07    0.71790E-11
   109    0.26485E+04   -0.27030E+02    0.29256E-05   -0.27030E+02    0.85577E+00   -0.11446E-07    0.29256E-05   -0.11446E-07    0.70083E-11
   110    0.26776E+04   -0.27615E+02    0.28729E-05   -0.27615E+02    0.86718E+00   -0.11326E-07    0.28729E-05   -0.11326E-07    0.68429E-11
   111    0.27069E+04   -0.28196E+02    0.28216E-05   -0.28196E+02    0.87834E+00   -0.11205E-07    0.28216E-05   -0.11205E-07    0.66827E-11
   112    0.27363E+04   -0.28772E+02    0.27716E-05   -0.28772E+02    0.88919E+00   -0.11085E-07    0.27716E-05   -0.11085E-07    0.65273E-11
   113    0.27659E+04   -0.29342E+02    0.27228E-05   -0.29342E+02    0.89972E+00   -0.10966E-07    0.27228E-05   -0.10966E-07    0.63765E-11
   114    0.27955E+04   -0.29904E+02    0.26752E-05   -0.29904E+02    0.90986E+00   -0.10846E-07    0.26752E-05   -0.10846E-07    0.62301E-11
   115    0.28254E+04   -0.30459E+02    0.26287E-05   -0.30459E+02    0.91975E+00   -0.10727E-07    0.26287E-05   -0.10727E-07    0.60879E-11
   116    0.28553E+04   -0.31006E+02    0.25833E-05   -0.31006E+02    0.92918E+00   -0.10608E-07    0.25833E-05   -0.10608E-07    0.59497E-11
   117    0.28854E+04   -0.31545E+02    0.25389E-05   -0.31545E+02    0.93821E+00   -0.10489E-07    0.25389E-05   -0.10489E-07    0.58154E-11
   118    0.29157E+04   -0.32075E+02    0.24956E-05   -0.32075E+02    0.94701E+00   -0.10371E-07    0.24956E-05   -0.10371E-07    0.56849E-11
   119    0.29459E+04   -0.32595E+02    0.24533E-05   -0.32595E+02    0.95542E+00   -0.10253E-07    0.24533E-05   -0.10253E-07    0.55581E-11
   120    0.29763E+04   -0.33106E+02    0.24120E-05   -0.33106E+02    0.96329E+00   -0.10135E-07    0.24120E-05   -0.10135E-07    0.54349E-11
   121    0.30067E+04   -0.33606E+02    0.23716E-05   -0.33606E+02    0.97093E+00   -0.10017E-07    0.23716E-05   -0.10017E-07    0.53153E-11
   122    0.30371E+04   -0.34095E+02    0.23322E-05   -0.34095E+02    0.97803E+00   -0.99003E-08    0.23322E-05   -0.99003E-08    0.51990E-11
   123    0.30676E+04   -0.34573E+02    0.22936E-05   -0.34573E+02    0.98468E+00   -0.97834E-08    0.22936E-05   -0.97834E-08    0.50860E-11
   124    0.30982E+04   -0.35037E+02    0.22560E-05   -0.35037E+02    0.99095E+00   -0.96669E-08    0.22560E-05   -0.96669E-08    0.49762E-11
   125    0.31287E+04   -0.35489E+02    0.22192E-05   -0.35489E+02    0.99676E+00   -0.95506E-08    0.22192E-05   -0.95506E-08    0.48694E-11
   126    0.31593E+04   -0.35929E+02    0.21832E-05   -0.35929E+02    0.10022E+01   -0.94347E-08    0.21832E-05   -0.94347E-08    0.47657E-11
   127    0.31899E+04   -0.36356E+02    0.21480E-05   -0.36356E+02    0.10071E+01   -0.93191E-08    0.21480E-05   -0.93191E-08    0.46648E-11
   128    0.32205E+04   -0.36769E+02    0.21136E-05   -0.36769E+02    0.10116E+01   -0.92038E-08    0.21136E-05   -0.92038E-08    0.45667E-11
   129    0.32511E+04   -0.37167E+02    0.20799E-05   -0.37167E+02    0.10156E+01   -0.90889E-08    0.20799E-05   -0.90889E-08    0.44712E-11
   130    0.32817E+04   -0.37550E+02    0.20469E-05   -0.37550E+02    0.10191E+01   -0.89743E-08    0.20469E-05   -0.89743E-08    0.43782E-11
   131    0.33123E+04   -0.37918E+02    0.20146E-05   -0.37918E+02    0.10222E+01   -0.88601E-08    0.20146E-05   -0.88601E-08    0.42878E-11
   132    0.33430E+04   -0.38270E+02    0.19830E-05   -0.38270E+02    0.10248E+01   -0.87461E-08    0.19830E-05   -0.87461E-08    0.41996E-11
   133    0.33736E+04   -0.38607E+02    0.19521E-05   -0.38607E+02    0.10270E+01   -0.86326E-08    0.19521E-05   -0.86326E-08    0.41138E-11
   134    0.34041E+04   -0.38925E+02    0.19217E-05   -0.38925E+02    0.10287E+01   -0.85193E-08    0.19217E-05   -0.85193E-08    0.40301E-11
   135    0.34347E+04   -0.39227E+02    0.18920E-05   -0.39227E+02    0.10298E+01   -0.84065E-08    0.18920E-05   -0.84065E-08    0.39487E-11
   136    0.34650E+04   -0.39509E+02    0.18629E-05   -0.39509E+02    0.10305E+01   -0.82940E-08    0.18629E-05   -0.82940E-08    0.38693E-11
   137    0.34954E+04   -0.39774E+02    0.18344E-05   -0.39774E+02    0.10308E+01   -0.81818E-08    0.18344E-05   -0.81818E-08    0.37920E-11
   138    0.35257E+04   -0.40020E+02    0.18065E-05   -0.40020E+02    0.10305E+01   -0.80701E-08    0.18065E-05   -0.80701E-08    0.37167E-11
   139    0.35558E+04   -0.40247E+02    0.17791E-05   -0.40247E+02    0.10298E+01   -0.79587E-08    0.17791E-05   -0.79587E-08    0.36433E-11
   140    0.35859E+04   -0.40455E+02    0.17523E-05   -0.40455E+02    0.10286E+01   -0.78477E-08    0.17523E-05   -0.78477E-08    0.35718E-11
   141    0.36158E+04   -0.40643E+02    0.17260E-05   -0.40643E+02    0.10269E+01   -0.77371E-08    0.17260E-05   -0.77371E-08    0.35022E-11
   142    0.36457E+04   -0.40810E+02    0.17002E-05   -0.40810E+02    0.10247E+01   -0.76269E-08    0.17002E-05   -0.76269E-08    0.34343E-11
   143    0.36756E+04   -0.40958E+02    0.16749E-05   -0.40958E+02    0.10221E+01   -0.75171E-08    0.16749E-05   -0.75171E-08    0.33681E-11
   144    0.37052E+04   -0.41085E+02    0.16502E-05   -0.41085E+02    0.10190E+01   -0.74077E-08    0.16502E-05   -0.74077E-08    0.33036E-11
   145    0.37347E+04   -0.41192E+02    0.16259E-05   -0.41192E+02    0.10156E+01   -0.72987E-08    0.16259E-05   -0.72987E-08    0.32407E-11
   146    0.37642E+04   -0.41277E+02    0.16021E-05   -0.41277E+02    0.10115E+01   -0.71902E-08    0.16021E-05   -0.71902E-08    0.31793E-11
   147    0.37934E+04   -0.41339E+02    0.15787E-05   -0.41339E+02    0.10071E+01   -0.70820E-08    0.15787E-05   -0.70820E-08    0.31194E-11
   148    0.38224E+04   -0.41381E+02    0.15557E-05   -0.41381E+02    0.10023E+01   -0.69743E-08    0.15557E-05   -0.69743E-08    0.30609E-11
   149    0.38514E+04   -0.41400E+02    0.15332E-05   -0.41400E+02    0.99697E+00   -0.68670E-08    0.15332E-05   -0.68670E-08    0.30038E-11
   150    0.38801E+04   -0.41394E+02    0.15111E-05   -0.41394E+02    0.99132E+00   -0.67602E-08    0.15111E-05   -0.67602E-08    0.29481E-11
   151    0.39087E+04   -0.41367E+02    0.14894E-05   -0.41367E+02    0.98526E+00   -0.66538E-08    0.14894E-05   -0.66538E-08    0.28936E-11
   152    0.39369E+04   -0.41317E+02    0.14681E-05   -0.41317E+02    0.97870E+00   -0.65478E-08    0.14681E-05   -0.65478E-08    0.28405E-11
   153    0.39650E+04   -0.41242E+02    0.14472E-05   -0.41242E+02    0.97181E+00   -0.64423E-08    0.14472E-05   -0.64423E-08    0.27886E-11
   154    0.39929E+04   -0.41144E+02    0.14267E-05   -0.41144E+02    0.96458E+00   -0.63373E-08    0.14267E-05   -0.63373E-08    0.27379E-11
   155    0.40206E+04   -0.41022E+02    0.14065E-05   -0.41022E+02    0.95702E+00   -0.62327E-08    0.14065E-05   -0.62327E-08    0.26884E-11
   156    0.40478E+04   -0.40876E+02    0.13868E-05   -0.40876E+02    0.94912E+00   -0.61285E-08    0.13868E-05   -0.61285E-08    0.26400E-11
   157    0.40750E+04   -0.40705E+02    0.13673E-05   -0.40705E+02    0.94090E+00   -0.60249E-08    0.13673E-05   -0.60249E-08    0.25928E-11
   158    0.41019E+04   -0.40509E+02    0.13482E-05   -0.40509E+02    0.93243E+00   -0.59217E-08    0.13482E-05   -0.59217E-08    0.25466E-11
   159    0.41285E+04   -0.40289E+02    0.13295E-05   -0.40289E+02    0.92355E+00   -0.58190E-08    0.13295E-05   -0.58190E-08    0.25016E-11
   160    0.41548E+04   -0.40044E+02    0.13111E-05   -0.40044E+02    0.91443E+00   -0.57167E-08    0.13111E-05   -0.57167E-08    0.24576E-11
   161    0.41808E+04   -0.39773E+02    0.12930E-05   -0.39773E+02    0.90514E+00   -0.56150E-08    0.12930E-05   -0.56150E-08    0.24145E-11
   162    0.42066E+04   -0.39479E+02    0.12752E-05   -0.39479E+02    0.89553E+00   -0.55137E-08    0.12752E-05   -0.55137E-08    0.23725E-11
   163    0.42322E+04   -0.39158E+02    0.12577E-05   -0.39158E+02    0.88568E+00   -0.54129E-08    0.12577E-05   -0.54129E-08    0.23314E-11
   164    0.42572E+04   -0.38813E+02    0.12405E-05   -0.38813E+02    0.87566E+00   -0.53126E-08    0.12405E-05   -0.53126E-08    0.22912E-11
   165    0.42822E+04   -0.38441E+02    0.12236E-05   -0.38441E+02    0.86541E+00   -0.52128E-08    0.12236E-05   -0.52128E-08    0.22518E-11
   166    0.43067E+04   -0.38045E+02    0.12070E-05   -0.38045E+02    0.85508E+00   -0.51135E-08    0.12070E-05   -0.51135E-08    0.22134E-11
   167    0.43310E+04   -0.37624E+02    0.11907E-05   -0.37624E+02    0.84443E+00   -0.50148E-08    0.11907E-05   -0.50148E-08    0.21757E-11
   168    0.43549E+04   -0.37176E+02    0.11746E-05   -0.37176E+02    0.83386E+00   -0.49165E-08    0.11746E-05   -0.49165E-08    0.21389E-11
   169    0.43784E+04   -0.36702E+02    0.11588E-05   -0.36702E+02    0.82305E+00   -0.48187E-08    0.11588E-05   -0.48187E-08    0.21029E-11
   170    0.44016E+04   -0.36203E+02    0.11432E-05   -0.36203E+02    0.81224E+00   -0.47215E-08    0.11432E-05   -0.47215E-08    0.20677E-11
   171    0.44243E+04   -0.35678E+02    0.11279E-05   -0.35678E+02    0.80143E+00   -0.46248E-08    0.11279E-05   -0.46248E-08    0.20332E-11
   172    0.44466E+04   -0.35127E+02    0.11129E-05   -0.35127E+02    0.79053E+00   -0.45286E-08    0.11129E-05   -0.45286E-08    0.19994E-11
   173    0.44685E+04   -0.34550E+02    0.10981E-05   -0.34550E+02    0.77956E+00   -0.44329E-08    0.10981E-05   -0.44329E-08    0.19664E-11
   174    0.44900E+04   -0.33948E+02    0.10836E-05   -0.33948E+02    0.76881E+00   -0.43377E-08    0.10836E-05   -0.43377E-08    0.19341E-11
   175    0.45111E+04   -0.33320E+02    0.10692E-05   -0.33320E+02    0.75799E+00   -0.42431E-08    0.10692E-05   -0.42431E-08    0.19025E-11
   176    0.45317E+04   -0.32666E+02    0.10551E-05   -0.32666E+02    0.74731E+00   -0.41490E-08    0.10551E-05   -0.41490E-08    0.18715E-11
   177    0.45519E+04   -0.31988E+02    0.10413E-05   -0.31988E+02    0.73672E+00   -0.40554E-08    0.10413E-05   -0.40554E-08    0.18412E-11
   178    0.45717E+04   -0.31284E+02    0.10276E-05   -0.31284E+02    0.72642E+00   -0.39624E-08    0.10276E-05   -0.39624E-08    0.18116E-11
