#           k/h    P           
    0.10000E-03    0.22336E+00
    0.10202E-03    0.22774E+00
    0.10408E-03    0.23220E+00
    0.10618E-03    0.23675E+00
    0.10833E-03    0.24138E+00
    0.11052E-03    0.24611E+00
    0.11275E-03    0.25093E+00
    0.11503E-03    0.25585E+00
    0.11735E-03    0.26086E+00
    0.11972E-03    0.26597E+00
    0.12214E-03    0.27118E+00
    0.12461E-03    0.27649E+00
    0.12712E-03    0.28190E+00
    0.12969E-03    0.28742E+00
    0.13231E-03    0.29305E+00
    0.13499E-03    0.29879E+00
    0.13771E-03    0.30464E+00
    0.14049E-03    0.31061E+00
    0.14333E-03    0.31669E+00
    0.14623E-03    0.32289E+00
    0.14918E-03    0.32922E+00
    0.15220E-03    0.33567E+00
    0.15527E-03    0.34224E+00
    0.15841E-03    0.34894E+00
    0.16161E-03    0.35577E+00
    0.16487E-03    0.36274E+00
    0.16820E-03    0.36984E+00
    0.17160E-03    0.37709E+00
    0.17507E-03    0.38447E+00
    0.17860E-03    0.39200E+00
    0.18221E-03    0.39967E+00
    0.18589E-03    0.40750E+00
    0.18965E-03    0.41548E+00
    0.19348E-03    0.42361E+00
    0.19739E-03    0.43191E+00
    0.20138E-03    0.44036E+00
    0.20544E-03    0.44898E+00
    0.20959E-03    0.45777E+00
    0.21383E-03    0.46673E+00
    0.21815E-03    0.47587E+00
    0.22255E-03    0.48519E+00
    0.22705E-03    0.49468E+00
    0.23164E-03    0.50437E+00
    0.23632E-03    0.51424E+00
    0.24109E-03    0.52431E+00
    0.24596E-03    0.53457E+00
    0.25093E-03    0.54503E+00
    0.25600E-03    0.55570E+00
    0.26117E-03    0.56657E+00
    0.26645E-03    0.57766E+00
    0.27183E-03    0.58896E+00
    0.27732E-03    0.60049E+00
    0.28292E-03    0.61224E+00
    0.28864E-03    0.62422E+00
    0.29447E-03    0.63643E+00
    0.30042E-03    0.64888E+00
    0.30649E-03    0.66158E+00
    0.31268E-03    0.67452E+00
    0.31899E-03    0.68772E+00
    0.32544E-03    0.70117E+00
    0.33201E-03    0.71488E+00
    0.33872E-03    0.72886E+00
    0.34556E-03    0.74312E+00
    0.35254E-03    0.75765E+00
    0.35966E-03    0.77247E+00
    0.36693E-03    0.78757E+00
    0.37434E-03    0.80297E+00
    0.38190E-03    0.81866E+00
    0.38962E-03    0.83467E+00
    0.39749E-03    0.85098E+00
    0.40552E-03    0.86761E+00
    0.41371E-03    0.88457E+00
    0.42207E-03    0.90186E+00
    0.43060E-03    0.91948E+00
    0.43929E-03    0.93744E+00
    0.44817E-03    0.95575E+00
    0.45722E-03    0.97442E+00
    0.46646E-03    0.99345E+00
    0.47588E-03    0.10129E+01
    0.48550E-03    0.10326E+01
    0.49530E-03    0.10528E+01
    0.50531E-03    0.10733E+01
    0.51552E-03    0.10943E+01
    0.52593E-03    0.11156E+01
    0.53656E-03    0.11374E+01
    0.54739E-03    0.11596E+01
    0.55845E-03    0.11822E+01
    0.56973E-03    0.12053E+01
    0.58124E-03    0.12288E+01
    0.59299E-03    0.12527E+01
    0.60496E-03    0.12771E+01
    0.61719E-03    0.13020E+01
    0.62965E-03    0.13274E+01
    0.64237E-03    0.13532E+01
    0.65535E-03    0.13796E+01
    0.66859E-03    0.14064E+01
    0.68210E-03    0.14338E+01
    0.69588E-03    0.14617E+01
    0.70993E-03    0.14902E+01
    0.72427E-03    0.15191E+01
    0.73891E-03    0.15487E+01
    0.75383E-03    0.15788E+01
    0.76906E-03    0.16094E+01
    0.78460E-03    0.16407E+01
    0.80045E-03    0.16726E+01
    0.81662E-03    0.17050E+01
    0.83311E-03    0.17381E+01
    0.84994E-03    0.17718E+01
    0.86711E-03    0.18061E+01
    0.88463E-03    0.18411E+01
    0.90250E-03    0.18768E+01
    0.92073E-03    0.19131E+01
    0.93933E-03    0.19502E+01
    0.95831E-03    0.19879E+01
    0.97767E-03    0.20263E+01
    0.99742E-03    0.20655E+01
    0.10176E-02    0.21053E+01
    0.10381E-02    0.21460E+01
    0.10591E-02    0.21874E+01
    0.10805E-02    0.22295E+01
    0.11023E-02    0.22725E+01
    0.11246E-02    0.23162E+01
    0.11473E-02    0.23608E+01
    0.11705E-02    0.24062E+01
    0.11941E-02    0.24524E+01
    0.12182E-02    0.24994E+01
    0.12429E-02    0.25474E+01
    0.12680E-02    0.25962E+01
    0.12936E-02    0.26459E+01
    0.13197E-02    0.26965E+01
    0.13464E-02    0.27480E+01
    0.13736E-02    0.28004E+01
    0.14013E-02    0.28538E+01
    0.14296E-02    0.29082E+01
    0.14585E-02    0.29635E+01
    0.14880E-02    0.30199E+01
    0.15180E-02    0.30772E+01
    0.15487E-02    0.31355E+01
    0.15800E-02    0.31949E+01
    0.16119E-02    0.32553E+01
    0.16445E-02    0.33167E+01
    0.16777E-02    0.33792E+01
    0.17116E-02    0.34428E+01
    0.17462E-02    0.35075E+01
    0.17814E-02    0.35733E+01
    0.18174E-02    0.36403E+01
    0.18541E-02    0.37083E+01
    0.18916E-02    0.37775E+01
    0.19298E-02    0.38479E+01
    0.19688E-02    0.39194E+01
    0.20086E-02    0.39922E+01
    0.20491E-02    0.40661E+01
    0.20905E-02    0.41412E+01
    0.21328E-02    0.42175E+01
    0.21758E-02    0.42950E+01
    0.22198E-02    0.43738E+01
    0.22646E-02    0.44538E+01
    0.23104E-02    0.45350E+01
    0.23571E-02    0.46175E+01
    0.24047E-02    0.47013E+01
    0.24533E-02    0.47863E+01
    0.25028E-02    0.48726E+01
    0.25534E-02    0.49601E+01
    0.26050E-02    0.50490E+01
    0.26576E-02    0.51391E+01
    0.27113E-02    0.52305E+01
    0.27660E-02    0.53232E+01
    0.28219E-02    0.54172E+01
    0.28789E-02    0.55125E+01
    0.29371E-02    0.56090E+01
    0.29964E-02    0.57069E+01
    0.30569E-02    0.58060E+01
    0.31187E-02    0.59063E+01
    0.31817E-02    0.60079E+01
    0.32460E-02    0.61108E+01
    0.33115E-02    0.62149E+01
    0.33784E-02    0.63203E+01
    0.34467E-02    0.64269E+01
    0.35163E-02    0.65346E+01
    0.35874E-02    0.66436E+01
    0.36598E-02    0.67537E+01
    0.37338E-02    0.68650E+01
    0.38092E-02    0.69774E+01
    0.38861E-02    0.70909E+01
    0.39646E-02    0.72056E+01
    0.40447E-02    0.73213E+01
    0.41264E-02    0.74380E+01
    0.42098E-02    0.75557E+01
    0.42948E-02    0.76744E+01
    0.43816E-02    0.77941E+01
    0.44701E-02    0.79147E+01
    0.45604E-02    0.80362E+01
    0.46525E-02    0.81585E+01
    0.47465E-02    0.82817E+01
    0.48424E-02    0.84056E+01
    0.49402E-02    0.85303E+01
    0.50400E-02    0.86556E+01
    0.51419E-02    0.87816E+01
    0.52457E-02    0.89083E+01
    0.53517E-02    0.90355E+01
    0.54598E-02    0.91632E+01
    0.55701E-02    0.92914E+01
    0.56826E-02    0.94200E+01
    0.57974E-02    0.95490E+01
    0.59145E-02    0.96784E+01
    0.60340E-02    0.98080E+01
    0.61559E-02    0.99378E+01
    0.62803E-02    0.10068E+02
    0.64072E-02    0.10198E+02
    0.65366E-02    0.10328E+02
    0.66686E-02    0.10458E+02
    0.68033E-02    0.10588E+02
    0.69408E-02    0.10718E+02
    0.70810E-02    0.10848E+02
    0.72240E-02    0.10978E+02
    0.73700E-02    0.11107E+02
    0.75189E-02    0.11235E+02
    0.76708E-02    0.11364E+02
    0.78257E-02    0.11491E+02
    0.79838E-02    0.11619E+02
    0.81451E-02    0.11745E+02
    0.83096E-02    0.11870E+02
    0.84775E-02    0.11995E+02
    0.86488E-02    0.12119E+02
    0.88235E-02    0.12241E+02
    0.90017E-02    0.12362E+02
    0.91836E-02    0.12482E+02
    0.93691E-02    0.12601E+02
    0.95583E-02    0.12718E+02
    0.97514E-02    0.12833E+02
    0.99484E-02    0.12946E+02
    0.10149E-01    0.13058E+02
    0.10354E-01    0.13167E+02
    0.10564E-01    0.13275E+02
    0.10777E-01    0.13380E+02
    0.10995E-01    0.13482E+02
    0.11217E-01    0.13582E+02
    0.11443E-01    0.13679E+02
    0.11675E-01    0.13773E+02
    0.11910E-01    0.13865E+02
    0.12151E-01    0.13953E+02
    0.12397E-01    0.14037E+02
    0.12647E-01    0.14118E+02
    0.12902E-01    0.14196E+02
    0.13163E-01    0.14270E+02
    0.13429E-01    0.14340E+02
    0.13700E-01    0.14406E+02
    0.13977E-01    0.14467E+02
    0.14259E-01    0.14525E+02
    0.14547E-01    0.14577E+02
    0.14841E-01    0.14626E+02
    0.15141E-01    0.14669E+02
    0.15447E-01    0.14707E+02
    0.15759E-01    0.14740E+02
    0.16077E-01    0.14768E+02
    0.16402E-01    0.14791E+02
    0.16734E-01    0.14808E+02
    0.17072E-01    0.14819E+02
    0.17416E-01    0.14825E+02
    0.17768E-01    0.14825E+02
    0.18127E-01    0.14818E+02
    0.18493E-01    0.14805E+02
    0.18867E-01    0.14786E+02
    0.19248E-01    0.14761E+02
    0.19637E-01    0.14729E+02
    0.20034E-01    0.14691E+02
    0.20438E-01    0.14646E+02
    0.20851E-01    0.14594E+02
    0.21272E-01    0.14536E+02
    0.21702E-01    0.14471E+02
    0.22141E-01    0.14399E+02
    0.22588E-01    0.14320E+02
    0.23044E-01    0.14235E+02
    0.23510E-01    0.14143E+02
    0.23985E-01    0.14044E+02
    0.24469E-01    0.13939E+02
    0.24964E-01    0.13828E+02
    0.25468E-01    0.13711E+02
    0.25982E-01    0.13587E+02
    0.26507E-01    0.13458E+02
    0.27043E-01    0.13323E+02
    0.27589E-01    0.13182E+02
    0.28146E-01    0.13037E+02
    0.28715E-01    0.12886E+02
    0.29295E-01    0.12731E+02
    0.29887E-01    0.12572E+02
    0.30490E-01    0.12408E+02
    0.31106E-01    0.12241E+02
    0.31735E-01    0.12071E+02
    0.32376E-01    0.11899E+02
    0.33030E-01    0.11723E+02
    0.33697E-01    0.11547E+02
    0.34378E-01    0.11369E+02
    0.35072E-01    0.11190E+02
    0.35781E-01    0.11011E+02
