#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.175322E+08   0.175322E+08   0.228293E+08   0.228284E+08   0.175319E+08   0.175322E+08   0.175322E+08   0.175357E+08  -0.479128E+00   0.955174E+07   0.955174E+07   0.357159E-01
   0.798228E-04   0.175321E+08   0.175320E+08   0.226947E+08   0.226937E+08   0.175316E+08   0.175320E+08   0.175321E+08   0.175355E+08  -0.479122E+00   0.955163E+07   0.955163E+07   0.399025E-01
   0.892035E-04   0.175318E+08   0.175318E+08   0.225277E+08   0.225264E+08   0.175312E+08   0.175318E+08   0.175318E+08   0.175352E+08  -0.479114E+00   0.955150E+07   0.955150E+07   0.445769E-01
   0.996866E-04   0.175315E+08   0.175315E+08   0.223207E+08   0.223191E+08   0.175307E+08   0.175315E+08   0.175315E+08   0.175349E+08  -0.479105E+00   0.955134E+07   0.955134E+07   0.497948E-01
   0.111402E-03   0.175312E+08   0.175312E+08   0.220647E+08   0.220627E+08   0.175301E+08   0.175311E+08   0.175312E+08   0.175345E+08  -0.479093E+00   0.955114E+07   0.955114E+07   0.556178E-01
   0.124493E-03   0.175307E+08   0.175307E+08   0.217487E+08   0.217463E+08   0.175293E+08   0.175307E+08   0.175307E+08   0.175340E+08  -0.479078E+00   0.955089E+07   0.955089E+07   0.621140E-01
   0.139124E-03   0.175302E+08   0.175302E+08   0.213599E+08   0.213570E+08   0.175283E+08   0.175301E+08   0.175302E+08   0.175333E+08  -0.479060E+00   0.955058E+07   0.955058E+07   0.693579E-01
   0.155474E-03   0.175295E+08   0.175295E+08   0.208834E+08   0.208798E+08   0.175271E+08   0.175294E+08   0.175295E+08   0.175326E+08  -0.479037E+00   0.955019E+07   0.955019E+07   0.774318E-01
   0.173745E-03   0.175286E+08   0.175286E+08   0.203020E+08   0.202976E+08   0.175256E+08   0.175285E+08   0.175286E+08   0.175316E+08  -0.479008E+00   0.954970E+07   0.954970E+07   0.864248E-01
   0.194163E-03   0.175275E+08   0.175275E+08   0.195968E+08   0.195916E+08   0.175237E+08   0.175274E+08   0.175275E+08   0.175304E+08  -0.478973E+00   0.954910E+07   0.954910E+07   0.964340E-01
   0.216981E-03   0.175262E+08   0.175261E+08   0.187478E+08   0.187417E+08   0.175213E+08   0.175260E+08   0.175261E+08   0.175289E+08  -0.478929E+00   0.954835E+07   0.954835E+07   0.107564E+00
   0.242480E-03   0.175245E+08   0.175245E+08   0.177352E+08   0.177283E+08   0.175184E+08   0.175243E+08   0.175245E+08   0.175270E+08  -0.478874E+00   0.954741E+07   0.954741E+07   0.119926E+00
   0.270976E-03   0.175224E+08   0.175224E+08   0.165418E+08   0.165339E+08   0.175148E+08   0.175222E+08   0.175224E+08   0.175247E+08  -0.478807E+00   0.954625E+07   0.954625E+07   0.133638E+00
   0.302821E-03   0.175198E+08   0.175198E+08   0.151563E+08   0.151476E+08   0.175102E+08   0.175196E+08   0.175198E+08   0.175219E+08  -0.478724E+00   0.954480E+07   0.954480E+07   0.148823E+00
   0.338408E-03   0.175166E+08   0.175166E+08   0.135781E+08   0.135689E+08   0.175046E+08   0.175163E+08   0.175166E+08   0.175184E+08  -0.478622E+00   0.954301E+07   0.954301E+07   0.165609E+00
   0.378178E-03   0.175126E+08   0.175126E+08   0.118242E+08   0.118148E+08   0.174976E+08   0.175123E+08   0.175126E+08   0.175141E+08  -0.478497E+00   0.954080E+07   0.954080E+07   0.184126E+00
   0.422621E-03   0.175077E+08   0.175077E+08   0.993560E+07   0.992688E+07   0.174889E+08   0.175073E+08   0.175077E+08   0.175088E+08  -0.478344E+00   0.953807E+07   0.953806E+07   0.204505E+00
