#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.66709E+03    0.96026E-06    0.00000E+00    0.21529E-01    0.43555E-07    0.16425E-02   -0.32649E-07
     3    0.66175E+03    0.45576E-05    0.00000E+00    0.48219E-01    0.53096E-07    0.16844E-02   -0.55281E-07
     4    0.65165E+03    0.13166E-04    0.00000E+00    0.82056E-01    0.61386E-07    0.16730E-02   -0.77548E-07
     5    0.64435E+03    0.29773E-04    0.00000E+00    0.12247E+00    0.68663E-07    0.16401E-02   -0.99779E-07
     6    0.64057E+03    0.57927E-04    0.00000E+00    0.16895E+00    0.75083E-07    0.15985E-02   -0.12178E-06
     7    0.63976E+03    0.10170E-03    0.00000E+00    0.22098E+00    0.80798E-07    0.15534E-02   -0.14359E-06
     8    0.64095E+03    0.16560E-03    0.00000E+00    0.27793E+00    0.85918E-07    0.15074E-02   -0.16543E-06
     9    0.64398E+03    0.25468E-03    0.00000E+00    0.33939E+00    0.90533E-07    0.14614E-02   -0.18747E-06
    10    0.64831E+03    0.37413E-03    0.00000E+00    0.40464E+00    0.94697E-07    0.14163E-02   -0.20934E-06
    11    0.65372E+03    0.52991E-03    0.00000E+00    0.47331E+00    0.98489E-07    0.13731E-02   -0.23091E-06
    12    0.66041E+03    0.72796E-03    0.00000E+00    0.54523E+00    0.10191E-06    0.13312E-02   -0.25181E-06
    13    0.66761E+03    0.97461E-03    0.00000E+00    0.61915E+00    0.10505E-06    0.12921E-02   -0.27262E-06
    14    0.67533E+03    0.12760E-02    0.00000E+00    0.69472E+00    0.10789E-06    0.12542E-02   -0.29325E-06
    15    0.68347E+03    0.16396E-02    0.00000E+00    0.77138E+00    0.11050E-06    0.12183E-02   -0.31401E-06
    16    0.69232E+03    0.20725E-02    0.00000E+00    0.84938E+00    0.11289E-06    0.11834E-02   -0.33462E-06
    17    0.70151E+03    0.25823E-02    0.00000E+00    0.92757E+00    0.11506E-06    0.11502E-02   -0.35500E-06
    18    0.71073E+03    0.31748E-02    0.00000E+00    0.10051E+01    0.11705E-06    0.11186E-02   -0.37511E-06
    19    0.72087E+03    0.38612E-02    0.00000E+00    0.10826E+01    0.11888E-06    0.10888E-02   -0.39525E-06
    20    0.73104E+03    0.46451E-02    0.00000E+00    0.11589E+01    0.12054E-06    0.10598E-02   -0.41490E-06
    21    0.74141E+03    0.55355E-02    0.00000E+00    0.12333E+01    0.12205E-06    0.10322E-02   -0.43424E-06
    22    0.75194E+03    0.65403E-02    0.00000E+00    0.13056E+01    0.12344E-06    0.10058E-02   -0.45337E-06
    23    0.76265E+03    0.76676E-02    0.00000E+00    0.13754E+01    0.12471E-06    0.98041E-03   -0.47234E-06
    24    0.77349E+03    0.89243E-02    0.00000E+00    0.14415E+01    0.12585E-06    0.95638E-03   -0.49098E-06
    25    0.78449E+03    0.10319E-01    0.00000E+00    0.15041E+01    0.12690E-06    0.93335E-03   -0.50945E-06
    26    0.79565E+03    0.11858E-01    0.00000E+00    0.15632E+01    0.12785E-06    0.91105E-03   -0.52763E-06
    27    0.80696E+03    0.13551E-01    0.00000E+00    0.16180E+01    0.12870E-06    0.88960E-03   -0.54561E-06
    28    0.81830E+03    0.15404E-01    0.00000E+00    0.16677E+01    0.12947E-06    0.86910E-03   -0.56337E-06
    29    0.82983E+03    0.17426E-01    0.00000E+00    0.17117E+01    0.13016E-06    0.84954E-03   -0.58085E-06
    30    0.84145E+03    0.19621E-01    0.00000E+00    0.17506E+01    0.13078E-06    0.83061E-03   -0.59802E-06
    31    0.85312E+03    0.21999E-01    0.00000E+00    0.17838E+01    0.13132E-06    0.81226E-03   -0.61492E-06
    32    0.86492E+03    0.24567E-01    0.00000E+00    0.18106E+01    0.13180E-06    0.79467E-03   -0.63166E-06
    33    0.87678E+03    0.27331E-01    0.00000E+00    0.18299E+01    0.13222E-06    0.77785E-03   -0.64821E-06
    34    0.88875E+03    0.30296E-01    0.00000E+00    0.18423E+01    0.13259E-06    0.76162E-03   -0.66439E-06
    35    0.90082E+03    0.33470E-01    0.00000E+00    0.18479E+01    0.13289E-06    0.74585E-03   -0.68030E-06
    36    0.91290E+03    0.36859E-01    0.00000E+00    0.18457E+01    0.13315E-06    0.73063E-03   -0.69603E-06
    37    0.92510E+03    0.40469E-01    0.00000E+00    0.18352E+01    0.13336E-06    0.71600E-03   -0.71157E-06
    38    0.93742E+03    0.44307E-01    0.00000E+00    0.18164E+01    0.13353E-06    0.70186E-03   -0.72678E-06
    39    0.94984E+03    0.48374E-01    0.00000E+00    0.17889E+01    0.13366E-06    0.68821E-03   -0.74170E-06
    40    0.96223E+03    0.52674E-01    0.00000E+00    0.17522E+01    0.13374E-06    0.67505E-03   -0.75640E-06
    41    0.97481E+03    0.57218E-01    0.00000E+00    0.17059E+01    0.13379E-06    0.66236E-03   -0.77094E-06
    42    0.98742E+03    0.62008E-01    0.00000E+00    0.16505E+01    0.13380E-06    0.65006E-03   -0.78522E-06
    43    0.10002E+04    0.67049E-01    0.00000E+00    0.15864E+01    0.13379E-06    0.63807E-03   -0.79916E-06
    44    0.10129E+04    0.72335E-01    0.00000E+00    0.15123E+01    0.13374E-06    0.62645E-03   -0.81285E-06
    45    0.10258E+04    0.77878E-01    0.00000E+00    0.14274E+01    0.13366E-06    0.61527E-03   -0.82636E-06
    46    0.10388E+04    0.83687E-01    0.00000E+00    0.13321E+01    0.13355E-06    0.60444E-03   -0.83964E-06
    47    0.10519E+04    0.89751E-01    0.00000E+00    0.12270E+01    0.13342E-06    0.59390E-03   -0.85260E-06
    48    0.10650E+04    0.96078E-01    0.00000E+00    0.11114E+01    0.13326E-06    0.58367E-03   -0.86531E-06
    49    0.10782E+04    0.10267E+00    0.00000E+00    0.98469E+00    0.13308E-06    0.57377E-03   -0.87784E-06
    50    0.10917E+04    0.10953E+00    0.00000E+00    0.84700E+00    0.13288E-06    0.56417E-03   -0.89012E-06
    51    0.11051E+04    0.11666E+00    0.00000E+00    0.69875E+00    0.13266E-06    0.55484E-03   -0.90209E-06
    52    0.11188E+04    0.12405E+00    0.00000E+00    0.53946E+00    0.13242E-06    0.54577E-03   -0.91383E-06
    53    0.11326E+04    0.13171E+00    0.00000E+00    0.36856E+00    0.13216E-06    0.53698E-03   -0.92542E-06
    54    0.11463E+04    0.13963E+00    0.00000E+00    0.18642E+00    0.13188E-06    0.52843E-03   -0.93675E-06
    55    0.11602E+04    0.14782E+00    0.00000E+00   -0.65972E-02    0.13159E-06    0.52010E-03   -0.94775E-06
    56    0.11744E+04    0.15627E+00    0.00000E+00   -0.21080E+00    0.13128E-06    0.51200E-03   -0.95850E-06
    57    0.11886E+04    0.16499E+00    0.00000E+00   -0.42660E+00    0.13096E-06    0.50414E-03   -0.96910E-06
    58    0.12030E+04    0.17397E+00    0.00000E+00   -0.65411E+00    0.13063E-06    0.49650E-03   -0.97947E-06
    59    0.12175E+04    0.18322E+00    0.00000E+00   -0.89303E+00    0.13028E-06    0.48904E-03   -0.98953E-06
    60    0.12321E+04    0.19269E+00    0.00000E+00   -0.11420E+01    0.12992E-06    0.48177E-03   -0.99932E-06
    61    0.12472E+04    0.20240E+00    0.00000E+00   -0.13997E+01    0.12955E-06    0.47469E-03   -0.10089E-05
    62    0.12621E+04    0.21234E+00    0.00000E+00   -0.16676E+01    0.12917E-06    0.46781E-03   -0.10182E-05
    63    0.12771E+04    0.22252E+00    0.00000E+00   -0.19473E+01    0.12878E-06    0.46110E-03   -0.10274E-05
    64    0.12925E+04    0.23297E+00    0.00000E+00   -0.22407E+01    0.12838E-06    0.45457E-03   -0.10363E-05
    65    0.13078E+04    0.24370E+00    0.00000E+00   -0.25490E+01    0.12798E-06    0.44820E-03   -0.10449E-05
    66    0.13233E+04    0.25467E+00    0.00000E+00   -0.28711E+01    0.12756E-06    0.44200E-03   -0.10534E-05
    67    0.13388E+04    0.26587E+00    0.00000E+00   -0.32045E+01    0.12714E-06    0.43594E-03   -0.10616E-05
    68    0.13547E+04    0.27731E+00    0.00000E+00   -0.35478E+01    0.12671E-06    0.43002E-03   -0.10696E-05
    69    0.13707E+04    0.28893E+00    0.00000E+00   -0.38982E+01    0.12627E-06    0.42424E-03   -0.10773E-05
    70    0.13869E+04    0.30074E+00    0.00000E+00   -0.42562E+01    0.12583E-06    0.41859E-03   -0.10848E-05
    71    0.14034E+04    0.31271E+00    0.00000E+00   -0.46230E+01    0.12538E-06    0.41307E-03   -0.10920E-05
    72    0.14200E+04    0.32482E+00    0.00000E+00   -0.50000E+01    0.12493E-06    0.40768E-03   -0.10991E-05
    73    0.14367E+04    0.33707E+00    0.00000E+00   -0.53879E+01    0.12447E-06    0.40241E-03   -0.11058E-05
    74    0.14535E+04    0.34945E+00    0.00000E+00   -0.57861E+01    0.12400E-06    0.39725E-03   -0.11124E-05
    75    0.14706E+04    0.36200E+00    0.00000E+00   -0.61934E+01    0.12354E-06    0.39222E-03   -0.11187E-05
    76    0.14878E+04    0.37473E+00    0.00000E+00   -0.66099E+01    0.12307E-06    0.38729E-03   -0.11247E-05
    77    0.15052E+04    0.38763E+00    0.00000E+00   -0.70357E+01    0.12259E-06    0.38247E-03   -0.11306E-05
    78    0.15229E+04    0.40072E+00    0.00000E+00   -0.74719E+01    0.12211E-06    0.37775E-03   -0.11362E-05
    79    0.15408E+04    0.41393E+00    0.00000E+00   -0.79145E+01    0.12163E-06    0.37314E-03   -0.11415E-05
    80    0.15588E+04    0.42726E+00    0.00000E+00   -0.83648E+01    0.12115E-06    0.36863E-03   -0.11467E-05
    81    0.15771E+04    0.44064E+00    0.00000E+00   -0.88232E+01    0.12066E-06    0.36422E-03   -0.11516E-05
    82    0.15955E+04    0.45410E+00    0.00000E+00   -0.92894E+01    0.12018E-06    0.35990E-03   -0.11563E-05
    83    0.16142E+04    0.46762E+00    0.00000E+00   -0.97632E+01    0.11969E-06    0.35567E-03   -0.11608E-05
    84    0.16330E+04    0.48120E+00    0.00000E+00   -0.10243E+02    0.11919E-06    0.35153E-03   -0.11650E-05
