#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.371954E+06   0.371953E+06   0.495747E+06   0.495735E+06   0.386945E+06   0.372167E+06   0.371954E+06   0.375387E+06  -0.601969E+00   0.371020E+06   0.371020E+06   0.107914E+01
   0.798228E-04   0.371952E+06   0.371952E+06   0.495698E+06   0.495682E+06   0.386928E+06   0.372166E+06   0.371952E+06   0.375385E+06  -0.601966E+00   0.371018E+06   0.371018E+06   0.120596E+01
   0.892035E-04   0.371951E+06   0.371951E+06   0.495636E+06   0.495617E+06   0.386905E+06   0.372164E+06   0.371951E+06   0.375383E+06  -0.601962E+00   0.371017E+06   0.371017E+06   0.134767E+01
   0.996866E-04   0.371949E+06   0.371949E+06   0.495560E+06   0.495536E+06   0.386877E+06   0.372162E+06   0.371949E+06   0.375380E+06  -0.601958E+00   0.371015E+06   0.371015E+06   0.150603E+01
   0.111402E-03   0.371947E+06   0.371946E+06   0.495464E+06   0.495434E+06   0.386843E+06   0.372159E+06   0.371947E+06   0.375377E+06  -0.601952E+00   0.371013E+06   0.371013E+06   0.168299E+01
   0.124493E-03   0.371944E+06   0.371943E+06   0.495345E+06   0.495308E+06   0.386799E+06   0.372156E+06   0.371944E+06   0.375373E+06  -0.601945E+00   0.371010E+06   0.371010E+06   0.188074E+01
   0.139124E-03   0.371941E+06   0.371940E+06   0.495196E+06   0.495149E+06   0.386745E+06   0.372152E+06   0.371941E+06   0.375368E+06  -0.601937E+00   0.371006E+06   0.371006E+06   0.210172E+01
   0.155474E-03   0.371937E+06   0.371935E+06   0.495010E+06   0.494952E+06   0.386677E+06   0.372147E+06   0.371937E+06   0.375361E+06  -0.601926E+00   0.371002E+06   0.371001E+06   0.234866E+01
   0.173745E-03   0.371931E+06   0.371929E+06   0.494777E+06   0.494705E+06   0.386593E+06   0.372140E+06   0.371931E+06   0.375353E+06  -0.601912E+00   0.370996E+06   0.370996E+06   0.262458E+01
   0.194163E-03   0.371925E+06   0.371922E+06   0.494487E+06   0.494397E+06   0.386487E+06   0.372132E+06   0.371924E+06   0.375343E+06  -0.601895E+00   0.370989E+06   0.370989E+06   0.293290E+01
   0.216981E-03   0.371916E+06   0.371913E+06   0.494125E+06   0.494013E+06   0.386356E+06   0.372122E+06   0.371916E+06   0.375331E+06  -0.601874E+00   0.370980E+06   0.370980E+06   0.327741E+01
   0.242480E-03   0.371906E+06   0.371902E+06   0.493674E+06   0.493534E+06   0.386191E+06   0.372109E+06   0.371906E+06   0.375315E+06  -0.601848E+00   0.370969E+06   0.370968E+06   0.366234E+01
