#    L    TT             EE             BB             TE          
     2    0.91581E+03    0.28416E-05    0.16520E-05    0.25922E-01
     3    0.88705E+03    0.89374E-05    0.33046E-05    0.58755E-01
     4    0.85862E+03    0.21753E-04    0.55088E-05    0.10031E+00
     5    0.83844E+03    0.44945E-04    0.82653E-05    0.14983E+00
     6    0.82588E+03    0.82855E-04    0.11575E-04    0.20663E+00
     7    0.81924E+03    0.14045E-03    0.15439E-04    0.27008E+00
     8    0.81664E+03    0.22323E-03    0.19857E-04    0.33937E+00
     9    0.81739E+03    0.33732E-03    0.24833E-04    0.41395E+00
    10    0.82065E+03    0.48905E-03    0.30365E-04    0.49297E+00
    11    0.82584E+03    0.68566E-03    0.36457E-04    0.57590E+00
    12    0.83313E+03    0.93436E-03    0.43108E-04    0.66251E+00
    13    0.84147E+03    0.12428E-02    0.50322E-04    0.75126E+00
    14    0.85080E+03    0.16185E-02    0.58098E-04    0.84170E+00
    15    0.86094E+03    0.20702E-02    0.66439E-04    0.93310E+00
    16    0.87220E+03    0.26070E-02    0.75347E-04    0.10258E+01
    17    0.88408E+03    0.32377E-02    0.84822E-04    0.11182E+01
    18    0.89620E+03    0.39694E-02    0.94866E-04    0.12093E+01
    19    0.90966E+03    0.48156E-02    0.10548E-03    0.13000E+01
    20    0.92333E+03    0.57808E-02    0.11667E-03    0.13887E+01
    21    0.93740E+03    0.68756E-02    0.12843E-03    0.14746E+01
    22    0.95181E+03    0.81098E-02    0.14076E-03    0.15573E+01
    23    0.96657E+03    0.94929E-02    0.15368E-03    0.16365E+01
    24    0.98167E+03    0.11033E-01    0.16717E-03    0.17104E+01
    25    0.99709E+03    0.12741E-01    0.18123E-03    0.17795E+01
    26    0.10128E+04    0.14626E-01    0.19588E-03    0.18437E+01
    27    0.10288E+04    0.16696E-01    0.21111E-03    0.19021E+01
    28    0.10450E+04    0.18961E-01    0.22692E-03    0.19534E+01
    29    0.10616E+04    0.21430E-01    0.24332E-03    0.19971E+01
    30    0.10784E+04    0.24111E-01    0.26030E-03    0.20341E+01
    31    0.10953E+04    0.27012E-01    0.27786E-03    0.20632E+01
    32    0.11126E+04    0.30144E-01    0.29601E-03    0.20837E+01
    33    0.11300E+04    0.33513E-01    0.31474E-03    0.20943E+01
    34    0.11477E+04    0.37126E-01    0.33406E-03    0.20960E+01
    35    0.11655E+04    0.40992E-01    0.35397E-03    0.20884E+01
    36    0.11835E+04    0.45119E-01    0.37446E-03    0.20705E+01
    37    0.12018E+04    0.49514E-01    0.39554E-03    0.20416E+01
    38    0.12203E+04    0.54184E-01    0.41721E-03    0.20018E+01
    39    0.12390E+04    0.59130E-01    0.43946E-03    0.19509E+01
    40    0.12578E+04    0.64361E-01    0.46231E-03    0.18879E+01
    41    0.12769E+04    0.69885E-01    0.48574E-03    0.18121E+01
    42    0.12961E+04    0.75708E-01    0.50976E-03    0.17245E+01
    43    0.13156E+04    0.81832E-01    0.53436E-03    0.16255E+01
    44    0.13351E+04    0.88256E-01    0.55956E-03    0.15136E+01
    45    0.13550E+04    0.94989E-01    0.58534E-03    0.13873E+01
    46    0.13750E+04    0.10204E+00    0.61170E-03    0.12476E+01
    47    0.13953E+04    0.10941E+00    0.63865E-03    0.10956E+01
    48    0.14156E+04    0.11709E+00    0.66619E-03    0.92976E+00
    49    0.14362E+04    0.12508E+00    0.69431E-03    0.74916E+00
    50    0.14571E+04    0.13341E+00    0.72302E-03    0.55441E+00
    51    0.14781E+04    0.14207E+00    0.75231E-03    0.34641E+00
    52    0.14994E+04    0.15103E+00    0.78219E-03    0.12414E+00
    53    0.15210E+04    0.16032E+00    0.81264E-03   -0.11353E+00
    54    0.15426E+04    0.16993E+00    0.84368E-03   -0.36569E+00
    55    0.15645E+04    0.17986E+00    0.87530E-03   -0.63147E+00
    56    0.15866E+04    0.19011E+00    0.90751E-03   -0.91172E+00
    57    0.16090E+04    0.20068E+00    0.94029E-03   -0.12074E+01
    58    0.16317E+04    0.21157E+00    0.97365E-03   -0.15180E+01
    59    0.16544E+04    0.22277E+00    0.10076E-02   -0.18427E+01
    60    0.16774E+04    0.23426E+00    0.10421E-02   -0.21802E+01
    61    0.17010E+04    0.24603E+00    0.10772E-02   -0.25299E+01
    62    0.17245E+04    0.25810E+00    0.11129E-02   -0.28932E+01
    63    0.17482E+04    0.27044E+00    0.11492E-02   -0.32716E+01
    64    0.17723E+04    0.28310E+00    0.11860E-02   -0.36669E+01
    65    0.17965E+04    0.29610E+00    0.12234E-02   -0.40803E+01
    66    0.18209E+04    0.30938E+00    0.12614E-02   -0.45105E+01
    67    0.18455E+04    0.32294E+00    0.13000E-02   -0.49550E+01
    68    0.18705E+04    0.33678E+00    0.13391E-02   -0.54124E+01
    69    0.18958E+04    0.35085E+00    0.13788E-02   -0.58797E+01
    70    0.19213E+04    0.36514E+00    0.14191E-02   -0.63573E+01
    71    0.19471E+04    0.37964E+00    0.14600E-02   -0.68465E+01
    72    0.19731E+04    0.39432E+00    0.15015E-02   -0.73485E+01
    73    0.19994E+04    0.40916E+00    0.15435E-02   -0.78640E+01
    74    0.20258E+04    0.42418E+00    0.15861E-02   -0.83922E+01
    75    0.20525E+04    0.43940E+00    0.16293E-02   -0.89319E+01
    76    0.20795E+04    0.45483E+00    0.16731E-02   -0.94832E+01
    77    0.21067E+04    0.47046E+00    0.17174E-02   -0.10046E+02
    78    0.21343E+04    0.48631E+00    0.17624E-02   -0.10621E+02
    79    0.21621E+04    0.50230E+00    0.18079E-02   -0.11206E+02
    80    0.21902E+04    0.51842E+00    0.18540E-02   -0.11799E+02
    81    0.22185E+04    0.53463E+00    0.19007E-02   -0.12403E+02
    82    0.22472E+04    0.55093E+00    0.19480E-02   -0.13017E+02
    83    0.22761E+04    0.56731E+00    0.19959E-02   -0.13640E+02
    84    0.23053E+04    0.58376E+00    0.20443E-02   -0.14271E+02
    85    0.23346E+04    0.60025E+00    0.20934E-02   -0.14911E+02
    86    0.23642E+04    0.61680E+00    0.21431E-02   -0.15559E+02
    87    0.23943E+04    0.63336E+00    0.21933E-02   -0.16213E+02
    88    0.24244E+04    0.64996E+00    0.22442E-02   -0.16874E+02
    89    0.24549E+04    0.66658E+00    0.22956E-02   -0.17543E+02
    90    0.24856E+04    0.68317E+00    0.23477E-02   -0.18217E+02
    91    0.25165E+04    0.69972E+00    0.24004E-02   -0.18895E+02
    92    0.25478E+04    0.71622E+00    0.24537E-02   -0.19578E+02
    93    0.25793E+04    0.73266E+00    0.25076E-02   -0.20265E+02
    94    0.26109E+04    0.74899E+00    0.25621E-02   -0.20956E+02
    95    0.26429E+04    0.76523E+00    0.26172E-02   -0.21649E+02
    96    0.26748E+04    0.78136E+00    0.26730E-02   -0.22346E+02
    97    0.27072E+04    0.79735E+00    0.27294E-02   -0.23045E+02
    98    0.27399E+04    0.81319E+00    0.27864E-02   -0.23743E+02
    99    0.27726E+04    0.82886E+00    0.28441E-02   -0.24444E+02
   100    0.28056E+04    0.84435E+00    0.29024E-02   -0.25144E+02
   101    0.28388E+04    0.85971E+00    0.29613E-02   -0.25844E+02
   102    0.28725E+04    0.87479E+00    0.30209E-02   -0.26543E+02
   103    0.29061E+04    0.88968E+00    0.30812E-02   -0.27242E+02
   104    0.29400E+04    0.90435E+00    0.31421E-02   -0.27937E+02
   105    0.29740E+04    0.91875E+00    0.32037E-02   -0.28630E+02
   106    0.30082E+04    0.93294E+00    0.32659E-02   -0.29320E+02
   107    0.30423E+04    0.94678E+00    0.33288E-02   -0.30006E+02
   108    0.30769E+04    0.96033E+00    0.33924E-02   -0.30688E+02
   109    0.31116E+04    0.97351E+00    0.34567E-02   -0.31364E+02
   110    0.31463E+04    0.98634E+00    0.35217E-02   -0.32033E+02
   111    0.31812E+04    0.99887E+00    0.35873E-02   -0.32697E+02
   112    0.32163E+04    0.10110E+01    0.36537E-02   -0.33355E+02
   113    0.32515E+04    0.10228E+01    0.37207E-02   -0.34005E+02
   114    0.32869E+04    0.10342E+01    0.37885E-02   -0.34646E+02
   115    0.33224E+04    0.10452E+01    0.38570E-02   -0.35279E+02
   116    0.33580E+04    0.10558E+01    0.39262E-02   -0.35902E+02
   117    0.33938E+04    0.10659E+01    0.39962E-02   -0.36514E+02
   118    0.34298E+04    0.10757E+01    0.40668E-02   -0.37117E+02
   119    0.34658E+04    0.10850E+01    0.41382E-02   -0.37708E+02
   120    0.35019E+04    0.10938E+01    0.42104E-02   -0.38287E+02
   121    0.35380E+04    0.11023E+01    0.42833E-02   -0.38853E+02
   122    0.35742E+04    0.11101E+01    0.43570E-02   -0.39407E+02
   123    0.36104E+04    0.11175E+01    0.44314E-02   -0.39947E+02
   124    0.36467E+04    0.11244E+01    0.45066E-02   -0.40471E+02
   125    0.36829E+04    0.11308E+01    0.45825E-02   -0.40981E+02
   126    0.37192E+04    0.11368E+01    0.46593E-02   -0.41476E+02
   127    0.37555E+04    0.11422E+01    0.47368E-02   -0.41955E+02
   128    0.37917E+04    0.11471E+01    0.48151E-02   -0.42418E+02
   129    0.38280E+04    0.11515E+01    0.48943E-02   -0.42863E+02
   130    0.38643E+04    0.11552E+01    0.49742E-02   -0.43290E+02
   131    0.39006E+04    0.11585E+01    0.50549E-02   -0.43701E+02
   132    0.39368E+04    0.11613E+01    0.51365E-02   -0.44091E+02
   133    0.39730E+04    0.11635E+01    0.52188E-02   -0.44464E+02
   134    0.40092E+04    0.11653E+01    0.53020E-02   -0.44814E+02
   135    0.40453E+04    0.11664E+01    0.53860E-02   -0.45145E+02
   136    0.40812E+04    0.11670E+01    0.54709E-02   -0.45454E+02
   137    0.41171E+04    0.11671E+01    0.55566E-02   -0.45742E+02
   138    0.41529E+04    0.11666E+01    0.56431E-02   -0.46008E+02
   139    0.41884E+04    0.11656E+01    0.57305E-02   -0.46251E+02
   140    0.42240E+04    0.11641E+01    0.58188E-02   -0.46473E+02
   141    0.42593E+04    0.11620E+01    0.59079E-02   -0.46670E+02
   142    0.42946E+04    0.11594E+01    0.59978E-02   -0.46843E+02
   143    0.43298E+04    0.11563E+01    0.60887E-02   -0.46994E+02
   144    0.43647E+04    0.11527E+01    0.61804E-02   -0.47120E+02
   145    0.43995E+04    0.11486E+01    0.62730E-02   -0.47221E+02
   146    0.44343E+04    0.11439E+01    0.63665E-02   -0.47298E+02
   147    0.44687E+04    0.11389E+01    0.64608E-02   -0.47348E+02
   148    0.45029E+04    0.11332E+01    0.65561E-02   -0.47373E+02
   149    0.45370E+04    0.11272E+01    0.66522E-02   -0.47372E+02
   150    0.45707E+04    0.11207E+01    0.67492E-02   -0.47343E+02
   151    0.46043E+04    0.11138E+01    0.68472E-02   -0.47288E+02
   152    0.46375E+04    0.11063E+01    0.69460E-02   -0.47206E+02
   153    0.46706E+04    0.10985E+01    0.70457E-02   -0.47095E+02
   154    0.47033E+04    0.10903E+01    0.71464E-02   -0.46957E+02
   155    0.47358E+04    0.10817E+01    0.72479E-02   -0.46791E+02
   156    0.47679E+04    0.10728E+01    0.73504E-02   -0.46597E+02
   157    0.47998E+04    0.10635E+01    0.74537E-02   -0.46374E+02
   158    0.48313E+04    0.10540E+01    0.75580E-02   -0.46122E+02
   159    0.48625E+04    0.10440E+01    0.76632E-02   -0.45842E+02
   160    0.48933E+04    0.10338E+01    0.77693E-02   -0.45532E+02
   161    0.49239E+04    0.10234E+01    0.78763E-02   -0.45193E+02
   162    0.49540E+04    0.10127E+01    0.79843E-02   -0.44826E+02
   163    0.49840E+04    0.10017E+01    0.80931E-02   -0.44428E+02
   164    0.50133E+04    0.99059E+00    0.82029E-02   -0.44002E+02
