#    L    TT             EE             BB             TE          
     2    0.10359E+04    0.30612E-05    0.18179E-05    0.27198E-01
     3    0.99262E+03    0.95137E-05    0.36364E-05    0.61944E-01
     4    0.95356E+03    0.22992E-04    0.60620E-05    0.10588E+00
     5    0.92603E+03    0.47289E-04    0.90953E-05    0.15815E+00
     6    0.90842E+03    0.86904E-04    0.12737E-04    0.21805E+00
     7    0.89832E+03    0.14698E-03    0.16989E-04    0.28486E+00
     8    0.89337E+03    0.23321E-03    0.21851E-04    0.35773E+00
     9    0.89258E+03    0.35195E-03    0.27326E-04    0.43606E+00
    10    0.89495E+03    0.50971E-03    0.33414E-04    0.51896E+00
    11    0.89970E+03    0.71400E-03    0.40117E-04    0.60584E+00
    12    0.90696E+03    0.97229E-03    0.47437E-04    0.69649E+00
    13    0.91559E+03    0.12925E-02    0.55375E-04    0.78923E+00
    14    0.92549E+03    0.16822E-02    0.63933E-04    0.88363E+00
    15    0.93641E+03    0.21509E-02    0.73112E-04    0.97889E+00
    16    0.94866E+03    0.27075E-02    0.82914E-04    0.10753E+01
    17    0.96168E+03    0.33614E-02    0.93341E-04    0.11713E+01
    18    0.97505E+03    0.41198E-02    0.10439E-03    0.12658E+01
    19    0.99001E+03    0.49968E-02    0.11608E-03    0.13596E+01
    20    0.10053E+04    0.59970E-02    0.12839E-03    0.14512E+01
    21    0.10210E+04    0.71313E-02    0.14133E-03    0.15397E+01
    22    0.10372E+04    0.84100E-02    0.15491E-03    0.16247E+01
    23    0.10539E+04    0.98430E-02    0.16912E-03    0.17057E+01
    24    0.10710E+04    0.11439E-01    0.18396E-03    0.17811E+01
    25    0.10885E+04    0.13208E-01    0.19945E-03    0.18514E+01
    26    0.11063E+04    0.15160E-01    0.21557E-03    0.19163E+01
    27    0.11246E+04    0.17305E-01    0.23233E-03    0.19748E+01
    28    0.11430E+04    0.19652E-01    0.24974E-03    0.20257E+01
    29    0.11620E+04    0.22210E-01    0.26779E-03    0.20685E+01
    30    0.11811E+04    0.24987E-01    0.28648E-03    0.21042E+01
    31    0.12005E+04    0.27994E-01    0.30581E-03    0.21314E+01
    32    0.12202E+04    0.31239E-01    0.32579E-03    0.21493E+01
    33    0.12402E+04    0.34731E-01    0.34642E-03    0.21565E+01
    34    0.12605E+04    0.38476E-01    0.36769E-03    0.21545E+01
    35    0.12809E+04    0.42484E-01    0.38961E-03    0.21426E+01
    36    0.13016E+04    0.46763E-01    0.41218E-03    0.21195E+01
    37    0.13226E+04    0.51320E-01    0.43539E-03    0.20845E+01
    38    0.13438E+04    0.56163E-01    0.45926E-03    0.20382E+01
    39    0.13652E+04    0.61295E-01    0.48377E-03    0.19801E+01
    40    0.13868E+04    0.66721E-01    0.50893E-03    0.19092E+01
    41    0.14087E+04    0.72454E-01    0.53474E-03    0.18246E+01
    42    0.14308E+04    0.78497E-01    0.56120E-03    0.17274E+01
    43    0.14531E+04    0.84855E-01    0.58831E-03    0.16181E+01
    44    0.14755E+04    0.91525E-01    0.61607E-03    0.14951E+01
    45    0.14983E+04    0.98519E-01    0.64448E-03    0.13567E+01
    46    0.15213E+04    0.10585E+00    0.67353E-03    0.12042E+01
    47    0.15445E+04    0.11350E+00    0.70324E-03    0.10387E+01
    48    0.15677E+04    0.12148E+00    0.73359E-03    0.85855E+00
    49    0.15913E+04    0.12980E+00    0.76459E-03    0.66242E+00
    50    0.16153E+04    0.13846E+00    0.79623E-03    0.45129E+00
    51    0.16392E+04    0.14746E+00    0.82852E-03    0.22641E+00
    52    0.16635E+04    0.15678E+00    0.86146E-03   -0.13625E-01
    53    0.16881E+04    0.16646E+00    0.89505E-03   -0.27033E+00
    54    0.17129E+04    0.17647E+00    0.92928E-03   -0.54246E+00
    55    0.17377E+04    0.18681E+00    0.96415E-03   -0.82876E+00
    56    0.17629E+04    0.19749E+00    0.99967E-03   -0.11305E+01
    57    0.17884E+04    0.20851E+00    0.10358E-02   -0.14489E+01
    58    0.18142E+04    0.21986E+00    0.10726E-02   -0.17832E+01
    59    0.18400E+04    0.23155E+00    0.11101E-02   -0.21320E+01
    60    0.18661E+04    0.24354E+00    0.11482E-02   -0.24945E+01
    61    0.18927E+04    0.25583E+00    0.11869E-02   -0.28701E+01
    62    0.19194E+04    0.26843E+00    0.12263E-02   -0.32604E+01
    63    0.19462E+04    0.28133E+00    0.12663E-02   -0.36668E+01
    64    0.19735E+04    0.29457E+00    0.13070E-02   -0.40912E+01
    65    0.20009E+04    0.30816E+00    0.13483E-02   -0.45347E+01
    66    0.20285E+04    0.32206E+00    0.13902E-02   -0.49959E+01
    67    0.20563E+04    0.33624E+00    0.14328E-02   -0.54724E+01
    68    0.20846E+04    0.35074E+00    0.14760E-02   -0.59627E+01
    69    0.21130E+04    0.36547E+00    0.15199E-02   -0.64638E+01
    70    0.21418E+04    0.38046E+00    0.15644E-02   -0.69762E+01
    71    0.21709E+04    0.39566E+00    0.16096E-02   -0.75010E+01
    72    0.22002E+04    0.41107E+00    0.16554E-02   -0.80394E+01
    73    0.22297E+04    0.42666E+00    0.17018E-02   -0.85923E+01
    74    0.22594E+04    0.44245E+00    0.17489E-02   -0.91587E+01
    75    0.22894E+04    0.45845E+00    0.17966E-02   -0.97374E+01
    76    0.23196E+04    0.47469E+00    0.18450E-02   -0.10329E+02
    77    0.23502E+04    0.49115E+00    0.18940E-02   -0.10932E+02
    78    0.23810E+04    0.50784E+00    0.19437E-02   -0.11549E+02
    79    0.24121E+04    0.52469E+00    0.19940E-02   -0.12176E+02
    80    0.24436E+04    0.54170E+00    0.20450E-02   -0.12813E+02
    81    0.24752E+04    0.55880E+00    0.20966E-02   -0.13461E+02
    82    0.25073E+04    0.57602E+00    0.21489E-02   -0.14119E+02
    83    0.25395E+04    0.59334E+00    0.22018E-02   -0.14788E+02
    84    0.25721E+04    0.61074E+00    0.22554E-02   -0.15466E+02
    85    0.26049E+04    0.62820E+00    0.23097E-02   -0.16153E+02
    86    0.26379E+04    0.64574E+00    0.23646E-02   -0.16849E+02
    87    0.26715E+04    0.66331E+00    0.24202E-02   -0.17552E+02
    88    0.27050E+04    0.68094E+00    0.24765E-02   -0.18263E+02
    89    0.27390E+04    0.69859E+00    0.25334E-02   -0.18982E+02
    90    0.27732E+04    0.71623E+00    0.25910E-02   -0.19706E+02
    91    0.28076E+04    0.73385E+00    0.26493E-02   -0.20436E+02
    92    0.28423E+04    0.75144E+00    0.27082E-02   -0.21171E+02
    93    0.28773E+04    0.76897E+00    0.27679E-02   -0.21911E+02
    94    0.29125E+04    0.78643E+00    0.28282E-02   -0.22655E+02
    95    0.29479E+04    0.80379E+00    0.28892E-02   -0.23403E+02
    96    0.29834E+04    0.82106E+00    0.29510E-02   -0.24154E+02
    97    0.30194E+04    0.83820E+00    0.30134E-02   -0.24907E+02
    98    0.30556E+04    0.85521E+00    0.30765E-02   -0.25661E+02
    99    0.30919E+04    0.87206E+00    0.31403E-02   -0.26418E+02
   100    0.31285E+04    0.88873E+00    0.32049E-02   -0.27174E+02
   101    0.31653E+04    0.90529E+00    0.32702E-02   -0.27931E+02
   102    0.32026E+04    0.92158E+00    0.33361E-02   -0.28688E+02
   103    0.32399E+04    0.93768E+00    0.34028E-02   -0.29444E+02
   104    0.32774E+04    0.95358E+00    0.34703E-02   -0.30197E+02
   105    0.33151E+04    0.96921E+00    0.35385E-02   -0.30949E+02
   106    0.33530E+04    0.98463E+00    0.36074E-02   -0.31697E+02
   107    0.33909E+04    0.99971E+00    0.36771E-02   -0.32442E+02
   108    0.34291E+04    0.10145E+01    0.37475E-02   -0.33183E+02
   109    0.34675E+04    0.10289E+01    0.38187E-02   -0.33918E+02
   110    0.35060E+04    0.10430E+01    0.38906E-02   -0.34647E+02
   111    0.35447E+04    0.10568E+01    0.39634E-02   -0.35371E+02
   112    0.35835E+04    0.10702E+01    0.40369E-02   -0.36089E+02
   113    0.36225E+04    0.10833E+01    0.41112E-02   -0.36798E+02
   114    0.36617E+04    0.10959E+01    0.41862E-02   -0.37500E+02
   115    0.37011E+04    0.11082E+01    0.42621E-02   -0.38192E+02
   116    0.37405E+04    0.11200E+01    0.43388E-02   -0.38875E+02
   117    0.37802E+04    0.11313E+01    0.44163E-02   -0.39548E+02
   118    0.38200E+04    0.11423E+01    0.44945E-02   -0.40210E+02
   119    0.38599E+04    0.11529E+01    0.45737E-02   -0.40861E+02
   120    0.38999E+04    0.11629E+01    0.46536E-02   -0.41500E+02
   121    0.39399E+04    0.11726E+01    0.47344E-02   -0.42125E+02
   122    0.39800E+04    0.11817E+01    0.48160E-02   -0.42738E+02
   123    0.40201E+04    0.11902E+01    0.48985E-02   -0.43337E+02
   124    0.40604E+04    0.11984E+01    0.49818E-02   -0.43920E+02
   125    0.41006E+04    0.12059E+01    0.50660E-02   -0.44488E+02
   126    0.41409E+04    0.12131E+01    0.51510E-02   -0.45041E+02
   127    0.41811E+04    0.12196E+01    0.52369E-02   -0.45578E+02
   128    0.42214E+04    0.12257E+01    0.53237E-02   -0.46098E+02
   129    0.42617E+04    0.12311E+01    0.54114E-02   -0.46599E+02
   130    0.43020E+04    0.12360E+01    0.55000E-02   -0.47082E+02
   131    0.43422E+04    0.12404E+01    0.55895E-02   -0.47548E+02
   132    0.43825E+04    0.12442E+01    0.56799E-02   -0.47993E+02
   133    0.44228E+04    0.12475E+01    0.57712E-02   -0.48420E+02
   134    0.44630E+04    0.12502E+01    0.58634E-02   -0.48823E+02
   135    0.45031E+04    0.12524E+01    0.59565E-02   -0.49207E+02
   136    0.45431E+04    0.12539E+01    0.60506E-02   -0.49567E+02
   137    0.45831E+04    0.12549E+01    0.61456E-02   -0.49906E+02
   138    0.46230E+04    0.12554E+01    0.62416E-02   -0.50222E+02
   139    0.46626E+04    0.12553E+01    0.63385E-02   -0.50515E+02
   140    0.47022E+04    0.12546E+01    0.64363E-02   -0.50784E+02
   141    0.47416E+04    0.12534E+01    0.65352E-02   -0.51028E+02
   142    0.47810E+04    0.12516E+01    0.66349E-02   -0.51247E+02
   143    0.48203E+04    0.12492E+01    0.67357E-02   -0.51442E+02
   144    0.48593E+04    0.12463E+01    0.68374E-02   -0.51612E+02
   145    0.48982E+04    0.12430E+01    0.69401E-02   -0.51756E+02
   146    0.49371E+04    0.12390E+01    0.70438E-02   -0.51873E+02
   147    0.49756E+04    0.12346E+01    0.71485E-02   -0.51963E+02
   148    0.50139E+04    0.12295E+01    0.72542E-02   -0.52027E+02
   149    0.50521E+04    0.12240E+01    0.73609E-02   -0.52063E+02
   150    0.50900E+04    0.12181E+01    0.74685E-02   -0.52069E+02
   151    0.51277E+04    0.12116E+01    0.75772E-02   -0.52048E+02
   152    0.51650E+04    0.12046E+01    0.76869E-02   -0.51999E+02
   153    0.52022E+04    0.11972E+01    0.77976E-02   -0.51918E+02
   154    0.52390E+04    0.11893E+01    0.79093E-02   -0.51810E+02
   155    0.52756E+04    0.11811E+01    0.80221E-02   -0.51671E+02
   156    0.53118E+04    0.11724E+01    0.81358E-02   -0.51503E+02
   157    0.53478E+04    0.11634E+01    0.82506E-02   -0.51305E+02
   158    0.53834E+04    0.11540E+01    0.83664E-02   -0.51075E+02
   159    0.54186E+04    0.11442E+01    0.84833E-02   -0.50816E+02
   160    0.54536E+04    0.11341E+01    0.86011E-02   -0.50524E+02
   161    0.54882E+04    0.11238E+01    0.87200E-02   -0.50202E+02
   162    0.55225E+04    0.11131E+01    0.88399E-02   -0.49850E+02
   163    0.55564E+04    0.11021E+01    0.89609E-02   -0.49465E+02
   164    0.55899E+04    0.10909E+01    0.90829E-02   -0.49049E+02
   165    0.56231E+04    0.10794E+01    0.92059E-02   -0.48601E+02
   166    0.56558E+04    0.10678E+01    0.93299E-02   -0.48121E+02
   167    0.56883E+04    0.10558E+01    0.94550E-02   -0.47611E+02
   168    0.57201E+04    0.10439E+01    0.95811E-02   -0.47067E+02
   169    0.57516E+04    0.10317E+01    0.97082E-02   -0.46491E+02
   170    0.57826E+04    0.10195E+01    0.98363E-02   -0.45884E+02
   171    0.58131E+04    0.10073E+01    0.99655E-02   -0.45243E+02
   172    0.58431E+04    0.99495E+00    0.10096E-01   -0.44570E+02
   173    0.58725E+04    0.98255E+00    0.10227E-01   -0.43865E+02
   174    0.59016E+04    0.97037E+00    0.10359E-01   -0.43128E+02
   175    0.59301E+04    0.95812E+00    0.10492E-01   -0.42359E+02
