#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.99412E+03    0.11263E-05    0.00000E+00    0.24643E-01    0.42907E-07    0.30558E-02   -0.38940E-07
     3    0.94431E+03    0.53174E-05    0.00000E+00    0.56342E-01    0.52107E-07    0.29978E-02   -0.66247E-07
     4    0.90163E+03    0.15303E-04    0.00000E+00    0.96397E-01    0.59971E-07    0.28923E-02   -0.93071E-07
     5    0.87169E+03    0.34501E-04    0.00000E+00    0.14399E+00    0.66751E-07    0.27735E-02   -0.11979E-06
     6    0.85227E+03    0.66959E-04    0.00000E+00    0.19847E+00    0.72621E-07    0.26542E-02   -0.14618E-06
     7    0.84067E+03    0.11730E-03    0.00000E+00    0.25919E+00    0.77746E-07    0.25392E-02   -0.17231E-06
     8    0.83446E+03    0.19065E-03    0.00000E+00    0.32534E+00    0.82247E-07    0.24301E-02   -0.19841E-06
     9    0.83251E+03    0.29271E-03    0.00000E+00    0.39638E+00    0.86222E-07    0.23273E-02   -0.22465E-06
    10    0.83382E+03    0.42934E-03    0.00000E+00    0.47152E+00    0.89731E-07    0.22304E-02   -0.25065E-06
    11    0.83758E+03    0.60727E-03    0.00000E+00    0.55017E+00    0.92857E-07    0.21405E-02   -0.27627E-06
    12    0.84384E+03    0.83322E-03    0.00000E+00    0.63215E+00    0.95607E-07    0.20557E-02   -0.30109E-06
    13    0.85155E+03    0.11143E-02    0.00000E+00    0.71593E+00    0.98070E-07    0.19779E-02   -0.32568E-06
    14    0.86056E+03    0.14574E-02    0.00000E+00    0.80114E+00    0.10024E-06    0.19043E-02   -0.34999E-06
    15    0.87063E+03    0.18708E-02    0.00000E+00    0.88702E+00    0.10218E-06    0.18357E-02   -0.37439E-06
    16    0.88203E+03    0.23627E-02    0.00000E+00    0.97388E+00    0.10390E-06    0.17707E-02   -0.39864E-06
    17    0.89421E+03    0.29415E-02    0.00000E+00    0.10602E+01    0.10540E-06    0.17097E-02   -0.42257E-06
    18    0.90680E+03    0.36138E-02    0.00000E+00    0.11450E+01    0.10674E-06    0.16525E-02   -0.44613E-06
    19    0.92094E+03    0.43920E-02    0.00000E+00    0.12291E+01    0.10792E-06    0.15990E-02   -0.46958E-06
    20    0.93541E+03    0.52804E-02    0.00000E+00    0.13111E+01    0.10894E-06    0.15480E-02   -0.49241E-06
    21    0.95039E+03    0.62889E-02    0.00000E+00    0.13902E+01    0.10983E-06    0.14999E-02   -0.51489E-06
    22    0.96584E+03    0.74265E-02    0.00000E+00    0.14660E+01    0.11060E-06    0.14544E-02   -0.53713E-06
    23    0.98174E+03    0.87023E-02    0.00000E+00    0.15379E+01    0.11126E-06    0.14113E-02   -0.55916E-06
    24    0.99810E+03    0.10124E-01    0.00000E+00    0.16048E+01    0.11180E-06    0.13707E-02   -0.58068E-06
    25    0.10149E+04    0.11701E-01    0.00000E+00    0.16668E+01    0.11226E-06    0.13321E-02   -0.60193E-06
    26    0.10320E+04    0.13442E-01    0.00000E+00    0.17239E+01    0.11264E-06    0.12953E-02   -0.62283E-06
    27    0.10495E+04    0.15355E-01    0.00000E+00    0.17749E+01    0.11293E-06    0.12602E-02   -0.64349E-06
    28    0.10673E+04    0.17450E-01    0.00000E+00    0.18190E+01    0.11315E-06    0.12269E-02   -0.66386E-06
    29    0.10856E+04    0.19733E-01    0.00000E+00    0.18557E+01    0.11329E-06    0.11954E-02   -0.68384E-06
    30    0.11040E+04    0.22214E-01    0.00000E+00    0.18856E+01    0.11338E-06    0.11651E-02   -0.70343E-06
    31    0.11227E+04    0.24901E-01    0.00000E+00    0.19078E+01    0.11341E-06    0.11360E-02   -0.72271E-06
