#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.12724E+04    0.14536E-05    0.00000E+00    0.31905E-01    0.56151E-07    0.38961E-02   -0.50315E-07
     3    0.12115E+04    0.68643E-05    0.00000E+00    0.72871E-01    0.68227E-07    0.38298E-02   -0.85576E-07
     4    0.11587E+04    0.19758E-04    0.00000E+00    0.12464E+00    0.78566E-07    0.37012E-02   -0.12021E-06
     5    0.11216E+04    0.44551E-04    0.00000E+00    0.18617E+00    0.87500E-07    0.35547E-02   -0.15471E-06
     6    0.10976E+04    0.86472E-04    0.00000E+00    0.25661E+00    0.95252E-07    0.34067E-02   -0.18880E-06
     7    0.10834E+04    0.15150E-03    0.00000E+00    0.33513E+00    0.10204E-06    0.32636E-02   -0.22255E-06
     8    0.10759E+04    0.24626E-03    0.00000E+00    0.42070E+00    0.10801E-06    0.31275E-02   -0.25625E-06
     9    0.10737E+04    0.37812E-03    0.00000E+00    0.51261E+00    0.11330E-06    0.29989E-02   -0.29015E-06
    10    0.10757E+04    0.55465E-03    0.00000E+00    0.60984E+00    0.11798E-06    0.28775E-02   -0.32372E-06
    11    0.10807E+04    0.78458E-03    0.00000E+00    0.71164E+00    0.12217E-06    0.27646E-02   -0.35682E-06
    12    0.10889E+04    0.10766E-02    0.00000E+00    0.81779E+00    0.12586E-06    0.26580E-02   -0.38888E-06
    13    0.10989E+04    0.14398E-02    0.00000E+00    0.92631E+00    0.12918E-06    0.25600E-02   -0.42066E-06
    14    0.11106E+04    0.18832E-02    0.00000E+00    0.10367E+01    0.13212E-06    0.24671E-02   -0.45207E-06
    15    0.11235E+04    0.24176E-02    0.00000E+00    0.11480E+01    0.13475E-06    0.23804E-02   -0.48359E-06
    16    0.11382E+04    0.30535E-02    0.00000E+00    0.12607E+01    0.13710E-06    0.22981E-02   -0.51492E-06
    17    0.11538E+04    0.38017E-02    0.00000E+00    0.13726E+01    0.13916E-06    0.22208E-02   -0.54586E-06
    18    0.11700E+04    0.46708E-02    0.00000E+00    0.14828E+01    0.14101E-06    0.21480E-02   -0.57630E-06
    19    0.11881E+04    0.56769E-02    0.00000E+00    0.15921E+01    0.14265E-06    0.20800E-02   -0.60662E-06
    20    0.12066E+04    0.68255E-02    0.00000E+00    0.16987E+01    0.14408E-06    0.20149E-02   -0.63615E-06
    21    0.12258E+04    0.81293E-02    0.00000E+00    0.18016E+01    0.14533E-06    0.19534E-02   -0.66520E-06
    22    0.12455E+04    0.96003E-02    0.00000E+00    0.19003E+01    0.14643E-06    0.18952E-02   -0.69396E-06
    23    0.12658E+04    0.11250E-01    0.00000E+00    0.19942E+01    0.14738E-06    0.18400E-02   -0.72245E-06
    24    0.12867E+04    0.13088E-01    0.00000E+00    0.20816E+01    0.14818E-06    0.17878E-02   -0.75028E-06
    25    0.13080E+04    0.15127E-01    0.00000E+00    0.21627E+01    0.14886E-06    0.17382E-02   -0.77778E-06
    26    0.13299E+04    0.17378E-01    0.00000E+00    0.22376E+01    0.14943E-06    0.16907E-02   -0.80484E-06
    27    0.13522E+04    0.19853E-01    0.00000E+00    0.23048E+01    0.14989E-06    0.16455E-02   -0.83156E-06
    28    0.13748E+04    0.22562E-01    0.00000E+00    0.23631E+01    0.15026E-06    0.16025E-02   -0.85792E-06
    29    0.13980E+04    0.25515E-01    0.00000E+00    0.24118E+01    0.15053E-06    0.15616E-02   -0.88377E-06
    30    0.14214E+04    0.28724E-01    0.00000E+00    0.24520E+01    0.15072E-06    0.15223E-02   -0.90913E-06
    31    0.14452E+04    0.32199E-01    0.00000E+00    0.24823E+01    0.15082E-06    0.14846E-02   -0.93409E-06
    32    0.14693E+04    0.35950E-01    0.00000E+00    0.25016E+01    0.15086E-06    0.14486E-02   -0.95877E-06
    33    0.14938E+04    0.39989E-01    0.00000E+00    0.25082E+01    0.15083E-06    0.14144E-02   -0.98311E-06
    34    0.15187E+04    0.44321E-01    0.00000E+00    0.25041E+01    0.15074E-06    0.13814E-02   -0.10068E-05
    35    0.15437E+04    0.48959E-01    0.00000E+00    0.24882E+01    0.15059E-06    0.13497E-02   -0.10302E-05
    36    0.15691E+04    0.53912E-01    0.00000E+00    0.24591E+01    0.15039E-06    0.13192E-02   -0.10532E-05
    37    0.15948E+04    0.59188E-01    0.00000E+00    0.24158E+01    0.15014E-06    0.12901E-02   -0.10759E-05
    38    0.16208E+04    0.64797E-01    0.00000E+00    0.23594E+01    0.14984E-06    0.12621E-02   -0.10981E-05
    39    0.16470E+04    0.70742E-01    0.00000E+00    0.22891E+01    0.14950E-06    0.12350E-02   -0.11198E-05
    40    0.16735E+04    0.77031E-01    0.00000E+00    0.22037E+01    0.14912E-06    0.12090E-02   -0.11411E-05
    41    0.17003E+04    0.83676E-01    0.00000E+00    0.21021E+01    0.14870E-06    0.11841E-02   -0.11622E-05
    42    0.17274E+04    0.90683E-01    0.00000E+00    0.19856E+01    0.14826E-06    0.11601E-02   -0.11829E-05
    43    0.17547E+04    0.98056E-01    0.00000E+00    0.18550E+01    0.14778E-06    0.11368E-02   -0.12031E-05
    44    0.17821E+04    0.10580E+00    0.00000E+00    0.17080E+01    0.14726E-06    0.11142E-02   -0.12229E-05
    45    0.18100E+04    0.11391E+00    0.00000E+00    0.15430E+01    0.14673E-06    0.10927E-02   -0.12423E-05
    46    0.18382E+04    0.12242E+00    0.00000E+00    0.13612E+01    0.14616E-06    0.10718E-02   -0.12614E-05
    47    0.18665E+04    0.13130E+00    0.00000E+00    0.11643E+01    0.14558E-06    0.10516E-02   -0.12800E-05
    48    0.18950E+04    0.14057E+00    0.00000E+00    0.95018E+00    0.14497E-06    0.10319E-02   -0.12983E-05
    49    0.19239E+04    0.15023E+00    0.00000E+00    0.71694E+00    0.14434E-06    0.10131E-02   -0.13162E-05
    50    0.19532E+04    0.16030E+00    0.00000E+00    0.46603E+00    0.14370E-06    0.99489E-03   -0.13338E-05
    51    0.19824E+04    0.17076E+00    0.00000E+00    0.19910E+00    0.14304E-06    0.97713E-03   -0.13509E-05
    52    0.20122E+04    0.18160E+00    0.00000E+00   -0.85723E-01    0.14236E-06    0.95993E-03   -0.13676E-05
    53    0.20423E+04    0.19285E+00    0.00000E+00   -0.39044E+00    0.14167E-06    0.94338E-03   -0.13841E-05
    54    0.20725E+04    0.20449E+00    0.00000E+00   -0.71337E+00    0.14097E-06    0.92734E-03   -0.14002E-05
    55    0.21029E+04    0.21653E+00    0.00000E+00   -0.10529E+01    0.14025E-06    0.91168E-03   -0.14157E-05
    56    0.21336E+04    0.22896E+00    0.00000E+00   -0.14106E+01    0.13953E-06    0.89648E-03   -0.14310E-05
    57    0.21648E+04    0.24179E+00    0.00000E+00   -0.17883E+01    0.13879E-06    0.88184E-03   -0.14460E-05
    58    0.21963E+04    0.25501E+00    0.00000E+00   -0.21847E+01    0.13805E-06    0.86763E-03   -0.14606E-05
    59    0.22278E+04    0.26862E+00    0.00000E+00   -0.25980E+01    0.13729E-06    0.85372E-03   -0.14748E-05
