#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
     2    0.93232E+03    0.25509E-01    0.11207E-02    0.25509E-01    0.11524E-05   -0.16202E-07    0.11207E-02   -0.16202E-07    0.78710E-08
     3    0.90109E+03    0.57874E-01    0.78840E-03    0.57874E-01    0.54517E-05   -0.19456E-07    0.78840E-03   -0.19456E-07    0.47899E-08
     4    0.87084E+03    0.98819E-01    0.59532E-03    0.98819E-01    0.15712E-04   -0.21160E-07    0.59532E-03   -0.21160E-07    0.33159E-08
     5    0.84934E+03    0.14756E+00    0.47012E-03    0.14756E+00    0.35464E-04   -0.22233E-07    0.47012E-03   -0.22233E-07    0.24670E-08
     6    0.83580E+03    0.20345E+00    0.38309E-03    0.20345E+00    0.68895E-04   -0.22932E-07    0.38309E-03   -0.22932E-07    0.19223E-08
     7    0.82838E+03    0.26585E+00    0.31951E-03    0.26585E+00    0.12080E-03   -0.23413E-07    0.31951E-03   -0.23413E-07    0.15477E-08
     8    0.82517E+03    0.33395E+00    0.27132E-03    0.33395E+00    0.19647E-03   -0.23780E-07    0.27132E-03   -0.23780E-07    0.12769E-08
     9    0.82543E+03    0.40723E+00    0.23368E-03    0.40723E+00    0.30185E-03   -0.24090E-07    0.23368E-03   -0.24090E-07    0.10738E-08
    10    0.82831E+03    0.48484E+00    0.20361E-03    0.48484E+00    0.44301E-03   -0.24318E-07    0.20361E-03   -0.24318E-07    0.91676E-09
    11    0.83318E+03    0.56626E+00    0.17921E-03    0.56626E+00    0.62695E-03   -0.24476E-07    0.17921E-03   -0.24476E-07    0.79265E-09
    12    0.84021E+03    0.65130E+00    0.15900E-03    0.65130E+00    0.86064E-03   -0.24544E-07    0.15900E-03   -0.24544E-07    0.69235E-09
    13    0.84837E+03    0.73841E+00    0.14220E-03    0.73841E+00    0.11515E-02   -0.24588E-07    0.14220E-03   -0.24588E-07    0.61028E-09
    14    0.85757E+03    0.82720E+00    0.12792E-03    0.82720E+00    0.15066E-02   -0.24607E-07    0.12792E-03   -0.24607E-07    0.54196E-09
    15    0.86762E+03    0.91694E+00    0.11574E-03    0.91694E+00    0.19348E-02   -0.24631E-07    0.11574E-03   -0.24631E-07    0.48458E-09
    16    0.87882E+03    0.10079E+01    0.10520E-03    0.10079E+01    0.24444E-02   -0.24644E-07    0.10520E-03   -0.24644E-07    0.43582E-09
    17    0.89066E+03    0.10987E+01    0.96040E-04    0.10987E+01    0.30442E-02   -0.24638E-07    0.96040E-04   -0.24638E-07    0.39394E-09
    18    0.90275E+03    0.11882E+01    0.88034E-04    0.11882E+01    0.37410E-02   -0.24614E-07    0.88034E-04   -0.24614E-07    0.35779E-09
    19    0.91624E+03    0.12773E+01    0.81010E-04    0.12773E+01    0.45480E-02   -0.24588E-07    0.81010E-04   -0.24588E-07    0.32631E-09
    20    0.92993E+03    0.13646E+01    0.74763E-04    0.13646E+01    0.54694E-02   -0.24534E-07    0.74763E-04   -0.24534E-07    0.29871E-09
    21    0.94403E+03    0.14491E+01    0.69209E-04    0.14491E+01    0.65155E-02   -0.24469E-07    0.69209E-04   -0.24469E-07    0.27437E-09
