#           k/h    P           
    0.10000E-03    0.21650E+00
    0.10202E-03    0.22074E+00
    0.10408E-03    0.22506E+00
    0.10618E-03    0.22947E+00
    0.10833E-03    0.23397E+00
    0.11052E-03    0.23855E+00
    0.11275E-03    0.24322E+00
    0.11503E-03    0.24798E+00
    0.11735E-03    0.25284E+00
    0.11972E-03    0.25779E+00
    0.12214E-03    0.26284E+00
    0.12461E-03    0.26799E+00
    0.12712E-03    0.27324E+00
    0.12969E-03    0.27859E+00
    0.13231E-03    0.28404E+00
    0.13499E-03    0.28961E+00
    0.13771E-03    0.29528E+00
    0.14049E-03    0.30106E+00
    0.14333E-03    0.30696E+00
    0.14623E-03    0.31297E+00
    0.14918E-03    0.31910E+00
    0.15220E-03    0.32534E+00
    0.15527E-03    0.33171E+00
    0.15841E-03    0.33821E+00
    0.16161E-03    0.34483E+00
    0.16487E-03    0.35158E+00
    0.16820E-03    0.35847E+00
    0.17160E-03    0.36549E+00
    0.17507E-03    0.37264E+00
    0.17860E-03    0.37994E+00
    0.18221E-03    0.38738E+00
    0.18589E-03    0.39496E+00
    0.18965E-03    0.40270E+00
    0.19348E-03    0.41058E+00
    0.19739E-03    0.41862E+00
    0.20138E-03    0.42681E+00
    0.20544E-03    0.43517E+00
    0.20959E-03    0.44369E+00
    0.21383E-03    0.45237E+00
    0.21815E-03    0.46123E+00
    0.22255E-03    0.47026E+00
    0.22705E-03    0.47946E+00
    0.23164E-03    0.48884E+00
    0.23632E-03    0.49841E+00
    0.24109E-03    0.50817E+00
    0.24596E-03    0.51811E+00
    0.25093E-03    0.52825E+00
    0.25600E-03    0.53859E+00
    0.26117E-03    0.54913E+00
    0.26645E-03    0.55987E+00
    0.27183E-03    0.57083E+00
    0.27732E-03    0.58199E+00
    0.28292E-03    0.59338E+00
    0.28864E-03    0.60499E+00
    0.29447E-03    0.61682E+00
    0.30042E-03    0.62889E+00
    0.30649E-03    0.64119E+00
    0.31268E-03    0.65373E+00
    0.31899E-03    0.66652E+00
    0.32544E-03    0.67955E+00
    0.33201E-03    0.69284E+00
    0.33872E-03    0.70639E+00
    0.34556E-03    0.72020E+00
    0.35254E-03    0.73428E+00
    0.35966E-03    0.74863E+00
    0.36693E-03    0.76327E+00
    0.37434E-03    0.77819E+00
    0.38190E-03    0.79340E+00
    0.38962E-03    0.80890E+00
    0.39749E-03    0.82471E+00
    0.40552E-03    0.84082E+00
    0.41371E-03    0.85725E+00
    0.42207E-03    0.87399E+00
    0.43060E-03    0.89106E+00
    0.43929E-03    0.90846E+00
    0.44817E-03    0.92620E+00
    0.45722E-03    0.94429E+00
    0.46646E-03    0.96272E+00
    0.47588E-03    0.98151E+00
    0.48550E-03    0.10007E+01
    0.49530E-03    0.10202E+01
    0.50531E-03    0.10401E+01
    0.51552E-03    0.10604E+01
    0.52593E-03    0.10811E+01
    0.53656E-03    0.11021E+01
    0.54739E-03    0.11236E+01
    0.55845E-03    0.11455E+01
    0.56973E-03    0.11679E+01
    0.58124E-03    0.11906E+01
    0.59299E-03    0.12138E+01
    0.60496E-03    0.12374E+01
    0.61719E-03    0.12615E+01
    0.62965E-03    0.12861E+01
    0.64237E-03    0.13111E+01
    0.65535E-03    0.13366E+01
    0.66859E-03    0.13626E+01
    0.68210E-03    0.13891E+01
    0.69588E-03    0.14161E+01
    0.70993E-03    0.14437E+01
    0.72427E-03    0.14717E+01
    0.73891E-03    0.15003E+01
    0.75383E-03    0.15294E+01
    0.76906E-03    0.15591E+01
    0.78460E-03    0.15893E+01
    0.80045E-03    0.16202E+01
    0.81662E-03    0.16516E+01
    0.83311E-03    0.16836E+01
    0.84994E-03    0.17162E+01
    0.86711E-03    0.17494E+01
    0.88463E-03    0.17832E+01
    0.90250E-03    0.18177E+01
    0.92073E-03    0.18528E+01
    0.93933E-03    0.18886E+01
    0.95831E-03    0.19251E+01
    0.97767E-03    0.19623E+01
    0.99742E-03    0.20001E+01
    0.10176E-02    0.20386E+01
    0.10381E-02    0.20779E+01
    0.10591E-02    0.21179E+01
    0.10805E-02    0.21586E+01
    0.11023E-02    0.22001E+01
    0.11246E-02    0.22424E+01
    0.11473E-02    0.22854E+01
    0.11705E-02    0.23292E+01
    0.11941E-02    0.23738E+01
    0.12182E-02    0.24193E+01
    0.12429E-02    0.24655E+01
    0.12680E-02    0.25126E+01
    0.12936E-02    0.25606E+01
    0.13197E-02    0.26094E+01
    0.13464E-02    0.26591E+01
    0.13736E-02    0.27097E+01
    0.14013E-02    0.27611E+01
    0.14296E-02    0.28135E+01
    0.14585E-02    0.28669E+01
    0.14880E-02    0.29211E+01
    0.15180E-02    0.29764E+01
    0.15487E-02    0.30325E+01
    0.15800E-02    0.30897E+01
    0.16119E-02    0.31478E+01
    0.16445E-02    0.32070E+01
    0.16777E-02    0.32672E+01
    0.17116E-02    0.33283E+01
    0.17462E-02    0.33906E+01
    0.17814E-02    0.34538E+01
    0.18174E-02    0.35182E+01
    0.18541E-02    0.35836E+01
    0.18916E-02    0.36501E+01
    0.19298E-02    0.37176E+01
    0.19688E-02    0.37863E+01
    0.20086E-02    0.38561E+01
    0.20491E-02    0.39270E+01
    0.20905E-02    0.39990E+01
    0.21328E-02    0.40722E+01
    0.21758E-02    0.41465E+01
    0.22198E-02    0.42220E+01
    0.22646E-02    0.42986E+01
    0.23104E-02    0.43764E+01
    0.23571E-02    0.44554E+01
    0.24047E-02    0.45356E+01
    0.24533E-02    0.46169E+01
    0.25028E-02    0.46994E+01
    0.25534E-02    0.47831E+01
    0.26050E-02    0.48680E+01
    0.26576E-02    0.49541E+01
    0.27113E-02    0.50414E+01
    0.27660E-02    0.51299E+01
    0.28219E-02    0.52195E+01
    0.28789E-02    0.53104E+01
    0.29371E-02    0.54025E+01
    0.29964E-02    0.54957E+01
    0.30569E-02    0.55901E+01
    0.31187E-02    0.56857E+01
    0.31817E-02    0.57825E+01
    0.32460E-02    0.58805E+01
    0.33115E-02    0.59796E+01
