#    L    TT             EE             BB             TE          
     2    0.11019E+04    0.16030E-05    0.64058E-06    0.21059E-01
     3    0.10068E+04    0.57969E-05    0.12814E-05    0.48997E-01
     4    0.93546E+03    0.15075E-04    0.21364E-05    0.84163E-01
     5    0.88649E+03    0.32277E-04    0.32057E-05    0.12573E+00
     6    0.85387E+03    0.60753E-04    0.44899E-05    0.17305E+00
     7    0.83279E+03    0.10433E-03    0.59895E-05    0.22555E+00
     8    0.81968E+03    0.16721E-03    0.77050E-05    0.28250E+00
     9    0.81258E+03    0.25409E-03    0.96372E-05    0.34334E+00
    10    0.81013E+03    0.36978E-03    0.11787E-04    0.40746E+00
    11    0.81107E+03    0.51981E-03    0.14154E-04    0.47422E+00
    12    0.81523E+03    0.70969E-03    0.16740E-04    0.54352E+00
    13    0.82158E+03    0.94520E-03    0.19546E-04    0.61399E+00
    14    0.82976E+03    0.12320E-02    0.22572E-04    0.68533E+00
    15    0.83946E+03    0.15770E-02    0.25820E-04    0.75684E+00
    16    0.85080E+03    0.19868E-02    0.29289E-04    0.82878E+00
    17    0.86325E+03    0.24683E-02    0.32982E-04    0.89971E+00
    18    0.87641E+03    0.30268E-02    0.36898E-04    0.96884E+00
    19    0.89141E+03    0.36726E-02    0.41039E-04    0.10371E+01
    20    0.90693E+03    0.44094E-02    0.45406E-04    0.11030E+01
    21    0.92319E+03    0.52450E-02    0.49999E-04    0.11659E+01
    22    0.94009E+03    0.61871E-02    0.54820E-04    0.12255E+01
    23    0.95763E+03    0.72430E-02    0.59868E-04    0.12811E+01
    24    0.97584E+03    0.84191E-02    0.65145E-04    0.13321E+01
    25    0.99459E+03    0.97232E-02    0.70652E-04    0.13785E+01
    26    0.10138E+04    0.11162E-01    0.76389E-04    0.14199E+01
    27    0.10336E+04    0.12744E-01    0.82357E-04    0.14556E+01
    28    0.10538E+04    0.14475E-01    0.88557E-04    0.14847E+01
    29    0.10745E+04    0.16362E-01    0.94989E-04    0.15071E+01
    30    0.10955E+04    0.18413E-01    0.10165E-03    0.15232E+01
    31    0.11169E+04    0.20633E-01    0.10855E-03    0.15320E+01
    32    0.11388E+04    0.23031E-01    0.11568E-03    0.15327E+01
    33    0.11610E+04    0.25611E-01    0.12305E-03    0.15244E+01
    34    0.11835E+04    0.28380E-01    0.13065E-03    0.15087E+01
    35    0.12063E+04    0.31346E-01    0.13849E-03    0.14844E+01
    36    0.12295E+04    0.34513E-01    0.14656E-03    0.14504E+01
    37    0.12531E+04    0.37888E-01    0.15487E-03    0.14061E+01
    38    0.12769E+04    0.41478E-01    0.16341E-03    0.13527E+01
    39    0.13009E+04    0.45283E-01    0.17219E-03    0.12897E+01
    40    0.13252E+04    0.49309E-01    0.18121E-03    0.12160E+01
    41    0.13499E+04    0.53566E-01    0.19047E-03    0.11307E+01
    42    0.13748E+04    0.58056E-01    0.19996E-03    0.10348E+01
    43    0.14000E+04    0.62786E-01    0.20968E-03    0.92862E+00
    44    0.14252E+04    0.67750E-01    0.21965E-03    0.81086E+00
    45    0.14510E+04    0.72958E-01    0.22985E-03    0.68048E+00
    46    0.14770E+04    0.78422E-01    0.24029E-03    0.53840E+00
    47    0.15031E+04    0.84133E-01    0.25096E-03    0.38562E+00
    48    0.15294E+04    0.90097E-01    0.26188E-03    0.22046E+00
    49    0.15561E+04    0.96311E-01    0.27303E-03    0.41650E-01
    50    0.15832E+04    0.10280E+00    0.28441E-03   -0.14957E+00
    51    0.16101E+04    0.10954E+00    0.29604E-03   -0.35180E+00
    52    0.16375E+04    0.11653E+00    0.30790E-03   -0.56670E+00
    53    0.16652E+04    0.12380E+00    0.31999E-03   -0.79602E+00
    54    0.16931E+04    0.13132E+00    0.33232E-03   -0.10383E+01
    55    0.17211E+04    0.13910E+00    0.34489E-03   -0.12921E+01
    56    0.17493E+04    0.14715E+00    0.35770E-03   -0.15587E+01
    57    0.17780E+04    0.15546E+00    0.37074E-03   -0.18396E+01
    58    0.18069E+04    0.16403E+00    0.38401E-03   -0.21340E+01
    59    0.18359E+04    0.17288E+00    0.39753E-03   -0.24403E+01
    60    0.18649E+04    0.18195E+00    0.41127E-03   -0.27578E+01
    61    0.18946E+04    0.19127E+00    0.42526E-03   -0.30860E+01
    62    0.19243E+04    0.20083E+00    0.43947E-03   -0.34264E+01
    63    0.19542E+04    0.21063E+00    0.45393E-03   -0.37806E+01
    64    0.19845E+04    0.22071E+00    0.46862E-03   -0.41503E+01
    65    0.20148E+04    0.23108E+00    0.48354E-03   -0.45369E+01
    66    0.20455E+04    0.24171E+00    0.49870E-03   -0.49390E+01
    67    0.20763E+04    0.25259E+00    0.51409E-03   -0.53542E+01
    68    0.21074E+04    0.26372E+00    0.52972E-03   -0.57810E+01
    69    0.21388E+04    0.27505E+00    0.54558E-03   -0.62167E+01
    70    0.21705E+04    0.28658E+00    0.56168E-03   -0.66615E+01
    71    0.22024E+04    0.29831E+00    0.57802E-03   -0.71170E+01
    72    0.22345E+04    0.31020E+00    0.59459E-03   -0.75844E+01
    73    0.22668E+04    0.32225E+00    0.61139E-03   -0.80645E+01
    74    0.22993E+04    0.33446E+00    0.62843E-03   -0.85566E+01
    75    0.23321E+04    0.34688E+00    0.64571E-03   -0.90595E+01
    76    0.23650E+04    0.35951E+00    0.66323E-03   -0.95734E+01
    77    0.23982E+04    0.37234E+00    0.68098E-03   -0.10098E+02
    78    0.24317E+04    0.38540E+00    0.69897E-03   -0.10635E+02
    79    0.24654E+04    0.39861E+00    0.71720E-03   -0.11180E+02
    80    0.24993E+04    0.41199E+00    0.73567E-03   -0.11735E+02
    81    0.25335E+04    0.42546E+00    0.75437E-03   -0.12299E+02
    82    0.25679E+04    0.43906E+00    0.77332E-03   -0.12872E+02
    83    0.26025E+04    0.45276E+00    0.79251E-03   -0.13455E+02
    84    0.26374E+04    0.46656E+00    0.81194E-03   -0.14046E+02
    85    0.26724E+04    0.48045E+00    0.83161E-03   -0.14645E+02
    86    0.27077E+04    0.49444E+00    0.85153E-03   -0.15253E+02
    87    0.27433E+04    0.50850E+00    0.87169E-03   -0.15867E+02
    88    0.27790E+04    0.52264E+00    0.89210E-03   -0.16489E+02
