#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.472255E+06   0.472254E+06   0.629371E+06   0.629353E+06   0.514471E+06   0.472760E+06   0.472255E+06   0.477975E+06  -0.602539E+00   0.470723E+06   0.470723E+06   0.141086E+01
   0.798228E-04   0.472253E+06   0.472252E+06   0.629292E+06   0.629270E+06   0.514428E+06   0.472758E+06   0.472253E+06   0.477972E+06  -0.602535E+00   0.470720E+06   0.470720E+06   0.157665E+01
   0.892035E-04   0.472250E+06   0.472249E+06   0.629195E+06   0.629167E+06   0.514375E+06   0.472754E+06   0.472250E+06   0.477968E+06  -0.602529E+00   0.470718E+06   0.470718E+06   0.176191E+01
   0.996866E-04   0.472247E+06   0.472246E+06   0.629073E+06   0.629039E+06   0.514309E+06   0.472750E+06   0.472247E+06   0.477963E+06  -0.602523E+00   0.470714E+06   0.470714E+06   0.196894E+01
   0.111402E-03   0.472243E+06   0.472242E+06   0.628921E+06   0.628878E+06   0.514226E+06   0.472745E+06   0.472242E+06   0.477956E+06  -0.602514E+00   0.470710E+06   0.470710E+06   0.220029E+01
   0.124493E-03   0.472237E+06   0.472236E+06   0.628731E+06   0.628677E+06   0.514123E+06   0.472739E+06   0.472237E+06   0.477948E+06  -0.602503E+00   0.470705E+06   0.470704E+06   0.245882E+01
   0.139124E-03   0.472231E+06   0.472229E+06   0.628494E+06   0.628427E+06   0.513994E+06   0.472731E+06   0.472231E+06   0.477938E+06  -0.602490E+00   0.470698E+06   0.470698E+06   0.274770E+01
   0.155474E-03   0.472223E+06   0.472221E+06   0.628198E+06   0.628114E+06   0.513833E+06   0.472721E+06   0.472223E+06   0.477926E+06  -0.602473E+00   0.470689E+06   0.470689E+06   0.307050E+01
   0.173745E-03   0.472213E+06   0.472210E+06   0.627829E+06   0.627724E+06   0.513632E+06   0.472708E+06   0.472212E+06   0.477910E+06  -0.602453E+00   0.470679E+06   0.470678E+06   0.343120E+01
   0.194163E-03   0.472200E+06   0.472197E+06   0.627367E+06   0.627237E+06   0.513381E+06   0.472693E+06   0.472200E+06   0.477891E+06  -0.602427E+00   0.470666E+06   0.470665E+06   0.383422E+01
   0.216981E-03   0.472184E+06   0.472180E+06   0.626792E+06   0.626629E+06   0.513068E+06   0.472673E+06   0.472184E+06   0.477867E+06  -0.602395E+00   0.470649E+06   0.470649E+06   0.428453E+01
   0.242480E-03   0.472165E+06   0.472160E+06   0.626074E+06   0.625871E+06   0.512677E+06   0.472649E+06   0.472164E+06   0.477837E+06  -0.602354E+00   0.470629E+06   0.470628E+06   0.478765E+01
   0.270976E-03   0.472140E+06   0.472134E+06   0.625178E+06   0.624925E+06   0.512189E+06   0.472619E+06   0.472139E+06   0.477799E+06  -0.602304E+00   0.470603E+06   0.470602E+06   0.534973E+01
   0.302821E-03   0.472110E+06   0.472101E+06   0.624061E+06   0.623746E+06   0.511580E+06   0.472581E+06   0.472108E+06   0.477752E+06  -0.602241E+00   0.470572E+06   0.470570E+06   0.597765E+01
   0.338408E-03   0.472071E+06   0.472061E+06   0.622669E+06   0.622276E+06   0.510822E+06   0.472534E+06   0.472070E+06   0.477693E+06  -0.602163E+00   0.470532E+06   0.470530E+06   0.667906E+01
