#           k/h    P           
    0.10000E-03    0.25310E+00
    0.10202E-03    0.25806E+00
    0.10408E-03    0.26311E+00
    0.10618E-03    0.26826E+00
    0.10833E-03    0.27352E+00
    0.11052E-03    0.27888E+00
    0.11275E-03    0.28434E+00
    0.11503E-03    0.28991E+00
    0.11735E-03    0.29558E+00
    0.11972E-03    0.30137E+00
    0.12214E-03    0.30728E+00
    0.12461E-03    0.31329E+00
    0.12712E-03    0.31943E+00
    0.12969E-03    0.32568E+00
    0.13231E-03    0.33206E+00
    0.13499E-03    0.33857E+00
    0.13771E-03    0.34520E+00
    0.14049E-03    0.35196E+00
    0.14333E-03    0.35885E+00
    0.14623E-03    0.36588E+00
    0.14918E-03    0.37304E+00
    0.15220E-03    0.38035E+00
    0.15527E-03    0.38779E+00
    0.15841E-03    0.39539E+00
    0.16161E-03    0.40313E+00
    0.16487E-03    0.41102E+00
    0.16820E-03    0.41907E+00
    0.17160E-03    0.42728E+00
    0.17507E-03    0.43564E+00
    0.17860E-03    0.44417E+00
    0.18221E-03    0.45287E+00
    0.18589E-03    0.46173E+00
    0.18965E-03    0.47077E+00
    0.19348E-03    0.47999E+00
    0.19739E-03    0.48939E+00
    0.20138E-03    0.49897E+00
    0.20544E-03    0.50874E+00
    0.20959E-03    0.51870E+00
    0.21383E-03    0.52885E+00
    0.21815E-03    0.53920E+00
    0.22255E-03    0.54976E+00
    0.22705E-03    0.56052E+00
    0.23164E-03    0.57149E+00
    0.23632E-03    0.58267E+00
    0.24109E-03    0.59408E+00
    0.24596E-03    0.60570E+00
    0.25093E-03    0.61756E+00
    0.25600E-03    0.62964E+00
    0.26117E-03    0.64196E+00
    0.26645E-03    0.65452E+00
    0.27183E-03    0.66733E+00
    0.27732E-03    0.68039E+00
    0.28292E-03    0.69370E+00
    0.28864E-03    0.70727E+00
    0.29447E-03    0.72111E+00
    0.30042E-03    0.73521E+00
    0.30649E-03    0.74959E+00
    0.31268E-03    0.76425E+00
    0.31899E-03    0.77920E+00
    0.32544E-03    0.79444E+00
    0.33201E-03    0.80998E+00
    0.33872E-03    0.82581E+00
    0.34556E-03    0.84196E+00
    0.35254E-03    0.85842E+00
    0.35966E-03    0.87520E+00
    0.36693E-03    0.89231E+00
    0.37434E-03    0.90975E+00
    0.38190E-03    0.92753E+00
    0.38962E-03    0.94566E+00
    0.39749E-03    0.96414E+00
    0.40552E-03    0.98298E+00
    0.41371E-03    0.10022E+01
    0.42207E-03    0.10218E+01
    0.43060E-03    0.10417E+01
    0.43929E-03    0.10621E+01
    0.44817E-03    0.10828E+01
    0.45722E-03    0.11039E+01
    0.46646E-03    0.11255E+01
    0.47588E-03    0.11475E+01
    0.48550E-03    0.11699E+01
    0.49530E-03    0.11927E+01
    0.50531E-03    0.12160E+01
    0.51552E-03    0.12397E+01
    0.52593E-03    0.12639E+01
    0.53656E-03    0.12885E+01
    0.54739E-03    0.13136E+01
    0.55845E-03    0.13392E+01
    0.56973E-03    0.13653E+01
    0.58124E-03    0.13919E+01
    0.59299E-03    0.14190E+01
    0.60496E-03    0.14467E+01
    0.61719E-03    0.14749E+01
    0.62965E-03    0.15036E+01
    0.64237E-03    0.15328E+01
    0.65535E-03    0.15627E+01
    0.66859E-03    0.15931E+01
    0.68210E-03    0.16240E+01
    0.69588E-03    0.16556E+01
    0.70993E-03    0.16878E+01
    0.72427E-03    0.17206E+01
    0.73891E-03    0.17540E+01
    0.75383E-03    0.17880E+01
    0.76906E-03    0.18227E+01
    0.78460E-03    0.18581E+01
    0.80045E-03    0.18941E+01
    0.81662E-03    0.19309E+01
