#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.690352E+07   0.690351E+07   0.912671E+07   0.912640E+07   0.690378E+07   0.690352E+07   0.690352E+07   0.690747E+07  -0.592811E+00   0.665594E+07   0.665594E+07   0.954640E-01
   0.798228E-04   0.690346E+07   0.690346E+07   0.910732E+07   0.910694E+07   0.690364E+07   0.690346E+07   0.690346E+07   0.690741E+07  -0.592805E+00   0.665588E+07   0.665588E+07   0.106670E+00
   0.892035E-04   0.690339E+07   0.690339E+07   0.908317E+07   0.908269E+07   0.690347E+07   0.690339E+07   0.690339E+07   0.690732E+07  -0.592798E+00   0.665581E+07   0.665581E+07   0.119189E+00
   0.996866E-04   0.690330E+07   0.690330E+07   0.905309E+07   0.905250E+07   0.690326E+07   0.690330E+07   0.690330E+07   0.690722E+07  -0.592788E+00   0.665572E+07   0.665572E+07   0.133172E+00
   0.111402E-03   0.690319E+07   0.690319E+07   0.901566E+07   0.901492E+07   0.690300E+07   0.690318E+07   0.690319E+07   0.690709E+07  -0.592777E+00   0.665562E+07   0.665562E+07   0.148789E+00
   0.124493E-03   0.690305E+07   0.690305E+07   0.896912E+07   0.896820E+07   0.690267E+07   0.690304E+07   0.690305E+07   0.690692E+07  -0.592762E+00   0.665548E+07   0.665548E+07   0.166227E+00
   0.139124E-03   0.690287E+07   0.690287E+07   0.891131E+07   0.891017E+07   0.690226E+07   0.690286E+07   0.690287E+07   0.690672E+07  -0.592744E+00   0.665531E+07   0.665531E+07   0.185697E+00
   0.155474E-03   0.690266E+07   0.690266E+07   0.883961E+07   0.883821E+07   0.690175E+07   0.690264E+07   0.690266E+07   0.690647E+07  -0.592721E+00   0.665510E+07   0.665510E+07   0.207430E+00
   0.173745E-03   0.690239E+07   0.690239E+07   0.875083E+07   0.874910E+07   0.690111E+07   0.690236E+07   0.690239E+07   0.690615E+07  -0.592693E+00   0.665484E+07   0.665484E+07   0.231681E+00
   0.194163E-03   0.690205E+07   0.690205E+07   0.864114E+07   0.863902E+07   0.690031E+07   0.690201E+07   0.690205E+07   0.690576E+07  -0.592658E+00   0.665451E+07   0.665451E+07   0.258733E+00
   0.216981E-03   0.690163E+07   0.690163E+07   0.850598E+07   0.850338E+07   0.689931E+07   0.690158E+07   0.690163E+07   0.690526E+07  -0.592614E+00   0.665410E+07   0.665410E+07   0.288896E+00
   0.242480E-03   0.690111E+07   0.690111E+07   0.833999E+07   0.833683E+07   0.689807E+07   0.690104E+07   0.690111E+07   0.690465E+07  -0.592560E+00   0.665359E+07   0.665359E+07   0.322510E+00
   0.270976E-03   0.690046E+07   0.690045E+07   0.813700E+07   0.813318E+07   0.689652E+07   0.690037E+07   0.690046E+07   0.690390E+07  -0.592492E+00   0.665295E+07   0.665295E+07   0.359944E+00
   0.302821E-03   0.689965E+07   0.689964E+07   0.789007E+07   0.788550E+07   0.689459E+07   0.689954E+07   0.689965E+07   0.690295E+07  -0.592408E+00   0.665216E+07   0.665216E+07   0.401599E+00
   0.338408E-03   0.689864E+07   0.689863E+07   0.759169E+07   0.758628E+07   0.689219E+07   0.689850E+07   0.689864E+07   0.690178E+07  -0.592304E+00   0.665117E+07   0.665117E+07   0.447906E+00
   0.378178E-03   0.689739E+07   0.689738E+07   0.723416E+07   0.722784E+07   0.688920E+07   0.689720E+07   0.689739E+07   0.690034E+07  -0.592175E+00   0.664994E+07   0.664994E+07   0.499321E+00
   0.422621E-03   0.689583E+07   0.689582E+07   0.681026E+07   0.680302E+07   0.688547E+07   0.689560E+07   0.689583E+07   0.689855E+07  -0.592016E+00   0.664841E+07   0.664841E+07   0.556327E+00
   0.472287E-03   0.689390E+07   0.689388E+07   0.631439E+07   0.630628E+07   0.688084E+07   0.689361E+07   0.689390E+07   0.689634E+07  -0.591819E+00   0.664652E+07   0.664651E+07   0.619423E+00
   0.527790E-03   0.689151E+07   0.689149E+07   0.574414E+07   0.573536E+07   0.687508E+07   0.689114E+07   0.689151E+07   0.689363E+07  -0.591577E+00   0.664416E+07   0.664416E+07   0.689124E+00
   0.589815E-03   0.688856E+07   0.688853E+07   0.510251E+07   0.509339E+07   0.686795E+07   0.688809E+07   0.688856E+07   0.689030E+07  -0.591281E+00   0.664126E+07   0.664125E+07   0.765944E+00
   0.659130E-03   0.688492E+07   0.688488E+07   0.440053E+07   0.439161E+07   0.685912E+07   0.688433E+07   0.688491E+07   0.688624E+07  -0.590919E+00   0.663766E+07   0.663766E+07   0.850397E+00
   0.736590E-03   0.688044E+07   0.688039E+07   0.365992E+07   0.365195E+07   0.684820E+07   0.687971E+07   0.688044E+07   0.688130E+07  -0.590478E+00   0.663324E+07   0.663324E+07   0.942987E+00
   0.823153E-03   0.687496E+07   0.687489E+07   0.291490E+07   0.290878E+07   0.683474E+07   0.687404E+07   0.687495E+07   0.687530E+07  -0.589945E+00   0.662780E+07   0.662780E+07   0.104422E+01
   0.919889E-03   0.686825E+07   0.686817E+07   0.221147E+07   0.220802E+07   0.681819E+07   0.686712E+07   0.686824E+07   0.686807E+07  -0.589303E+00   0.662115E+07   0.662115E+07   0.115459E+01
   0.102799E-02   0.686010E+07   0.686000E+07   0.160199E+07   0.160169E+07   0.679789E+07   0.685869E+07   0.686009E+07   0.685938E+07  -0.588534E+00   0.661305E+07   0.661305E+07   0.127468E+01
   0.114880E-02   0.685022E+07   0.685010E+07   0.113334E+07   0.113589E+07   0.677309E+07   0.684847E+07   0.685021E+07   0.684896E+07  -0.587615E+00   0.660322E+07   0.660321E+07   0.140511E+01
   0.128381E-02   0.683831E+07   0.683816E+07   0.829127E+06   0.833167E+06   0.674291E+07   0.683615E+07   0.683829E+07   0.683651E+07  -0.586523E+00   0.659135E+07   0.659134E+07   0.154669E+01
