#    L    TT             EE             BB             TE          
     2    0.15053E+04    0.30914E-05    0.16153E-05    0.32047E-01
     3    0.13951E+04    0.10177E-04    0.32313E-05    0.74072E-01
     4    0.13092E+04    0.25328E-04    0.53869E-05    0.12706E+00
     5    0.12498E+04    0.52955E-04    0.80831E-05    0.18984E+00
     6    0.12105E+04    0.98270E-04    0.11321E-04    0.26150E+00
     7    0.11856E+04    0.16722E-03    0.15101E-04    0.34113E+00
     8    0.11706E+04    0.26638E-03    0.19426E-04    0.42768E+00
     9    0.11633E+04    0.40305E-03    0.24296E-04    0.52035E+00
    10    0.11619E+04    0.58475E-03    0.29714E-04    0.61813E+00
    11    0.11647E+04    0.82010E-03    0.35680E-04    0.72016E+00
    12    0.11718E+04    0.11177E-02    0.42198E-04    0.82623E+00
    13    0.11815E+04    0.14866E-02    0.49268E-04    0.93428E+00
    14    0.11936E+04    0.19356E-02    0.56892E-04    0.10438E+01
    15    0.12076E+04    0.24753E-02    0.65073E-04    0.11538E+01
    16    0.12238E+04    0.31164E-02    0.73813E-04    0.12647E+01
    17    0.12414E+04    0.38693E-02    0.83113E-04    0.13742E+01
    18    0.12599E+04    0.47425E-02    0.92975E-04    0.14813E+01
    19    0.12808E+04    0.57520E-02    0.10340E-03    0.15871E+01
    20    0.13024E+04    0.69033E-02    0.11440E-03    0.16896E+01
    21    0.13249E+04    0.82089E-02    0.12596E-03    0.17877E+01
    22    0.13483E+04    0.96805E-02    0.13809E-03    0.18810E+01
    23    0.13725E+04    0.11330E-01    0.15079E-03    0.19684E+01
    24    0.13976E+04    0.13166E-01    0.16407E-03    0.20489E+01
    25    0.14234E+04    0.15202E-01    0.17793E-03    0.21225E+01
    26    0.14499E+04    0.17448E-01    0.19236E-03    0.21888E+01
    27    0.14771E+04    0.19917E-01    0.20737E-03    0.22466E+01
    28    0.15048E+04    0.22617E-01    0.22296E-03    0.22947E+01
    29    0.15333E+04    0.25561E-01    0.23913E-03    0.23325E+01
    30    0.15621E+04    0.28758E-01    0.25589E-03    0.23609E+01
    31    0.15915E+04    0.32220E-01    0.27323E-03    0.23784E+01
    32    0.16215E+04    0.35957E-01    0.29115E-03    0.23839E+01
    33    0.16520E+04    0.39978E-01    0.30967E-03    0.23758E+01
    34    0.16829E+04    0.44292E-01    0.32876E-03    0.23565E+01
    35    0.17143E+04    0.48910E-01    0.34845E-03    0.23242E+01
    36    0.17460E+04    0.53841E-01    0.36873E-03    0.22776E+01
    37    0.17783E+04    0.59094E-01    0.38959E-03    0.22156E+01
    38    0.18110E+04    0.64678E-01    0.41105E-03    0.21397E+01
    39    0.18441E+04    0.70597E-01    0.43310E-03    0.20493E+01
    40    0.18774E+04    0.76859E-01    0.45573E-03    0.19427E+01
    41    0.19114E+04    0.83475E-01    0.47896E-03    0.18188E+01
    42    0.19456E+04    0.90452E-01    0.50278E-03    0.16789E+01
    43    0.19802E+04    0.97796E-01    0.52720E-03    0.15238E+01
    44    0.20150E+04    0.10551E+00    0.55220E-03    0.13513E+01
    45    0.20504E+04    0.11359E+00    0.57780E-03    0.11597E+01
    46    0.20862E+04    0.12206E+00    0.60398E-03    0.95037E+00
    47    0.21221E+04    0.13092E+00    0.63076E-03    0.72507E+00
    48    0.21583E+04    0.14016E+00    0.65813E-03    0.48130E+00
    49    0.21951E+04    0.14979E+00    0.68609E-03    0.21701E+00
