#    L    TT             EE             BB             TE          
     2    0.11895E+04    0.27137E-05    0.14399E-05    0.27698E-01
     3    0.11178E+04    0.88866E-05    0.28803E-05    0.63627E-01
     4    0.10593E+04    0.22072E-04    0.48016E-05    0.10899E+00
     5    0.10184E+04    0.46111E-04    0.72046E-05    0.16283E+00
     6    0.99169E+03    0.85551E-04    0.10090E-04    0.22438E+00
     7    0.97521E+03    0.14559E-03    0.13459E-04    0.29290E+00
     8    0.96581E+03    0.23196E-03    0.17312E-04    0.36749E+00
     9    0.96192E+03    0.35106E-03    0.21652E-04    0.44749E+00
    10    0.96226E+03    0.50946E-03    0.26478E-04    0.53202E+00
    11    0.96575E+03    0.71471E-03    0.31792E-04    0.62038E+00
    12    0.97239E+03    0.97433E-03    0.37597E-04    0.71239E+00
    13    0.98093E+03    0.12962E-02    0.43893E-04    0.80629E+00
    14    0.99116E+03    0.16882E-02    0.50681E-04    0.90165E+00
    15    0.10028E+04    0.21595E-02    0.57964E-04    0.99761E+00
    16    0.10160E+04    0.27194E-02    0.65744E-04    0.10945E+01
    17    0.10303E+04    0.33771E-02    0.74020E-04    0.11906E+01
    18    0.10451E+04    0.41399E-02    0.82796E-04    0.12847E+01
    19    0.10619E+04    0.50221E-02    0.92073E-04    0.13780E+01
    20    0.10791E+04    0.60281E-02    0.10185E-03    0.14686E+01
    21    0.10970E+04    0.71692E-02    0.11214E-03    0.15557E+01
    22    0.11155E+04    0.84555E-02    0.12293E-03    0.16388E+01
    23    0.11345E+04    0.98970E-02    0.13422E-03    0.17173E+01
    24    0.11542E+04    0.11502E-01    0.14603E-03    0.17900E+01
    25    0.11745E+04    0.13282E-01    0.15834E-03    0.18569E+01
    26    0.11952E+04    0.15246E-01    0.17116E-03    0.19179E+01
    27    0.12164E+04    0.17404E-01    0.18450E-03    0.19719E+01
    28    0.12380E+04    0.19765E-01    0.19835E-03    0.20178E+01
    29    0.12602E+04    0.22339E-01    0.21272E-03    0.20550E+01
    30    0.12827E+04    0.25134E-01    0.22760E-03    0.20844E+01
    31    0.13055E+04    0.28159E-01    0.24300E-03    0.21047E+01
    32    0.13288E+04    0.31426E-01    0.25891E-03    0.21151E+01
    33    0.13524E+04    0.34941E-01    0.27534E-03    0.21139E+01
    34    0.13764E+04    0.38710E-01    0.29230E-03    0.21032E+01
    35    0.14006E+04    0.42746E-01    0.30977E-03    0.20818E+01
    36    0.14252E+04    0.47054E-01    0.32776E-03    0.20483E+01
    37    0.14502E+04    0.51644E-01    0.34627E-03    0.20020E+01
    38    0.14754E+04    0.56522E-01    0.36530E-03    0.19440E+01
    39    0.15010E+04    0.61691E-01    0.38486E-03    0.18735E+01
    40    0.15267E+04    0.67159E-01    0.40493E-03    0.17894E+01
    41    0.15529E+04    0.72936E-01    0.42553E-03    0.16908E+01
    42    0.15794E+04    0.79027E-01    0.44665E-03    0.15786E+01
    43    0.16060E+04    0.85437E-01    0.46829E-03    0.14538E+01
    44    0.16328E+04    0.92164E-01    0.49045E-03    0.13143E+01
    45    0.16602E+04    0.99218E-01    0.51314E-03    0.11586E+01
    46    0.16878E+04    0.10661E+00    0.53635E-03    0.98789E+00
    47    0.17155E+04    0.11433E+00    0.56008E-03    0.80369E+00
    48    0.17434E+04    0.12239E+00    0.58433E-03    0.60395E+00
    49    0.17718E+04    0.13079E+00    0.60910E-03    0.38699E+00
    50    0.18005E+04    0.13954E+00    0.63439E-03    0.15423E+00
    51    0.18292E+04    0.14863E+00    0.66020E-03   -0.92706E-01
    52    0.18584E+04    0.15805E+00    0.68654E-03   -0.35567E+00
    53    0.18879E+04    0.16783E+00    0.71339E-03   -0.63660E+00
    54    0.19176E+04    0.17795E+00    0.74076E-03   -0.93386E+00
    55    0.19474E+04    0.18841E+00    0.76866E-03   -0.12458E+01
    56    0.19776E+04    0.19922E+00    0.79707E-03   -0.15740E+01
    57    0.20082E+04    0.21037E+00    0.82600E-03   -0.19202E+01
