#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.10983E+04    0.14135E-05    0.00000E+00    0.31196E-01    0.57956E-07    0.31583E-02   -0.48290E-07
     3    0.10668E+04    0.66920E-05    0.00000E+00    0.70617E-01    0.70472E-07    0.31499E-02   -0.81973E-07
     4    0.10346E+04    0.19297E-04    0.00000E+00    0.12051E+00    0.81251E-07    0.30733E-02   -0.11509E-06
     5    0.10118E+04    0.43574E-04    0.00000E+00    0.17996E+00    0.90621E-07    0.29728E-02   -0.14811E-06
     6    0.99764E+03    0.84677E-04    0.00000E+00    0.24817E+00    0.98802E-07    0.28659E-02   -0.18076E-06
     7    0.99033E+03    0.14851E-03    0.00000E+00    0.32437E+00    0.10601E-06    0.27593E-02   -0.21312E-06
     8    0.98769E+03    0.24160E-03    0.00000E+00    0.40758E+00    0.11240E-06    0.26558E-02   -0.24548E-06
     9    0.98894E+03    0.37125E-03    0.00000E+00    0.49715E+00    0.11810E-06    0.25564E-02   -0.27807E-06
    10    0.99311E+03    0.54496E-03    0.00000E+00    0.59207E+00    0.12318E-06    0.24616E-02   -0.31037E-06
    11    0.99953E+03    0.77134E-03    0.00000E+00    0.69170E+00    0.12775E-06    0.23727E-02   -0.34224E-06
    12    0.10084E+04    0.10590E-02    0.00000E+00    0.79578E+00    0.13183E-06    0.22879E-02   -0.37314E-06
    13    0.10185E+04    0.14170E-02    0.00000E+00    0.90245E+00    0.13552E-06    0.22097E-02   -0.40380E-06
    14    0.10298E+04    0.18542E-02    0.00000E+00    0.10112E+01    0.13882E-06    0.21351E-02   -0.43414E-06
    15    0.10420E+04    0.23814E-02    0.00000E+00    0.11212E+01    0.14181E-06    0.20652E-02   -0.46462E-06
    16    0.10556E+04    0.30089E-02    0.00000E+00    0.12327E+01    0.14451E-06    0.19984E-02   -0.49492E-06
    17    0.10699E+04    0.37475E-02    0.00000E+00    0.13440E+01    0.14691E-06    0.19354E-02   -0.52490E-06
    18    0.10844E+04    0.46055E-02    0.00000E+00    0.14539E+01    0.14909E-06    0.18759E-02   -0.55442E-06
    19    0.11006E+04    0.55992E-02    0.00000E+00    0.15633E+01    0.15104E-06    0.18202E-02   -0.58386E-06
    20    0.11170E+04    0.67338E-02    0.00000E+00    0.16704E+01    0.15278E-06    0.17667E-02   -0.61253E-06
    21    0.11338E+04    0.80220E-02    0.00000E+00    0.17743E+01    0.15434E-06    0.17160E-02   -0.64076E-06
    22    0.11511E+04    0.94755E-02    0.00000E+00    0.18745E+01    0.15573E-06    0.16679E-02   -0.66872E-06
    23    0.11687E+04    0.11106E-01    0.00000E+00    0.19706E+01    0.15697E-06    0.16221E-02   -0.69646E-06
    24    0.11867E+04    0.12923E-01    0.00000E+00    0.20606E+01    0.15805E-06    0.15788E-02   -0.72364E-06
    25    0.12051E+04    0.14938E-01    0.00000E+00    0.21450E+01    0.15901E-06    0.15376E-02   -0.75050E-06
    26    0.12239E+04    0.17164E-01    0.00000E+00    0.22236E+01    0.15985E-06    0.14980E-02   -0.77690E-06
    27    0.12430E+04    0.19610E-01    0.00000E+00    0.22954E+01    0.16056E-06    0.14602E-02   -0.80297E-06
    28    0.12622E+04    0.22288E-01    0.00000E+00    0.23590E+01    0.16118E-06    0.14242E-02   -0.82870E-06
    29    0.12819E+04    0.25208E-01    0.00000E+00    0.24136E+01    0.16169E-06    0.13901E-02   -0.85402E-06
    30    0.13018E+04    0.28380E-01    0.00000E+00    0.24603E+01    0.16212E-06    0.13571E-02   -0.87889E-06
    31    0.13219E+04    0.31815E-01    0.00000E+00    0.24979E+01    0.16246E-06    0.13253E-02   -0.90338E-06
    32    0.13422E+04    0.35523E-01    0.00000E+00    0.25254E+01    0.16272E-06    0.12950E-02   -0.92758E-06
    33    0.13628E+04    0.39515E-01    0.00000E+00    0.25411E+01    0.16291E-06    0.12662E-02   -0.95146E-06
    34    0.13837E+04    0.43797E-01    0.00000E+00    0.25465E+01    0.16303E-06    0.12384E-02   -0.97475E-06
    35    0.14047E+04    0.48381E-01    0.00000E+00    0.25410E+01    0.16308E-06    0.12115E-02   -0.99766E-06
    36    0.14259E+04    0.53275E-01    0.00000E+00    0.25234E+01    0.16308E-06    0.11857E-02   -0.10203E-05
    37    0.14473E+04    0.58489E-01    0.00000E+00    0.24927E+01    0.16302E-06    0.11610E-02   -0.10427E-05
    38    0.14690E+04    0.64031E-01    0.00000E+00    0.24494E+01    0.16292E-06    0.11372E-02   -0.10645E-05
    39    0.14909E+04    0.69903E-01    0.00000E+00    0.23930E+01    0.16276E-06    0.11143E-02   -0.10859E-05
    40    0.15129E+04    0.76115E-01    0.00000E+00    0.23223E+01    0.16255E-06    0.10922E-02   -0.11070E-05
    41    0.15352E+04    0.82677E-01    0.00000E+00    0.22366E+01    0.16231E-06    0.10710E-02   -0.11278E-05
    42    0.15577E+04    0.89595E-01    0.00000E+00    0.21370E+01    0.16203E-06    0.10505E-02   -0.11482E-05
    43    0.15803E+04    0.96874E-01    0.00000E+00    0.20240E+01    0.16171E-06    0.10306E-02   -0.11681E-05
    44    0.16031E+04    0.10451E+00    0.00000E+00    0.18957E+01    0.16136E-06    0.10114E-02   -0.11877E-05
    45    0.16261E+04    0.11252E+00    0.00000E+00    0.17506E+01    0.16097E-06    0.99290E-03   -0.12069E-05
    46    0.16494E+04    0.12091E+00    0.00000E+00    0.15896E+01    0.16056E-06    0.97507E-03   -0.12258E-05
    47    0.16729E+04    0.12967E+00    0.00000E+00    0.14141E+01    0.16012E-06    0.95770E-03   -0.12443E-05
    48    0.16964E+04    0.13881E+00    0.00000E+00    0.12224E+01    0.15965E-06    0.94088E-03   -0.12624E-05
    49    0.17203E+04    0.14834E+00    0.00000E+00    0.10131E+01    0.15916E-06    0.92469E-03   -0.12802E-05
    50    0.17444E+04    0.15826E+00    0.00000E+00    0.78719E+00    0.15864E-06    0.90902E-03   -0.12976E-05
    51    0.17686E+04    0.16856E+00    0.00000E+00    0.54568E+00    0.15811E-06    0.89377E-03   -0.13146E-05
