#    L    TT             EE             BB             TE          
     2    0.10712E+04    0.36196E-05    0.23290E-05    0.28473E-01
     3    0.10301E+04    0.10761E-04    0.46587E-05    0.64747E-01
     4    0.99204E+03    0.25345E-04    0.77660E-05    0.11062E+00
     5    0.96512E+03    0.51315E-04    0.11652E-04    0.16520E+00
     6    0.94798E+03    0.93347E-04    0.16317E-04    0.22776E+00
     7    0.93829E+03    0.15679E-03    0.21763E-04    0.29755E+00
     8    0.93373E+03    0.24756E-03    0.27991E-04    0.37369E+00
     9    0.93333E+03    0.37227E-03    0.35002E-04    0.45556E+00
    10    0.93609E+03    0.53770E-03    0.42799E-04    0.54224E+00
    11    0.94124E+03    0.75166E-03    0.51383E-04    0.63311E+00
    12    0.94893E+03    0.10219E-02    0.60755E-04    0.72795E+00
    13    0.95801E+03    0.13567E-02    0.70918E-04    0.82505E+00
    14    0.96835E+03    0.17640E-02    0.81874E-04    0.92394E+00
    15    0.97971E+03    0.22536E-02    0.93624E-04    0.10238E+01
    16    0.99243E+03    0.28348E-02    0.10617E-03    0.11250E+01
    17    0.10059E+04    0.35174E-02    0.11952E-03    0.12258E+01
    18    0.10198E+04    0.43089E-02    0.13366E-03    0.13251E+01
    19    0.10352E+04    0.52240E-02    0.14861E-03    0.14239E+01
    20    0.10509E+04    0.62675E-02    0.16436E-03    0.15204E+01
    21    0.10671E+04    0.74509E-02    0.18092E-03    0.16138E+01
    22    0.10838E+04    0.87847E-02    0.19829E-03    0.17038E+01
    23    0.11009E+04    0.10279E-01    0.21646E-03    0.17897E+01
    24    0.11184E+04    0.11944E-01    0.23545E-03    0.18700E+01
    25    0.11363E+04    0.13789E-01    0.25526E-03    0.19449E+01
    26    0.11545E+04    0.15825E-01    0.27587E-03    0.20145E+01
    27    0.11731E+04    0.18062E-01    0.29731E-03    0.20775E+01
    28    0.11920E+04    0.20509E-01    0.31956E-03    0.21329E+01
    29    0.12112E+04    0.23177E-01    0.34263E-03    0.21799E+01
    30    0.12307E+04    0.26073E-01    0.36652E-03    0.22196E+01
    31    0.12504E+04    0.29209E-01    0.39124E-03    0.22507E+01
    32    0.12704E+04    0.32593E-01    0.41677E-03    0.22723E+01
    33    0.12907E+04    0.36235E-01    0.44313E-03    0.22830E+01
    34    0.13112E+04    0.40141E-01    0.47032E-03    0.22841E+01
    35    0.13319E+04    0.44322E-01    0.49833E-03    0.22752E+01
    36    0.13528E+04    0.48785E-01    0.52716E-03    0.22548E+01
    37    0.13739E+04    0.53538E-01    0.55682E-03    0.22221E+01
    38    0.13953E+04    0.58590E-01    0.58731E-03    0.21779E+01
    39    0.14169E+04    0.63943E-01    0.61863E-03    0.21216E+01
    40    0.14386E+04    0.69604E-01    0.65077E-03    0.20520E+01
    41    0.14607E+04    0.75585E-01    0.68374E-03    0.19684E+01
    42    0.14829E+04    0.81890E-01    0.71753E-03    0.18718E+01
    43    0.15054E+04    0.88524E-01    0.75216E-03    0.17630E+01
    44    0.15278E+04    0.95484E-01    0.78761E-03    0.16398E+01
    45    0.15507E+04    0.10278E+00    0.82389E-03    0.15009E+01
    46    0.15738E+04    0.11043E+00    0.86099E-03    0.13474E+01
    47    0.15970E+04    0.11842E+00    0.89892E-03    0.11806E+01
    48    0.16203E+04    0.12675E+00    0.93768E-03    0.99869E+00
    49    0.16439E+04    0.13543E+00    0.97726E-03    0.80028E+00
    50    0.16679E+04    0.14447E+00    0.10177E-02    0.58642E+00
