#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.107446E+08   0.107446E+08   0.141344E+08   0.141339E+08   0.107446E+08   0.107446E+08   0.107446E+08   0.107489E+08  -0.574939E+00   0.947845E+07   0.947845E+07   0.712113E-01
   0.798228E-04   0.107445E+08   0.107444E+08   0.140869E+08   0.140863E+08   0.107444E+08   0.107444E+08   0.107445E+08   0.107488E+08  -0.574933E+00   0.947836E+07   0.947836E+07   0.795659E-01
   0.892035E-04   0.107443E+08   0.107443E+08   0.140278E+08   0.140270E+08   0.107442E+08   0.107443E+08   0.107443E+08   0.107486E+08  -0.574924E+00   0.947824E+07   0.947824E+07   0.888969E-01
   0.996866E-04   0.107442E+08   0.107442E+08   0.139544E+08   0.139534E+08   0.107439E+08   0.107441E+08   0.107442E+08   0.107485E+08  -0.574913E+00   0.947809E+07   0.947809E+07   0.993167E-01
   0.111402E-03   0.107439E+08   0.107439E+08   0.138632E+08   0.138620E+08   0.107435E+08   0.107439E+08   0.107439E+08   0.107482E+08  -0.574900E+00   0.947791E+07   0.947791E+07   0.110950E+00
   0.124493E-03   0.107437E+08   0.107437E+08   0.137500E+08   0.137485E+08   0.107431E+08   0.107437E+08   0.107437E+08   0.107479E+08  -0.574883E+00   0.947768E+07   0.947768E+07   0.123936E+00
   0.139124E-03   0.107434E+08   0.107434E+08   0.136100E+08   0.136081E+08   0.107426E+08   0.107433E+08   0.107434E+08   0.107475E+08  -0.574863E+00   0.947740E+07   0.947740E+07   0.138427E+00
   0.155474E-03   0.107430E+08   0.107430E+08   0.134369E+08   0.134347E+08   0.107419E+08   0.107429E+08   0.107430E+08   0.107471E+08  -0.574837E+00   0.947704E+07   0.947704E+07   0.154593E+00
   0.173745E-03   0.107425E+08   0.107425E+08   0.132238E+08   0.132210E+08   0.107411E+08   0.107424E+08   0.107425E+08   0.107465E+08  -0.574805E+00   0.947660E+07   0.947660E+07   0.172619E+00
   0.194163E-03   0.107419E+08   0.107418E+08   0.129620E+08   0.129587E+08   0.107400E+08   0.107418E+08   0.107418E+08   0.107458E+08  -0.574765E+00   0.947604E+07   0.947604E+07   0.192708E+00
   0.216981E-03   0.107411E+08   0.107411E+08   0.126420E+08   0.126379E+08   0.107387E+08   0.107410E+08   0.107411E+08   0.107449E+08  -0.574715E+00   0.947535E+07   0.947535E+07   0.215082E+00
   0.242480E-03   0.107401E+08   0.107401E+08   0.122528E+08   0.122480E+08   0.107371E+08   0.107400E+08   0.107401E+08   0.107438E+08  -0.574654E+00   0.947449E+07   0.947449E+07   0.239981E+00
   0.270976E-03   0.107389E+08   0.107389E+08   0.117828E+08   0.117770E+08   0.107351E+08   0.107388E+08   0.107389E+08   0.107424E+08  -0.574577E+00   0.947342E+07   0.947342E+07   0.267664E+00
   0.302821E-03   0.107374E+08   0.107374E+08   0.112198E+08   0.112131E+08   0.107326E+08   0.107373E+08   0.107374E+08   0.107407E+08  -0.574482E+00   0.947209E+07   0.947209E+07   0.298406E+00
   0.338408E-03   0.107356E+08   0.107356E+08   0.105527E+08   0.105451E+08   0.107295E+08   0.107354E+08   0.107356E+08   0.107386E+08  -0.574365E+00   0.947043E+07   0.947043E+07   0.332496E+00
   0.378178E-03   0.107333E+08   0.107333E+08   0.977301E+07   0.976447E+07   0.107257E+08   0.107330E+08   0.107333E+08   0.107361E+08  -0.574221E+00   0.946838E+07   0.946838E+07   0.370238E+00
   0.422621E-03   0.107304E+08   0.107304E+08   0.887724E+07   0.886801E+07   0.107209E+08   0.107301E+08   0.107304E+08   0.107329E+08  -0.574043E+00   0.946583E+07   0.946583E+07   0.411941E+00
   0.472287E-03   0.107269E+08   0.107269E+08   0.787061E+07   0.786107E+07   0.107149E+08   0.107265E+08   0.107269E+08   0.107290E+08  -0.573826E+00   0.946268E+07   0.946267E+07   0.457919E+00
   0.527790E-03   0.107226E+08   0.107225E+08   0.677106E+07   0.676180E+07   0.107075E+08   0.107221E+08   0.107226E+08   0.107242E+08  -0.573560E+00   0.945878E+07   0.945878E+07   0.508486E+00
   0.589815E-03   0.107172E+08   0.107172E+08   0.561342E+07   0.560523E+07   0.106984E+08   0.107167E+08   0.107172E+08   0.107184E+08  -0.573236E+00   0.945398E+07   0.945398E+07   0.563953E+00
   0.659130E-03   0.107107E+08   0.107106E+08   0.445203E+07   0.444585E+07   0.106872E+08   0.107100E+08   0.107107E+08   0.107113E+08  -0.572844E+00   0.944808E+07   0.944808E+07   0.624629E+00
   0.736590E-03   0.107027E+08   0.107026E+08   0.335935E+07   0.335603E+07   0.106733E+08   0.107018E+08   0.107027E+08   0.107028E+08  -0.572372E+00   0.944086E+07   0.944086E+07   0.690831E+00
   0.823153E-03   0.106929E+08   0.106928E+08   0.241708E+07   0.241707E+07   0.106564E+08   0.106918E+08   0.106929E+08   0.106926E+08  -0.571805E+00   0.943205E+07   0.943205E+07   0.762906E+00
   0.919889E-03   0.106811E+08   0.106810E+08   0.169718E+07   0.170007E+07   0.106356E+08   0.106797E+08   0.106811E+08   0.106802E+08  -0.571127E+00   0.942136E+07   0.942135E+07   0.841254E+00
   0.102799E-02   0.106668E+08   0.106667E+08   0.123393E+07   0.123820E+07   0.106103E+08   0.106651E+08   0.106668E+08   0.106655E+08  -0.570320E+00   0.940842E+07   0.940842E+07   0.926365E+00
   0.114880E-02   0.106496E+08   0.106495E+08   0.997134E+06   0.100042E+07   0.105795E+08   0.106475E+08   0.106496E+08   0.106478E+08  -0.569360E+00   0.939286E+07   0.939286E+07   0.101885E+01
   0.128381E-02   0.106290E+08   0.106288E+08   0.888127E+06   0.888446E+06   0.105422E+08   0.106264E+08   0.106290E+08   0.106266E+08  -0.568218E+00   0.937422E+07   0.937422E+07   0.111942E+01
   0.143468E-02   0.106044E+08   0.106041E+08   0.782040E+06   0.779560E+06   0.104971E+08   0.106011E+08   0.106043E+08   0.106014E+08  -0.566860E+00   0.935197E+07   0.935196E+07   0.122889E+01
   0.160328E-02   0.105750E+08   0.105748E+08   0.611424E+06   0.609026E+06   0.104429E+08   0.105711E+08   0.105750E+08   0.105713E+08  -0.565245E+00   0.932549E+07   0.932548E+07   0.134806E+01
   0.179170E-02   0.105402E+08   0.105399E+08   0.423640E+06   0.424210E+06   0.103783E+08   0.105354E+08   0.105402E+08   0.105355E+08  -0.563330E+00   0.929409E+07   0.929408E+07   0.147773E+01
   0.200226E-02   0.104990E+08   0.104986E+08   0.316184E+06   0.318346E+06   0.103013E+08   0.104931E+08   0.104990E+08   0.104932E+08  -0.561063E+00   0.925692E+07   0.925692E+07   0.161872E+01
   0.223756E-02   0.104504E+08   0.104499E+08   0.285060E+06   0.284717E+06   0.102099E+08   0.104432E+08   0.104503E+08   0.104432E+08  -0.558388E+00   0.921305E+07   0.921304E+07   0.177194E+01
   0.250052E-02   0.103932E+08   0.103925E+08   0.229081E+06   0.227517E+06   0.101023E+08   0.103844E+08   0.103931E+08   0.103845E+08  -0.555245E+00   0.916148E+07   0.916146E+07   0.193842E+01
   0.279438E-02   0.103262E+08   0.103254E+08   0.156575E+06   0.157788E+06   0.997689E+07   0.103157E+08   0.103260E+08   0.103157E+08  -0.551565E+00   0.910110E+07   0.910108E+07   0.211920E+01
   0.312277E-02   0.102481E+08   0.102471E+08   0.138342E+06   0.138151E+06   0.983182E+07   0.102355E+08   0.102479E+08   0.102356E+08  -0.547279E+00   0.903077E+07   0.903074E+07   0.231533E+01
   0.348976E-02   0.101575E+08   0.101563E+08   0.106028E+06   0.104630E+06   0.966571E+07   0.101427E+08   0.101573E+08   0.101427E+08  -0.542314E+00   0.894929E+07   0.894926E+07   0.252795E+01
   0.389987E-02   0.100532E+08   0.100516E+08   0.832378E+05   0.815121E+05   0.947750E+07   0.100358E+08   0.100530E+08   0.100359E+08  -0.536599E+00   0.885549E+07   0.885545E+07   0.275818E+01
   0.435818E-02   0.993382E+07   0.993190E+07   0.682371E+05   0.646712E+05   0.926651E+07   0.991368E+07   0.993354E+07   0.991370E+07  -0.530066E+00   0.874826E+07   0.874822E+07   0.300714E+01
