#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    14    0.12508E+04    0.12180E+01    0.18154E-03    0.12180E+01    0.22299E-02   -0.36179E-07    0.18154E-03   -0.36179E-07    0.78668E-09
    15    0.12656E+04    0.13502E+01    0.16419E-03    0.13502E+01    0.28637E-02   -0.36216E-07    0.16419E-03   -0.36216E-07    0.70301E-09
    16    0.12820E+04    0.14842E+01    0.14919E-03    0.14842E+01    0.36181E-02   -0.36235E-07    0.14919E-03   -0.36235E-07    0.63195E-09
    17    0.12994E+04    0.16179E+01    0.13618E-03    0.16179E+01    0.45059E-02   -0.36229E-07    0.13618E-03   -0.36229E-07    0.57095E-09
    18    0.13171E+04    0.17498E+01    0.12481E-03    0.17498E+01    0.55374E-02   -0.36195E-07    0.12481E-03   -0.36195E-07    0.51831E-09
    19    0.13369E+04    0.18810E+01    0.11485E-03    0.18810E+01    0.67318E-02   -0.36159E-07    0.11485E-03   -0.36159E-07    0.47250E-09
    20    0.13569E+04    0.20095E+01    0.10600E-03    0.20095E+01    0.80956E-02   -0.36080E-07    0.10600E-03   -0.36080E-07    0.43234E-09
    21    0.13775E+04    0.21339E+01    0.98142E-04    0.21339E+01    0.96439E-02   -0.35984E-07    0.98142E-04   -0.35984E-07    0.39695E-09
    22    0.13987E+04    0.22539E+01    0.91124E-04    0.22539E+01    0.11391E-01   -0.35882E-07    0.91124E-04   -0.35882E-07    0.36563E-09
    23    0.14203E+04    0.23687E+01    0.84826E-04    0.23687E+01    0.13350E-01   -0.35778E-07    0.84826E-04   -0.35778E-07    0.33776E-09
    24    0.14425E+04    0.24762E+01    0.79169E-04    0.24762E+01    0.15534E-01   -0.35653E-07    0.79169E-04   -0.35653E-07    0.31282E-09
    25    0.14651E+04    0.25768E+01    0.74057E-04    0.25768E+01    0.17957E-01   -0.35524E-07    0.74057E-04   -0.35524E-07    0.29044E-09
    26    0.14881E+04    0.26705E+01    0.69409E-04    0.26705E+01    0.20631E-01   -0.35383E-07    0.69409E-04   -0.35383E-07    0.27029E-09
    27    0.15116E+04    0.27558E+01    0.65178E-04    0.27558E+01    0.23571E-01   -0.35238E-07    0.65178E-04   -0.35238E-07    0.25206E-09
    28    0.15353E+04    0.28310E+01    0.61326E-04    0.28310E+01    0.26790E-01   -0.35089E-07    0.61326E-04   -0.35089E-07    0.23553E-09
    29    0.15596E+04    0.28955E+01    0.57810E-04    0.28955E+01    0.30299E-01   -0.34933E-07    0.57810E-04   -0.34933E-07    0.22049E-09
    30    0.15841E+04    0.29504E+01    0.54574E-04    0.29504E+01    0.34111E-01   -0.34769E-07    0.54574E-04   -0.34769E-07    0.20677E-09
    31    0.16088E+04    0.29941E+01    0.51592E-04    0.29941E+01    0.38239E-01   -0.34601E-07    0.51592E-04   -0.34601E-07    0.19421E-09
    32    0.16340E+04    0.30255E+01    0.48849E-04    0.30255E+01    0.42696E-01   -0.34433E-07    0.48849E-04   -0.34433E-07    0.18270E-09
    33    0.16594E+04    0.30427E+01    0.46325E-04    0.30427E+01    0.47494E-01   -0.34263E-07    0.46325E-04   -0.34263E-07    0.17212E-09
    34    0.16851E+04    0.30473E+01    0.43983E-04    0.30473E+01    0.52641E-01   -0.34082E-07    0.43983E-04   -0.34082E-07    0.16237E-09
    35    0.17111E+04    0.30388E+01    0.41807E-04    0.30388E+01    0.58150E-01   -0.33899E-07    0.41807E-04   -0.33899E-07    0.15337E-09
    36    0.17372E+04    0.30156E+01    0.39786E-04    0.30156E+01    0.64033E-01   -0.33716E-07    0.39786E-04   -0.33716E-07    0.14506E-09
    37    0.17637E+04    0.29764E+01    0.37910E-04    0.29764E+01    0.70299E-01   -0.33534E-07    0.37910E-04   -0.33534E-07    0.13735E-09
    38    0.17905E+04    0.29220E+01    0.36159E-04    0.29220E+01    0.76960E-01   -0.33346E-07    0.36159E-04   -0.33346E-07    0.13019E-09
    39    0.18175E+04    0.28517E+01    0.34524E-04    0.28517E+01    0.84018E-01   -0.33154E-07    0.34524E-04   -0.33154E-07    0.12354E-09
    40    0.18447E+04    0.27641E+01    0.32997E-04    0.27641E+01    0.91485E-01   -0.32960E-07    0.32997E-04   -0.32960E-07    0.11735E-09
    41    0.18723E+04    0.26583E+01    0.31570E-04    0.26583E+01    0.99374E-01   -0.32769E-07    0.31570E-04   -0.32769E-07    0.11157E-09
    42    0.19001E+04    0.25356E+01    0.30231E-04    0.25356E+01    0.10769E+00   -0.32575E-07    0.30231E-04   -0.32575E-07    0.10618E-09
    43    0.19281E+04    0.23968E+01    0.28969E-04    0.23968E+01    0.11644E+00   -0.32378E-07    0.28969E-04   -0.32378E-07    0.10114E-09
    44    0.19563E+04    0.22394E+01    0.27783E-04    0.22394E+01    0.12562E+00   -0.32179E-07    0.27783E-04   -0.32179E-07    0.96413E-10
    45    0.19848E+04    0.20615E+01    0.26671E-04    0.20615E+01    0.13525E+00   -0.31981E-07    0.26671E-04   -0.31981E-07    0.91984E-10
    46    0.20137E+04    0.18645E+01    0.25623E-04    0.18645E+01    0.14534E+00   -0.31781E-07    0.25623E-04   -0.31781E-07    0.87827E-10
    47    0.20426E+04    0.16499E+01    0.24632E-04    0.16499E+01    0.15587E+00   -0.31579E-07    0.24632E-04   -0.31579E-07    0.83922E-10
    48    0.20718E+04    0.14158E+01    0.23695E-04    0.14158E+01    0.16686E+00   -0.31376E-07    0.23695E-04   -0.31376E-07    0.80247E-10
    49    0.21013E+04    0.11602E+01    0.22811E-04    0.11602E+01    0.17832E+00   -0.31174E-07    0.22811E-04   -0.31174E-07    0.76786E-10
    50    0.21312E+04    0.88447E+00    0.21976E-04    0.88447E+00    0.19024E+00   -0.30972E-07    0.21976E-04   -0.30972E-07    0.73524E-10
    51    0.21612E+04    0.58998E+00    0.21184E-04    0.58998E+00    0.20263E+00   -0.30767E-07    0.21184E-04   -0.30767E-07    0.70446E-10
    52    0.21916E+04    0.27505E+00    0.20432E-04    0.27505E+00    0.21547E+00   -0.30561E-07    0.20432E-04   -0.30561E-07    0.67538E-10
    53    0.22223E+04   -0.62101E-01    0.19720E-04   -0.62101E-01    0.22880E+00   -0.30357E-07    0.19720E-04   -0.30357E-07    0.64790E-10
    54    0.22532E+04   -0.42001E+00    0.19044E-04   -0.42001E+00    0.24258E+00   -0.30153E-07    0.19044E-04   -0.30153E-07    0.62189E-10
    55    0.22843E+04   -0.79721E+00    0.18400E-04   -0.79721E+00    0.25682E+00   -0.29946E-07    0.18400E-04   -0.29946E-07    0.59726E-10
    56    0.23157E+04   -0.11952E+01    0.17788E-04   -0.11952E+01    0.27153E+00   -0.29738E-07    0.17788E-04   -0.29738E-07    0.57391E-10
    57    0.23476E+04   -0.16156E+01    0.17206E-04   -0.16156E+01    0.28670E+00   -0.29533E-07    0.17206E-04   -0.29533E-07    0.55177E-10
    58    0.23797E+04   -0.20573E+01    0.16652E-04   -0.20573E+01    0.30234E+00   -0.29328E-07    0.16652E-04   -0.29328E-07    0.53076E-10
    59    0.24121E+04   -0.25186E+01    0.16122E-04   -0.25186E+01    0.31843E+00   -0.29120E-07    0.16122E-04   -0.29120E-07    0.51080E-10
    60    0.24446E+04   -0.29989E+01    0.15616E-04   -0.29989E+01    0.33494E+00   -0.28910E-07    0.15616E-04   -0.28910E-07    0.49182E-10
    61    0.24778E+04   -0.34979E+01    0.15133E-04   -0.34979E+01    0.35188E+00   -0.28701E-07    0.15133E-04   -0.28701E-07    0.47376E-10
    62    0.25111E+04   -0.40170E+01    0.14672E-04   -0.40170E+01    0.36924E+00   -0.28493E-07    0.14672E-04   -0.28493E-07    0.45656E-10
    63    0.25447E+04   -0.45577E+01    0.14231E-04   -0.45577E+01    0.38702E+00   -0.28285E-07    0.14231E-04   -0.28285E-07    0.44019E-10
    64    0.25788E+04   -0.51217E+01    0.13810E-04   -0.51217E+01    0.40525E+00   -0.28078E-07    0.13810E-04   -0.28078E-07    0.42459E-10
    65    0.26130E+04   -0.57101E+01    0.13408E-04   -0.57101E+01    0.42394E+00   -0.27871E-07    0.13408E-04   -0.27871E-07    0.40973E-10
    66    0.26476E+04   -0.63214E+01    0.13022E-04   -0.63214E+01    0.44306E+00   -0.27664E-07    0.13022E-04   -0.27664E-07    0.39555E-10
    67    0.26825E+04   -0.69533E+01    0.12653E-04   -0.69533E+01    0.46257E+00   -0.27457E-07    0.12653E-04   -0.27457E-07    0.38200E-10
    68    0.27178E+04   -0.76039E+01    0.12298E-04   -0.76039E+01    0.48248E+00   -0.27250E-07    0.12298E-04   -0.27250E-07    0.36906E-10
    69    0.27534E+04   -0.82705E+01    0.11958E-04   -0.82705E+01    0.50274E+00   -0.27042E-07    0.11958E-04   -0.27042E-07    0.35668E-10
    70    0.27894E+04   -0.89532E+01    0.11630E-04   -0.89532E+01    0.52335E+00   -0.26835E-07    0.11630E-04   -0.26835E-07    0.34485E-10
    71    0.28258E+04   -0.96531E+01    0.11316E-04   -0.96531E+01    0.54426E+00   -0.26628E-07    0.11316E-04   -0.26628E-07    0.33353E-10
    72    0.28625E+04   -0.10372E+02    0.11014E-04   -0.10372E+02    0.56547E+00   -0.26420E-07    0.11014E-04   -0.26420E-07    0.32269E-10
    73    0.28995E+04   -0.11109E+02    0.10723E-04   -0.11109E+02    0.58695E+00   -0.26213E-07    0.10723E-04   -0.26213E-07    0.31231E-10
    74    0.29368E+04   -0.11864E+02    0.10444E-04   -0.11864E+02    0.60870E+00   -0.26005E-07    0.10444E-04   -0.26005E-07    0.30237E-10
    75    0.29745E+04   -0.12637E+02    0.10175E-04   -0.12637E+02    0.63074E+00   -0.25797E-07    0.10175E-04   -0.25797E-07    0.29283E-10
    76    0.30125E+04   -0.13426E+02    0.99151E-05   -0.13426E+02    0.65309E+00   -0.25590E-07    0.99151E-05   -0.25590E-07    0.28369E-10
    77    0.30508E+04   -0.14232E+02    0.96652E-05   -0.14232E+02    0.67572E+00   -0.25382E-07    0.96652E-05   -0.25382E-07    0.27491E-10
    78    0.30896E+04   -0.15055E+02    0.94243E-05   -0.15055E+02    0.69865E+00   -0.25175E-07    0.94243E-05   -0.25175E-07    0.26649E-10
    79    0.31287E+04   -0.15892E+02    0.91921E-05   -0.15892E+02    0.72180E+00   -0.24967E-07    0.91921E-05   -0.24967E-07    0.25840E-10
    80    0.31683E+04   -0.16744E+02    0.89681E-05   -0.16744E+02    0.74515E+00   -0.24760E-07    0.89681E-05   -0.24760E-07    0.25063E-10
    81    0.32082E+04   -0.17610E+02    0.87521E-05   -0.17610E+02    0.76865E+00   -0.24553E-07    0.87521E-05   -0.24553E-07    0.24316E-10
    82    0.32485E+04   -0.18491E+02    0.85434E-05   -0.18491E+02    0.79231E+00   -0.24347E-07    0.85434E-05   -0.24347E-07    0.23598E-10
    83    0.32892E+04   -0.19385E+02    0.83420E-05   -0.19385E+02    0.81609E+00   -0.24140E-07    0.83420E-05   -0.24140E-07    0.22907E-10
    84    0.33303E+04   -0.20291E+02    0.81474E-05   -0.20291E+02    0.84000E+00   -0.23934E-07    0.81474E-05   -0.23934E-07    0.22242E-10
    85    0.33717E+04   -0.21211E+02    0.79594E-05   -0.21211E+02    0.86398E+00   -0.23728E-07    0.79594E-05   -0.23728E-07    0.21602E-10
    86    0.34134E+04   -0.22142E+02    0.77777E-05   -0.22142E+02    0.88806E+00   -0.23523E-07    0.77777E-05   -0.23523E-07    0.20987E-10
    87    0.34557E+04   -0.23083E+02    0.76019E-05   -0.23083E+02    0.91218E+00   -0.23317E-07    0.76019E-05   -0.23317E-07    0.20394E-10
    88    0.34981E+04   -0.24035E+02    0.74319E-05   -0.24035E+02    0.93637E+00   -0.23112E-07    0.74319E-05   -0.23112E-07    0.19822E-10
    89    0.35411E+04   -0.24997E+02    0.72673E-05   -0.24997E+02    0.96058E+00   -0.22907E-07    0.72673E-05   -0.22907E-07    0.19272E-10
    90    0.35843E+04   -0.25967E+02    0.71078E-05   -0.25967E+02    0.98477E+00   -0.22702E-07    0.71078E-05   -0.22702E-07    0.18741E-10
    91    0.36279E+04   -0.26944E+02    0.69533E-05   -0.26944E+02    0.10089E+01   -0.22498E-07    0.69533E-05   -0.22498E-07    0.18229E-10
    92    0.36719E+04   -0.27929E+02    0.68035E-05   -0.27929E+02    0.10330E+01   -0.22294E-07    0.68035E-05   -0.22294E-07    0.17734E-10
    93    0.37163E+04   -0.28921E+02    0.66582E-05   -0.28921E+02    0.10571E+01   -0.22090E-07    0.66582E-05   -0.22090E-07    0.17257E-10
    94    0.37609E+04   -0.29917E+02    0.65174E-05   -0.29917E+02    0.10810E+01   -0.21886E-07    0.65174E-05   -0.21886E-07    0.16797E-10
    95    0.38059E+04   -0.30919E+02    0.63807E-05   -0.30919E+02    0.11048E+01   -0.21682E-07    0.63807E-05   -0.21682E-07    0.16352E-10
    96    0.38510E+04   -0.31926E+02    0.62480E-05   -0.31926E+02    0.11284E+01   -0.21479E-07    0.62480E-05   -0.21479E-07    0.15923E-10
    97    0.38967E+04   -0.32936E+02    0.61191E-05   -0.32936E+02    0.11519E+01   -0.21276E-07    0.61191E-05   -0.21276E-07    0.15507E-10
    98    0.39427E+04   -0.33947E+02    0.59939E-05   -0.33947E+02    0.11752E+01   -0.21074E-07    0.59939E-05   -0.21074E-07    0.15105E-10
    99    0.39888E+04   -0.34962E+02    0.58722E-05   -0.34962E+02    0.11982E+01   -0.20872E-07    0.58722E-05   -0.20872E-07    0.14717E-10
   100    0.40354E+04   -0.35976E+02    0.57539E-05   -0.35976E+02    0.12210E+01   -0.20670E-07    0.57539E-05   -0.20670E-07    0.14341E-10
   101    0.40822E+04   -0.36992E+02    0.56390E-05   -0.36992E+02    0.12436E+01   -0.20468E-07    0.56390E-05   -0.20468E-07    0.13977E-10
   102    0.41297E+04   -0.38007E+02    0.55272E-05   -0.38007E+02    0.12659E+01   -0.20267E-07    0.55272E-05   -0.20267E-07    0.13625E-10
   103    0.41772E+04   -0.39021E+02    0.54186E-05   -0.39021E+02    0.12878E+01   -0.20066E-07    0.54186E-05   -0.20066E-07    0.13285E-10
   104    0.42250E+04   -0.40031E+02    0.53131E-05   -0.40031E+02    0.13095E+01   -0.19865E-07    0.53131E-05   -0.19865E-07    0.12955E-10
   105    0.42730E+04   -0.41039E+02    0.52104E-05   -0.41039E+02    0.13308E+01   -0.19665E-07    0.52104E-05   -0.19665E-07    0.12637E-10
   106    0.43213E+04   -0.42044E+02    0.51106E-05   -0.42044E+02    0.13518E+01   -0.19466E-07    0.51106E-05   -0.19466E-07    0.12329E-10
   107    0.43697E+04   -0.43043E+02    0.50135E-05   -0.43043E+02    0.13724E+01   -0.19266E-07    0.50135E-05   -0.19266E-07    0.12030E-10
   108    0.44185E+04   -0.44037E+02    0.49191E-05   -0.44037E+02    0.13925E+01   -0.19067E-07    0.49191E-05   -0.19067E-07    0.11741E-10
   109    0.44675E+04   -0.45024E+02    0.48272E-05   -0.45024E+02    0.14121E+01   -0.18869E-07    0.48272E-05   -0.18869E-07    0.11462E-10
   110    0.45167E+04   -0.46003E+02    0.47377E-05   -0.46003E+02    0.14313E+01   -0.18670E-07    0.47377E-05   -0.18670E-07    0.11191E-10
   111    0.45662E+04   -0.46974E+02    0.46505E-05   -0.46974E+02    0.14500E+01   -0.18473E-07    0.46505E-05   -0.18473E-07    0.10929E-10
   112    0.46158E+04   -0.47937E+02    0.45656E-05   -0.47937E+02    0.14682E+01   -0.18275E-07    0.45656E-05   -0.18275E-07    0.10674E-10
   113    0.46658E+04   -0.48890E+02    0.44828E-05   -0.48890E+02    0.14859E+01   -0.18079E-07    0.44828E-05   -0.18079E-07    0.10427E-10
   114    0.47159E+04   -0.49831E+02    0.44021E-05   -0.49831E+02    0.15030E+01   -0.17882E-07    0.44021E-05   -0.17882E-07    0.10187E-10
   115    0.47663E+04   -0.50761E+02    0.43233E-05   -0.50761E+02    0.15196E+01   -0.17686E-07    0.43233E-05   -0.17686E-07    0.99543E-11
   116    0.48167E+04   -0.51678E+02    0.42464E-05   -0.51678E+02    0.15356E+01   -0.17491E-07    0.42464E-05   -0.17491E-07    0.97279E-11
   117    0.48676E+04   -0.52581E+02    0.41713E-05   -0.52581E+02    0.15509E+01   -0.17296E-07    0.41713E-05   -0.17296E-07    0.95079E-11
   118    0.49186E+04   -0.53471E+02    0.40980E-05   -0.53471E+02    0.15657E+01   -0.17101E-07    0.40980E-05   -0.17101E-07    0.92942E-11
   119    0.49697E+04   -0.54345E+02    0.40265E-05   -0.54345E+02    0.15799E+01   -0.16907E-07    0.40265E-05   -0.16907E-07    0.90866E-11
   120    0.50209E+04   -0.55203E+02    0.39567E-05   -0.55203E+02    0.15934E+01   -0.16714E-07    0.39567E-05   -0.16714E-07    0.88849E-11
   121    0.50722E+04   -0.56044E+02    0.38885E-05   -0.56044E+02    0.16063E+01   -0.16521E-07    0.38885E-05   -0.16521E-07    0.86889E-11
   122    0.51236E+04   -0.56867E+02    0.38219E-05   -0.56867E+02    0.16185E+01   -0.16328E-07    0.38219E-05   -0.16328E-07    0.84985E-11
   123    0.51751E+04   -0.57672E+02    0.37569E-05   -0.57672E+02    0.16299E+01   -0.16136E-07    0.37569E-05   -0.16136E-07    0.83135E-11
   124    0.52267E+04   -0.58456E+02    0.36934E-05   -0.58456E+02    0.16407E+01   -0.15945E-07    0.36934E-05   -0.15945E-07    0.81336E-11
   125    0.52784E+04   -0.59220E+02    0.36314E-05   -0.59220E+02    0.16507E+01   -0.15754E-07    0.36314E-05   -0.15754E-07    0.79589E-11
   126    0.53301E+04   -0.59963E+02    0.35708E-05   -0.59963E+02    0.16601E+01   -0.15564E-07    0.35708E-05   -0.15564E-07    0.77890E-11
   127    0.53818E+04   -0.60685E+02    0.35116E-05   -0.60685E+02    0.16687E+01   -0.15374E-07    0.35116E-05   -0.15374E-07    0.76238E-11
   128    0.54335E+04   -0.61384E+02    0.34537E-05   -0.61384E+02    0.16766E+01   -0.15184E-07    0.34537E-05   -0.15184E-07    0.74631E-11
   129    0.54853E+04   -0.62058E+02    0.33970E-05   -0.62058E+02    0.16837E+01   -0.14995E-07    0.33970E-05   -0.14995E-07    0.73068E-11
   130    0.55370E+04   -0.62708E+02    0.33417E-05   -0.62708E+02    0.16900E+01   -0.14807E-07    0.33417E-05   -0.14807E-07    0.71547E-11
   131    0.55888E+04   -0.63334E+02    0.32874E-05   -0.63334E+02    0.16956E+01   -0.14620E-07    0.32874E-05   -0.14620E-07    0.70066E-11
   132    0.56406E+04   -0.63933E+02    0.32344E-05   -0.63933E+02    0.17004E+01   -0.14432E-07    0.32344E-05   -0.14432E-07    0.68623E-11
   133    0.56922E+04   -0.64506E+02    0.31824E-05   -0.64506E+02    0.17044E+01   -0.14246E-07    0.31824E-05   -0.14246E-07    0.67217E-11
   134    0.57439E+04   -0.65050E+02    0.31316E-05   -0.65050E+02    0.17077E+01   -0.14060E-07    0.31316E-05   -0.14060E-07    0.65848E-11
   135    0.57955E+04   -0.65566E+02    0.30818E-05   -0.65566E+02    0.17101E+01   -0.13875E-07    0.30818E-05   -0.13875E-07    0.64515E-11
   136    0.58470E+04   -0.66052E+02    0.30330E-05   -0.66052E+02    0.17118E+01   -0.13690E-07    0.30330E-05   -0.13690E-07    0.63216E-11
   137    0.58983E+04   -0.66508E+02    0.29853E-05   -0.66508E+02    0.17126E+01   -0.13506E-07    0.29853E-05   -0.13506E-07    0.61951E-11
   138    0.59496E+04   -0.66934E+02    0.29386E-05   -0.66934E+02    0.17127E+01   -0.13322E-07    0.29386E-05   -0.13322E-07    0.60718E-11
   139    0.60006E+04   -0.67329E+02    0.28928E-05   -0.67329E+02    0.17121E+01   -0.13139E-07    0.28928E-05   -0.13139E-07    0.59518E-11
   140    0.60516E+04   -0.67692E+02    0.28479E-05   -0.67692E+02    0.17106E+01   -0.12957E-07    0.28479E-05   -0.12957E-07    0.58348E-11
   141    0.61023E+04   -0.68022E+02    0.28040E-05   -0.68022E+02    0.17083E+01   -0.12775E-07    0.28040E-05   -0.12775E-07    0.57208E-11
   142    0.61530E+04   -0.68320E+02    0.27610E-05   -0.68320E+02    0.17053E+01   -0.12594E-07    0.27610E-05   -0.12594E-07    0.56097E-11
   143    0.62035E+04   -0.68584E+02    0.27189E-05   -0.68584E+02    0.17015E+01   -0.12414E-07    0.27189E-05   -0.12414E-07    0.55014E-11
   144    0.62537E+04   -0.68815E+02    0.26776E-05   -0.68815E+02    0.16970E+01   -0.12234E-07    0.26776E-05   -0.12234E-07    0.53959E-11
   145    0.63037E+04   -0.69010E+02    0.26371E-05   -0.69010E+02    0.16918E+01   -0.12056E-07    0.26371E-05   -0.12056E-07    0.52929E-11
   146    0.63537E+04   -0.69170E+02    0.25974E-05   -0.69170E+02    0.16857E+01   -0.11877E-07    0.25974E-05   -0.11877E-07    0.51925E-11
   147    0.64032E+04   -0.69294E+02    0.25585E-05   -0.69294E+02    0.16790E+01   -0.11700E-07    0.25585E-05   -0.11700E-07    0.50945E-11
   148    0.64525E+04   -0.69382E+02    0.25203E-05   -0.69382E+02    0.16714E+01   -0.11523E-07    0.25203E-05   -0.11523E-07    0.49989E-11
   149    0.65016E+04   -0.69434E+02    0.24828E-05   -0.69434E+02    0.16632E+01   -0.11347E-07    0.24828E-05   -0.11347E-07    0.49055E-11
   150    0.65503E+04   -0.69445E+02    0.24461E-05   -0.69445E+02    0.16544E+01   -0.11171E-07    0.24461E-05   -0.11171E-07    0.48143E-11
   151    0.65987E+04   -0.69420E+02    0.24100E-05   -0.69420E+02    0.16448E+01   -0.10996E-07    0.24100E-05   -0.10996E-07    0.47252E-11
   152    0.66468E+04   -0.69357E+02    0.23747E-05   -0.69357E+02    0.16345E+01   -0.10822E-07    0.23747E-05   -0.10822E-07    0.46383E-11
   153    0.66945E+04   -0.69254E+02    0.23399E-05   -0.69254E+02    0.16236E+01   -0.10649E-07    0.23399E-05   -0.10649E-07    0.45534E-11
   154    0.67419E+04   -0.69111E+02    0.23059E-05   -0.69111E+02    0.16122E+01   -0.10477E-07    0.23059E-05   -0.10477E-07    0.44705E-11
   155    0.67889E+04   -0.68930E+02    0.22725E-05   -0.68930E+02    0.16001E+01   -0.10305E-07    0.22725E-05   -0.10305E-07    0.43895E-11
   156    0.68354E+04   -0.68709E+02    0.22397E-05   -0.68709E+02    0.15875E+01   -0.10134E-07    0.22397E-05   -0.10134E-07    0.43104E-11
   157    0.68816E+04   -0.68446E+02    0.22075E-05   -0.68446E+02    0.15744E+01   -0.99635E-08    0.22075E-05   -0.99635E-08    0.42332E-11
   158    0.69274E+04   -0.68144E+02    0.21758E-05   -0.68144E+02    0.15607E+01   -0.97940E-08    0.21758E-05   -0.97940E-08    0.41578E-11
   159    0.69727E+04   -0.67800E+02    0.21448E-05   -0.67800E+02    0.15465E+01   -0.96253E-08    0.21448E-05   -0.96253E-08    0.40841E-11
   160    0.70176E+04   -0.67415E+02    0.21143E-05   -0.67415E+02    0.15319E+01   -0.94574E-08    0.21143E-05   -0.94574E-08    0.40121E-11
   161    0.70620E+04   -0.66988E+02    0.20844E-05   -0.66988E+02    0.15169E+01   -0.92902E-08    0.20844E-05   -0.92902E-08    0.39417E-11
   162    0.71059E+04   -0.66521E+02    0.20550E-05   -0.66521E+02    0.15014E+01   -0.91239E-08    0.20550E-05   -0.91239E-08    0.38730E-11
   163    0.71495E+04   -0.66011E+02    0.20261E-05   -0.66011E+02    0.14855E+01   -0.89584E-08    0.20261E-05   -0.89584E-08    0.38058E-11
   164    0.71924E+04   -0.65459E+02    0.19978E-05   -0.65459E+02    0.14693E+01   -0.87936E-08    0.19978E-05   -0.87936E-08    0.37400E-11
   165    0.72349E+04   -0.64864E+02    0.19699E-05   -0.64864E+02    0.14527E+01   -0.86297E-08    0.19699E-05   -0.86297E-08    0.36758E-11
   166    0.72768E+04   -0.64227E+02    0.19425E-05   -0.64227E+02    0.14359E+01   -0.84667E-08    0.19425E-05   -0.84667E-08    0.36129E-11
   167    0.73183E+04   -0.63548E+02    0.19155E-05   -0.63548E+02    0.14186E+01   -0.83044E-08    0.19155E-05   -0.83044E-08    0.35514E-11
   168    0.73591E+04   -0.62826E+02    0.18891E-05   -0.62826E+02    0.14014E+01   -0.81430E-08    0.18891E-05   -0.81430E-08    0.34912E-11
   169    0.73993E+04   -0.62060E+02    0.18630E-05   -0.62060E+02    0.13838E+01   -0.79824E-08    0.18630E-05   -0.79824E-08    0.34323E-11
   170    0.74389E+04   -0.61252E+02    0.18374E-05   -0.61252E+02    0.13661E+01   -0.78227E-08    0.18374E-05   -0.78227E-08    0.33747E-11
   171    0.74779E+04   -0.60400E+02    0.18123E-05   -0.60400E+02    0.13484E+01   -0.76639E-08    0.18123E-05   -0.76639E-08    0.33184E-11
   172    0.75162E+04   -0.59506E+02    0.17875E-05   -0.59506E+02    0.13306E+01   -0.75058E-08    0.17875E-05   -0.75058E-08    0.32632E-11
   173    0.75538E+04   -0.58569E+02    0.17632E-05   -0.58569E+02    0.13127E+01   -0.73487E-08    0.17632E-05   -0.73487E-08    0.32093E-11
   174    0.75908E+04   -0.57590E+02    0.17393E-05   -0.57590E+02    0.12950E+01   -0.71924E-08    0.17393E-05   -0.71924E-08    0.31565E-11
   175    0.76272E+04   -0.56568E+02    0.17158E-05   -0.56568E+02    0.12772E+01   -0.70370E-08    0.17158E-05   -0.70370E-08    0.31048E-11
   176    0.76627E+04   -0.55503E+02    0.16926E-05   -0.55503E+02    0.12596E+01   -0.68824E-08    0.16926E-05   -0.68824E-08    0.30542E-11
   177    0.76976E+04   -0.54397E+02    0.16699E-05   -0.54397E+02    0.12422E+01   -0.67287E-08    0.16699E-05   -0.67287E-08    0.30047E-11
   178    0.77318E+04   -0.53248E+02    0.16475E-05   -0.53248E+02    0.12251E+01   -0.65760E-08    0.16475E-05   -0.65760E-08    0.29563E-11
