#           k/h    P           
    0.10000E-03    0.21564E+02
    0.10202E-03    0.21986E+02
    0.10408E-03    0.22417E+02
    0.10618E-03    0.22856E+02
    0.10833E-03    0.23304E+02
    0.11052E-03    0.23760E+02
    0.11275E-03    0.24225E+02
    0.11503E-03    0.24700E+02
    0.11735E-03    0.25183E+02
    0.11972E-03    0.25676E+02
    0.12214E-03    0.26179E+02
    0.12461E-03    0.26692E+02
    0.12712E-03    0.27215E+02
    0.12969E-03    0.27747E+02
    0.13231E-03    0.28291E+02
    0.13499E-03    0.28845E+02
    0.13771E-03    0.29410E+02
    0.14049E-03    0.29985E+02
    0.14333E-03    0.30572E+02
    0.14623E-03    0.31171E+02
    0.14918E-03    0.31781E+02
    0.15220E-03    0.32404E+02
    0.15527E-03    0.33038E+02
    0.15841E-03    0.33685E+02
    0.16161E-03    0.34344E+02
    0.16487E-03    0.35017E+02
    0.16820E-03    0.35702E+02
    0.17160E-03    0.36401E+02
    0.17507E-03    0.37113E+02
    0.17860E-03    0.37840E+02
    0.18221E-03    0.38581E+02
    0.18589E-03    0.39336E+02
    0.18965E-03    0.40106E+02
    0.19348E-03    0.40891E+02
    0.19739E-03    0.41691E+02
    0.20138E-03    0.42507E+02
    0.20544E-03    0.43339E+02
    0.20959E-03    0.44187E+02
    0.21383E-03    0.45051E+02
    0.21815E-03    0.45933E+02
    0.22255E-03    0.46832E+02
    0.22705E-03    0.47748E+02
    0.23164E-03    0.48682E+02
    0.23632E-03    0.49634E+02
    0.24109E-03    0.50605E+02
    0.24596E-03    0.51595E+02
    0.25093E-03    0.52604E+02
    0.25600E-03    0.53633E+02
    0.26117E-03    0.54682E+02
    0.26645E-03    0.55751E+02
    0.27183E-03    0.56842E+02
    0.27732E-03    0.57953E+02
    0.28292E-03    0.59086E+02
    0.28864E-03    0.60241E+02
    0.29447E-03    0.61419E+02
    0.30042E-03    0.62619E+02
    0.30649E-03    0.63843E+02
    0.31268E-03    0.65091E+02
    0.31899E-03    0.66363E+02
    0.32544E-03    0.67660E+02
    0.33201E-03    0.68982E+02
    0.33872E-03    0.70329E+02
    0.34556E-03    0.71703E+02
    0.35254E-03    0.73103E+02
    0.35966E-03    0.74531E+02
    0.36693E-03    0.75986E+02
    0.37434E-03    0.77470E+02
    0.38190E-03    0.78982E+02
    0.38962E-03    0.80524E+02
    0.39749E-03    0.82095E+02
    0.40552E-03    0.83697E+02
    0.41371E-03    0.85330E+02
    0.42207E-03    0.86995E+02
    0.43060E-03    0.88691E+02
    0.43929E-03    0.90421E+02
    0.44817E-03    0.92184E+02
    0.45722E-03    0.93980E+02
    0.46646E-03    0.95812E+02
    0.47588E-03    0.97679E+02
    0.48550E-03    0.99582E+02
    0.49530E-03    0.10152E+03
    0.50531E-03    0.10350E+03
    0.51552E-03    0.10551E+03
    0.52593E-03    0.10757E+03
    0.53656E-03    0.10966E+03
    0.54739E-03    0.11179E+03
    0.55845E-03    0.11397E+03
    0.56973E-03    0.11618E+03
    0.58124E-03    0.11844E+03
    0.59299E-03    0.12074E+03
    0.60496E-03    0.12309E+03
    0.61719E-03    0.12548E+03
    0.62965E-03    0.12791E+03
    0.64237E-03    0.13039E+03
    0.65535E-03    0.13292E+03
    0.66859E-03    0.13550E+03
    0.68210E-03    0.13812E+03
    0.69588E-03    0.14080E+03
    0.70993E-03    0.14353E+03
    0.72427E-03    0.14630E+03
    0.73891E-03    0.14913E+03
    0.75383E-03    0.15202E+03
    0.76906E-03    0.15495E+03
    0.78460E-03    0.15795E+03
    0.80045E-03    0.16100E+03
    0.81662E-03    0.16410E+03
    0.83311E-03    0.16727E+03
    0.84994E-03    0.17049E+03
    0.86711E-03    0.17377E+03
    0.88463E-03    0.17712E+03
    0.90250E-03    0.18052E+03
    0.92073E-03    0.18399E+03
    0.93933E-03    0.18753E+03
    0.95831E-03    0.19113E+03
    0.97767E-03    0.19479E+03
    0.99742E-03    0.19852E+03
    0.10176E-02    0.20232E+03
    0.10381E-02    0.20619E+03
    0.10591E-02    0.21013E+03
    0.10805E-02    0.21415E+03
    0.11023E-02    0.21823E+03
    0.11246E-02    0.22239E+03
    0.11473E-02    0.22662E+03
    0.11705E-02    0.23093E+03
    0.11941E-02    0.23532E+03
    0.12182E-02    0.23979E+03
    0.12429E-02    0.24433E+03
    0.12680E-02    0.24896E+03
    0.12936E-02    0.25367E+03
    0.13197E-02    0.25846E+03
    0.13464E-02    0.26333E+03
    0.13736E-02    0.26829E+03
    0.14013E-02    0.27334E+03
    0.14296E-02    0.27847E+03
    0.14585E-02    0.28369E+03
    0.14880E-02    0.28901E+03
    0.15180E-02    0.29441E+03
    0.15487E-02    0.29991E+03
    0.15800E-02    0.30550E+03
    0.16119E-02    0.31118E+03
    0.16445E-02    0.31696E+03
    0.16777E-02    0.32283E+03
    0.17116E-02    0.32881E+03
    0.17462E-02    0.33488E+03
    0.17814E-02    0.34105E+03
    0.18174E-02    0.34733E+03
    0.18541E-02    0.35370E+03
    0.18916E-02    0.36018E+03
    0.19298E-02    0.36676E+03
    0.19688E-02    0.37345E+03
    0.20086E-02    0.38025E+03
    0.20491E-02    0.38715E+03
    0.20905E-02    0.39416E+03
    0.21328E-02    0.40127E+03
    0.21758E-02    0.40850E+03
    0.22198E-02    0.41584E+03
    0.22646E-02    0.42329E+03
    0.23104E-02    0.43085E+03
    0.23571E-02    0.43853E+03
    0.24047E-02    0.44632E+03
    0.24533E-02    0.45422E+03
    0.25028E-02    0.46224E+03
    0.25534E-02    0.47037E+03
    0.26050E-02    0.47862E+03
    0.26576E-02    0.48698E+03
    0.27113E-02    0.49546E+03
    0.27660E-02    0.50406E+03
    0.28219E-02    0.51278E+03
    0.28789E-02    0.52161E+03
    0.29371E-02    0.53057E+03
    0.29964E-02    0.53964E+03
    0.30569E-02    0.54883E+03
    0.31187E-02    0.55813E+03
    0.31817E-02    0.56756E+03
    0.32460E-02    0.57710E+03
    0.33115E-02    0.58676E+03
    0.33784E-02    0.59653E+03
    0.34467E-02    0.60643E+03
    0.35163E-02    0.61644E+03
    0.35874E-02    0.62656E+03
    0.36598E-02    0.63681E+03
    0.37338E-02    0.64716E+03
    0.38092E-02    0.65763E+03
    0.38861E-02    0.66821E+03
    0.39646E-02    0.67891E+03
    0.40447E-02    0.68971E+03
    0.41264E-02    0.70063E+03
    0.42098E-02    0.71165E+03
    0.42948E-02    0.72278E+03
    0.43816E-02    0.73402E+03
    0.44701E-02    0.74535E+03
    0.45604E-02    0.75679E+03
    0.46525E-02    0.76833E+03
    0.47465E-02    0.77997E+03
    0.48424E-02    0.79170E+03
    0.49402E-02    0.80352E+03
    0.50400E-02    0.81543E+03
    0.51419E-02    0.82744E+03
