#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.79937E+03    0.10880E-05    0.00000E+00    0.24269E-01    0.47248E-07    0.21526E-02   -0.37134E-07
     3    0.78567E+03    0.51576E-05    0.00000E+00    0.54626E-01    0.57699E-07    0.21790E-02   -0.62955E-07
     4    0.76797E+03    0.14886E-04    0.00000E+00    0.93059E-01    0.66665E-07    0.21440E-02   -0.88584E-07
     5    0.75540E+03    0.33638E-04    0.00000E+00    0.13893E+00    0.74498E-07    0.20878E-02   -0.11415E-06
     6    0.74804E+03    0.65399E-04    0.00000E+00    0.19160E+00    0.81397E-07    0.20263E-02   -0.13872E-06
     7    0.74484E+03    0.11475E-03    0.00000E+00    0.25045E+00    0.87529E-07    0.19651E-02   -0.16254E-06
     8    0.74460E+03    0.18679E-03    0.00000E+00    0.31483E+00    0.93004E-07    0.19024E-02   -0.18743E-06
     9    0.74689E+03    0.28702E-03    0.00000E+00    0.38421E+00    0.97921E-07    0.18370E-02   -0.21425E-06
    10    0.75089E+03    0.42135E-03    0.00000E+00    0.45774E+00    0.10234E-06    0.17718E-02   -0.24147E-06
    11    0.75598E+03    0.59651E-03    0.00000E+00    0.53490E+00    0.10636E-06    0.17117E-02   -0.26635E-06
    12    0.76335E+03    0.92336E-03    0.00000E+00    0.61576E+00    0.10999E-06    0.16574E-02   -0.28774E-06
    13    0.77147E+03    0.10959E-02    0.00000E+00    0.69901E+00    0.11327E-06    0.16071E-02   -0.30798E-06
    14    0.77951E+03    0.14044E-02    0.00000E+00    0.78212E+00    0.11625E-06    0.15590E-02   -0.32961E-06
    15    0.78804E+03    0.18367E-02    0.00000E+00    0.86620E+00    0.11896E-06    0.15120E-02   -0.35289E-06
    16    0.79777E+03    0.22993E-02    0.00000E+00    0.95315E+00    0.12142E-06    0.14656E-02   -0.37737E-06
    17    0.80875E+03    0.28951E-02    0.00000E+00    0.10410E+01    0.12367E-06    0.14210E-02   -0.40198E-06
    18    0.82010E+03    0.35756E-02    0.00000E+00    0.11288E+01    0.12571E-06    0.13793E-02   -0.42573E-06
    19    0.83270E+03    0.43357E-02    0.00000E+00    0.12165E+01    0.12757E-06    0.13401E-02   -0.44859E-06
    20    0.84492E+03    0.52270E-02    0.00000E+00    0.13016E+01    0.12926E-06    0.13026E-02   -0.47079E-06
    21    0.85716E+03    0.62170E-02    0.00000E+00    0.13841E+01    0.13078E-06    0.12668E-02   -0.49259E-06
    22    0.86977E+03    0.73382E-02    0.00000E+00    0.14637E+01    0.13216E-06    0.12329E-02   -0.51424E-06
    23    0.88256E+03    0.86099E-02    0.00000E+00    0.15401E+01    0.13341E-06    0.12004E-02   -0.53572E-06
    24    0.89560E+03    0.10016E-01    0.00000E+00    0.16133E+01    0.13454E-06    0.11690E-02   -0.55699E-06
    25    0.90884E+03    0.11586E-01    0.00000E+00    0.16821E+01    0.13556E-06    0.11390E-02   -0.57797E-06
    26    0.92214E+03    0.13319E-01    0.00000E+00    0.17468E+01    0.13647E-06    0.11104E-02   -0.59861E-06
    27    0.93573E+03    0.15214E-01    0.00000E+00    0.18061E+01    0.13728E-06    0.10831E-02   -0.61885E-06
    28    0.94948E+03    0.17293E-01    0.00000E+00    0.18593E+01    0.13801E-06    0.10568E-02   -0.63869E-06
    29    0.96347E+03    0.19558E-01    0.00000E+00    0.19067E+01    0.13865E-06    0.10316E-02   -0.65816E-06
    30    0.97762E+03    0.22019E-01    0.00000E+00    0.19468E+01    0.13920E-06    0.10076E-02   -0.67735E-06
    31    0.99176E+03    0.24688E-01    0.00000E+00    0.19799E+01    0.13967E-06    0.98462E-03   -0.69632E-06
    32    0.10061E+04    0.27570E-01    0.00000E+00    0.20058E+01    0.14008E-06    0.96234E-03   -0.71510E-06
    33    0.10206E+04    0.30669E-01    0.00000E+00    0.20236E+01    0.14042E-06    0.94081E-03   -0.73372E-06
    34    0.10353E+04    0.33998E-01    0.00000E+00    0.20332E+01    0.14071E-06    0.92013E-03   -0.75217E-06
    35    0.10500E+04    0.37560E-01    0.00000E+00    0.20351E+01    0.14094E-06    0.90022E-03   -0.77034E-06
    36    0.10648E+04    0.41365E-01    0.00000E+00    0.20288E+01    0.14111E-06    0.88101E-03   -0.78813E-06
    37    0.10797E+04    0.45416E-01    0.00000E+00    0.20121E+01    0.14124E-06    0.86253E-03   -0.80553E-06
    38    0.10948E+04    0.49724E-01    0.00000E+00    0.19847E+01    0.14132E-06    0.84481E-03   -0.82257E-06
    39    0.11102E+04    0.54287E-01    0.00000E+00    0.19472E+01    0.14136E-06    0.82777E-03   -0.83928E-06
    40    0.11256E+04    0.59108E-01    0.00000E+00    0.19002E+01    0.14136E-06    0.81131E-03   -0.85568E-06
    41    0.11413E+04    0.64196E-01    0.00000E+00    0.18437E+01    0.14132E-06    0.79533E-03   -0.87181E-06
    42    0.11569E+04    0.69561E-01    0.00000E+00    0.17767E+01    0.14124E-06    0.77982E-03   -0.88768E-06
    43    0.11725E+04    0.75215E-01    0.00000E+00    0.16979E+01    0.14112E-06    0.76477E-03   -0.90328E-06
    44    0.11882E+04    0.81156E-01    0.00000E+00    0.16068E+01    0.14097E-06    0.75020E-03   -0.91863E-06
    45    0.12041E+04    0.87391E-01    0.00000E+00    0.15032E+01    0.14080E-06    0.73611E-03   -0.93371E-06
    46    0.12202E+04    0.93928E-01    0.00000E+00    0.13848E+01    0.14059E-06    0.72248E-03   -0.94854E-06
    47    0.12365E+04    0.10076E+00    0.00000E+00    0.12529E+01    0.14036E-06    0.70931E-03   -0.96309E-06
    48    0.12527E+04    0.10789E+00    0.00000E+00    0.11118E+01    0.14010E-06    0.69656E-03   -0.97737E-06
    49    0.12691E+04    0.11528E+00    0.00000E+00    0.96548E+00    0.13982E-06    0.68422E-03   -0.99135E-06
    50    0.12858E+04    0.12292E+00    0.00000E+00    0.81103E+00    0.13952E-06    0.67224E-03   -0.10050E-05
    51    0.13026E+04    0.13076E+00    0.00000E+00    0.64405E+00    0.13920E-06    0.66062E-03   -0.10184E-05
    52    0.13197E+04    0.13890E+00    0.00000E+00    0.45976E+00    0.13886E-06    0.64933E-03   -0.10314E-05
    53    0.13368E+04    0.14747E+00    0.00000E+00    0.25515E+00    0.13850E-06    0.63838E-03   -0.10442E-05
    54    0.13538E+04    0.15649E+00    0.00000E+00    0.35143E-01    0.13813E-06    0.62773E-03   -0.10567E-05
    55    0.13709E+04    0.16592E+00    0.00000E+00   -0.19519E+00    0.13774E-06    0.61739E-03   -0.10689E-05
    56    0.13883E+04    0.17564E+00    0.00000E+00   -0.43704E+00    0.13733E-06    0.60734E-03   -0.10809E-05
    57    0.14059E+04    0.18551E+00    0.00000E+00   -0.69033E+00    0.13692E-06    0.59758E-03   -0.10926E-05
    58    0.14238E+04    0.19557E+00    0.00000E+00   -0.95590E+00    0.13648E-06    0.58808E-03   -0.11041E-05
    59    0.14419E+04    0.20583E+00    0.00000E+00   -0.12346E+01    0.13604E-06    0.57883E-03   -0.11153E-05
    60    0.14600E+04    0.21635E+00    0.00000E+00   -0.15259E+01    0.13558E-06    0.56982E-03   -0.11262E-05
    61    0.14787E+04    0.22722E+00    0.00000E+00   -0.18289E+01    0.13511E-06    0.56105E-03   -0.11369E-05
    62    0.14971E+04    0.23842E+00    0.00000E+00   -0.21447E+01    0.13463E-06    0.55249E-03   -0.11473E-05
