#    L    TT             EE             TE             PP             TP          
     2    0.92741E+03    0.13041E-05    0.28992E-01    0.11751E+07    0.22517E+05
     3    0.91463E+03    0.61861E-05    0.65143E-01    0.18101E+07    0.27250E+05
     4    0.89686E+03    0.17863E-04    0.11096E+00    0.23773E+07    0.29598E+05
     5    0.88412E+03    0.40377E-04    0.16564E+00    0.28807E+07    0.30673E+05
     6    0.87698E+03    0.78534E-04    0.22850E+00    0.33275E+07    0.31037E+05
     7    0.87446E+03    0.13784E-03    0.29882E+00    0.37259E+07    0.30981E+05
     8    0.87505E+03    0.22440E-03    0.37574E+00    0.40828E+07    0.30672E+05
     9    0.87840E+03    0.34502E-03    0.45869E+00    0.44040E+07    0.30199E+05
    10    0.88376E+03    0.50672E-03    0.54671E+00    0.46936E+07    0.29628E+05
    11    0.89073E+03    0.71756E-03    0.63926E+00    0.49565E+07    0.29010E+05
    12    0.89957E+03    0.98557E-03    0.73611E+00    0.51938E+07    0.28354E+05
    13    0.90921E+03    0.13193E-02    0.83556E+00    0.54106E+07    0.27711E+05
    14    0.91965E+03    0.17270E-02    0.93714E+00    0.56071E+07    0.27055E+05
    15    0.93074E+03    0.22187E-02    0.10401E+01    0.57871E+07    0.26411E+05
    16    0.94286E+03    0.28041E-02    0.11447E+01    0.59516E+07    0.25768E+05
    17    0.95549E+03    0.34934E-02    0.12494E+01    0.61008E+07    0.25143E+05
    18    0.96822E+03    0.42944E-02    0.13530E+01    0.62379E+07    0.24536E+05
    19    0.98226E+03    0.52222E-02    0.14565E+01    0.63634E+07    0.23957E+05
    20    0.99639E+03    0.62817E-02    0.15581E+01    0.64775E+07    0.23387E+05
    21    0.10108E+04    0.74849E-02    0.16570E+01    0.65818E+07    0.22837E+05
    22    0.10255E+04    0.88426E-02    0.17530E+01    0.66773E+07    0.22306E+05
    23    0.10405E+04    0.10366E-01    0.18454E+01    0.67645E+07    0.21793E+05
